Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
54942.9,28.200000000004366,0.9750384607798812,2.474684449350483,0.6604562120617853,-0.16,0.13,0.21,19.61,-9.58,27.80,
54943.0,28.30000000000291,0.972111104761179,2.4822825852569355,0.5475320896465693,-0.39,-0.74,0.22,21.15,-9.07,27.97,
54943.1,28.400000000001455,0.9449338601193207,2.437978870810341,0.4757464230839105,-0.47,-0.82,0.23,18.42,-7.35,24.62,
54943.2,28.5,0.9509994742374992,2.1587989303424644,0.38885898833011556,-0.12,-1.42,0.10,15.94,-7.24,23.54,
54943.3,28.60000000000582,0.9922701245124737,1.992215533682701,0.326025782881096,-0.14,-1.88,0.27,10.37,-4.79,20.43,
54943.4,28.700000000004366,0.9511046209539727,1.3909428270024184,0.36040507641085723,-0.02,-2.32,0.45,2.07,-3.31,17.89,
54943.5,28.80000000000291,0.8329465769183519,0.6876712560387296,0.4500671534766163,-0.53,-0.49,0.47,-4.47,-3.39,17.05,
54943.6,28.900000000001455,0.9544631999192006,0.2561513825656035,0.4722370458842175,-0.08,-0.73,-0.01,-5.71,-1.37,16.74,
54943.7,29.0,0.9125787637239867,0.42662749312687615,0.26800794782354354,0.34,0.57,-0.01,-8.83,-1.49,16.96,
54943.8,29.10000000000582,0.9062560344626677,0.5448639154515437,0.4398358681724712,0.76,-0.30,-0.08,-5.17,-2.49,16.96,
54943.9,29.200000000004366,0.8116033513977132,0.8652281491096857,0.4522774703868436,0.51,0.02,0.04,-8.79,-4.10,15.74,
54944.0,29.30000000000291,0.7362744053679987,1.0191413442663497,0.42754406856460947,0.39,0.54,-0.05,-7.23,-7.88,14.72,
54944.1,29.400000000001455,0.8038034585643433,1.2835148733977624,0.6074673802218057,-0.21,0.65,-0.14,-5.54,-10.78,12.89,
54944.2,29.5,0.8018728078691781,1.0040671092713904,0.5095657824741471,-1.07,0.62,0.01,-3.08,-9.71,13.75,
54944.3,29.60000000000582,0.8860586888011425,1.208252089530389,0.3576201481419051,-1.47,0.56,-0.11,-1.21,-4.79,12.15,
54944.4,29.700000000004366,1.1020889256316844,1.0460005551447893,0.2005497051189124,-1.31,0.79,-0.27,0.11,-1.02,12.05,
54944.5,29.80000000000291,1.111125555461668,4.068887871591405,0.04501461577452702,-1.29,0.85,-0.07,5.24,4.11,12.38,
54944.6,29.900000000001455,1.678272921785965,5.0853767021847505,0.1477006947329986,-0.73,0.05,0.02,6.36,5.98,13.73,
54944.7,30.0,0.8401785524517987,4.145659762861183,0.15581585112857274,0.17,-0.21,-0.02,10.37,8.56,14.73,
54944.8,30.10000000000582,0.9954396013822234,4.299978538787302,0.17635530295215301,-0.19,-0.01,0.17,9.01,8.38,13.30,
54944.9,30.200000000004366,0.9007774419910837,4.225489748573421,0.21519918872930444,0.01,-0.01,-0.10,9.69,8.90,13.06,
54945.0,30.30000000000291,0.9473119866232033,4.373096365930645,0.19147212250784781,-0.04,-0.08,-0.02,9.52,9.07,13.89,
54945.1,30.400000000001455,0.9135097153287425,4.205290475992353,0.2273620236028541,-0.04,0.01,0.02,8.49,8.04,15.57,
54945.2,30.5,0.9107140056021978,4.341497691572027,0.2136892380918198,-0.04,0.02,0.01,9.52,8.39,13.22,
54945.3,30.60000000000582,0.9341306118525396,4.163839577934161,0.22779003382055937,-0.01,0.04,0.04,9.35,9.12,14.73,
54945.4,30.700000000004366,0.9330058949438638,4.205290475992353,0.22253013341570027,-0.02,0.02,0.04,9.45,8.45,13.81,
54945.5,30.80000000000291,0.9301075206662938,4.225489748573421,0.208311478100899,-0.00,-0.02,-0.00,8.15,8.73,14.90,
54945.6,30.900000000001455,0.9349866309204641,4.227911051347666,0.23170643629165427,-0.02,-0.01,0.02,9.52,8.04,12.89,
54945.7,31.0,0.9222255689363639,4.2487413713838835,0.21998797739545944,-0.01,-0.01,0.02,9.01,8.56,13.39,
54945.8,31.10000000000582,0.9243916918709298,4.163839577934161,0.23023299631554692,0.01,0.01,-0.00,9.52,10.10,14.90,
54945.9,31.200000000004366,0.931074647920348,4.2941646508054605,0.21316971811672342,0.04,0.01,-0.01,9.60,8.27,12.95,
54946.0,31.30000000000291,0.9311283477587825,4.180664913125884,0.21343598792766796,0.02,0.02,0.01,9.54,7.55,14.84,
54946.1,31.400000000001455,0.9203260291874832,4.225489748573421,0.21055859862484508,-0.01,0.01,0.04,9.52,8.04,15.23,
54946.2,31.5,0.9213576938409969,4.180664913125884,0.21573497943896605,-0.01,0.05,0.02,8.97,8.10,14.62,
54946.3,31.60000000000582,0.9213576938409969,4.180664913125884,0.21573497943896605,-0.00,-0.00,0.02,9.85,8.25,12.90,
54946.4,31.700000000004366,0.9213576938409969,4.180664913125884,0.21573497943896605,-0.00,0.01,0.02,8.88,8.64,13.22,
54946.5,31.80000000000291,0.9330058949438638,4.205290475992353,0.22253013341570027,0.00,0.00,0.00,10.89,8.22,13.79,
54946.6,31.900000000001455,0.9311283477587825,4.180664913125884,0.21343598792766796,0.01,-0.00,0.00,9.86,8.04,13.89,
54946.7,32.0,0.9213576938409969,4.180664913125884,0.21573497943896605,-0.00,0.01,0.01,9.86,7.36,13.38,
54946.8,32.10000000000582,0.922496612459905,4.138084150209988,0.2212981211173006,-0.01,0.00,0.01,9.01,7.87,14.40,
54946.9,32.200000000004366,0.9311283477587825,4.180664913125884,0.21343598792766796,-0.00,-0.00,-0.00,9.67,8.54,14.19,
54947.0,32.30000000000291,0.9213576938409969,4.180664913125884,0.21573497943896605,-0.02,0.02,0.00,9.41,9.18,13.46,
54947.1,32.400000000001455,0.9195651146058119,4.153789665041127,0.20665123040596675,-0.02,0.01,0.02,8.32,8.56,14.40,
54947.2,32.5,0.9293546147730692,4.153789665041127,0.20444342188650477,-0.01,0.02,-0.00,9.01,7.87,14.73,
54947.3,32.60000000000582,0.9213576938409969,4.180664913125884,0.21573497943896605,-0.01,0.04,0.02,9.51,7.70,13.90,
54947.4,32.700000000004366,0.9322553298319083,4.138084150209988,0.21894365375504274,-0.00,0.02,0.01,9.08,8.96,14.40,
54947.5,32.80000000000291,0.9322553298319083,4.138084150209988,0.21894365375504274,-0.00,0.02,0.01,9.10,8.56,14.87,
54947.6,32.900000000001455,0.9311283477587825,4.180664913125884,0.21343598792766796,-0.01,0.01,0.01,9.68,7.98,14.12,
54947.7,33.0,0.9304837451562493,4.110101634249725,0.21021574236112545,-0.00,0.00,-0.01,9.86,8.04,14.56,
54947.8,33.10000000000582,0.9304837451562493,4.110101634249725,0.21021574236112545,-0.01,0.01,0.01,9.35,6.85,14.06,
54947.9,33.200000000004366,0.9207062506576134,4.110101634249725,0.21248216638278086,-0.01,0.01,0.01,10.19,8.20,14.21,
54948.0,33.30000000000291,0.9293546147730692,4.153789665041127,0.20444342188650477,-0.01,0.01,0.01,10.20,6.33,13.89,
54948.1,33.400000000001455,0.9317188417113824,4.068887871591405,0.21634066137329055,-0.01,0.02,0.01,9.78,7.12,14.47,
54948.2,33.5,0.9207062506576134,4.110101634249725,0.21248216638278086,-0.01,0.01,0.01,8.83,7.36,14.56,
54948.3,33.60000000000582,0.9317188417113824,4.068887871591405,0.21634066137329055,-0.01,0.03,0.01,10.80,7.99,12.92,
54948.4,33.700000000004366,0.922496612459905,4.138084150209988,0.2212981211173006,-0.01,0.02,0.01,10.51,8.82,14.18,
54948.5,33.80000000000291,0.9304837451562493,4.110101634249725,0.21021574236112545,-0.01,0.02,0.01,9.69,8.56,13.39,
54948.6,33.900000000001455,0.9207062506576134,4.110101634249725,0.21248216638278086,-0.01,0.02,0.01,9.70,8.20,14.60,
54948.7,34.0,0.9304837451562493,4.110101634249725,0.21021574236112545,-0.02,0.01,0.01,9.98,7.73,14.51,
54948.8,34.10000000000582,0.9304837451562493,4.110101634249725,0.21021574236112545,-0.02,0.00,0.01,9.45,7.99,14.44,
54948.9,34.200000000004366,0.9304837451562493,4.110101634249725,0.21021574236112545,-0.01,-0.00,0.01,8.83,8.04,14.70,
54949.0,34.30000000000291,0.9322553298319083,4.138084150209988,0.21894365375504274,-0.01,-0.01,0.01,10.55,7.70,12.89,
54949.1,34.400000000001455,0.9322553298319083,4.138084150209988,0.21894365375504274,-0.01,0.01,0.01,10.00,7.65,13.84,
54949.2,34.5,0.9207062506576134,4.110101634249725,0.21248216638278086,-0.02,0.01,0.01,9.87,7.57,13.81,
54949.3,34.60000000000582,0.9237423883312923,4.0977260284625245,0.22721467553204916,-0.00,-0.01,-0.00,9.69,7.53,14.40,
54949.4,34.700000000004366,0.9317188417113824,4.068887871591405,0.21634066137329055,-0.02,0.02,0.01,9.94,7.39,14.39,
54949.5,34.80000000000291,0.9237423883312923,4.0977260284625245,0.22721467553204916,-0.02,0.01,0.01,9.66,8.50,15.07,
54949.6,34.900000000001455,0.9334880824091971,4.0977260284625245,0.22480152330486963,-0.02,0.01,0.02,11.06,8.56,12.72,
54949.7,35.0,0.9237423883312923,4.0977260284625245,0.22721467553204916,-0.01,0.02,0.00,10.74,6.86,15.12,
54949.8,35.10000000000582,0.9237423883312923,4.0977260284625245,0.22721467553204916,-0.01,-0.02,0.00,11.57,7.70,14.56,
54949.9,35.200000000004366,0.9317188417113824,4.068887871591405,0.21634066137329055,-0.01,0.01,0.01,10.03,7.53,14.40,
54950.0,35.30000000000291,0.9317188417113824,4.068887871591405,0.21634066137329055,-0.01,-0.01,0.00,10.37,7.87,14.40,
54950.1,35.400000000001455,0.9237423883312923,4.0977260284625245,0.22721467553204916,-0.02,0.03,0.01,10.89,8.04,13.89,
54950.2,35.5,0.9334880824091971,4.0977260284625245,0.22480152330486963,-0.01,0.00,0.01,10.55,9.41,14.56,
54950.3,35.60000000000582,1.010247494428964,4.2487413713838835,0.20054635788850567,-0.00,0.00,0.03,11.17,8.10,14.17,
54950.4,35.700000000004366,1.0883473710171767,3.979573878598183,0.12393217151528357,0.22,-0.03,-0.05,10.37,8.56,15.07,
54950.5,35.80000000000291,1.2076837334335508,4.41389004879851,0.11286390315691926,0.60,-0.45,0.06,9.86,6.33,13.22,
54950.6,35.900000000001455,1.0712142642814275,3.3389882134396736,0.04761836362065724,1.03,-0.22,0.12,7.98,4.67,13.83,
54950.7,36.0,0.9849365461794988,1.9890206563741257,0.10016224095614111,1.33,-0.72,0.06,6.61,1.71,13.39,
54950.8,36.10000000000582,0.9220086767487604,1.6207547225168395,0.21893347096484067,1.22,-0.89,0.07,4.91,-1.44,13.48,
54950.9,36.200000000004366,0.7935993951610598,1.4204248987877621,0.43407667133065214,0.83,-0.77,0.07,1.99,-4.62,13.56,
54951.0,36.30000000000291,0.7135124385741288,1.4000611153196139,0.4251273393061778,0.15,-0.16,-0.01,-2.29,-4.79,14.06,
54951.1,36.400000000001455,0.7749838707999025,1.5273454314033659,0.3016129676350966,-0.13,-0.23,0.06,-2.96,-6.56,13.91,
54951.2,36.5,0.7787810988975015,1.015302591529353,0.4536796026304971,-0.17,-0.28,0.17,-4.85,-6.33,13.56,
54951.3,36.60000000000582,0.7395268757793729,1.1071487177940904,0.40397238325498064,-0.46,0.14,0.12,-4.92,-5.53,15.11,
54951.4,36.700000000004366,0.5773214009544424,1.1606689862534056,0.4493918580056171,-1.07,0.19,0.23,-4.17,-4.28,14.90,
54951.5,36.80000000000291,1.0496666137398103,1.09432890732119,0.33879267633888294,0.00,1.84,-0.38,-5.22,-2.93,15.98,
54951.6,36.900000000001455,0.5028916384272063,1.7894652726688387,0.5823545535136316,-0.47,2.27,-0.48,3.29,-4.77,18.67,
54951.7,37.0,2.005442594541165,2.4127379271371625,0.18828439653483559,-0.05,4.48,0.09,11.85,-4.19,20.95,
54951.8,37.10000000000582,1.0749418588928425,2.1521765105997965,0.4002078242589305,0.47,-0.10,-0.05,19.61,-7.18,26.46,
54951.9,37.200000000004366,0.9278469701410896,2.6265198365710116,0.7160037982598135,-0.07,0.04,0.07,20.64,-7.49,27.17,
54952.0,37.30000000000291,0.9342911751697114,2.547842986879022,0.5428031594094829,0.07,0.24,0.06,22.86,-7.70,28.64,
54952.1,37.400000000001455,0.9413288479590967,2.558853159339821,0.5941656941378896,-0.03,0.06,0.06,21.55,-7.59,27.38,
54952.2,37.5,0.9590620417887468,2.597312168643813,0.4815402834701574,-0.23,-0.49,0.15,20.71,-7.94,27.99,
54952.3,37.60000000000582,0.9441398201537736,2.498091544796509,0.496810801503371,-0.40,-0.73,0.20,19.96,-7.53,25.46,
54952.4,37.700000000004366,1.0496666137398103,2.579671091332978,0.3088510459148637,-0.35,-0.89,0.17,16.36,-7.01,24.62,
54952.5,37.80000000000291,1.0549881515922348,2.2865399164637767,0.29308649190267444,-0.16,-1.56,0.13,14.14,-6.16,22.44,
54952.6,37.900000000001455,1.1013627921806692,1.9401299844685223,0.3066030918418392,0.31,-2.84,0.34,8.66,-3.76,19.09,
54952.7,38.0,0.4704253394535631,0.7568345055586884,0.5542520447723451,-0.36,-2.19,0.62,-2.71,-3.37,15.45,
54952.8,38.10000000000582,0.8981091247727082,0.18919902209996817,0.5619412795753572,-0.16,-1.40,0.24,-10.50,-1.02,18.08,
54952.9,38.200000000004366,0.8892693630166284,0.3080527810237764,0.5459504232501534,-0.07,0.49,-0.15,-11.18,-0.35,18.43,
54953.0,38.30000000000291,1.0183319694480772,0.2970642123410428,0.5273210390420046,0.08,0.55,0.01,-8.61,-1.07,17.22,
54953.1,38.400000000001455,0.8340263784797217,0.4939413689195813,0.3619101543309894,0.63,0.02,-0.13,-11.18,-1.71,18.08,
54953.2,38.5,0.7397296803562773,0.27829965900511133,0.4046132384137864,1.06,-0.55,0.30,-8.31,-4.13,16.35,
54953.3,38.60000000000582,0.7877182237323191,0.6043055068662296,0.7048732416435687,0.83,0.39,0.04,-12.70,-10.16,14.97,
54953.4,38.700000000004366,0.6926759704219572,1.396124127786657,0.8445187371584033,-0.22,2.19,0.03,-8.62,-11.80,13.22,
54953.5,38.80000000000291,0.7958643100428615,0.9048270894157868,0.7357428528169616,-1.52,0.39,0.02,-5.13,-11.74,12.01,
54953.6,38.900000000001455,1.0791200118615167,0.4834470015671989,0.4319589684023169,-1.64,0.76,-0.37,-4.34,-4.10,11.38,
54953.7,39.0,1.0498095065296371,0.43240777557053783,0.1368113353859298,-1.31,0.90,-0.50,-1.65,0.10,10.13,
54953.8,39.10000000000582,1.127563745426395,4.789160871654468,0.11589267013168719,-0.99,0.46,-0.11,3.30,5.28,11.14,
54953.9,39.200000000004366,1.1600862036935013,5.022091924927146,0.22824257414811897,-0.45,0.13,0.17,4.21,7.19,13.06,
54954.0,39.30000000000291,0.9815294188153506,4.71238898038469,0.15342392157884518,0.02,0.37,0.04,5.73,7.15,13.07,
54954.1,39.400000000001455,0.9433981132056604,4.420932185906823,0.2231822426142256,-0.27,0.07,0.15,6.36,7.63,13.97,
54954.2,39.5,0.936055553906925,4.537716781376449,0.18548105513957833,-0.15,0.03,-0.03,7.59,9.88,14.78,
54954.3,39.60000000000582,0.9268225288586808,4.3906384259880475,0.24116792903960377,-0.20,0.14,-0.03,7.95,9.83,13.36,
54954.4,39.700000000004366,0.9315578350268973,4.41694814324097,0.2610341942795698,-0.13,-0.09,-0.03,7.64,10.95,14.73,
54954.5,39.80000000000291,0.9210863151735564,4.41389004879851,0.2998065759908284,-0.09,-0.13,0.04,9.35,10.95,15.74,
54954.6,39.900000000001455,0.9060905032059435,4.553733718198288,0.2831899608049861,-0.06,0.05,-0.02,8.02,10.67,13.84,
54954.7,40.0,0.9354143466934853,4.514993420534809,0.2760465951005288,-0.04,-0.02,0.00,7.12,12.49,14.90,
54954.8,40.10000000000582,0.9345587193964862,4.592960054366351,0.27279599490643835,-0.03,0.04,0.00,8.66,11.64,14.40,
54954.9,40.200000000004366,0.9276852914647294,4.59751237496779,0.2860104280457212,-0.05,0.04,0.03,7.60,10.43,15.97,
54955.0,40.30000000000291,0.931396800509858,4.529278163122205,0.2992628704768107,-0.00,-0.01,0.03,8.32,11.29,14.73,
54955.1,40.400000000001455,0.9542012366372201,4.553733718198288,0.26854787378162887,0.02,0.05,0.01,8.32,11.29,16.07,
54955.2,40.5,0.9167878707749137,4.476843999663826,0.284247032469353,0.03,-0.02,0.04,6.95,12.32,14.06,
54955.3,40.60000000000582,0.9387225362161069,4.485590132330803,0.28822562489748066,0.00,0.08,0.03,10.20,11.81,14.90,
54955.4,40.700000000004366,0.9419660291114538,4.547240302970063,0.2612628141606241,-0.01,0.03,0.03,8.37,10.43,14.13,
54955.5,40.80000000000291,0.9387225362161069,4.485590132330803,0.28822562489748066,-0.01,-0.10,0.02,9.52,10.78,15.57,
54955.6,40.900000000001455,0.9226592003551474,4.547240302970063,0.26686189271632027,-0.00,-0.04,-0.02,8.16,11.13,14.90,
54955.7,41.0,0.9366963221877195,4.439380277297979,0.2808374323823432,0.01,-0.03,-0.03,7.98,9.80,16.61,
54955.8,41.10000000000582,0.9253107586103169,4.553733718198288,0.2771504402967887,0.01,0.02,-0.03,7.98,10.95,14.73,
54955.9,41.200000000004366,0.9237423883312923,4.4674103172578254,0.271118032312811,0.00,-0.01,0.02,7.83,10.33,15.34,
54956.0,41.30000000000291,0.9360021367496979,4.476843999663826,0.27825481418609105,-0.00,0.02,0.00,9.17,10.44,16.23,
54956.1,41.400000000001455,0.9327915093953204,4.506993591194922,0.26594018183885054,-0.00,0.03,0.02,7.98,11.98,16.41,
54956.2,41.5,0.9333809511662428,4.4674103172578254,0.26824879479639513,-0.00,0.00,0.02,8.78,11.13,14.37,
54956.3,41.60000000000582,0.9237423883312923,4.4674103172578254,0.271118032312811,-0.01,0.03,-0.00,9.18,10.44,15.90,
54956.4,41.700000000004366,0.9244457799135654,4.428594871176362,0.2738420362271428,-0.01,0.02,0.01,8.76,10.95,15.74,
54956.5,41.80000000000291,0.9279008567729636,4.402686035842233,0.28679936062777844,-0.02,0.10,0.01,8.82,10.80,16.53,
54956.6,41.900000000001455,0.9244457799135654,4.428594871176362,0.2738420362271428,-0.01,-0.03,0.02,9.35,10.95,14.06,
54956.7,42.0,0.9366963221877195,4.439380277297979,0.2808374323823432,-0.01,-0.00,-0.00,10.37,10.27,15.40,
54956.8,42.10000000000582,0.9130717386930777,4.377652143067875,0.2699670186860173,-0.03,0.04,0.01,9.06,9.45,13.74,
54956.9,42.200000000004366,0.9270922284217467,4.439380277297979,0.28382700315934617,-0.02,-0.04,0.02,9.41,10.83,15.68,
54957.0,42.30000000000291,0.9288164511893617,4.366833399802977,0.2901230024386655,-0.03,-0.00,0.01,10.03,10.72,14.73,
54957.1,42.400000000001455,0.9323625904121208,4.377652143067875,0.26424604472829616,-0.04,-0.03,0.03,8.32,11.98,15.40,
54957.2,42.5,0.947839648885823,4.369365039963986,0.3190695419518126,-0.08,-0.01,0.01,9.69,10.61,15.07,
54957.3,42.60000000000582,0.9273618495495705,4.532535480592212,0.2435211897649616,-0.01,-0.08,-0.03,8.52,11.44,17.20,
54957.4,42.700000000004366,0.9089004345911603,4.559739651989425,0.2936265564863483,0.07,0.09,-0.03,8.94,11.18,14.67,
54957.5,42.80000000000291,0.9396275858019495,4.363617976800782,0.2517868575966124,-0.03,0.02,0.08,9.52,11.47,15.90,
54957.6,42.900000000001455,0.9374966666607407,4.402686035842233,0.28378191841235134,-0.03,0.01,0.07,8.65,10.82,15.92,
54957.7,43.0,0.9348796714016195,4.3906384259880475,0.27402042233718044,0.03,0.04,0.02,9.52,11.47,15.90,
54957.8,43.10000000000582,0.9354143466934853,4.514993420534809,0.2760465951005288,0.01,-0.01,0.04,10.20,11.12,16.24,
54957.9,43.200000000004366,0.9279008567729636,4.402686035842233,0.28679936062777844,0.00,0.11,0.03,9.29,10.65,14.41,
54958.0,43.30000000000291,0.9348796714016195,4.3906384259880475,0.27402042233718044,0.01,0.01,-0.00,9.18,9.75,15.57,
54958.1,43.400000000001455,0.9489994731294639,4.331882603272325,0.28768022308856994,-0.00,-0.02,0.01,9.25,11.29,15.50,
54958.2,43.5,0.9411163583744574,4.379144679273017,0.2966843458826053,0.01,0.06,0.01,9.35,10.27,16.41,
54958.3,43.60000000000582,0.9348796714016195,4.3906384259880475,0.27402042233718044,0.01,0.04,-0.02,10.89,9.41,16.57,
54958.4,43.700000000004366,0.9272000862812729,4.317597860684928,0.2842255155663791,-0.01,0.02,0.02,9.83,10.33,16.94,
54958.5,43.80000000000291,0.9298386956886662,4.331882603272325,0.2937830086188943,-0.01,0.04,0.03,11.57,10.10,16.24,
54958.6,43.900000000001455,0.9368030742904295,4.317597860684928,0.2812322019182953,-0.01,0.02,0.02,11.35,10.72,14.69,
54958.7,44.0,0.9391485505499116,4.2487413713838835,0.2897517014360475,-0.02,-0.00,0.09,9.18,10.10,14.23,
54958.8,44.10000000000582,0.9214119599831554,4.2978821057999035,0.30094776169949145,-0.03,0.07,0.05,11.40,9.93,15.07,
54958.9,44.200000000004366,0.9246621004453465,4.3022616398431985,0.2746736512626105,-0.01,-0.03,0.02,10.53,10.45,16.02,
54959.0,44.30000000000291,0.9272000862812729,4.317597860684928,0.2842255155663791,-0.01,0.04,-0.00,9.52,10.44,14.90,
54959.1,44.400000000001455,0.9261749294814668,4.3536183101141175,0.28041170486062994,-0.00,-0.03,-0.02,10.03,9.58,15.74,
54959.2,44.5,0.9226592003551474,4.26486900522752,0.3052729786788531,-0.01,0.06,0.00,10.52,10.07,14.98,
54959.3,44.60000000000582,0.9298386956886662,4.331882603272325,0.2937830086188943,-0.02,0.05,0.01,10.89,10.10,15.23,
54959.4,44.700000000004366,0.9379232377972091,4.282626701288001,0.28533717066468006,-0.02,-0.01,-0.00,11.02,10.65,16.42,
54959.5,44.80000000000291,0.9439279633531364,4.3022616398431985,0.26892672268757073,-0.01,0.06,-0.01,11.09,10.10,15.30,
54959.6,44.900000000001455,0.9202716990106781,4.331882603272325,0.29692964122012794,0.01,-0.07,0.00,11.08,12.01,16.64,
54959.7,45.0,0.9309135298189624,4.215966226979807,0.2975756385656435,-0.03,0.07,-0.01,10.93,9.98,16.75,
54959.8,45.10000000000582,0.9454099639838793,4.3536183101141175,0.2745570410023139,-0.03,0.03,-0.00,11.04,10.06,15.42,
54959.9,45.200000000004366,0.9236341266973628,4.339401258584629,0.27069602622505146,0.01,-0.17,-0.09,9.69,12.66,16.41,
54960.0,45.30000000000291,1.0128672173587216,4.171969480114106,0.2919746320110033,0.12,0.42,-0.01,9.88,12.09,16.89,
54960.1,45.400000000001455,1.0868762579061153,4.670746401286101,0.2228478084205985,0.43,-0.47,-0.03,9.90,10.53,16.43,
54960.2,45.5,1.2161414391426681,5.323114944773899,0.10054048211968865,0.95,-0.25,-0.16,8.15,9.41,16.24,
54960.3,45.60000000000582,1.112924076476019,5.764039192933064,0.07250562930867595,1.33,-0.43,-0.35,6.94,6.58,15.59,
54960.4,45.700000000004366,0.9681425514871248,2.0701430484750265,0.1297867795999412,1.43,-0.82,-0.32,5.14,3.32,15.50,
54960.5,45.80000000000291,0.7893034904268447,2.677945044588987,0.3169037473754382,1.18,-0.62,-0.09,0.96,-0.17,13.89,
54960.6,45.900000000001455,0.5769748694700663,1.9756881130799802,0.5562197059852435,0.82,-1.32,0.44,-1.97,-4.42,13.14,
54960.7,46.0,0.6404685784642367,1.120135000714263,0.5677133974426666,-0.10,-0.22,1.03,-9.05,-5.85,13.44,
54960.8,46.10000000000582,0.7256031973468694,0.6287962864154328,0.5972269336144705,-0.21,-0.14,0.81,-6.39,-6.84,13.73,
54960.9,46.200000000004366,0.6841783393238929,0.4124104415973873,0.8722473881467838,-0.64,-0.12,0.45,-8.13,-4.62,15.90,
54961.0,46.30000000000291,1.1609478885807063,6.202281208024355,0.3254666570169604,0.06,1.21,-0.14,-9.81,-5.13,17.08,
54961.1,46.400000000001455,0.8673522929006414,0.9586438298498132,0.723630115067286,0.33,0.45,-0.18,-6.81,-4.84,16.51,
54961.2,46.5,0.7486654793697917,1.0571903220721477,0.64112061857903,0.29,1.99,-0.58,-3.01,-8.26,15.23,
54961.3,46.60000000000582,0.7945438943192503,2.608436948082163,1.1005676723711049,-0.34,5.49,-0.61,9.69,-9.58,18.42,
54961.4,46.700000000004366,0.8717797887081347,2.601173153319209,0.9316868645906117,1.30,0.11,-0.85,22.58,-10.30,29.22,
54961.5,46.80000000000291,0.9636389365317282,2.381189283811265,0.6276124762475738,-0.17,0.34,0.51,21.55,-12.50,28.46,
54961.6,46.900000000001455,0.9415943925066674,2.459276098715045,0.716604739165147,-0.12,0.11,0.29,21.53,-13.51,28.32,
54961.7,47.0,0.9525754563287887,2.3200656396795694,0.6643151355886141,0.02,-0.29,0.17,22.73,-13.86,28.31,
54961.8,47.10000000000582,0.9845303448853164,2.294544319553086,0.6222480923125616,-0.17,-0.18,0.31,22.18,-14.20,27.97,
54961.9,47.200000000004366,0.9498420921395304,2.225367094118288,0.6073046294975821,-0.43,-0.70,0.41,22.35,-13.00,27.13,
54962.0,47.30000000000291,0.9237965143904799,2.1150768117408765,0.5015956048511423,-0.70,-0.71,0.52,19.59,-12.68,26.09,
54962.1,47.400000000001455,1.0163168797181321,2.4053352246083652,0.43887686625399036,-0.57,-0.79,0.38,16.36,-10.78,22.27,
54962.2,47.5,1.1619810669714028,1.644735364452837,0.23515980815460027,-0.43,-1.83,0.55,14.14,-10.26,22.44,
54962.3,47.60000000000582,0.9454099639838793,1.5707963267948966,0.40211401565176275,-0.28,-2.88,0.99,6.22,-8.21,18.59,
54962.4,47.700000000004366,0.7778174593052023,0.10379234045704283,0.6693168608823605,-0.58,-1.13,0.79,-3.66,-6.16,16.74,
54962.5,47.80000000000291,0.8931405264570632,0.20131710837464076,0.5943064670446275,0.05,-0.10,-0.17,-8.62,-3.25,17.24,
54962.6,47.900000000001455,0.8352843827104636,0.24997862146082245,0.6196289479772098,0.06,-0.14,-0.29,-6.52,-2.38,16.62,
54962.7,48.0,1.0016985574512924,0.2405342479459046,0.5761329412436896,0.19,0.08,-0.25,-8.96,-3.93,17.24,
54962.8,48.10000000000582,0.8851553535961922,0.1973955598498808,0.4150563456642058,0.23,0.13,-0.01,-7.56,-4.20,17.45,
54962.9,48.200000000004366,0.8011242100947892,0.24497866312686414,0.48160078042529514,0.84,-0.54,-0.19,-7.76,-5.82,17.08,
54963.0,48.30000000000291,0.7743384273042376,0.5743048301747017,0.5503519738242959,0.33,-0.08,0.13,-9.64,-8.72,14.56,
54963.1,48.400000000001455,0.7764019577512669,0.7853981633974483,0.8710857262892706,-0.23,0.71,-0.08,-10.73,-10.83,14.74,
54963.2,48.5,0.8675252157718529,0.835356559119391,0.3325361445241205,-0.82,1.31,-0.67,-7.42,-10.26,14.73,
54963.3,48.60000000000582,0.7435052118176442,0.7509290623979403,0.5846815339282951,-1.47,1.58,-0.31,-4.68,-7.87,11.04,
54963.4,48.700000000004366,0.8829496021857646,0.628796286415433,0.3131864666423609,-1.82,1.14,-0.63,1.31,-1.19,12.22,
54963.5,48.80000000000291,1.0387011119662866,3.6052402625905993,0.12952712188689164,-1.48,1.89,-0.53,5.41,4.96,13.89,
54963.6,48.900000000001455,1.1910499569707391,4.4158431713149895,0.3215625284954915,-0.67,-0.23,-0.37,8.87,9.05,16.03,
54963.7,49.0,1.0405287117614774,4.5254097104657784,0.3703011866231232,-0.31,-0.11,-0.04,9.01,11.29,17.08,
54963.8,49.10000000000582,0.9658674857349739,4.635617089114912,0.273375692779801,-0.05,0.36,-0.01,7.47,12.49,16.24,
54963.9,49.200000000004366,0.916624241442479,4.4674103172578254,0.32031959086276235,-0.08,0.00,0.03,8.78,13.48,16.90,
54964.0,49.30000000000291,0.95524865872714,4.45983470460663,0.34176957107440104,-0.05,-0.07,0.08,8.15,13.52,16.24,
