Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,
0.333333,,,,,,0.043066,,,,,,,,,,,,0.044494,,,,,,,,,,,,-0.069759,,,,,,,,,,,,0.010776,,,,,,,,,,,,0.074398,,,,,,,,,,,,-0.007529,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.048280,,,,,,,,,,,,-0.052892,,,,,,,
0.355556,,,,,,0.028682,,,,,,,,,,,,0.045142,,,,,,,,,,,,-0.063102,,,,,,,,,,,,0.009810,,,,,,,,,,,,0.079190,,,,,,,,,,,,-0.016735,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.043203,,,,,,,,,,,,-0.039956,,,,,,,
0.377778,,,,,,0.013214,,,,,,,,,,,,0.045977,,,,,,,,,,,,-0.058598,,,,,,,,,,,,0.011051,,,,,,,,,,,,0.081329,,,,,,,,,,,,-0.025941,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.038692,,,,,,,,,,,,-0.029231,,,,,,,
0.400000,,,,,,-0.003535,,,,,,,,,,,,0.048366,,,,,,,,,,,,-0.047034,,,,,,,,,,,,0.020157,,,,,,,,,,,,0.079874,,,,,,,,,,,,-0.030898,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036217,,,,,,,,,,,,-0.015245,,,,,,,
0.422222,,,,,,-0.019372,,,,,,,,,,,,0.052589,,,,,,,,,,,,-0.054088,,,,,,,,,,,,0.016984,,,,,,,,,,,,0.067981,,,,,,,,,,,,-0.022931,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033465,,,,,,,,,,,,-0.000846,,,,,,,
0.444444,,,,,,-0.033608,,,,,,,,,,,,0.052936,,,,,,,,,,,,-0.046800,,,,,,,,,,,,0.006499,,,,,,,,,,,,0.058141,,,,,,,,,,,,-0.012486,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031244,,,,,,,,,,,,0.012307,,,,,,,
0.466667,,,,,,-0.043950,,,,,,,,,,,,0.052240,,,,,,,,,,,,-0.038039,,,,,,,,,,,,-0.007160,,,,,,,,,,,,0.035038,,,,,,,,,,,,0.006987,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027698,,,,,,,,,,,,0.020290,,,,,,,
0.488889,,,,,,-0.042412,,,,,,,,,,,,0.051379,,,,,,,,,,,,-0.020215,,,,,,,,,,,,-0.010333,,,,,,,,,,,,-0.018696,,,,,,,,,,,,0.024514,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027003,,,,,,,,,,,,0.021782,,,,,,,
0.511111,,,,,,-0.036321,,,,,,,,,,,,0.051324,,,,,,,,,,,,-0.002905,,,,,,,,,,,,-0.034200,,,,,,,,,,,,-0.035296,,,,,,,,,,,,0.049299,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027852,,,,,,,,,,,,0.020937,,,,,,,
0.533333,,,,,,-0.030185,,,,,,,,,,,,0.051523,,,,,,,,,,,,-0.003294,,,,,,,,,,,,-0.035718,,,,,,,,,,,,-0.062847,,,,,,,,,,,,0.057796,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.028893,,,,,,,,,,,,0.017334,,,,,,,
0.555556,,,,,,-0.014872,,,,,,,,,,,,0.048861,,,,,,,,,,,,-0.010143,,,,,,,,,,,,-0.042064,,,,,,,,,,,,-0.073457,,,,,,,,,,,,0.066648,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031103,,,,,,,,,,,,0.007317,,,,,,,
0.577778,,,,,,0.001971,,,,,,,,,,,,0.045139,,,,,,,,,,,,-0.013374,,,,,,,,,,,,-0.041650,,,,,,,,,,,,-0.071832,,,,,,,,,,,,0.060629,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031967,,,,,,,,,,,,-0.007532,,,,,,,
0.600000,,,,,,0.017728,,,,,,,,,,,,0.041269,,,,,,,,,,,,-0.021057,,,,,,,,,,,,-0.038477,,,,,,,,,,,,-0.071489,,,,,,,,,,,,0.050007,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.031697,,,,,,,,,,,,-0.021541,,,,,,,
0.622222,,,,,,0.034487,,,,,,,,,,,,0.038030,,,,,,,,,,,,-0.022007,,,,,,,,,,,,-0.029923,,,,,,,,,,,,-0.064815,,,,,,,,,,,,0.038322,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033360,,,,,,,,,,,,-0.036357,,,,,,,
0.644444,,,,,,0.047841,,,,,,,,,,,,0.034736,,,,,,,,,,,,-0.024971,,,,,,,,,,,,-0.017093,,,,,,,,,,,,-0.057628,,,,,,,,,,,,0.028940,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034747,,,,,,,,,,,,-0.049730,,,,,,,
0.666667,,,,,,0.062093,,,,,,,,,,,,0.032747,,,,,,,,,,,,-0.033304,,,,,,,,,,,,0.002360,,,,,,,,,,,,-0.055489,,,,,,,,,,,,0.018849,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.037531,,,,,,,,,,,,-0.062148,,,,,,,
0.688889,,,,,,0.073753,,,,,,,,,,,,0.032809,,,,,,,,,,,,-0.045062,,,,,,,,,,,,0.012845,,,,,,,,,,,,-0.040515,,,,,,,,,,,,0.011413,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.043497,,,,,,,,,,,,-0.071725,,,,,,,
0.711111,,,,,,0.084287,,,,,,,,,,,,0.033858,,,,,,,,,,,,-0.050499,,,,,,,,,,,,0.013535,,,,,,,,,,,,-0.009797,,,,,,,,,,,,-0.007529,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.049749,,,,,,,,,,,,-0.077034,,,,,,,
0.733333,,,,,,0.083126,,,,,,,,,,,,0.036215,,,,,,,,,,,,-0.040005,,,,,,,,,,,,0.010224,,,,,,,,,,,,0.011080,,,,,,,,,,,,-0.033377,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.053488,,,,,,,,,,,,-0.075409,,,,,,,
0.755556,,,,,,0.080411,,,,,,,,,,,,0.039983,,,,,,,,,,,,-0.040978,,,,,,,,,,,,-0.010747,,,,,,,,,,,,0.025455,,,,,,,,,,,,-0.035855,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.058306,,,,,,,,,,,,-0.068603,,,,,,,
0.777778,,,,,,0.074191,,,,,,,,,,,,0.040065,,,,,,,,,,,,-0.038637,,,,,,,,,,,,-0.036684,,,,,,,,,,,,0.036407,,,,,,,,,,,,-0.041874,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.056893,,,,,,,,,,,,-0.062594,,,,,,,
0.800000,,,,,,0.061485,,,,,,,,,,,,0.035355,,,,,,,,,,,,-0.034492,,,,,,,,,,,,-0.059723,,,,,,,,,,,,0.051895,,,,,,,,,,,,-0.046831,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.049891,,,,,,,,,,,,-0.051692,,,,,,,
0.822222,,,,,,0.050239,,,,,,,,,,,,0.027922,,,,,,,,,,,,-0.023191,,,,,,,,,,,,-0.072140,,,,,,,,,,,,0.048814,,,,,,,,,,,,-0.053204,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.042134,,,,,,,,,,,,-0.039425,,,,,,,
0.844444,,,,,,0.039464,,,,,,,,,,,,0.019350,,,,,,,,,,,,-0.013787,,,,,,,,,,,,-0.088006,,,,,,,,,,,,0.052493,,,,,,,,,,,,-0.050549,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032400,,,,,,,,,,,,-0.027763,,,,,,,
0.866667,,,,,,0.029022,,,,,,,,,,,,0.009247,,,,,,,,,,,,-0.006844,,,,,,,,,,,,-0.093248,,,,,,,,,,,,0.056258,,,,,,,,,,,,-0.053027,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.018700,,,,,,,,,,,,-0.018017,,,,,,,
0.888889,,,,,,0.017011,,,,,,,,,,,,-0.002907,,,,,,,,,,,,0.002306,,,,,,,,,,,,-0.091179,,,,,,,,,,,,0.050183,,,,,,,,,,,,-0.051080,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.004099,,,,,,,,,,,,-0.009335,,,,,,,
0.911111,,,,,,0.008169,,,,,,,,,,,,-0.014017,,,,,,,,,,,,0.004903,,,,,,,,,,,,-0.080556,,,,,,,,,,,,0.038375,,,,,,,,,,,,-0.037802,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.009539,,,,,,,,,,,,-0.001235,,,,,,,
0.933333,,,,,,-0.001244,,,,,,,,,,,,-0.025437,,,,,,,,,,,,0.012595,,,,,,,,,,,,-0.060551,,,,,,,,,,,,0.024771,,,,,,,,,,,,-0.031075,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.022581,,,,,,,,,,,,0.006112,,,,,,,
0.955556,,,,,,-0.006728,,,,,,,,,,,,-0.033345,,,,,,,,,,,,0.021250,,,,,,,,,,,,-0.035856,,,,,,,,,,,,0.015444,,,,,,,,,,,,-0.019391,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.028503,,,,,,,,,,,,0.013996,,,,,,,
0.977778,,,,,,-0.007033,,,,,,,,,,,,-0.037145,,,,,,,,,,,,0.021466,,,,,,,,,,,,-0.015575,,,,,,,,,,,,-0.000385,,,,,,,,,,,,-0.010008,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.030628,,,,,,,,,,,,0.017790,,,,,,,
1.000000,,,,,,-0.006158,,,,,,,,,,,,-0.037447,,,,,,,,,,,,0.014708,,,,,,,,,,,,-0.006470,,,,,,,,,,,,0.001668,,,,,,,,,,,,-0.003281,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031682,,,,,,,,,,,,0.018055,,,,,,,
0.000000,,,,,,,-0.007647,,,,,,,,,,,,-0.038454,,,,,,,,,,,,0.011127,,,,,,,,,,,,-0.000537,,,,,,,,,,,,0.001069,,,,,,,,,,,,-0.005405,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031258,,,,,,,,,,,,0.020351,,,,,,
0.020833,,,,,,,-0.007254,,,,,,,,,,,,-0.038703,,,,,,,,,,,,0.013854,,,,,,,,,,,,0.000290,,,,,,,,,,,,0.001754,,,,,,,,,,,,-0.006467,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031621,,,,,,,,,,,,0.020481,,,,,,
0.041667,,,,,,,-0.006602,,,,,,,,,,,,-0.038767,,,,,,,,,,,,0.020414,,,,,,,,,,,,0.005119,,,,,,,,,,,,-0.000556,,,,,,,,,,,,-0.007707,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031782,,,,,,,,,,,,0.020725,,,,,,
0.062500,,,,,,,-0.005588,,,,,,,,,,,,-0.037564,,,,,,,,,,,,0.028410,,,,,,,,,,,,0.018777,,,,,,,,,,,,-0.000984,,,,,,,,,,,,-0.012841,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.031324,,,,,,,,,,,,0.019955,,,,,,
0.083333,,,,,,,-0.004918,,,,,,,,,,,,-0.034702,,,,,,,,,,,,0.031878,,,,,,,,,,,,0.039334,,,,,,,,,,,,-0.002268,,,,,,,,,,,,-0.018506,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.030063,,,,,,,,,,,,0.017950,,,,,,
0.104167,,,,,,,-0.004685,,,,,,,,,,,,-0.030323,,,,,,,,,,,,0.029908,,,,,,,,,,,,0.061822,,,,,,,,,,,,-0.008685,,,,,,,,,,,,-0.021161,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.027571,,,,,,,,,,,,0.013845,,,,,,
0.125000,,,,,,,-0.002541,,,,,,,,,,,,-0.023450,,,,,,,,,,,,0.021021,,,,,,,,,,,,0.081412,,,,,,,,,,,,-0.018439,,,,,,,,,,,,-0.021338,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.023198,,,,,,,,,,,,0.006878,,,,,,
0.145833,,,,,,,0.002617,,,,,,,,,,,,-0.013968,,,,,,,,,,,,0.010063,,,,,,,,,,,,0.094381,,,,,,,,,,,,-0.027424,,,,,,,,,,,,-0.016204,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.015417,,,,,,,,,,,,-0.002535,,,,,,
0.166667,,,,,,,0.011565,,,,,,,,,,,,-0.002978,,,,,,,,,,,,-0.000279,,,,,,,,,,,,0.099209,,,,,,,,,,,,-0.032386,,,,,,,,,,,,-0.007884,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.003229,,,,,,,,,,,,-0.013932,,,,,,
0.187500,,,,,,,0.021231,,,,,,,,,,,,0.007352,,,,,,,,,,,,-0.012070,,,,,,,,,,,,0.097278,,,,,,,,,,,,-0.034868,,,,,,,,,,,,0.003978,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.008038,,,,,,,,,,,,-0.025540,,,,,,
0.208333,,,,,,,0.031072,,,,,,,,,,,,0.016813,,,,,,,,,,,,-0.027495,,,,,,,,,,,,0.090518,,,,,,,,,,,,-0.033242,,,,,,,,,,,,0.013715,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.018316,,,,,,,,,,,,-0.036697,,,,,,
0.229167,,,,,,,0.040428,,,,,,,,,,,,0.025148,,,,,,,,,,,,-0.045277,,,,,,,,,,,,0.070513,,,,,,,,,,,,-0.029220,,,,,,,,,,,,0.023098,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027501,,,,,,,,,,,,-0.047259,,,,,,
0.250000,,,,,,,0.050131,,,,,,,,,,,,0.030742,,,,,,,,,,,,-0.048244,,,,,,,,,,,,0.051061,,,,,,,,,,,,-0.032215,,,,,,,,,,,,0.020619,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.035223,,,,,,,,,,,,-0.057859,,,,,,
0.270833,,,,,,,0.059345,,,,,,,,,,,,0.037061,,,,,,,,,,,,-0.053079,,,,,,,,,,,,0.028435,,,,,,,,,,,,-0.018867,,,,,,,,,,,,0.028409,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.042848,,,,,,,,,,,,-0.065175,,,,,,
0.291667,,,,,,,0.066187,,,,,,,,,,,,0.040026,,,,,,,,,,,,-0.049251,,,,,,,,,,,,0.012983,,,,,,,,,,,,-0.013477,,,,,,,,,,,,0.028409,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.047183,,,,,,,,,,,,-0.067954,,,,,,
0.312500,,,,,,,0.068754,,,,,,,,,,,,0.040371,,,,,,,,,,,,-0.049110,,,,,,,,,,,,0.001532,,,,,,,,,,,,0.009455,,,,,,,,,,,,0.018141,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.048239,,,,,,,,,,,,-0.068111,,,,,,
0.333333,,,,,,,0.063153,,,,,,,,,,,,0.041219,,,,,,,,,,,,-0.045132,,,,,,,,,,,,-0.005366,,,,,,,,,,,,0.044023,,,,,,,,,,,,-0.000979,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045697,,,,,,,,,,,,-0.063230,,,,,,
0.354167,,,,,,,0.048844,,,,,,,,,,,,0.041069,,,,,,,,,,,,-0.016984,,,,,,,,,,,,0.019053,,,,,,,,,,,,0.069949,,,,,,,,,,,,-0.025233,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.041010,,,,,,,,,,,,-0.051750,,,,,,
0.375000,,,,,,,0.034135,,,,,,,,,,,,0.042602,,,,,,,,,,,,-0.010561,,,,,,,,,,,,0.032022,,,,,,,,,,,,0.069179,,,,,,,,,,,,-0.042051,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.037589,,,,,,,,,,,,-0.040631,,,,,,
0.395833,,,,,,,0.017527,,,,,,,,,,,,0.044281,,,,,,,,,,,,-0.008508,,,,,,,,,,,,0.038920,,,,,,,,,,,,0.070633,,,,,,,,,,,,-0.043645,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.034966,,,,,,,,,,,,-0.029247,,,,,,
0.416667,,,,,,,0.001604,,,,,,,,,,,,0.047395,,,,,,,,,,,,-0.017067,,,,,,,,,,,,0.040851,,,,,,,,,,,,0.074655,,,,,,,,,,,,-0.035855,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033140,,,,,,,,,,,,-0.017584,,,,,,
0.437500,,,,,,,-0.013827,,,,,,,,,,,,0.047990,,,,,,,,,,,,-0.017256,,,,,,,,,,,,0.040713,,,,,,,,,,,,0.069093,,,,,,,,,,,,-0.039573,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.029968,,,,,,,,,,,,-0.006255,,,,,,
0.458333,,,,,,,-0.028532,,,,,,,,,,,,0.049302,,,,,,,,,,,,-0.018753,,,,,,,,,,,,0.032436,,,,,,,,,,,,0.070462,,,,,,,,,,,,-0.034970,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027938,,,,,,,,,,,,0.003457,,,,,,
0.479167,,,,,,,-0.041912,,,,,,,,,,,,0.051054,,,,,,,,,,,,-0.013657,,,,,,,,,,,,0.027055,,,,,,,,,,,,0.052579,,,,,,,,,,,,-0.023109,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.026371,,,,,,,,,,,,0.013632,,,,,,
0.500000,,,,,,,-0.049918,,,,,,,,,,,,0.050733,,,,,,,,,,,,-0.010188,,,,,,,,,,,,0.025400,,,,,,,,,,,,0.015187,,,,,,,,,,,,-0.006998,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.024238,,,,,,,,,,,,0.020238,,,,,,
0.520833,,,,,,,-0.049732,,,,,,,,,,,,0.052040,,,,,,,,,,,,-0.031622,,,,,,,,,,,,-0.006746,,,,,,,,,,,,-0.016300,,,,,,,,,,,,0.016193,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025200,,,,,,,,,,,,0.021232,,,,,,
0.541667,,,,,,,-0.047719,,,,,,,,,,,,0.052128,,,,,,,,,,,,-0.027293,,,,,,,,,,,,-0.018886,,,,,,,,,,,,-0.037264,,,,,,,,,,,,0.033720,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.025889,,,,,,,,,,,,0.020929,,,,,,
0.562500,,,,,,,-0.040087,,,,,,,,,,,,0.053280,,,,,,,,,,,,-0.024315,,,,,,,,,,,,-0.020818,,,,,,,,,,,,-0.069008,,,,,,,,,,,,0.050715,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.027979,,,,,,,,,,,,0.019486,,,,,,
0.583333,,,,,,,-0.025481,,,,,,,,,,,,0.053274,,,,,,,,,,,,-0.025158,,,,,,,,,,,,-0.034062,,,,,,,,,,,,-0.079447,,,,,,,,,,,,0.067179,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.032281,,,,,,,,,,,,0.012610,,,,,,
0.604167,,,,,,,-0.008054,,,,,,,,,,,,0.051418,,,,,,,,,,,,-0.028506,,,,,,,,,,,,-0.038339,,,,,,,,,,,,-0.089030,,,,,,,,,,,,0.069304,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.036314,,,,,,,,,,,,-0.000555,,,,,,
0.625000,,,,,,,0.010339,,,,,,,,,,,,0.049518,,,,,,,,,,,,-0.026108,,,,,,,,,,,,-0.034338,,,,,,,,,,,,-0.084324,,,,,,,,,,,,0.061691,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.039718,,,,,,,,,,,,-0.015097,,,,,,
0.645833,,,,,,,0.027765,,,,,,,,,,,,0.046663,,,,,,,,,,,,-0.025333,,,,,,,,,,,,-0.027716,,,,,,,,,,,,-0.078506,,,,,,,,,,,,0.053724,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.041575,,,,,,,,,,,,-0.029133,,,,,,
0.666667,,,,,,,0.045325,,,,,,,,,,,,0.044644,,,,,,,,,,,,-0.029346,,,,,,,,,,,,-0.012402,,,,,,,,,,,,-0.084238,,,,,,,,,,,,0.041686,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.045010,,,,,,,,,,,,-0.043531,,,,,,
0.687500,,,,,,,0.062789,,,,,,,,,,,,0.043530,,,,,,,,,,,,-0.032549,,,,,,,,,,,,0.003188,,,,,,,,,,,,-0.076794,,,,,,,,,,,,0.030710,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.050916,,,,,,,,,,,,-0.056842,,,,,,
0.708333,,,,,,,0.078110,,,,,,,,,,,,0.043283,,,,,,,,,,,,-0.040140,,,,,,,,,,,,0.007051,,,,,,,,,,,,-0.052066,,,,,,,,,,,,0.020973,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.058300,,,,,,,,,,,,-0.067317,,,,,,
0.729167,,,,,,,0.088640,,,,,,,,,,,,0.042415,,,,,,,,,,,,-0.041577,,,,,,,,,,,,0.003326,,,,,,,,,,,,-0.015958,,,,,,,,,,,,-0.000271,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.064288,,,,,,,,,,,,-0.074176,,,,,,
0.750000,,,,,,,0.091134,,,,,,,,,,,,0.042732,,,,,,,,,,,,-0.040534,,,,,,,,,,,,0.004153,,,,,,,,,,,,-0.000728,,,,,,,,,,,,-0.021515,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.066321,,,,,,,,,,,,-0.075845,,,,,,
0.770833,,,,,,,0.088505,,,,,,,,,,,,0.044053,,,,,,,,,,,,-0.039166,,,,,,,,,,,,-0.011850,,,,,,,,,,,,0.022289,,,,,,,,,,,,-0.032491,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.067130,,,,,,,,,,,,-0.071613,,,,,,
0.791667,,,,,,,0.081687,,,,,,,,,,,,0.043401,,,,,,,,,,,,-0.042415,,,,,,,,,,,,-0.036132,,,,,,,,,,,,0.027680,,,,,,,,,,,,-0.045592,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.065040,,,,,,,,,,,,-0.065656,,,,,,
0.812500,,,,,,,0.073449,,,,,,,,,,,,0.038282,,,,,,,,,,,,-0.032918,,,,,,,,,,,,-0.065518,,,,,,,,,,,,0.031701,,,,,,,,,,,,-0.050018,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.058653,,,,,,,,,,,,-0.058566,,,,,,
0.833333,,,,,,,0.063013,,,,,,,,,,,,0.029254,,,,,,,,,,,,-0.022672,,,,,,,,,,,,-0.089385,,,,,,,,,,,,0.047787,,,,,,,,,,,,-0.044884,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.047775,,,,,,,,,,,,-0.047071,,,,,,
0.854167,,,,,,,0.052300,,,,,,,,,,,,0.018933,,,,,,,,,,,,-0.014016,,,,,,,,,,,,-0.100974,,,,,,,,,,,,0.047873,,,,,,,,,,,,-0.043999,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.033643,,,,,,,,,,,,-0.036001,,,,,,
0.875000,,,,,,,0.041326,,,,,,,,,,,,0.007718,,,,,,,,,,,,-0.006678,,,,,,,,,,,,-0.105941,,,,,,,,,,,,0.047531,,,,,,,,,,,,-0.043290,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.017700,,,,,,,,,,,,-0.026398,,,,,,
0.895833,,,,,,,0.030029,,,,,,,,,,,,-0.004230,,,,,,,,,,,,0.000358,,,,,,,,,,,,-0.100146,,,,,,,,,,,,0.039573,,,,,,,,,,,,-0.041874,,,,,,,,,,,,0.000000,,,,,,,,,,,,-0.001854,,,,,,,,,,,,-0.018123,,,,,,
0.916667,,,,,,,0.020163,,,,,,,,,,,,-0.016217,,,,,,,,,,,,0.007013,,,,,,,,,,,,-0.090627,,,,,,,,,,,,0.035466,,,,,,,,,,,,-0.037448,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.012308,,,,,,,,,,,,-0.010108,,,,,,
0.937500,,,,,,,0.012256,,,,,,,,,,,,-0.027428,,,,,,,,,,,,0.015750,,,,,,,,,,,,-0.069932,,,,,,,,,,,,0.021861,,,,,,,,,,,,-0.029836,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.024869,,,,,,,,,,,,-0.002056,,,,,,
0.958333,,,,,,,0.007492,,,,,,,,,,,,-0.036380,,,,,,,,,,,,0.022450,,,,,,,,,,,,-0.045237,,,,,,,,,,,,0.015016,,,,,,,,,,,,-0.013726,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.033720,,,,,,,,,,,,0.005929,,,,,,
0.979167,,,,,,,0.004577,,,,,,,,,,,,-0.039887,,,,,,,,,,,,0.017501,,,,,,,,,,,,-0.018610,,,,,,,,,,,,0.009711,,,,,,,,,,,,-0.008592,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.036744,,,,,,,,,,,,0.011428,,,,,,
1.000000,,,,,,,0.002534,,,,,,,,,,,,-0.040320,,,,,,,,,,,,0.012707,,,,,,,,,,,,-0.006470,,,,,,,,,,,,0.006973,,,,,,,,,,,,-0.006821,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.037119,,,,,,,,,,,,0.013261,,,,,,
0.000000,,,,,,,,-0.006072,,,,,,,,,,,,-0.031705,,,,,,,,,,,,0.016514,,,,,,,,,,,,0.000704,,,,,,,,,,,,0.000984,,,,,,,,,,,,-0.008946,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.033239,,,,,,,,,,,,0.016360,,,,,
0.021739,,,,,,,,-0.005715,,,,,,,,,,,,-0.030796,,,,,,,,,,,,0.017941,,,,,,,,,,,,0.001256,,,,,,,,,,,,0.001069,,,,,,,,,,,,-0.006998,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.032795,,,,,,,,,,,,0.014989,,,,,
0.043478,,,,,,,,-0.004683,,,,,,,,,,,,-0.030156,,,,,,,,,,,,0.023942,,,,,,,,,,,,0.004843,,,,,,,,,,,,0.002609,,,,,,,,,,,,-0.006290,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.032815,,,,,,,,,,,,0.013988,,,,,
0.065217,,,,,,,,-0.004039,,,,,,,,,,,,-0.029244,,,,,,,,,,,,0.028863,,,,,,,,,,,,0.014500,,,,,,,,,,,,0.000641,,,,,,,,,,,,-0.004874,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.032517,,,,,,,,,,,,0.013519,,,,,
0.086957,,,,,,,,-0.003000,,,,,,,,,,,,-0.027083,,,,,,,,,,,,0.029454,,,,,,,,,,,,0.028297,,,,,,,,,,,,-0.002097,,,,,,,,,,,,-0.007352,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.030984,,,,,,,,,,,,0.011132,,,,,
0.108696,,,,,,,,-0.001550,,,,,,,,,,,,-0.022694,,,,,,,,,,,,0.026630,,,,,,,,,,,,0.043611,,,,,,,,,,,,-0.002867,,,,,,,,,,,,-0.011778,,,,,,,,,,,,0.000000,,,,,,,,,,,,0.027639,,,,,,,,,,,,0.006670,,,,,
