Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
0.500000,,,-1.561781,,,,,,,,0.755465,,,,,,,,1.273617,,,,,,,,-0.077917,,,,,,,,0.432093,,,,,,,,0.633472,,,,,,,,0.000000,,,,,,,,-0.141440,,,,,,,,1.151809,,,,,,
0.525000,,,-1.549529,,,,,,,,0.764626,,,,,,,,0.247636,,,,,,,,-0.115219,,,,,,,,-0.681493,,,,,,,,0.688529,,,,,,,,0.000000,,,,,,,,-0.158715,,,,,,,,1.174198,,,,,,
0.550000,,,-1.478223,,,,,,,,0.741742,,,,,,,,0.208043,,,,,,,,-0.169476,,,,,,,,-1.186663,,,,,,,,1.225337,,,,,,,,0.000000,,,,,,,,-0.155082,,,,,,,,1.089300,,,,,,
0.575000,,,-1.111452,,,,,,,,0.698515,,,,,,,,-0.278433,,,,,,,,-0.267816,,,,,,,,-1.597806,,,,,,,,1.982375,,,,,,,,0.000000,,,,,,,,-0.217966,,,,,,,,0.776460,,,,,,
0.600000,,,-0.620375,,,,,,,,0.598089,,,,,,,,-0.374400,,,,,,,,-0.345811,,,,,,,,-1.900170,,,,,,,,2.230133,,,,,,,,0.000000,,,,,,,,-0.203218,,,,,,,,0.295005,,,,,,
0.616667,,,-0.124348,,,,,,,,0.496320,,,,,,,,-0.436129,,,,,,,,-0.359375,,,,,,,,-1.820892,,,,,,,,1.941082,,,,,,,,0.000000,,,,,,,,-0.151563,,,,,,,,-0.193668,,,,,,
0.633333,,,0.346336,,,,,,,,0.424096,,,,,,,,-0.469177,,,,,,,,-0.254252,,,,,,,,-1.629148,,,,,,,,1.748382,,,,,,,,0.000000,,,,,,,,-0.131314,,,,,,,,-0.636860,,,,,,
0.650000,,,0.775828,,,,,,,,0.341533,,,,,,,,-0.557343,,,,,,,,0.095027,,,,,,,,-1.490872,,,,,,,,1.294159,,,,,,,,0.000000,,,,,,,,-0.146341,,,,,,,,-1.123105,,,,,,
0.666667,,,1.152763,,,,,,,,0.307688,,,,,,,,-0.928205,,,,,,,,0.573166,,,,,,,,-1.428186,,,,,,,,1.473095,,,,,,,,0.000000,,,,,,,,-0.268808,,,,,,,,-1.511884,,,,,,
0.683333,,,1.573304,,,,,,,,0.384462,,,,,,,,-1.197104,,,,,,,,0.908881,,,,,,,,-1.068668,,,,,,,,1.349216,,,,,,,,0.000000,,,,,,,,-0.633932,,,,,,,,-1.779367,,,,,,
0.700000,,,1.827917,,,,,,,,0.558333,,,,,,,,-1.601692,,,,,,,,0.729154,,,,,,,,-0.141293,,,,,,,,0.922522,,,,,,,,0.000000,,,,,,,,-1.006592,,,,,,,,-1.878940,,,,,,
0.716667,,,1.894288,,,,,,,,0.760573,,,,,,,,-1.123356,,,,,,,,0.335792,,,,,,,,0.334378,,,,,,,,0.096663,,,,,,,,0.000000,,,,,,,,-1.280296,,,,,,,,-1.697418,,,,,,
0.733333,,,1.837870,,,,,,,,0.870573,,,,,,,,-0.913390,,,,,,,,-0.166085,,,,,,,,0.732614,,,,,,,,-0.742961,,,,,,,,0.000000,,,,,,,,-1.469883,,,,,,,,-1.566069,,,,,,
0.750000,,,1.673591,,,,,,,,0.838868,,,,,,,,-0.755389,,,,,,,,-0.586576,,,,,,,,0.808205,,,,,,,,-1.224712,,,,,,,,0.000000,,,,,,,,-1.446903,,,,,,,,-1.413301,,,,,,
0.766667,,,1.379881,,,,,,,,0.622050,,,,,,,,-0.510098,,,,,,,,-0.949419,,,,,,,,0.791612,,,,,,,,-1.389884,,,,,,,,0.000000,,,,,,,,-1.224386,,,,,,,,-1.067680,,,,,,
0.783333,,,1.141891,,,,,,,,0.350517,,,,,,,,-0.165022,,,,,,,,-1.315653,,,,,,,,0.811892,,,,,,,,-0.976954,,,,,,,,0.000000,,,,,,,,-0.948956,,,,,,,,-0.669504,,,,,,
0.800000,,,0.876141,,,,,,,,0.095394,,,,,,,,0.163317,,,,,,,,-1.668323,,,,,,,,0.981511,,,,,,,,-1.334826,,,,,,,,0.000000,,,,,,,,-0.577545,,,,,,,,-0.309427,,,,,,
0.833333,,,0.525586,,,,,,,,-0.302327,,,,,,,,0.340238,,,,,,,,-2.041340,,,,,,,,0.922514,,,,,,,,-1.183419,,,,,,,,0.000000,,,,,,,,0.033788,,,,,,,,-0.056851,,,,,,
0.866667,,,0.294675,,,,,,,,-0.817366,,,,,,,,0.725673,,,,,,,,-2.017602,,,,,,,,0.524277,,,,,,,,-1.266005,,,,,,,,0.000000,,,,,,,,0.661643,,,,,,,,0.115509,,,,,,
0.900000,,,0.016014,,,,,,,,-1.344579,,,,,,,,1.002642,,,,,,,,-1.569983,,,,,,,,0.478185,,,,,,,,-1.334826,,,,,,,,0.000000,,,,,,,,1.260385,,,,,,,,0.255786,,,,,,
0.933333,,,-0.281314,,,,,,,,-1.721287,,,,,,,,1.020993,,,,,,,,-1.057933,,,,,,,,0.321472,,,,,,,,-0.866839,,,,,,,,0.000000,,,,,,,,1.704623,,,,,,,,0.591965,,,,,,
0.966667,,,-0.482368,,,,,,,,-1.961976,,,,,,,,1.062501,,,,,,,,-0.644224,,,,,,,,0.131572,,,,,,,,-0.123566,,,,,,,,0.000000,,,,,,,,1.883174,,,,,,,,0.925018,,,,,,
1.000000,,,-0.535036,,,,,,,,-2.039833,,,,,,,,0.932826,,,,,,,,-0.328856,,,,,,,,0.055981,,,,,,,,0.000313,,,,,,,,0.000000,,,,,,,,1.914345,,,,,,,,1.037410,,,,,,
0.000000,,,,-0.952030,,,,,,,,-1.701871,,,,,,,,1.285729,,,,,,,,0.097677,,,,,,,,-0.031194,,,,,,,,-0.147979,,,,,,,,0.000000,,,,,,,,1.642049,,,,,,,,1.297262,,,,,
0.025000,,,,-0.915368,,,,,,,,-1.700667,,,,,,,,1.422383,,,,,,,,0.226696,,,,,,,,-0.125975,,,,,,,,-0.169292,,,,,,,,0.000000,,,,,,,,1.648395,,,,,,,,1.272250,,,,,
0.050000,,,,-0.848229,,,,,,,,-1.662686,,,,,,,,1.672769,,,,,,,,0.504805,,,,,,,,-0.169721,,,,,,,,-0.254543,,,,,,,,0.000000,,,,,,,,1.651940,,,,,,,,1.227176,,,,,
0.075000,,,,-0.772021,,,,,,,,-1.590389,,,,,,,,1.750650,,,,,,,,0.888996,,,,,,,,-0.259035,,,,,,,,-0.435703,,,,,,,,0.000000,,,,,,,,1.630671,,,,,,,,1.135090,,,,,
0.100000,,,,-0.720547,,,,,,,,-1.430598,,,,,,,,1.645580,,,,,,,,1.296124,,,,,,,,-0.395739,,,,,,,,-0.606206,,,,,,,,0.000000,,,,,,,,1.548822,,,,,,,,0.988929,,,,,
0.125000,,,,-0.642262,,,,,,,,-1.241982,,,,,,,,1.306481,,,,,,,,1.643043,,,,,,,,-0.521508,,,,,,,,-0.648831,,,,,,,,0.000000,,,,,,,,1.415461,,,,,,,,0.749574,,,,,
0.150000,,,,-0.494058,,,,,,,,-0.940796,,,,,,,,0.726225,,,,,,,,1.886746,,,,,,,,-0.767576,,,,,,,,-0.414390,,,,,,,,0.000000,,,,,,,,1.129216,,,,,,,,0.452605,,,,,
0.175000,,,,-0.211397,,,,,,,,-0.612669,,,,,,,,0.368629,,,,,,,,1.855208,,,,,,,,-0.776690,,,,,,,,0.182370,,,,,,,,0.000000,,,,,,,,0.694870,,,,,,,,0.061623,,,,,
0.200000,,,,0.100504,,,,,,,,-0.286727,,,,,,,,-0.042295,,,,,,,,1.760594,,,,,,,,-0.878763,,,,,,,,0.619284,,,,,,,,0.000000,,,,,,,,0.282285,,,,,,,,-0.251453,,,,,
0.225000,,,,0.432987,,,,,,,,-0.015363,,,,,,,,-0.709278,,,,,,,,1.453814,,,,,,,,-0.814967,,,,,,,,0.875038,,,,,,,,0.000000,,,,,,,,-0.042013,,,,,,,,-0.646802,,,,,
0.250000,,,,0.714203,,,,,,,,0.157616,,,,,,,,-0.817675,,,,,,,,1.198643,,,,,,,,-0.548849,,,,,,,,0.885695,,,,,,,,0.000000,,,,,,,,-0.378775,,,,,,,,-1.025038,,,,,
0.275000,,,,0.954365,,,,,,,,0.418897,,,,,,,,-1.271488,,,,,,,,0.911933,,,,,,,,-0.388448,,,,,,,,0.976275,,,,,,,,0.000000,,,,,,,,-0.661732,,,,,,,,-1.326371,,,,,
0.300000,,,,1.136511,,,,,,,,0.633556,,,,,,,,-1.551469,,,,,,,,0.585084,,,,,,,,0.123738,,,,,,,,0.837741,,,,,,,,0.000000,,,,,,,,-0.953221,,,,,,,,-1.428677,,,,,
0.325000,,,,0.955742,,,,,,,,0.785101,,,,,,,,-1.774551,,,,,,,,0.149285,,,,,,,,1.237426,,,,,,,,0.560674,,,,,,,,0.000000,,,,,,,,-1.071865,,,,,,,,-1.230089,,,,,
0.350000,,,,0.664517,,,,,,,,0.796323,,,,,,,,-1.612487,,,,,,,,0.286905,,,,,,,,1.498076,,,,,,,,-0.126666,,,,,,,,0.000000,,,,,,,,-0.989403,,,,,,,,-0.948685,,,,,
0.375000,,,,0.270076,,,,,,,,0.818173,,,,,,,,-1.390970,,,,,,,,0.266836,,,,,,,,1.600149,,,,,,,,-0.403733,,,,,,,,0.000000,,,,,,,,-0.806679,,,,,,,,-0.560691,,,,,
0.400000,,,,-0.154050,,,,,,,,0.846322,,,,,,,,-1.241077,,,,,,,,0.292640,,,,,,,,1.645717,,,,,,,,-0.680801,,,,,,,,0.000000,,,,,,,,-0.644329,,,,,,,,-0.238987,,,,,
0.425000,,,,-0.613324,,,,,,,,0.926865,,,,,,,,-0.856245,,,,,,,,0.481868,,,,,,,,1.614731,,,,,,,,-0.829991,,,,,,,,0.000000,,,,,,,,-0.555256,,,,,,,,0.180519,,,,,
0.450000,,,,-1.047600,,,,,,,,1.069221,,,,,,,,-1.090972,,,,,,,,0.415925,,,,,,,,1.361372,,,,,,,,-0.590221,,,,,,,,0.000000,,,,,,,,-0.456214,,,,,,,,0.612406,,,,,
0.475000,,,,-1.437963,,,,,,,,1.080932,,,,,,,,-0.848468,,,,,,,,0.198025,,,,,,,,1.151758,,,,,,,,-0.275856,,,,,,,,0.000000,,,,,,,,-0.376258,,,,,,,,1.006926,,,,,
0.500000,,,,-1.721528,,,,,,,,1.057454,,,,,,,,-0.556925,,,,,,,,-0.085817,,,,,,,,0.659621,,,,,,,,0.310248,,,,,,,,0.000000,,,,,,,,-0.248634,,,,,,,,1.246389,,,,,
0.525000,,,,-1.679362,,,,,,,,1.028437,,,,,,,,0.036231,,,,,,,,-0.151761,,,,,,,,-0.485053,,,,,,,,0.837741,,,,,,,,0.000000,,,,,,,,-0.223631,,,,,,,,1.291142,,,,,
0.550000,,,,-1.512357,,,,,,,,1.026590,,,,,,,,0.612261,,,,,,,,-0.647769,,,,,,,,-0.838663,,,,,,,,1.583691,,,,,,,,0.000000,,,,,,,,-0.254169,,,,,,,,1.265785,,,,,
0.575000,,,,-1.344105,,,,,,,,1.033290,,,,,,,,0.599322,,,,,,,,-0.679307,,,,,,,,-1.425581,,,,,,,,1.839446,,,,,,,,0.000000,,,,,,,,-0.291663,,,,,,,,1.157725,,,,,
0.600000,,,,-0.924207,,,,,,,,0.943545,,,,,,,,0.371401,,,,,,,,-0.811193,,,,,,,,-1.651600,,,,,,,,2.105856,,,,,,,,0.000000,,,,,,,,-0.371178,,,,,,,,0.857274,,,,,
0.614286,,,,-0.462358,,,,,,,,0.818085,,,,,,,,0.263880,,,,,,,,-0.802592,,,,,,,,-1.616968,,,,,,,,1.924697,,,,,,,,0.000000,,,,,,,,-0.402297,,,,,,,,0.411874,,,,,
0.628571,,,,-0.030290,,,,,,,,0.687632,,,,,,,,0.008220,,,,,,,,-0.736649,,,,,,,,-1.609677,,,,,,,,1.605004,,,,,,,,0.000000,,,,,,,,-0.392589,,,,,,,,-0.008319,,,,,
0.642857,,,,0.429271,,,,,,,,0.578440,,,,,,,,-0.023384,,,,,,,,-0.558889,,,,,,,,-1.467504,,,,,,,,1.253342,,,,,,,,0.000000,,,,,,,,-0.452438,,,,,,,,-0.452744,,,,,
0.657143,,,,0.795452,,,,,,,,0.467399,,,,,,,,-0.122021,,,,,,,,-0.292249,,,,,,,,-1.314395,,,,,,,,0.970946,,,,,,,,0.000000,,,,,,,,-0.502348,,,,,,,,-0.853837,,,,,
0.671429,,,,1.186254,,,,,,,,0.400344,,,,,,,,-0.399341,,,,,,,,0.112012,,,,,,,,-1.268827,,,,,,,,0.667238,,,,,,,,0.000000,,,,,,,,-0.602561,,,,,,,,-1.226327,,,,,
0.685714,,,,1.505963,,,,,,,,0.402440,,,,,,,,-0.790630,,,,,,,,0.329912,,,,,,,,-0.949849,,,,,,,,0.443453,,,,,,,,0.000000,,,,,,,,-0.817287,,,,,,,,-1.513603,,,,,
0.700000,,,,1.794820,,,,,,,,0.437778,,,,,,,,-0.971567,,,,,,,,0.344247,,,,,,,,-0.295489,,,,,,,,-0.126666,,,,,,,,0.000000,,,,,,,,-1.042286,,,,,,,,-1.672840,,,,,
0.714286,,,,1.762980,,,,,,,,0.517249,,,,,,,,-0.622324,,,,,,,,0.275437,,,,,,,,0.149257,,,,,,,,-0.904586,,,,,,,,0.000000,,,,,,,,-1.176865,,,,,,,,-1.624095,,,,,
0.728571,,,,1.688527,,,,,,,,0.644283,,,,,,,,-0.654725,,,,,,,,-0.160362,,,,,,,,0.455475,,,,,,,,-0.979181,,,,,,,,0.000000,,,,,,,,-1.350276,,,,,,,,-1.419931,,,,,
0.742857,,,,1.517970,,,,,,,,0.647034,,,,,,,,-0.576800,,,,,,,,-0.699376,,,,,,,,0.688785,,,,,,,,-1.160340,,,,,,,,0.000000,,,,,,,,-1.299422,,,,,,,,-1.239695,,,,,
0.757143,,,,1.169565,,,,,,,,0.488247,,,,,,,,-0.438890,,,,,,,,-1.178182,,,,,,,,1.018699,,,,,,,,-1.309530,,,,,,,,0.000000,,,,,,,,-1.047403,,,,,,,,-0.912703,,,,,
0.771429,,,,0.861189,,,,,,,,0.237691,,,,,,,,-0.062792,,,,,,,,-1.436221,,,,,,,,0.953080,,,,,,,,-1.501346,,,,,,,,0.000000,,,,,,,,-0.768199,,,,,,,,-0.544743,,,,,
0.785714,,,,0.565731,,,,,,,,-0.051270,,,,,,,,0.250151,,,,,,,,-1.765937,,,,,,,,1.031458,,,,,,,,-1.421423,,,,,,,,0.000000,,,,,,,,-0.417864,,,,,,,,-0.194941,,,,,
0.800000,,,,0.279413,,,,,,,,-0.391860,,,,,,,,0.481200,,,,,,,,-1.874887,,,,,,,,1.111658,,,,,,,,-1.496018,,,,,,,,0.000000,,,,,,,,0.075221,,,,,,,,0.097371,,,,,
0.840000,,,,-0.049941,,,,,,,,-0.801550,,,,,,,,0.785688,,,,,,,,-1.831880,,,,,,,,0.982244,,,,,,,,-1.437407,,,,,,,,0.000000,,,,,,,,0.600720,,,,,,,,0.357779,,,,,
0.880000,,,,-0.292408,,,,,,,,-1.176093,,,,,,,,0.872094,,,,,,,,-1.611114,,,,,,,,0.730707,,,,,,,,-1.037791,,,,,,,,0.000000,,,,,,,,1.091568,,,,,,,,0.600750,,,,,
0.920000,,,,-0.550507,,,,,,,,-1.561061,,,,,,,,1.128079,,,,,,,,-1.195385,,,,,,,,0.440893,,,,,,,,-0.835319,,,,,,,,0.000000,,,,,,,,1.560947,,,,,,,,0.821123,,,,,
0.960000,,,,-0.700891,,,,,,,,-1.827643,,,,,,,,1.416113,,,,,,,,-0.682174,,,,,,,,0.242216,,,,,,,,-0.483657,,,,,,,,0.000000,,,,,,,,1.774099,,,,,,,,1.057604,,,,,
1.000000,,,,-0.709240,,,,,,,,-1.955719,,,,,,,,1.423286,,,,,,,,-0.260710,,,,,,,,-0.094989,,,,,,,,-0.201261,,,,,,,,0.000000,,,,,,,,1.850594,,,,,,,,1.171393,,,,,
0.000000,,,,,-0.743290,,,,,,,,-1.853272,,,,,,,,1.241120,,,,,,,,-0.031816,,,,,,,,0.055905,,,,,,,,-0.068172,,,,,,,,0.000000,,,,,,,,1.703553,,,,,,,,1.303611,,,,
0.025000,,,,,-0.727017,,,,,,,,-1.855236,,,,,,,,1.513333,,,,,,,,0.058266,,,,,,,,0.007446,,,,,,,,-0.104880,,,,,,,,0.000000,,,,,,,,1.708687,,,,,,,,1.310980,,,,
0.050000,,,,,-0.701697,,,,,,,,-1.818379,,,,,,,,1.845138,,,,,,,,0.313072,,,,,,,,-0.001527,,,,,,,,-0.256955,,,,,,,,0.000000,,,,,,,,1.694121,,,,,,,,1.287715,,,,
0.075000,,,,,-0.684992,,,,,,,,-1.730742,,,,,,,,1.989038,,,,,,,,0.696567,,,,,,,,-0.028449,,,,,,,,-0.424763,,,,,,,,0.000000,,,,,,,,1.654030,,,,,,,,1.227044,,,,
0.100000,,,,,-0.679160,,,,,,,,-1.596638,,,,,,,,1.907297,,,,,,,,1.116095,,,,,,,,-0.163056,,,,,,,,-0.503422,,,,,,,,0.000000,,,,,,,,1.574776,,,,,,,,1.102895,,,,
0.125000,,,,,-0.625653,,,,,,,,-1.386139,,,,,,,,1.538532,,,,,,,,1.481573,,,,,,,,-0.367660,,,,,,,,-0.508666,,,,,,,,0.000000,,,,,,,,1.435750,,,,,,,,0.892158,,,,
0.150000,,,,,-0.496908,,,,,,,,-1.095748,,,,,,,,1.083811,,,,,,,,1.723510,,,,,,,,-0.556110,,,,,,,,-0.356591,,,,,,,,0.000000,,,,,,,,1.188343,,,,,,,,0.607466,,,,
0.175000,,,,,-0.273548,,,,,,,,-0.759177,,,,,,,,0.654673,,,,,,,,1.813593,,,,,,,,-0.660207,,,,,,,,-0.110124,,,,,,,,0.000000,,,,,,,,0.800833,,,,,,,,0.262727,,,,
0.200000,,,,,-0.032272,,,,,,,,-0.442824,,,,,,,,0.165422,,,,,,,,1.777559,,,,,,,,-0.712255,,,,,,,,0.241223,,,,,,,,0.000000,,,,,,,,0.442593,,,,,,,,-0.088379,,,,
0.218182,,,,,0.213350,,,,,,,,-0.153062,,,,,,,,-0.474661,,,,,,,,1.651444,,,,,,,,-0.678154,,,,,,,,0.529642,,,,,,,,0.000000,,,,,,,,0.115776,,,,,,,,-0.425837,,,,
0.236364,,,,,0.446901,,,,,,,,0.102184,,,,,,,,-1.212527,,,,,,,,1.278244,,,,,,,,-0.593800,,,,,,,,0.807573,,,,,,,,0.000000,,,,,,,,-0.176269,,,,,,,,-0.745304,,,,
0.254545,,,,,0.689089,,,,,,,,0.273522,,,,,,,,-1.335661,,,,,,,,0.915339,,,,,,,,-0.656617,,,,,,,,0.734158,,,,,,,,0.000000,,,,,,,,-0.421785,,,,,,,,-1.065893,,,,
0.272727,,,,,0.919078,,,,,,,,0.467039,,,,,,,,-1.536256,,,,,,,,0.493237,,,,,,,,-0.376634,,,,,,,,0.964893,,,,,,,,0.000000,,,,,,,,-0.664238,,,,,,,,-1.287201,,,,
0.290909,,,,,1.089856,,,,,,,,0.557820,,,,,,,,-1.377444,,,,,,,,0.204972,,,,,,,,-0.263563,,,,,,,,0.964893,,,,,,,,0.000000,,,,,,,,-0.802068,,,,,,,,-1.371246,,,,
0.309091,,,,,1.153918,,,,,,,,0.568400,,,,,,,,-1.371578,,,,,,,,-0.008652,,,,,,,,0.217434,,,,,,,,0.660742,,,,,,,,0.000000,,,,,,,,-0.835619,,,,,,,,-1.375981,,,,
0.327273,,,,,1.014130,,,,,,,,0.594371,,,,,,,,-1.206528,,,,,,,,-0.137342,,,,,,,,0.942520,,,,,,,,0.094392,,,,,,,,0.000000,,,,,,,,-0.754819,,,,,,,,-1.228365,,,,
0.345455,,,,,0.656963,,,,,,,,0.589793,,,,,,,,-0.038504,,,,,,,,0.318219,,,,,,,,1.486334,,,,,,,,-0.624034,,,,,,,,0.000000,,,,,,,,-0.605768,,,,,,,,-0.881134,,,,
0.363636,,,,,0.289801,,,,,,,,0.636711,,,,,,,,0.228006,,,,,,,,0.560156,,,,,,,,1.470181,,,,,,,,-1.122212,,,,,,,,0.000000,,,,,,,,-0.497024,,,,,,,,-0.544805,,,,
0.381818,,,,,-0.124728,,,,,,,,0.688155,,,,,,,,0.313207,,,,,,,,0.688845,,,,,,,,1.500692,,,,,,,,-1.169408,,,,,,,,0.000000,,,,,,,,-0.413616,,,,,,,,-0.200494,,,,
0.400000,,,,,-0.522194,,,,,,,,0.783516,,,,,,,,-0.041961,,,,,,,,0.724878,,,,,,,,1.585046,,,,,,,,-0.938673,,,,,,,,0.000000,,,,,,,,-0.355556,,,,,,,,0.152281,,,,
0.422222,,,,,-0.907367,,,,,,,,0.801725,,,,,,,,-0.049778,,,,,,,,0.722305,,,,,,,,1.468386,,,,,,,,-1.048797,,,,,,,,0.000000,,,,,,,,-0.254681,,,,,,,,0.494940,,,,
0.444444,,,,,-1.274414,,,,,,,,0.841916,,,,,,,,-0.111926,,,,,,,,0.567877,,,,,,,,1.497103,,,,,,,,-0.912453,,,,,,,,0.000000,,,,,,,,-0.190149,,,,,,,,0.788690,,,,
0.466667,,,,,-1.608374,,,,,,,,0.895566,,,,,,,,0.099556,,,,,,,,0.467499,,,,,,,,1.121996,,,,,,,,-0.561106,,,,,,,,0.000000,,,,,,,,-0.140329,,,,,,,,1.096452,,,,
0.488889,,,,,-1.808221,,,,,,,,0.885743,,,,,,,,0.243492,,,,,,,,0.436614,,,,,,,,0.337683,,,,,,,,-0.083904,,,,,,,,0.000000,,,,,,,,-0.072508,,,,,,,,1.296272,,,,
0.511111,,,,,-1.803566,,,,,,,,0.925777,,,,,,,,-0.645927,,,,,,,,-0.163080,,,,,,,,-0.322791,,,,,,,,0.603058,,,,,,,,0.000000,,,,,,,,-0.103103,,,,,,,,1.326338,,,,
0.533333,,,,,-1.753325,,,,,,,,0.928450,,,,,,,,-0.466275,,,,,,,,-0.389574,,,,,,,,-0.762508,,,,,,,,1.122212,,,,,,,,0.000000,,,,,,,,-0.125005,,,,,,,,1.317165,,,,
0.555556,,,,,-1.562833,,,,,,,,0.963752,,,,,,,,-0.342722,,,,,,,,-0.425607,,,,,,,,-1.428367,,,,,,,,1.625635,,,,,,,,0.000000,,,,,,,,-0.191460,,,,,,,,1.273524,,,,
0.577778,,,,,-1.198257,,,,,,,,0.963572,,,,,,,,-0.377673,,,,,,,,-0.672691,,,,,,,,-1.647328,,,,,,,,2.113325,,,,,,,,0.000000,,,,,,,,-0.328226,,,,,,,,1.065545,,,,
0.600000,,,,,-0.763268,,,,,,,,0.906709,,,,,,,,-0.516630,,,,,,,,-0.752478,,,,,,,,-1.848342,,,,,,,,2.176253,,,,,,,,0.000000,,,,,,,,-0.456479,,,,,,,,0.667340,,,,
0.616667,,,,,-0.304164,,,,,,,,0.848537,,,,,,,,-0.417108,,,,,,,,-0.677838,,,,,,,,-1.749630,,,,,,,,1.950762,,,,,,,,0.000000,,,,,,,,-0.564713,,,,,,,,0.227510,,,,
0.633333,,,,,0.130817,,,,,,,,0.761090,,,,,,,,-0.384948,,,,,,,,-0.554296,,,,,,,,-1.627586,,,,,,,,1.714783,,,,,,,,0.000000,,,,,,,,-0.623736,,,,,,,,-0.197026,,,,
0.650000,,,,,0.569130,,,,,,,,0.699276,,,,,,,,-0.551467,,,,,,,,-0.268605,,,,,,,,-1.747835,,,,,,,,1.358192,,,,,,,,0.000000,,,,,,,,-0.732955,,,,,,,,-0.632516,,,,
0.666667,,,,,1.005042,,,,,,,,0.665157,,,,,,,,-0.684395,,,,,,,,0.022233,,,,,,,,-1.591691,,,,,,,,1.033065,,,,,,,,0.000000,,,,,,,,-0.920758,,,,,,,,-1.035133,,,,
0.683333,,,,,1.387470,,,,,,,,0.657568,,,,,,,,-0.999352,,,,,,,,0.094299,,,,,,,,-1.073003,,,,,,,,0.744646,,,,,,,,0.000000,,,,,,,,-1.155536,,,,,,,,-1.351960,,,,
0.700000,,,,,1.650298,,,,,,,,0.630992,,,,,,,,-1.059010,,,,,,,,0.024807,,,,,,,,-0.315612,,,,,,,,0.115368,,,,,,,,0.000000,,,,,,,,-1.345934,,,,,,,,-1.559426,,,,
0.716667,,,,,1.712546,,,,,,,,0.640704,,,,,,,,-1.015702,,,,,,,,0.040250,,,,,,,,0.003857,,,,,,,,-0.513910,,,,,,,,0.000000,,,,,,,,-1.410572,,,,,,,,-1.609909,,,,
0.733333,,,,,1.646932,,,,,,,,0.681166,,,,,,,,-0.958935,,,,,,,,-0.258310,,,,,,,,0.486649,,,,,,,,-0.839037,,,,,,,,0.000000,,,,,,,,-1.436284,,,,,,,,-1.481899,,,,
0.750000,,,,,1.476752,,,,,,,,0.661200,,,,,,,,-1.093752,,,,,,,,-0.711298,,,,,,,,0.599719,,,,,,,,-1.227092,,,,,,,,0.000000,,,,,,,,-1.369815,,,,,,,,-1.301738,,,,
0.766667,,,,,1.271130,,,,,,,,0.504409,,,,,,,,-0.699692,,,,,,,,-1.259515,,,,,,,,0.684073,,,,,,,,-1.358192,,,,,,,,0.000000,,,,,,,,-1.166759,,,,,,,,-1.087282,,,,
0.783333,,,,,1.010632,,,,,,,,0.227943,,,,,,,,-0.274507,,,,,,,,-1.704781,,,,,,,,1.021489,,,,,,,,-1.206116,,,,,,,,0.000000,,,,,,,,-0.820894,,,,,,,,-0.739616,,,,
0.800000,,,,,0.743221,,,,,,,,-0.088143,,,,,,,,0.084654,,,,,,,,-1.920980,,,,,,,,1.023284,,,,,,,,-1.179896,,,,,,,,0.000000,,,,,,,,-0.371529,,,,,,,,-0.404783,,,,
0.833333,,,,,0.469295,,,,,,,,-0.431620,,,,,,,,0.389161,,,,,,,,-2.013636,,,,,,,,1.016105,,,,,,,,-1.158920,,,,,,,,0.000000,,,,,,,,0.135372,,,,,,,,-0.114306,,,,
0.866667,,,,,0.187324,,,,,,,,-0.797524,,,,,,,,0.681111,,,,,,,,-1.905537,,,,,,,,0.849192,,,,,,,,-1.116968,,,,,,,,0.000000,,,,,,,,0.639203,,,,,,,,0.135987,,,,
0.900000,,,,,-0.058937,,,,,,,,-1.164617,,,,,,,,0.957249,,,,,,,,-1.727945,,,,,,,,0.763043,,,,,,,,-0.985869,,,,,,,,0.000000,,,,,,,,1.089498,,,,,,,,0.378414,,,,
0.933333,,,,,-0.256296,,,,,,,,-1.507972,,,,,,,,1.319812,,,,,,,,-1.341877,,,,,,,,0.477675,,,,,,,,-0.760378,,,,,,,,0.000000,,,,,,,,1.488879,,,,,,,,0.621932,,,,
0.966667,,,,,-0.375211,,,,,,,,-1.782135,,,,,,,,1.597837,,,,,,,,-0.881168,,,,,,,,0.334094,,,,,,,,-0.283175,,,,,,,,0.000000,,,,,,,,1.770307,,,,,,,,0.863455,,,,
1.000000,,,,,-0.447982,,,,,,,,-1.889537,,,,,,,,1.392468,,,,,,,,-0.384426,,,,,,,,0.222818,,,,,,,,-0.131100,,,,,,,,0.000000,,,,,,,,1.866467,,,,,,,,1.029787,,,,
