Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
0.000000,-0.839870,,,,,,,-1.264955,,,,,,,-1.877800,,,,,,,-0.077673,,,,,,,0.206280,,,,,,,-0.761741,,,,,,,0.000000,,,,,,,-1.291124,,,,,,,1.315712,,,,,,,
0.019231,-0.932385,,,,,,,-1.233801,,,,,,,-1.715830,,,,,,,0.153416,,,,,,,-0.057036,,,,,,,-0.384803,,,,,,,0.000000,,,,,,,-1.293374,,,,,,,1.317890,,,,,,,
0.038462,-1.020256,,,,,,,-1.195663,,,,,,,-1.544347,,,,,,,0.388422,,,,,,,-0.329707,,,,,,,-0.013029,,,,,,,0.000000,,,,,,,-1.296290,,,,,,,1.314701,,,,,,,
0.057692,-1.109829,,,,,,,-1.151054,,,,,,,-1.363911,,,,,,,0.607761,,,,,,,-0.543568,,,,,,,0.363909,,,,,,,0.000000,,,,,,,-1.299945,,,,,,,1.296040,,,,,,,
0.096154,-1.195634,,,,,,,-1.091733,,,,,,,-1.182857,,,,,,,0.828406,,,,,,,-0.765447,,,,,,,0.740847,,,,,,,0.000000,,,,,,,-1.305219,,,,,,,1.277382,,,,,,,
0.115385,-1.276618,,,,,,,-1.028878,,,,,,,-0.983239,,,,,,,1.050356,,,,,,,-0.995347,,,,,,,1.120366,,,,,,,0.000000,,,,,,,-1.310699,,,,,,,1.236632,,,,,,,
0.134615,-1.348041,,,,,,,-0.940385,,,,,,,-0.727953,,,,,,,1.274917,,,,,,,-1.235940,,,,,,,1.497304,,,,,,,0.000000,,,,,,,-1.021239,,,,,,,1.133572,,,,,,,
0.153846,-1.330042,,,,,,,-0.753921,,,,,,,-0.409193,,,,,,,1.502090,,,,,,,-1.483215,,,,,,,1.874242,,,,,,,0.000000,,,,,,,-0.747487,,,,,,,0.916757,,,,,,,
0.173077,-1.439918,,,,,,,-0.609442,,,,,,,0.101954,,,,,,,1.693685,,,,,,,-1.656810,,,,,,,2.161463,,,,,,,0.000000,,,,,,,-0.350061,,,,,,,0.703433,,,,,,,
0.192308,-1.364950,,,,,,,-0.504823,,,,,,,0.293864,,,,,,,1.780180,,,,,,,-1.730491,,,,,,,2.129836,,,,,,,0.000000,,,,,,,0.123730,,,,,,,0.457796,,,,,,,
0.211538,-1.082358,,,,,,,-0.195819,,,,,,,0.417683,,,,,,,1.545174,,,,,,,-1.455146,,,,,,,1.729663,,,,,,,0.000000,,,,,,,0.401473,,,,,,,0.213637,,,,,,,
0.230769,-0.758231,,,,,,,0.109822,,,,,,,0.494961,,,,,,,1.310168,,,,,,,-1.282722,,,,,,,1.326907,,,,,,,0.000000,,,,,,,0.679606,,,,,,,-0.006467,,,,,,,
0.250000,-0.361333,,,,,,,0.386582,,,,,,,0.584537,,,,,,,1.066023,,,,,,,-1.062178,,,,,,,0.924152,,,,,,,0.000000,,,,,,,0.959641,,,,,,,-0.257684,,,,,,,
0.288462,-0.028723,,,,,,,0.675995,,,,,,,0.652634,,,,,,,0.824489,,,,,,,-0.867031,,,,,,,0.503324,,,,,,,0.000000,,,,,,,1.239189,,,,,,,-0.476085,,,,,,,
0.307692,0.265622,,,,,,,0.928687,,,,,,,0.736786,,,,,,,0.584260,,,,,,,-0.653171,,,,,,,0.079915,,,,,,,0.000000,,,,,,,1.225782,,,,,,,-0.623563,,,,,,,
0.326923,0.463368,,,,,,,1.092667,,,,,,,0.750951,,,,,,,0.349254,,,,,,,-0.419261,,,,,,,-0.343495,,,,,,,0.000000,,,,,,,1.226648,,,,,,,-0.651791,,,,,,,
0.346154,0.729604,,,,,,,1.289893,,,,,,,0.607676,,,,,,,0.269613,,,,,,,-0.480746,,,,,,,-0.007865,,,,,,,0.000000,,,,,,,1.213760,,,,,,,-0.771194,,,,,,,
0.365385,1.262758,,,,,,,1.759406,,,,,,,0.671033,,,,,,,-0.270084,,,,,,,0.036361,,,,,,,-0.711073,,,,,,,0.000000,,,,,,,1.188841,,,,,,,-1.008777,,,,,,,
0.384615,1.233016,,,,,,,1.770474,,,,,,,0.713076,,,,,,,-0.723940,,,,,,,-0.069065,,,,,,,-0.374476,,,,,,,0.000000,,,,,,,1.188468,,,,,,,-1.011123,,,,,,,
0.403846,1.257252,,,,,,,1.605605,,,,,,,0.851791,,,,,,,-0.845360,,,,,,,0.199596,,,,,,,-0.410621,,,,,,,0.000000,,,,,,,1.194308,,,,,,,-1.169879,,,,,,,
0.423077,1.141193,,,,,,,1.422702,,,,,,,0.921422,,,,,,,-0.948501,,,,,,,0.436179,,,,,,,-0.500982,,,,,,,0.000000,,,,,,,1.201408,,,,,,,-1.283418,,,,,,,
0.442308,1.108498,,,,,,,1.229772,,,,,,,0.979126,,,,,,,-1.094727,,,,,,,0.529743,,,,,,,-0.420948,,,,,,,0.000000,,,,,,,0.920842,,,,,,,-1.198074,,,,,,,
0.480769,1.196735,,,,,,,1.086636,,,,,,,1.092691,,,,,,,-1.227897,,,,,,,0.704841,,,,,,,-0.371894,,,,,,,0.000000,,,,,,,0.926982,,,,,,,-1.345704,,,,,,,
0.500000,1.280393,,,,,,,0.934134,,,,,,,1.202574,,,,,,,-1.368901,,,,,,,0.890632,,,,,,,-0.335749,,,,,,,0.000000,,,,,,,0.935629,,,,,,,-1.494821,,,,,,,
0.541667,1.247139,,,,,,,0.729726,,,,,,,1.297331,,,,,,,-1.431569,,,,,,,1.125878,,,,,,,-0.673961,,,,,,,0.000000,,,,,,,0.660715,,,,,,,-1.298572,,,,,,,
0.583333,1.065723,,,,,,,0.364071,,,,,,,0.953565,,,,,,,-1.395013,,,,,,,1.199393,,,,,,,-0.684288,,,,,,,0.000000,,,,,,,0.386131,,,,,,,-1.059066,,,,,,,
0.625000,1.150633,,,,,,,-0.016465,,,,,,,1.072658,,,,,,,-1.007416,,,,,,,1.487435,,,,,,,-1.010235,,,,,,,0.000000,,,,,,,0.298052,,,,,,,-1.200052,,,,,,,
0.666667,0.955985,,,,,,,-0.181848,,,,,,,0.703664,,,,,,,-1.049032,,,,,,,1.566965,,,,,,,-1.030244,,,,,,,0.000000,,,,,,,-0.158473,,,,,,,-0.569039,,,,,,,
0.708333,0.732357,,,,,,,-0.324742,,,,,,,0.319123,,,,,,,-0.926306,,,,,,,1.313006,,,,,,,-0.914065,,,,,,,0.000000,,,,,,,-0.440969,,,,,,,-0.159346,,,,,,,
0.750000,0.490240,,,,,,,-0.473033,,,,,,,-0.023408,,,,,,,-0.764413,,,,,,,1.248848,,,,,,,-0.955373,,,,,,,0.000000,,,,,,,-0.435024,,,,,,,0.013777,,,,,,,
0.791667,0.169478,,,,,,,-0.667391,,,,,,,-0.493760,,,,,,,-0.615576,,,,,,,1.101819,,,,,,,-0.952791,,,,,,,0.000000,,,,,,,-0.717817,,,,,,,0.427582,,,,,,,
0.875000,-0.161653,,,,,,,-0.853102,,,,,,,-0.972413,,,,,,,-0.465433,,,,,,,0.933404,,,,,,,-0.945046,,,,,,,0.000000,,,,,,,-1.002042,,,,,,,0.832839,,,,,,,
0.916667,-0.366772,,,,,,,-0.931023,,,,,,,-1.213365,,,,,,,-0.319207,,,,,,,0.730237,,,,,,,-0.908901,,,,,,,0.000000,,,,,,,-1.003816,,,,,,,0.874521,,,,,,,
0.958333,-0.425767,,,,,,,-0.899087,,,,,,,-1.243275,,,,,,,-0.344013,,,,,,,0.690138,,,,,,,-0.862429,,,,,,,0.000000,,,,,,,-1.005749,,,,,,,0.933659,,,,,,,
1.000000,-0.707614,,,,,,,-1.069008,,,,,,,-1.667747,,,,,,,-0.353153,,,,,,,0.686128,,,,,,,-0.877920,,,,,,,0.000000,,,,,,,-1.291873,,,,,,,1.318725,,,,,,,
0.000000,,-1.335276,,,,,,,-1.352781,,,,,,,-1.743378,,,,,,,0.792866,,,,,,,-0.841928,,,,,,,1.393587,,,,,,,0.000000,,,,,,,-1.227596,,,,,,,1.581046,,,,,,
0.023810,,-1.157700,,,,,,,-1.069889,,,,,,,-1.496523,,,,,,,1.348030,,,,,,,-1.412978,,,,,,,1.871232,,,,,,,0.000000,,,,,,,-0.922015,,,,,,,1.322734,,,,,,
0.047619,,-1.177365,,,,,,,-1.095962,,,,,,,-1.541024,,,,,,,1.243200,,,,,,,-1.338160,,,,,,,1.750564,,,,,,,0.000000,,,,,,,-0.956697,,,,,,,1.372293,,,,,,
0.071429,,-0.880339,,,,,,,-0.798056,,,,,,,-1.329825,,,,,,,1.267469,,,,,,,-1.299791,,,,,,,1.529339,,,,,,,0.000000,,,,,,,-0.692892,,,,,,,1.107266,,,,,,
0.095238,,-0.579681,,,,,,,-0.507849,,,,,,,-1.092062,,,,,,,1.396906,,,,,,,-1.366296,,,,,,,1.152250,,,,,,,0.000000,,,,,,,-0.427136,,,,,,,0.822824,,,,,,
