Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,
0.344262,,,,,0.066745,,,,,,,,,,0.076786,,,,,,,,,,0.023400,,,,,,,,,,-0.036349,,,,,,,,,,-0.009833,,,,,,,,,,0.029413,,,,,,,,,,0.000000,,,,,,,,,,0.069758,,,,,,,,,,-0.064180,,,,,,
0.360656,,,,,0.069360,,,,,,,,,,0.073932,,,,,,,,,,0.024266,,,,,,,,,,-0.052524,,,,,,,,,,0.002403,,,,,,,,,,0.023581,,,,,,,,,,0.000000,,,,,,,,,,0.069847,,,,,,,,,,-0.065671,,,,,,
0.573770,,,,,0.063523,,,,,,,,,,0.063696,,,,,,,,,,0.030810,,,,,,,,,,-0.064590,,,,,,,,,,0.028148,,,,,,,,,,0.015847,,,,,,,,,,0.000000,,,,,,,,,,0.070547,,,,,,,,,,-0.067479,,,,,,
0.927092,,,,,0.066954,,,,,,,,,,0.060032,,,,,,,,,,0.035957,,,,,,,,,,-0.075782,,,,,,,,,,0.037252,,,,,,,,,,0.007860,,,,,,,,,,0.000000,,,,,,,,,,0.070622,,,,,,,,,,-0.072450,,,,,,
0.932701,,,,,0.068228,,,,,,,,,,0.055791,,,,,,,,,,0.037520,,,,,,,,,,-0.084351,,,,,,,,,,0.044104,,,,,,,,,,0.003296,,,,,,,,,,0.000000,,,,,,,,,,0.070783,,,,,,,,,,-0.074545,,,,,,
0.938309,,,,,0.065078,,,,,,,,,,0.048828,,,,,,,,,,0.033143,,,,,,,,,,-0.101838,,,,,,,,,,0.051152,,,,,,,,,,0.011410,,,,,,,,,,0.000000,,,,,,,,,,0.058900,,,,,,,,,,-0.065834,,,,,,
0.943917,,,,,0.067832,,,,,,,,,,0.046425,,,,,,,,,,0.039610,,,,,,,,,,-0.118188,,,,,,,,,,0.072002,,,,,,,,,,0.016988,,,,,,,,,,0.000000,,,,,,,,,,0.059069,,,,,,,,,,-0.071213,,,,,,
0.949525,,,,,0.064394,,,,,,,,,,0.034087,,,,,,,,,,0.044431,,,,,,,,,,-0.129894,,,,,,,,,,0.083443,,,,,,,,,,-0.002203,,,,,,,,,,0.000000,,,,,,,,,,0.044385,,,,,,,,,,-0.061237,,,,,,
0.955134,,,,,0.065536,,,,,,,,,,0.033218,,,,,,,,,,0.054120,,,,,,,,,,-0.130867,,,,,,,,,,0.072100,,,,,,,,,,0.011917,,,,,,,,,,0.000000,,,,,,,,,,0.047634,,,,,,,,,,-0.067283,,,,,,
0.960742,,,,,0.052426,,,,,,,,,,0.023233,,,,,,,,,,0.045339,,,,,,,,,,-0.114079,,,,,,,,,,0.060745,,,,,,,,,,0.018763,,,,,,,,,,0.000000,,,,,,,,,,0.035629,,,,,,,,,,-0.054426,,,,,,
0.966350,,,,,0.048616,,,,,,,,,,0.020792,,,,,,,,,,0.030957,,,,,,,,,,-0.100701,,,,,,,,,,0.038035,,,,,,,,,,0.028398,,,,,,,,,,0.000000,,,,,,,,,,0.022999,,,,,,,,,,-0.043731,,,,,,
0.971959,,,,,0.036560,,,,,,,,,,0.011848,,,,,,,,,,0.020994,,,,,,,,,,-0.089597,,,,,,,,,,0.030106,,,,,,,,,,0.036639,,,,,,,,,,0.000000,,,,,,,,,,0.010960,,,,,,,,,,-0.030205,,,,,,
0.983175,,,,,0.024223,,,,,,,,,,0.003671,,,,,,,,,,0.010617,,,,,,,,,,-0.081465,,,,,,,,,,0.023547,,,,,,,,,,0.041837,,,,,,,,,,0.000000,,,,,,,,,,-0.001155,,,,,,,,,,-0.016085,,,,,,
0.988783,,,,,0.015865,,,,,,,,,,-0.000689,,,,,,,,,,0.008934,,,,,,,,,,-0.064241,,,,,,,,,,0.016891,,,,,,,,,,0.034230,,,,,,,,,,0.000000,,,,,,,,,,-0.001242,,,,,,,,,,-0.014031,,,,,,
0.994392,,,,,0.003029,,,,,,,,,,-0.009741,,,,,,,,,,0.000119,,,,,,,,,,-0.046316,,,,,,,,,,0.006710,,,,,,,,,,0.027257,,,,,,,,,,0.000000,,,,,,,,,,-0.013378,,,,,,,,,,0.000065,,,,,,
1.000000,,,,,-0.004323,,,,,,,,,,-0.013182,,,,,,,,,,-0.002632,,,,,,,,,,-0.029616,,,,,,,,,,0.003088,,,,,,,,,,0.017749,,,,,,,,,,0.000000,,,,,,,,,,-0.013451,,,,,,,,,,0.000164,,,,,,
0.000000,,,,,,-0.030983,,,,,,,,,,-0.029212,,,,,,,,,,-0.028414,,,,,,,,,,0.001861,,,,,,,,,,-0.008756,,,,,,,,,,-0.005832,,,,,,,,,,0.000000,,,,,,,,,,-0.037857,,,,,,,,,,0.030221,,,,,
0.016949,,,,,,-0.029697,,,,,,,,,,-0.029285,,,,,,,,,,-0.026761,,,,,,,,,,0.002123,,,,,,,,,,-0.007777,,,,,,,,,,-0.005071,,,,,,,,,,0.000000,,,,,,,,,,-0.037850,,,,,,,,,,0.029843,,,,,
0.033898,,,,,,-0.027421,,,,,,,,,,-0.029296,,,,,,,,,,-0.024995,,,,,,,,,,0.002735,,,,,,,,,,-0.004645,,,,,,,,,,-0.003677,,,,,,,,,,0.000000,,,,,,,,,,-0.037797,,,,,,,,,,0.029718,,,,,
0.067797,,,,,,-0.026044,,,,,,,,,,-0.029359,,,,,,,,,,-0.024189,,,,,,,,,,0.003522,,,,,,,,,,0.000152,,,,,,,,,,-0.003423,,,,,,,,,,0.000000,,,,,,,,,,-0.037759,,,,,,,,,,0.029534,,,,,
0.084746,,,,,,-0.025926,,,,,,,,,,-0.029516,,,,,,,,,,-0.024115,,,,,,,,,,0.004484,,,,,,,,,,0.005144,,,,,,,,,,-0.003550,,,,,,,,,,0.000000,,,,,,,,,,-0.037730,,,,,,,,,,0.029420,,,,,
0.101695,,,,,,-0.026401,,,,,,,,,,-0.029133,,,,,,,,,,-0.025055,,,,,,,,,,0.005673,,,,,,,,,,0.010254,,,,,,,,,,-0.003030,,,,,,,,,,0.000000,,,,,,,,,,-0.037783,,,,,,,,,,0.028579,,,,,
0.118644,,,,,,-0.026468,,,,,,,,,,-0.029350,,,,,,,,,,-0.023242,,,,,,,,,,0.006145,,,,,,,,,,0.012368,,,,,,,,,,-0.002916,,,,,,,,,,0.000000,,,,,,,,,,-0.037782,,,,,,,,,,0.028216,,,,,
0.135593,,,,,,-0.026559,,,,,,,,,,-0.029616,,,,,,,,,,-0.020557,,,,,,,,,,0.006145,,,,,,,,,,0.009901,,,,,,,,,,-0.003144,,,,,,,,,,0.000000,,,,,,,,,,-0.037803,,,,,,,,,,0.028312,,,,,
0.152542,,,,,,-0.026062,,,,,,,,,,-0.029440,,,,,,,,,,-0.021575,,,,,,,,,,0.006303,,,,,,,,,,0.011751,,,,,,,,,,-0.002574,,,,,,,,,,0.000000,,,,,,,,,,-0.037797,,,,,,,,,,0.028047,,,,,
0.186441,,,,,,-0.026979,,,,,,,,,,-0.029625,,,,,,,,,,-0.022892,,,,,,,,,,0.006303,,,,,,,,,,0.011047,,,,,,,,,,-0.003372,,,,,,,,,,0.000000,,,,,,,,,,-0.037770,,,,,,,,,,0.028342,,,,,
0.203390,,,,,,-0.028871,,,,,,,,,,-0.029864,,,,,,,,,,-0.024500,,,,,,,,,,0.005831,,,,,,,,,,0.008227,,,,,,,,,,-0.004627,,,,,,,,,,0.000000,,,,,,,,,,-0.037774,,,,,,,,,,0.028449,,,,,
0.237288,,,,,,-0.029596,,,,,,,,,,-0.029923,,,,,,,,,,-0.024397,,,,,,,,,,0.005122,,,,,,,,,,0.004087,,,,,,,,,,-0.004741,,,,,,,,,,0.000000,,,,,,,,,,-0.037776,,,,,,,,,,0.027934,,,,,
0.275424,,,,,,-0.029388,,,,,,,,,,-0.029954,,,,,,,,,,-0.024227,,,,,,,,,,0.004257,,,,,,,,,,-0.000318,,,,,,,,,,-0.004627,,,,,,,,,,0.000000,,,,,,,,,,-0.037773,,,,,,,,,,0.028104,,,,,
0.313559,,,,,,-0.029264,,,,,,,,,,-0.030349,,,,,,,,,,-0.023216,,,,,,,,,,0.002910,,,,,,,,,,-0.006603,,,,,,,,,,-0.005325,,,,,,,,,,0.000000,,,,,,,,,,-0.037731,,,,,,,,,,0.028711,,,,,
0.351695,,,,,,-0.029098,,,,,,,,,,-0.030191,,,,,,,,,,-0.024873,,,,,,,,,,0.002386,,,,,,,,,,-0.008658,,,,,,,,,,-0.005451,,,,,,,,,,0.000000,,,,,,,,,,-0.037720,,,,,,,,,,0.028654,,,,,
0.389831,,,,,,-0.028834,,,,,,,,,,-0.029721,,,,,,,,,,-0.027173,,,,,,,,,,0.002506,,,,,,,,,,-0.005758,,,,,,,,,,-0.005198,,,,,,,,,,0.000000,,,,,,,,,,-0.037694,,,,,,,,,,0.027866,,,,,
0.403698,,,,,,-0.029373,,,,,,,,,,-0.029312,,,,,,,,,,-0.027682,,,,,,,,,,0.002473,,,,,,,,,,-0.005330,,,,,,,,,,-0.005198,,,,,,,,,,0.000000,,,,,,,,,,-0.037762,,,,,,,,,,0.028589,,,,,
0.417565,,,,,,-0.035839,,,,,,,,,,-0.027577,,,,,,,,,,-0.019412,,,,,,,,,,0.017774,,,,,,,,,,-0.014238,,,,,,,,,,0.018510,,,,,,,,,,0.000000,,,,,,,,,,-0.037922,,,,,,,,,,0.029587,,,,,
0.431433,,,,,,-0.040324,,,,,,,,,,-0.028999,,,,,,,,,,-0.011830,,,,,,,,,,0.026518,,,,,,,,,,-0.006701,,,,,,,,,,0.027764,,,,,,,,,,0.000000,,,,,,,,,,-0.037943,,,,,,,,,,0.031374,,,,,
0.445300,,,,,,-0.045375,,,,,,,,,,-0.026084,,,,,,,,,,0.000569,,,,,,,,,,0.036923,,,,,,,,,,0.002012,,,,,,,,,,0.039048,,,,,,,,,,0.000000,,,,,,,,,,-0.025620,,,,,,,,,,0.027664,,,,,
0.473035,,,,,,-0.051681,,,,,,,,,,-0.026855,,,,,,,,,,0.007975,,,,,,,,,,0.048464,,,,,,,,,,0.011213,,,,,,,,,,0.052233,,,,,,,,,,0.000000,,,,,,,,,,-0.025639,,,,,,,,,,0.029667,,,,,
0.486903,,,,,,-0.054180,,,,,,,,,,-0.021717,,,,,,,,,,0.022588,,,,,,,,,,0.060793,,,,,,,,,,0.019240,,,,,,,,,,0.067573,,,,,,,,,,0.000000,,,,,,,,,,-0.013629,,,,,,,,,,0.020906,,,,,
0.500770,,,,,,-0.053764,,,,,,,,,,-0.017571,,,,,,,,,,0.037651,,,,,,,,,,0.065689,,,,,,,,,,0.011800,,,,,,,,,,0.060980,,,,,,,,,,0.000000,,,,,,,,,,-0.001687,,,,,,,,,,0.011466,,,,,
0.514638,,,,,,-0.046260,,,,,,,,,,-0.011389,,,,,,,,,,0.038627,,,,,,,,,,0.066563,,,,,,,,,,0.008570,,,,,,,,,,0.056670,,,,,,,,,,0.000000,,,,,,,,,,-0.001686,,,,,,,,,,0.011951,,,,,
0.528505,,,,,,-0.055656,,,,,,,,,,-0.008355,,,,,,,,,,0.055579,,,,,,,,,,0.082772,,,,,,,,,,0.018029,,,,,,,,,,0.073103,,,,,,,,,,0.000000,,,,,,,,,,0.002753,,,,,,,,,,0.011692,,,,,
0.542373,,,,,,-0.059295,,,,,,,,,,-0.009432,,,,,,,,,,0.055026,,,,,,,,,,0.084400,,,,,,,,,,0.034902,,,,,,,,,,0.076067,,,,,,,,,,0.000000,,,,,,,,,,-0.001813,,,,,,,,,,0.014016,,,,,
0.557627,,,,,,-0.046439,,,,,,,,,,0.002728,,,,,,,,,,0.057260,,,,,,,,,,0.075045,,,,,,,,,,0.023743,,,,,,,,,,0.066178,,,,,,,,,,0.000000,,,,,,,,,,0.010162,,,,,,,,,,0.003465,,,,,
0.572881,,,,,,-0.031924,,,,,,,,,,0.012564,,,,,,,,,,0.053097,,,,,,,,,,0.065339,,,,,,,,,,0.017282,,,,,,,,,,0.054895,,,,,,,,,,0.000000,,,,,,,,,,0.009758,,,,,,,,,,-0.002189,,,,,
0.588136,,,,,,-0.016191,,,,,,,,,,0.026154,,,,,,,,,,0.053807,,,,,,,,,,0.054235,,,,,,,,,,0.008472,,,,,,,,,,0.043105,,,,,,,,,,0.000000,,,,,,,,,,0.021714,,,,,,,,,,-0.013034,,,,,
0.618644,,,,,,-0.004106,,,,,,,,,,0.033948,,,,,,,,,,0.047070,,,,,,,,,,0.042344,,,,,,,,,,0.000249,,,,,,,,,,0.029159,,,,,,,,,,0.000000,,,,,,,,,,0.021663,,,,,,,,,,-0.012980,,,,,
0.633898,,,,,,0.005692,,,,,,,,,,0.043074,,,,,,,,,,0.038788,,,,,,,,,,0.037797,,,,,,,,,,0.007102,,,,,,,,,,0.037146,,,,,,,,,,0.000000,,,,,,,,,,0.021646,,,,,,,,,,-0.011569,,,,,
0.649153,,,,,,0.008728,,,,,,,,,,0.050038,,,,,,,,,,0.043878,,,,,,,,,,0.036923,,,,,,,,,,0.009157,,,,,,,,,,0.042597,,,,,,,,,,0.000000,,,,,,,,,,0.033572,,,,,,,,,,-0.020505,,,,,
0.664407,,,,,,0.026550,,,,,,,,,,0.061783,,,,,,,,,,0.040453,,,,,,,,,,0.029141,,,,,,,,,,-0.000729,,,,,,,,,,0.034737,,,,,,,,,,0.000000,,,,,,,,,,0.045633,,,,,,,,,,-0.030326,,,,,
0.679661,,,,,,0.061439,,,,,,,,,,0.083715,,,,,,,,,,0.035472,,,,,,,,,,-0.008314,,,,,,,,,,-0.017432,,,,,,,,,,0.010919,,,,,,,,,,0.000000,,,,,,,,,,0.069758,,,,,,,,,,-0.050466,,,,,
0.694915,,,,,,0.066813,,,,,,,,,,0.083620,,,,,,,,,,0.035752,,,,,,,,,,-0.031540,,,,,,,,,,-0.010127,,,,,,,,,,0.029286,,,,,,,,,,0.000000,,,,,,,,,,0.069864,,,,,,,,,,-0.054253,,,,,
0.954505,,,,,,0.063872,,,,,,,,,,0.077516,,,,,,,,,,0.038667,,,,,,,,,,-0.045005,,,,,,,,,,-0.002883,,,,,,,,,,0.032455,,,,,,,,,,0.000000,,,,,,,,,,0.070272,,,,,,,,,,-0.055796,,,,,
0.957181,,,,,,0.065049,,,,,,,,,,0.073007,,,,,,,,,,0.041884,,,,,,,,,,-0.058120,,,,,,,,,,0.009255,,,,,,,,,,0.030807,,,,,,,,,,0.000000,,,,,,,,,,0.070498,,,,,,,,,,-0.059399,,,,,
0.959857,,,,,,0.062657,,,,,,,,,,0.065689,,,,,,,,,,0.039945,,,,,,,,,,-0.071061,,,,,,,,,,0.022960,,,,,,,,,,0.027764,,,,,,,,,,0.000000,,,,,,,,,,0.058344,,,,,,,,,,-0.055087,,,,,
0.965210,,,,,,0.063148,,,,,,,,,,0.061024,,,,,,,,,,0.043839,,,,,,,,,,-0.083739,,,,,,,,,,0.037937,,,,,,,,,,0.023834,,,,,,,,,,0.000000,,,,,,,,,,0.058603,,,,,,,,,,-0.058769,,,,,
0.967886,,,,,,0.059379,,,,,,,,,,0.051648,,,,,,,,,,0.042016,,,,,,,,,,-0.087761,,,,,,,,,,0.044006,,,,,,,,,,0.013058,,,,,,,,,,0.000000,,,,,,,,,,0.046737,,,,,,,,,,-0.051682,,,,,
0.970562,,,,,,0.058599,,,,,,,,,,0.047086,,,,,,,,,,0.049169,,,,,,,,,,-0.083651,,,,,,,,,,0.055655,,,,,,,,,,0.013312,,,,,,,,,,0.000000,,,,,,,,,,0.047012,,,,,,,,,,-0.055738,,,,,
0.973238,,,,,,0.055776,,,,,,,,,,0.042108,,,,,,,,,,0.055474,,,,,,,,,,-0.085575,,,,,,,,,,0.076212,,,,,,,,,,0.000254,,,,,,,,,,0.000000,,,,,,,,,,0.047336,,,,,,,,,,-0.058225,,,,,
0.975914,,,,,,0.049025,,,,,,,,,,0.033024,,,,,,,,,,0.058528,,,,,,,,,,-0.081990,,,,,,,,,,0.104037,,,,,,,,,,-0.027305,,,,,,,,,,0.000000,,,,,,,,,,0.044820,,,,,,,,,,-0.057331,,,,,
0.978591,,,,,,0.041288,,,,,,,,,,0.025083,,,,,,,,,,0.041087,,,,,,,,,,-0.084176,,,,,,,,,,0.120849,,,,,,,,,,-0.046147,,,,,,,,,,0.000000,,,,,,,,,,0.023314,,,,,,,,,,-0.032687,,,,,
0.981267,,,,,,0.029803,,,,,,,,,,0.016199,,,,,,,,,,0.026756,,,,,,,,,,-0.071498,,,,,,,,,,0.108711,,,,,,,,,,-0.046274,,,,,,,,,,0.000000,,,,,,,,,,0.011175,,,,,,,,,,-0.017991,,,,,
0.983943,,,,,,0.021979,,,,,,,,,,0.010180,,,,,,,,,,0.017950,,,,,,,,,,-0.058994,,,,,,,,,,0.094615,,,,,,,,,,-0.044879,,,,,,,,,,0.000000,,,,,,,,,,0.011371,,,,,,,,,,-0.011072,,,,,
0.986619,,,,,,0.010722,,,,,,,,,,0.001270,,,,,,,,,,0.005206,,,,,,,,,,-0.046666,,,,,,,,,,0.080127,,,,,,,,,,-0.042597,,,,,,,,,,0.000000,,,,,,,,,,-0.000797,,,,,,,,,,0.002374,,,,,
0.991971,,,,,,0.003337,,,,,,,,,,-0.002952,,,,,,,,,,-0.002324,,,,,,,,,,-0.042731,,,,,,,,,,0.075135,,,,,,,,,,-0.033343,,,,,,,,,,0.000000,,,,,,,,,,-0.000875,,,,,,,,,,0.006780,,,,,
0.994648,,,,,,-0.007689,,,,,,,,,,-0.011439,,,,,,,,,,-0.016078,,,,,,,,,,-0.046229,,,,,,,,,,0.066423,,,,,,,,,,-0.033850,,,,,,,,,,0.000000,,,,,,,,,,-0.013102,,,,,,,,,,0.020827,,,,,
0.997324,,,,,,-0.017527,,,,,,,,,,-0.019277,,,,,,,,,,-0.029721,,,,,,,,,,-0.034075,,,,,,,,,,0.050663,,,,,,,,,,-0.030934,,,,,,,,,,0.000000,,,,,,,,,,-0.025370,,,,,,,,,,0.035118,,,,,
1.000000,,,,,,-0.026590,,,,,,,,,,-0.026789,,,,,,,,,,-0.042758,,,,,,,,,,-0.022009,,,,,,,,,,0.032847,,,,,,,,,,-0.025863,,,,,,,,,,0.000000,,,,,,,,,,-0.037670,,,,,,,,,,0.048011,,,,,
0.000000,,,,,,,-0.034364,,,,,,,,,,-0.035310,,,,,,,,,,-0.051306,,,,,,,,,,0.002703,,,,,,,,,,-0.006309,,,,,,,,,,-0.006196,,,,,,,,,,0.000000,,,,,,,,,,-0.037450,,,,,,,,,,0.045994,,,,
0.015625,,,,,,,-0.034522,,,,,,,,,,-0.034902,,,,,,,,,,-0.051110,,,,,,,,,,0.031764,,,,,,,,,,-0.009442,,,,,,,,,,0.037273,,,,,,,,,,0.000000,,,,,,,,,,-0.037527,,,,,,,,,,0.045457,,,,
0.031250,,,,,,,-0.039029,,,,,,,,,,-0.030611,,,,,,,,,,-0.044826,,,,,,,,,,0.050126,,,,,,,,,,-0.024908,,,,,,,,,,0.066178,,,,,,,,,,0.000000,,,,,,,,,,-0.037823,,,,,,,,,,0.044111,,,,
0.046875,,,,,,,-0.042659,,,,,,,,,,-0.025596,,,,,,,,,,-0.038431,,,,,,,,,,0.068662,,,,,,,,,,-0.040375,,,,,,,,,,0.095210,,,,,,,,,,0.000000,,,,,,,,,,-0.025245,,,,,,,,,,0.042217,,,,
0.062500,,,,,,,-0.045300,,,,,,,,,,-0.019689,,,,,,,,,,-0.031457,,,,,,,,,,0.087286,,,,,,,,,,-0.059659,,,,,,,,,,0.123862,,,,,,,,,,0.000000,,,,,,,,,,-0.012687,,,,,,,,,,0.039597,,,,
0.093750,,,,,,,-0.042770,,,,,,,,,,-0.009961,,,,,,,,,,-0.019455,,,,,,,,,,0.105910,,,,,,,,,,-0.079041,,,,,,,,,,0.152387,,,,,,,,,,0.000000,,,,,,,,,,-0.000863,,,,,,,,,,0.029086,,,,
0.109375,,,,,,,-0.039843,,,,,,,,,,-0.000040,,,,,,,,,,-0.006712,,,,,,,,,,0.124271,,,,,,,,,,-0.097738,,,,,,,,,,0.180152,,,,,,,,,,0.000000,,,,,,,,,,0.010989,,,,,,,,,,0.017646,,,,
0.125000,,,,,,,-0.041506,,,,,,,,,,0.006980,,,,,,,,,,-0.000529,,,,,,,,,,0.142633,,,,,,,,,,-0.115749,,,,,,,,,,0.207409,,,,,,,,,,0.000000,,,,,,,,,,0.023456,,,,,,,,,,0.015198,,,,
0.140625,,,,,,,-0.040613,,,,,,,,,,0.015446,,,,,,,,,,0.012766,,,,,,,,,,0.142633,,,,,,,,,,-0.112715,,,,,,,,,,0.206395,,,,,,,,,,0.000000,,,,,,,,,,0.035314,,,,,,,,,,0.003496,,,,
0.156250,,,,,,,-0.042040,,,,,,,,,,0.029612,,,,,,,,,,0.027111,,,,,,,,,,0.147103,,,,,,,,,,-0.140882,,,,,,,,,,0.213161,,,,,,,,,,0.000000,,,,,,,,,,0.058507,,,,,,,,,,-0.003988,,,,
0.171875,,,,,,,-0.011647,,,,,,,,,,0.044995,,,,,,,,,,0.034424,,,,,,,,,,0.116402,,,,,,,,,,-0.115847,,,,,,,,,,0.164304,,,,,,,,,,0.000000,,,,,,,,,,0.071900,,,,,,,,,,-0.019902,,,,
0.187500,,,,,,,0.003511,,,,,,,,,,0.053765,,,,,,,,,,0.040979,,,,,,,,,,0.098215,,,,,,,,,,-0.101458,,,,,,,,,,0.134131,,,,,,,,,,0.000000,,,,,,,,,,0.071191,,,,,,,,,,-0.029299,,,,
0.203125,,,,,,,0.017391,,,,,,,,,,0.061621,,,,,,,,,,0.046973,,,,,,,,,,0.078717,,,,,,,,,,-0.081292,,,,,,,,,,0.103324,,,,,,,,,,0.000000,,,,,,,,,,0.070528,,,,,,,,,,-0.038367,,,,
0.218750,,,,,,,0.025496,,,,,,,,,,0.065521,,,,,,,,,,0.046730,,,,,,,,,,0.060705,,,,,,,,,,-0.047423,,,,,,,,,,0.076447,,,,,,,,,,0.000000,,,,,,,,,,0.070596,,,,,,,,,,-0.038623,,,,
0.250000,,,,,,,0.032441,,,,,,,,,,0.069510,,,,,,,,,,0.045086,,,,,,,,,,0.042781,,,,,,,,,,-0.031075,,,,,,,,,,0.048683,,,,,,,,,,0.000000,,,,,,,,,,0.070615,,,,,,,,,,-0.036278,,,,
0.265625,,,,,,,0.045216,,,,,,,,,,0.076515,,,,,,,,,,0.051305,,,,,,,,,,0.025119,,,,,,,,,,-0.014238,,,,,,,,,,0.021045,,,,,,,,,,0.000000,,,,,,,,,,0.069960,,,,,,,,,,-0.045902,,,,
0.281250,,,,,,,0.055821,,,,,,,,,,0.081741,,,,,,,,,,0.049207,,,,,,,,,,0.025993,,,,,,,,,,-0.017566,,,,,,,,,,0.021172,,,,,,,,,,0.000000,,,,,,,,,,0.069969,,,,,,,,,,-0.045749,,,,
0.296875,,,,,,,0.067948,,,,,,,,,,0.087594,,,,,,,,,,0.054785,,,,,,,,,,0.009293,,,,,,,,,,-0.001610,,,,,,,,,,-0.005705,,,,,,,,,,0.000000,,,,,,,,,,0.069480,,,,,,,,,,-0.055574,,,,
0.318182,,,,,,,0.065681,,,,,,,,,,0.088220,,,,,,,,,,0.055069,,,,,,,,,,0.006637,,,,,,,,,,0.004043,,,,,,,,,,-0.011473,,,,,,,,,,0.000000,,,,,,,,,,0.069478,,,,,,,,,,-0.055941,,,,
0.339489,,,,,,,0.061618,,,,,,,,,,0.083342,,,,,,,,,,0.056051,,,,,,,,,,-0.016675,,,,,,,,,,0.051250,,,,,,,,,,-0.035244,,,,,,,,,,0.000000,,,,,,,,,,0.070535,,,,,,,,,,-0.054461,,,,
0.360795,,,,,,,0.049331,,,,,,,,,,0.072519,,,,,,,,,,0.053833,,,,,,,,,,-0.025419,,,,,,,,,,0.050565,,,,,,,,,,-0.044753,,,,,,,,,,0.000000,,,,,,,,,,0.058439,,,,,,,,,,-0.047243,,,,
0.382102,,,,,,,0.037902,,,,,,,,,,0.062390,,,,,,,,,,0.053067,,,,,,,,,,-0.031540,,,,,,,,,,0.043614,,,,,,,,,,-0.058191,,,,,,,,,,0.000000,,,,,,,,,,0.046216,,,,,,,,,,-0.041547,,,,
0.403409,,,,,,,0.027092,,,,,,,,,,0.051837,,,,,,,,,,0.053039,,,,,,,,,,-0.028742,,,,,,,,,,0.042733,,,,,,,,,,-0.061741,,,,,,,,,,0.000000,,,,,,,,,,0.034023,,,,,,,,,,-0.038018,,,,
0.446023,,,,,,,0.014773,,,,,,,,,,0.039182,,,,,,,,,,0.048183,,,,,,,,,,-0.040545,,,,,,,,,,0.061626,,,,,,,,,,-0.073404,,,,,,,,,,0.000000,,,,,,,,,,0.022153,,,,,,,,,,-0.027274,,,,
0.467330,,,,,,,0.002146,,,,,,,,,,0.028373,,,,,,,,,,0.046910,,,,,,,,,,-0.052000,,,,,,,,,,0.070338,,,,,,,,,,-0.084434,,,,,,,,,,0.000000,,,,,,,,,,0.009976,,,,,,,,,,-0.020455,,,,
0.488636,,,,,,,-0.010138,,,,,,,,,,0.016624,,,,,,,,,,0.043630,,,,,,,,,,-0.063279,,,,,,,,,,0.077680,,,,,,,,,,-0.095210,,,,,,,,,,0.000000,,,,,,,,,,-0.002005,,,,,,,,,,-0.008973,,,,
0.509943,,,,,,,-0.022279,,,,,,,,,,0.006409,,,,,,,,,,0.045520,,,,,,,,,,-0.074208,,,,,,,,,,0.082574,,,,,,,,,,-0.105733,,,,,,,,,,0.000000,,,,,,,,,,-0.001245,,,,,,,,,,-0.003944,,,,
0.531250,,,,,,,-0.042315,,,,,,,,,,-0.011275,,,,,,,,,,0.038980,,,,,,,,,,-0.071071,,,,,,,,,,0.062079,,,,,,,,,,-0.102754,,,,,,,,,,0.000000,,,,,,,,,,-0.024922,,,,,,,,,,0.009115,,,,
0.956826,,,,,,,-0.040529,,,,,,,,,,-0.016523,,,,,,,,,,0.018791,,,,,,,,,,-0.052961,,,,,,,,,,0.055068,,,,,,,,,,-0.080250,,,,,,,,,,0.000000,,,,,,,,,,-0.026153,,,,,,,,,,0.017475,,,,
0.962993,,,,,,,-0.039946,,,,,,,,,,-0.019694,,,,,,,,,,0.007172,,,,,,,,,,-0.047365,,,,,,,,,,0.047628,,,,,,,,,,-0.068460,,,,,,,,,,0.000000,,,,,,,,,,-0.025897,,,,,,,,,,0.023579,,,,
0.969161,,,,,,,-0.039233,,,,,,,,,,-0.022640,,,,,,,,,,-0.002831,,,,,,,,,,-0.050688,,,,,,,,,,0.050956,,,,,,,,,,-0.065037,,,,,,,,,,0.000000,,,,,,,,,,-0.025629,,,,,,,,,,0.028483,,,,
0.975329,,,,,,,-0.038302,,,,,,,,,,-0.023634,,,,,,,,,,-0.009510,,,,,,,,,,-0.039584,,,,,,,,,,0.033336,,,,,,,,,,-0.053120,,,,,,,,,,0.000000,,,,,,,,,,-0.025631,,,,,,,,,,0.029195,,,,
