time,x,y,z,MF,
56512.1,-31.03,-23.65,-0.60,39.02,
56512.1,-31.41,-23.27,0.27,39.09,
56512.2,-31.54,-23.13,0.57,39.12,
56512.2,-33.59,-23.13,0.24,40.79,
56512.2,-33.50,-22.67,0.33,40.46,
56512.2,-33.08,-20.57,0.74,38.96,
56512.2,-33.16,-20.34,1.41,38.93,
56512.3,-33.25,-20.05,2.25,38.90,
56512.3,-33.73,-20.77,2.25,39.68,
56512.3,-33.94,-21.08,2.25,40.02,
56512.3,-34.43,-18.94,1.77,39.34,
56512.3,-34.31,-18.76,1.98,39.15,
56512.3,-33.42,-18.17,3.42,38.20,
56512.4,-33.97,-18.04,3.15,38.59,
56512.4,-34.79,-17.83,2.75,39.19,
56512.4,-35.13,-17.94,3.09,39.57,
56512.4,-35.31,-18.00,3.25,39.76,
56512.4,-35.62,-19.27,2.33,40.56,
56512.4,-35.60,-19.28,2.30,40.55,
56512.5,-35.13,-18.52,2.75,39.81,
56512.5,-35.32,-18.70,3.06,40.08,
56512.5,-35.65,-19.03,3.59,40.57,
56512.5,-35.65,-18.60,3.59,40.37,
56512.5,-35.65,-18.34,3.59,40.25,
56512.5,-35.20,-19.40,3.15,40.31,
56512.6,-35.03,-19.60,3.15,40.27,
56512.6,-33.42,-20.57,4.09,39.46,
56512.6,-33.75,-20.46,3.88,39.66,
56512.6,-34.45,-20.23,3.42,40.09,
56512.6,-34.45,-19.83,2.45,39.82,
56512.6,-34.45,-19.54,1.75,39.64,
56512.6,-33.44,-21.42,2.74,39.81,
56512.7,-33.26,-21.78,2.91,39.86,
56512.7,-33.59,-22.45,2.58,40.49,
56512.7,-33.30,-22.16,2.30,40.07,
56512.7,-32.57,-21.42,1.58,39.01,
56512.7,-31.73,-21.70,1.49,38.47,
56512.8,-31.03,-21.94,1.41,38.02,
56512.8,-33.37,-23.18,0.74,40.64,
56512.8,-33.94,-23.48,0.57,41.27,
56512.8,-31.88,-24.84,-0.77,40.43,
56512.8,-31.22,-25.18,-1.17,40.12,
56512.8,-29.15,-26.21,-2.44,39.28,
56512.9,-29.23,-26.65,-2.70,39.65,
56512.9,-29.32,-27.07,-2.94,40.01,
56512.9,-29.84,-27.33,-3.20,40.59,
56512.9,-30.00,-27.41,-3.28,40.77,
56512.9,-27.09,-26.90,-5.46,38.57,
56512.9,-27.16,-26.83,-5.94,38.64,
56513.0,-27.44,-26.56,-7.80,38.97,
56513.0,-27.20,-27.75,-8.04,39.68,
56513.0,-26.92,-29.12,-8.31,40.52,
56513.0,-26.55,-29.50,-9.16,40.73,
56513.0,-26.41,-29.64,-9.48,40.81,
56513.0,-27.26,-29.13,-13.62,42.15,
56513.1,-27.32,-28.89,-13.78,42.09,
56513.1,-27.61,-27.75,-14.34,41.69,
56513.1,-28.27,-27.83,-15.70,42.66,
56513.1,-29.15,-27.93,-17.52,44.00,
56513.1,-28.91,-29.57,-20.52,46.17,
56513.1,-28.80,-30.32,-21.88,47.20,
56513.2,-31.56,-28.53,-23.63,48.67,
56513.2,-32.09,-28.50,-24.18,49.26,
56513.2,-34.62,-28.95,-27.24,52.72,
56513.2,-35.55,-30.69,-28.68,55.03,
56513.2,-37.02,-33.40,-30.93,58.67,
56513.2,-38.02,-32.84,-33.88,60.60,
56513.3,-38.56,-32.54,-35.46,61.67,
56513.3,-38.24,-33.48,-38.51,63.77,
56513.3,-38.18,-33.66,-38.90,64.06,
56513.3,-37.87,-34.60,-39.81,64.93,
56513.3,-37.75,-35.44,-40.64,65.82,
56513.3,-37.53,-36.99,-42.16,67.48,
56513.4,-36.90,-36.57,-42.16,66.91,
56513.4,-36.50,-36.31,-42.16,66.54,
56513.4,-36.20,-35.71,-42.16,66.06,
56513.4,-36.20,-35.55,-42.11,65.93,
56513.4,-36.85,-34.25,-41.15,65.00,
56513.4,-36.90,-34.41,-41.62,65.40,
56513.5,-37.02,-34.77,-42.66,66.32,
56513.5,-36.72,-34.28,-42.18,65.60,
56513.5,-36.50,-33.91,-41.82,65.05,
56513.5,-36.79,-34.77,-41.26,65.31,
56513.5,-36.83,-34.95,-41.09,65.32,
56513.6,-35.65,-36.14,-36.29,62.40,
56513.6,-35.28,-36.05,-35.66,61.77,
56513.6,-34.28,-35.80,-33.95,60.07,
56513.6,-34.92,-35.89,-32.96,59.95,
56513.6,-35.48,-35.97,-32.10,59.86,
56513.6,-35.34,-35.83,-28.78,57.98,
56513.6,-35.31,-35.80,-27.91,57.51,
56513.7,-33.59,-34.08,-25.90,54.42,
56513.7,-33.39,-34.04,-24.84,53.77,
56513.7,-32.74,-33.91,-21.38,51.76,
56513.7,-33.25,-34.59,-19.22,51.69,
56513.7,-33.77,-35.28,-17.02,51.72,
56513.7,-34.02,-34.25,-13.74,50.19,
56513.8,-34.11,-33.91,-12.66,49.74,
56513.8,-33.59,-32.03,-9.48,47.38,
56513.8,-33.46,-32.17,-9.02,47.28,
56513.8,-32.91,-32.71,-7.14,46.95,
56513.8,-33.14,-32.48,-5.99,46.79,
56513.8,-33.42,-32.20,-4.62,46.64,
56513.9,-33.18,-32.69,-5.34,46.89,
56513.9,-33.08,-32.89,-5.63,46.98,
56513.9,-33.42,-32.22,-4.32,46.62,
56513.9,-33.37,-32.36,-4.34,46.69,
56513.9,-33.08,-33.23,-4.62,47.12,
56513.9,-33.44,-32.59,-4.27,46.89,
56514.0,-33.94,-31.69,-3.78,46.58,
56514.0,-33.71,-30.07,-5.15,45.46,
56514.0,-33.59,-29.29,-5.79,44.95,
56514.0,-34.56,-29.62,-6.74,46.01,
56514.0,-34.70,-29.55,-6.92,46.10,
56514.1,-35.31,-28.95,-7.80,46.32,
56514.1,-35.69,-28.18,-8.31,46.23,
56514.1,-36.33,-26.90,-9.14,46.12,
56514.1,-36.99,-26.02,-10.22,46.37,
56514.1,-37.36,-25.53,-10.82,46.52,
56514.1,-37.51,-23.22,-11.58,45.61,
56514.2,-37.60,-22.78,-11.65,45.48,
56514.2,-38.39,-20.74,-11.49,45.12,
56514.2,-37.80,-20.04,-12.06,44.45,
56514.2,-36.67,-18.69,-13.17,43.22,
56514.2,-38.11,-17.04,-15.38,44.49,
56514.2,-39.07,-15.95,-16.85,45.44,
56514.3,-38.33,-14.92,-18.15,44.96,
56514.3,-38.27,-14.70,-18.37,44.92,
56514.3,-39.58,-13.38,-18.70,45.78,
56514.3,-39.58,-12.46,-19.40,45.81,
56514.3,-39.58,-10.30,-21.04,46.00,
56514.3,-39.87,-9.25,-22.82,46.86,
56514.3,-40.10,-8.42,-24.23,47.60,
56514.4,-38.83,-7.44,-23.54,46.01,
56514.4,-38.56,-7.22,-23.39,45.67,
56514.4,-38.56,-7.56,-25.74,46.97,
56514.4,-38.65,-6.49,-25.65,46.83,
56514.4,-38.90,-3.46,-25.40,46.58,
56514.5,-37.29,-2.74,-26.28,45.70,
56514.5,-35.82,-2.09,-27.08,44.95,
56514.5,-36.76,-0.88,-27.21,45.74,
56514.5,-37.02,-0.55,-27.24,45.96,
56514.5,-37.70,-0.55,-27.24,46.52,
56514.6,-37.70,0.06,-26.94,46.34,
56514.6,-37.70,2.19,-25.90,45.79,
56514.6,-37.62,2.10,-27.12,46.42,
56514.6,-37.53,2.02,-28.42,47.12,
56514.6,-37.02,3.04,-29.17,47.23,
56514.6,-36.85,3.39,-29.42,47.27,
56514.6,-35.65,2.19,-28.58,45.74,
56514.7,-35.94,2.15,-28.74,46.07,
56514.7,-37.19,2.02,-29.42,47.46,
56514.7,-36.65,1.94,-28.74,46.61,
56514.7,-35.99,1.85,-27.91,45.58,
56514.7,-36.23,2.09,-27.91,45.79,
56514.7,-36.33,2.19,-27.91,45.87,
56514.7,-34.66,2.52,-28.24,44.78,
56514.8,-34.96,2.87,-28.43,45.15,
56514.8,-36.85,4.75,-29.42,47.39,
56514.8,-36.99,4.19,-29.56,47.53,
56514.8,-37.19,3.39,-29.76,47.75,
56514.8,-36.84,4.19,-29.42,47.33,
56514.8,-36.67,4.58,-29.25,47.14,
56514.9,-35.55,3.78,-28.78,45.90,
56514.9,-35.60,3.81,-28.63,45.84,
56514.9,-36.50,4.41,-27.75,46.06,
56514.9,-35.85,4.41,-28.25,45.86,
56514.9,-34.79,4.41,-29.09,45.56,
56515.0,-34.90,4.30,-29.19,45.70,
56515.0,-34.96,4.24,-29.25,45.78,
56515.0,-36.51,4.24,-29.56,47.16,
56515.0,-36.59,4.24,-29.59,47.25,
56515.0,-35.65,4.24,-29.59,46.52,
56515.0,-35.24,4.30,-29.76,46.32,
56515.1,-34.45,4.41,-30.09,45.95,
56515.1,-35.48,3.79,-29.89,46.55,
56515.1,-36.16,3.39,-29.76,46.95,
56515.1,-34.83,4.42,-28.45,45.19,
56515.1,-34.72,4.61,-28.32,45.04,
56515.1,-36.85,5.10,-29.76,47.63,
56515.2,-36.74,5.10,-29.55,47.43,
56515.2,-36.50,5.10,-29.09,46.95,
56515.2,-35.63,5.58,-29.56,46.63,
56515.2,-34.96,5.95,-29.93,46.40,
56515.2,-35.96,5.24,-31.18,47.88,
56515.2,-36.16,5.09,-31.43,48.18,
56515.3,-35.48,4.75,-31.10,47.42,
56515.3,-35.48,4.85,-30.83,47.25,
56515.3,-35.48,5.10,-30.09,46.80,
56515.3,-34.48,5.37,-30.00,46.02,
56515.3,-33.59,5.61,-29.93,45.34,
56515.3,-35.09,4.66,-29.26,45.92,
56515.4,-35.48,4.41,-29.09,46.09,
56515.4,-35.65,4.93,-30.60,47.23,
56515.4,-35.37,4.73,-30.32,46.83,
56515.4,-34.45,4.07,-29.42,45.49,
56515.4,-34.28,3.90,-30.25,45.89,
56515.4,-34.11,3.73,-31.10,46.31,
56515.5,-34.50,3.86,-28.94,45.19,
56515.5,-34.62,3.90,-28.25,44.85,
56515.5,-35.31,5.61,-29.59,46.41,
56515.5,-35.24,5.34,-29.85,46.49,
56515.5,-34.96,4.24,-30.93,46.87,
56515.5,-35.12,3.77,-31.24,47.15,
56515.6,-35.31,3.22,-31.60,47.49,
56515.6,-36.54,3.22,-29.91,47.33,
56515.6,-37.02,3.22,-29.25,47.29,
56515.6,-37.18,4.05,-29.09,47.39,
56515.6,-36.81,4.07,-29.19,47.15,
56515.6,-34.79,4.07,-29.76,45.96,
56515.7,-34.86,4.00,-29.26,45.69,
56515.7,-34.96,3.90,-28.58,45.33,
56515.7,-35.55,4.01,-29.38,46.29,
56515.7,-35.82,4.07,-29.76,46.74,
56515.7,-37.59,3.91,-30.23,48.40,
56515.7,-37.53,3.98,-30.06,48.25,
56515.8,-36.33,4.58,-28.58,46.45,
56515.8,-35.61,4.65,-29.03,46.18,
56515.8,-34.45,4.75,-29.76,45.77,
56515.8,-35.22,4.64,-30.51,46.83,
56515.8,-35.65,4.58,-30.93,47.42,
56515.8,-36.11,4.43,-29.56,46.88,
56515.9,-36.12,4.40,-29.46,46.82,
56515.9,-35.65,4.24,-29.93,46.74,
56515.9,-35.71,3.71,-29.87,46.70,
56515.9,-35.82,2.70,-29.76,46.65,
56515.9,-35.40,3.53,-28.74,45.74,
56515.9,-35.13,4.07,-28.08,45.16,
56516.0,-35.13,3.77,-30.71,46.81,
56516.0,-35.18,3.77,-31.02,47.05,
56516.0,-35.99,4.58,-29.59,46.82,
56516.0,-36.15,4.10,-29.33,46.73,
56516.0,-36.50,3.04,-28.75,46.57,
56516.0,-35.92,3.24,-29.52,46.60,
56516.1,-35.48,3.39,-30.09,46.64,
56516.1,-36.33,3.39,-29.25,46.77,
56516.1,-36.49,3.40,-29.11,46.80,
56516.1,-35.13,4.41,-30.76,46.91,
56516.1,-35.46,4.27,-30.44,46.93,
56516.1,-36.33,3.90,-29.59,47.02,
56516.2,-35.78,3.71,-30.31,47.04,
56516.2,-35.31,3.56,-30.93,47.07,
56516.2,-36.13,3.28,-30.13,47.15,
56516.2,-36.33,3.22,-29.93,47.18,
56516.2,-34.79,1.33,-31.43,46.91,
56516.3,-34.95,1.66,-31.03,46.77,
56516.3,-35.48,2.70,-29.76,46.38,
56516.3,-35.48,2.36,-29.92,46.47,
56516.3,-35.48,2.02,-30.09,46.56,
56516.3,-35.61,2.67,-29.71,46.45,
56516.3,-35.65,2.87,-29.59,46.42,
56516.4,-35.31,3.56,-29.93,46.42,
56516.4,-35.41,3.52,-29.96,46.52,
56516.4,-35.82,3.39,-30.09,46.90,
56516.4,-35.11,3.46,-29.55,46.02,
56516.4,-34.28,3.56,-28.92,44.99,
56516.4,-35.15,3.43,-29.77,46.19,
56516.4,-35.48,3.39,-30.09,46.64,
56516.5,-35.81,2.04,-30.75,47.25,
56516.5,-35.87,2.13,-30.76,47.31,
56516.5,-36.16,2.70,-30.76,47.55,
56516.5,-35.80,2.92,-30.69,47.24,
56516.6,-35.31,3.22,-30.60,46.83,
56516.6,-34.84,3.68,-31.28,46.97,
56516.6,-34.62,3.90,-31.60,47.04,
56516.6,-33.81,3.09,-30.17,45.42,
56516.6,-33.90,2.87,-30.22,45.50,
56516.6,-34.79,1.67,-31.10,46.69,
56516.6,-35.26,2.01,-30.90,46.93,
56516.7,-35.99,2.53,-30.60,47.30,
56516.7,-35.21,2.20,-30.05,46.34,
56516.7,-34.79,2.02,-29.76,45.83,
56516.7,-34.95,1.86,-30.52,46.44,
56516.7,-35.03,1.94,-30.60,46.55,
56516.7,-35.65,2.87,-30.60,47.06,
56516.8,-36.01,2.99,-30.60,47.35,
56516.8,-36.67,3.22,-30.60,47.87,
56516.8,-35.94,2.90,-30.49,47.22,
56516.8,-35.48,2.70,-30.43,46.82,
56516.8,-35.48,2.10,-30.43,46.79,
56516.8,-35.51,2.02,-30.46,46.83,
56516.9,-36.16,2.02,-31.10,47.74,
56516.9,-35.73,2.23,-30.99,47.35,
56516.9,-34.79,2.70,-30.76,46.52,
56516.9,-34.99,1.71,-30.76,46.62,
56516.9,-35.13,0.99,-30.76,46.71,
56516.9,-34.70,0.85,-30.90,46.48,
56517.0,-34.63,0.82,-30.92,46.43,
56517.0,-35.31,0.82,-30.26,46.51,
56517.0,-35.79,1.01,-30.64,47.12,
56517.0,-37.02,1.50,-31.60,48.69,
56517.0,-35.63,1.41,-31.69,47.70,
56517.0,-34.45,1.33,-31.77,46.88,
56517.0,-35.00,1.06,-30.15,46.21,
56517.1,-35.13,0.99,-29.76,46.05,
56517.1,-34.79,1.33,-30.76,46.46,
56517.1,-35.17,1.29,-30.64,46.66,
56517.1,-36.33,1.16,-30.26,47.30,
56517.1,-36.07,0.73,-29.84,46.82,
56517.2,-35.82,0.31,-29.42,46.35,
56517.2,-35.16,-1.14,-28.78,45.45,
56517.2,-34.96,-1.58,-28.58,45.19,
56517.2,-36.85,-1.75,-27.75,46.16,
56517.2,-36.70,-1.89,-27.68,46.01,
56517.2,-36.16,-2.43,-27.41,45.44,
56517.3,-36.08,-2.35,-27.17,45.23,
56517.3,-35.99,-2.26,-26.91,44.99,
56517.3,-37.87,-3.14,-26.54,46.35,
56517.3,-38.56,-3.46,-26.41,46.86,
56517.3,-37.71,-3.29,-26.24,46.05,
56517.3,-37.85,-3.61,-26.21,46.18,
56517.4,-38.56,-5.17,-26.07,46.83,
56517.4,-38.18,-5.39,-25.71,46.35,
56517.4,-37.70,-5.68,-25.23,45.72,
56517.4,-38.18,-6.64,-24.53,45.86,
56517.4,-38.39,-7.05,-24.23,45.94,
56517.4,-37.57,-7.87,-24.71,45.65,
56517.5,-37.72,-8.37,-24.32,45.65,
56517.5,-38.90,-11.33,-21.71,45.97,
56517.5,-38.83,-10.71,-21.38,45.60,
56517.5,-38.73,-9.79,-20.88,45.07,
56517.5,-39.18,-11.82,-19.77,45.45,
56517.5,-39.41,-12.87,-19.20,45.69,
56517.5,-38.62,-15.86,-17.19,45.16,
56517.6,-38.56,-16.26,-17.12,45.21,
56517.6,-38.56,-17.49,-18.03,46.01,
56517.6,-37.94,-17.49,-17.78,45.40,
56517.6,-36.85,-17.49,-17.36,44.32,
56517.6,-36.85,-19.20,-16.52,44.71,
56517.7,-36.85,-20.23,-16.02,44.98,
56517.7,-35.18,-23.10,-15.87,44.98,
56517.7,-34.93,-23.58,-15.95,45.06,
56517.7,-34.45,-25.02,-17.36,45.98,
56517.7,-34.34,-25.80,-17.14,46.24,
56517.7,-34.11,-27.41,-16.69,46.83,
56517.8,-32.40,-29.33,-16.59,46.74,
56517.8,-31.20,-30.66,-16.52,46.76,
56517.8,-31.49,-31.54,-15.09,47.05,
56517.8,-31.54,-31.77,-14.86,47.17,
56517.8,-31.37,-34.60,-15.35,49.16,
56517.8,-31.07,-34.90,-15.54,49.24,
56517.9,-30.34,-35.62,-16.02,49.46,
56517.9,-29.40,-35.44,-15.83,48.69,
56517.9,-28.63,-35.28,-15.68,48.07,
56517.9,-27.80,-37.79,-16.50,49.73,
56517.9,-27.61,-38.36,-16.69,50.12,
56518.0,-27.26,-40.07,-15.68,50.94,
56518.0,-27.05,-40.12,-15.72,50.87,
56518.0,-26.41,-40.24,-15.85,50.68,
56518.0,-27.65,-41.31,-15.33,52.02,
56518.0,-28.80,-42.30,-14.84,53.28,
56518.0,-27.47,-40.70,-15.89,51.61,
56518.0,-27.09,-40.24,-16.18,51.14,
56518.1,-27.61,-40.76,-16.69,51.98,
56518.1,-28.02,-40.49,-16.50,51.93,
56518.1,-29.49,-39.56,-15.85,51.82,
56518.1,-29.65,-39.56,-16.65,52.17,
56518.1,-29.83,-39.56,-17.52,52.55,
56518.1,-28.69,-40.19,-17.65,52.44,
56518.2,-28.29,-40.41,-17.69,52.41,
56518.2,-29.32,-41.78,-18.03,54.13,
56518.2,-29.22,-41.50,-18.24,53.94,
56518.2,-28.80,-40.24,-19.20,53.08,
56518.2,-28.35,-40.09,-20.54,53.23,
56518.2,-27.78,-39.90,-22.22,53.45,
56518.3,-27.78,-40.14,-21.74,53.44,
56518.3,-27.78,-40.24,-21.55,53.44,
56518.3,-26.95,-38.75,-23.01,52.51,
56518.3,-26.87,-38.81,-23.05,52.53,
56518.3,-26.58,-39.39,-23.05,52.81,
56518.3,-26.79,-38.76,-22.30,52.13,
56518.4,-27.09,-37.85,-21.21,51.15,
56518.4,-27.21,-38.88,-22.00,52.31,
56518.4,-27.26,-39.39,-22.38,52.88,
56518.4,-28.06,-37.32,-21.91,51.58,
56518.4,-28.04,-37.20,-21.92,51.49,
56518.5,-27.44,-37.51,-22.22,51.51,
56518.5,-27.56,-38.02,-21.72,51.74,
56518.5,-27.78,-38.87,-20.88,52.14,
56518.5,-27.45,-37.03,-20.34,50.39,
56518.5,-27.26,-35.97,-20.04,49.38,
56518.5,-28.03,-35.81,-18.39,49.06,
56518.6,-28.03,-35.73,-18.16,48.91,
56518.6,-26.92,-34.94,-17.69,47.52,
56518.6,-26.52,-35.11,-16.28,46.92,
56518.6,-25.72,-35.45,-13.50,45.84,
56518.6,-26.34,-35.25,-13.30,45.97,
56518.6,-26.75,-35.11,-13.17,46.06,
56518.6,-26.31,-34.38,-11.29,44.74,
56518.7,-26.31,-34.19,-10.95,44.50,
56518.7,-27.95,-32.54,-9.98,44.04,
56518.7,-27.43,-32.34,-8.87,43.33,
56518.7,-26.24,-31.86,-6.30,41.75,
56518.7,-25.56,-31.96,-6.58,41.45,
56518.8,-25.04,-32.03,-6.80,41.22,
56518.8,-25.46,-32.73,-5.83,41.88,
56518.8,-25.55,-32.88,-5.62,42.02,
56518.8,-25.55,-31.52,-2.94,40.68,
56518.8,-25.60,-31.20,-2.46,40.43,
56518.8,-25.72,-30.32,-1.10,39.78,
56518.9,-26.35,-30.05,-1.36,39.99,
56518.9,-26.92,-29.81,-1.60,40.20,
56518.9,-26.38,-29.27,1.56,39.44,
56518.9,-26.24,-29.12,2.42,39.27,
56518.9,-27.44,-30.32,0.91,40.90,
56518.9,-27.51,-30.01,1.68,40.75,
56519.0,-27.78,-28.95,4.26,40.35,
56519.0,-28.53,-28.70,3.19,40.60,
56519.0,-29.32,-28.44,2.08,40.90,
56519.0,-28.93,-27.54,3.72,40.12,
56519.0,-28.80,-27.24,4.26,39.87,
56519.0,-29.32,-25.70,6.11,39.46,
56519.1,-29.42,-25.60,6.27,39.50,
56519.1,-29.83,-25.19,6.94,39.65,
56519.1,-30.92,-24.10,6.79,39.79,
56519.1,-32.23,-22.79,6.61,40.02,
56519.1,-32.23,-22.79,7.09,40.10,
56519.1,-32.23,-22.79,7.28,40.14,
56519.1,-33.23,-22.12,8.26,40.77,
56519.2,-33.04,-21.89,8.18,40.47,
56519.2,-31.88,-20.74,7.61,38.79,
56519.2,-33.03,-20.88,8.31,39.95,
56519.2,-34.62,-21.08,9.29,41.58,
56519.2,-34.16,-20.38,8.38,40.65,
56519.2,-33.94,-20.05,7.95,40.21,
56519.3,-34.26,-20.05,9.21,40.75,
56519.3,-34.15,-20.22,9.49,40.81,
56519.3,-33.25,-21.42,10.96,41.05,
56519.3,-33.25,-20.64,10.84,40.61,
56519.3,-33.25,-19.37,10.63,39.92,
56519.4,-33.03,-19.37,11.06,39.86,
56519.4,-32.91,-19.37,11.30,39.82,
56519.4,-33.22,-18.13,12.21,39.77,
56519.4,-33.28,-18.15,12.28,39.85,
56519.4,-33.59,-19.71,11.97,40.75,
56519.4,-33.59,-18.76,11.39,40.13,
56519.5,-33.59,-16.97,10.29,39.02,
56519.5,-33.91,-18.54,10.80,40.12,
56519.5,-34.11,-19.54,11.13,40.85,
56519.5,-33.66,-18.80,11.28,40.17,
56519.5,-33.59,-18.78,11.33,40.11,
56519.5,-33.42,-20.57,11.80,40.98,
56519.6,-33.21,-20.04,11.49,40.45,
56519.6,-32.74,-18.86,10.80,39.29,
56519.6,-32.64,-20.13,10.51,39.76,
56519.6,-32.57,-21.08,10.29,40.14,
56519.6,-32.57,-22.51,9.74,40.77,
56519.6,-32.57,-22.79,9.61,40.90,
56519.7,-32.74,-22.62,8.11,40.61,
56519.7,-32.88,-22.58,8.16,40.71,
56519.7,-33.25,-22.45,8.28,40.97,
56519.7,-32.43,-22.72,7.30,40.26,
56519.7,-31.71,-22.96,6.44,39.68,
56519.7,-31.71,-24.59,7.77,40.87,
56519.7,-31.71,-25.02,8.11,41.20,
56519.8,-30.51,-24.84,5.60,39.75,
56519.8,-30.47,-25.21,5.09,39.88,
56519.8,-30.34,-26.39,3.42,40.36,
56519.8,-30.00,-27.07,3.42,40.55,
56519.8,-29.66,-27.75,3.42,40.76,
56519.9,-28.62,-28.27,1.39,40.25,
56519.9,-28.29,-28.44,0.74,40.12,
56519.9,-28.63,-29.46,1.41,41.11,
56519.9,-28.84,-29.60,0.87,41.34,
56519.9,-29.66,-30.15,-1.27,42.31,
56519.9,-28.31,-29.44,-1.66,40.88,
56520.0,-26.75,-28.61,-2.11,39.22,
56520.0,-27.00,-29.85,-2.84,40.35,
56520.0,-27.09,-30.32,-3.11,40.78,
56520.0,-26.92,-30.15,-4.60,40.68,
56520.0,-26.89,-30.23,-4.92,40.76,
56520.0,-26.75,-30.66,-6.46,41.20,
56520.1,-26.68,-31.18,-6.25,41.51,
56520.1,-26.58,-31.86,-5.96,41.92,
56520.1,-26.93,-31.27,-6.08,41.72,
56520.1,-27.09,-31.00,-6.13,41.63,
56520.1,-27.09,-33.28,-7.72,43.60,
56520.1,-27.01,-33.27,-8.11,43.61,
56520.2,-26.41,-32.37,-10.15,42.99,
56520.2,-26.74,-32.84,-11.13,43.79,
56520.2,-27.26,-33.57,-12.66,45.06,
56520.2,-28.05,-33.91,-13.21,45.94,
56520.2,-28.46,-34.08,-13.50,46.41,
56520.2,-27.99,-36.12,-15.49,48.25,
56520.3,-27.92,-36.25,-15.81,48.40,
56520.3,-27.61,-35.62,-17.02,48.18,
56520.3,-27.49,-35.99,-17.02,48.38,
56520.3,-27.26,-36.65,-17.02,48.75,
56520.3,-27.26,-37.28,-18.05,49.59,
56520.3,-27.26,-37.68,-18.70,50.12,
56520.4,-26.96,-39.48,-20.17,51.89,
56520.4,-26.94,-39.73,-20.37,52.15,
56520.4,-27.26,-39.73,-20.37,52.32,
56520.4,-26.83,-39.95,-20.59,52.34,
56520.4,-25.90,-40.41,-21.04,52.41,
56520.4,-27.39,-40.91,-21.72,53.81,
56520.5,-28.46,-41.27,-22.22,54.84,
56520.5,-26.88,-40.84,-22.36,53.76,
56520.5,-26.58,-40.80,-22.37,53.58,
56520.5,-26.41,-42.64,-21.88,54.72,
56520.5,-26.51,-42.35,-21.60,54.43,
56520.5,-26.75,-41.61,-20.88,53.69,
56520.6,-26.84,-41.71,-21.33,53.99,
56520.6,-26.92,-41.78,-21.71,54.24,
56520.6,-27.06,-41.92,-20.77,54.05,
56520.6,-27.09,-41.95,-20.54,54.00,
56520.6,-27.09,-41.27,-20.54,53.47,
56520.6,-26.88,-41.56,-20.75,53.67,
56520.7,-26.24,-42.47,-21.38,54.30,
56520.7,-26.15,-41.86,-20.44,53.42,
56520.7,-26.07,-41.27,-19.54,52.58,
56520.7,-26.99,-41.67,-19.92,53.49,
56520.7,-27.26,-41.78,-20.04,53.77,
56520.8,-26.58,-40.76,-21.38,53.15,
56520.8,-26.87,-40.68,-20.88,53.04,
56520.8,-27.95,-40.41,-19.03,52.69,
56520.8,-28.11,-41.39,-18.40,53.31,
56520.8,-28.29,-42.47,-17.69,54.01,
56520.8,-27.54,-41.21,-16.21,52.15,
56520.8,-27.26,-40.76,-15.68,51.48,
56520.9,-27.61,-42.47,-14.34,52.64,
56520.9,-27.55,-42.23,-13.75,52.26,
56520.9,-27.26,-41.10,-10.99,50.53,
56520.9,-26.36,-41.10,-10.69,49.99,
56520.9,-25.21,-41.10,-10.32,49.31,
56520.9,-26.53,-40.50,-9.97,49.43,
56521.0,-27.09,-40.24,-9.82,49.50,
56521.0,-26.11,-40.90,-7.56,49.11,
56521.0,-26.21,-40.98,-7.42,49.21,
56521.0,-27.09,-41.27,-7.14,49.88,
56521.0,-27.23,-40.86,-6.59,49.54,
56521.0,-27.44,-40.24,-5.79,49.05,
56521.1,-27.21,-39.56,-7.35,48.57,
56521.1,-27.09,-39.22,-8.14,48.36,
56521.1,-28.20,-39.69,-8.29,49.39,
56521.1,-28.11,-39.59,-8.63,49.31,
56521.1,-26.58,-38.36,-11.32,48.02,
56521.2,-27.21,-38.11,-11.32,48.18,
56521.2,-28.29,-37.68,-11.32,48.46,
56521.2,-28.83,-36.49,-11.85,47.99,
56521.2,-29.15,-35.80,-12.16,47.74,
56521.2,-28.84,-36.41,-11.86,47.94,
56521.2,-28.90,-36.19,-11.83,47.80,
56521.3,-30.17,-32.37,-11.83,45.81,
56521.3,-30.40,-31.92,-12.61,45.85,
56521.3,-30.86,-31.00,-14.17,45.98,
56521.3,-31.26,-29.38,-14.97,45.44,
56521.3,-31.54,-28.27,-15.51,45.11,
56521.3,-32.71,-27.68,-16.95,46.08,
56521.4,-32.96,-27.56,-17.27,46.30,
56521.4,-34.28,-26.90,-19.54,47.75,
56521.4,-33.87,-25.78,-19.83,46.96,
56521.4,-32.91,-23.13,-20.54,45.17,
56521.4,-34.06,-21.80,-20.92,45.52,
56521.4,-34.96,-20.74,-21.21,45.85,
56521.4,-33.98,-18.63,-23.55,45.35,
56521.5,-33.77,-18.17,-24.06,45.27,
56521.5,-33.77,-16.46,-23.72,44.43,
56521.5,-34.48,-15.83,-24.60,45.22,
56521.5,-36.50,-14.07,-27.08,47.58,
56521.5,-36.06,-12.19,-27.16,46.76,
56521.5,-35.65,-10.47,-27.24,46.07,
56521.6,-35.78,-7.92,-28.16,46.22,
56521.6,-35.82,-7.22,-28.42,46.29,
56521.6,-36.16,-5.17,-28.75,46.49,
56521.6,-35.89,-4.59,-28.79,46.24,
56521.6,-34.96,-2.60,-28.92,45.45,
56521.7,-35.63,-2.27,-28.92,45.95,
56521.7,-36.33,-1.92,-28.92,46.48,
