Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,
3.300000,,,0.857926,,,,,,,,,,1.166774,,,,,,,,,,-1.813790,,,,,,,,,,-3.110522,,,,,,,,,,2.312203,,,,,,,,,,-1.079244,,,,,,,,,,0.000000,,,,,,,,,,-0.380221,,,,,,,,,,1.273113,,,,,,,,
3.400000,,,0.469934,,,,,,,,,,1.085814,,,,,,,,,,-1.394721,,,,,,,,,,-2.978066,,,,,,,,,,2.229478,,,,,,,,,,-1.046935,,,,,,,,,,0.000000,,,,,,,,,,-0.196646,,,,,,,,,,1.349118,,,,,,,,
3.500000,,,0.151576,,,,,,,,,,0.987034,,,,,,,,,,-0.941004,,,,,,,,,,-2.493553,,,,,,,,,,2.252641,,,,,,,,,,-0.968180,,,,,,,,,,0.000000,,,,,,,,,,-0.010675,,,,,,,,,,1.385864,,,,,,,,
3.600000,,,-0.164596,,,,,,,,,,0.901269,,,,,,,,,,-0.641042,,,,,,,,,,-1.970698,,,,,,,,,,2.146753,,,,,,,,,,-0.790477,,,,,,,,,,0.000000,,,,,,,,,,0.178147,,,,,,,,,,1.366082,,,,,,,,
3.700000,,,-0.383943,,,,,,,,,,0.799050,,,,,,,,,,-0.407398,,,,,,,,,,-1.426929,,,,,,,,,,1.868797,,,,,,,,,,-0.620852,,,,,,,,,,0.000000,,,,,,,,,,0.364439,,,,,,,,,,1.319448,,,,,,,,
3.800000,,,-0.567330,,,,,,,,,,0.716854,,,,,,,,,,-0.213539,,,,,,,,,,-0.806475,,,,,,,,,,1.382373,,,,,,,,,,-0.437091,,,,,,,,,,0.000000,,,,,,,,,,0.550661,,,,,,,,,,1.239197,,,,,,,,
3.900000,,,-0.683157,,,,,,,,,,0.663986,,,,,,,,,,-0.123909,,,,,,,,,,-0.241792,,,,,,,,,,0.621302,,,,,,,,,,-0.202846,,,,,,,,,,0.000000,,,,,,,,,,0.737292,,,,,,,,,,1.134826,,,,,,,,
4.000000,,,-0.701794,,,,,,,,,,0.660131,,,,,,,,,,-0.132912,,,,,,,,,,0.162549,,,,,,,,,,0.287093,,,,,,,,,,0.027360,,,,,,,,,,0.000000,,,,,,,,,,0.739718,,,,,,,,,,1.060500,,,,,,,,
4.100000,,,-0.693275,,,,,,,,,,0.698922,,,,,,,,,,-0.190868,,,,,,,,,,0.197406,,,,,,,,,,-0.106678,,,,,,,,,,0.259585,,,,,,,,,,0.000000,,,,,,,,,,0.743091,,,,,,,,,,1.045274,,,,,,,,
4.200000,,,-0.651974,,,,,,,,,,0.725544,,,,,,,,,,-0.195787,,,,,,,,,,0.012664,,,,,,,,,,-0.143077,,,,,,,,,,0.512004,,,,,,,,,,0.000000,,,,,,,,,,0.746080,,,,,,,,,,1.050683,,,,,,,,
4.300000,,,-0.639133,,,,,,,,,,0.755923,,,,,,,,,,-0.219168,,,,,,,,,,-0.388191,,,,,,,,,,-0.275437,,,,,,,,,,0.847216,,,,,,,,,,0.000000,,,,,,,,,,0.749513,,,,,,,,,,1.053658,,,,,,,,
4.400000,,,-0.617492,,,,,,,,,,0.706695,,,,,,,,,,-0.168084,,,,,,,,,,-0.740247,,,,,,,,,,-0.010717,,,,,,,,,,1.216757,,,,,,,,,,0.000000,,,,,,,,,,0.757586,,,,,,,,,,0.989743,,,,,,,,
4.500000,,,-0.540880,,,,,,,,,,0.624080,,,,,,,,,,-0.046822,,,,,,,,,,-1.043502,,,,,,,,,,0.015755,,,,,,,,,,1.562066,,,,,,,,,,0.000000,,,,,,,,,,0.773039,,,,,,,,,,0.851313,,,,,,,,
4.600000,,,-0.385315,,,,,,,,,,0.471922,,,,,,,,,,0.090499,,,,,,,,,,-1.353730,,,,,,,,,,-0.126532,,,,,,,,,,1.854871,,,,,,,,,,0.000000,,,,,,,,,,0.804517,,,,,,,,,,0.628652,,,,,,,,
4.700000,,,-0.171139,,,,,,,,,,0.318433,,,,,,,,,,0.212811,,,,,,,,,,-1.594243,,,,,,,,,,0.055463,,,,,,,,,,1.959878,,,,,,,,,,0.000000,,,,,,,,,,0.847375,,,,,,,,,,0.382239,,,,,,,,
4.800000,,,-0.041229,,,,,,,,,,0.074065,,,,,,,,,,0.407503,,,,,,,,,,-1.859156,,,,,,,,,,0.141497,,,,,,,,,,1.897278,,,,,,,,,,0.000000,,,,,,,,,,0.910929,,,,,,,,,,0.102419,,,,,,,,
4.900000,,,0.019310,,,,,,,,,,-0.191543,,,,,,,,,,0.629396,,,,,,,,,,-1.834756,,,,,,,,,,0.108407,,,,,,,,,,1.731691,,,,,,,,,,0.000000,,,,,,,,,,0.609587,,,,,,,,,,-0.173427,,,,,,,,
5.000000,,,0.065400,,,,,,,,,,-0.429376,,,,,,,,,,0.762057,,,,,,,,,,-1.562872,,,,,,,,,,0.002519,,,,,,,,,,1.507543,,,,,,,,,,0.000000,,,,,,,,,,0.299862,,,,,,,,,,-0.421598,,,,,,,,
5.100000,,,0.096758,,,,,,,,,,-0.653289,,,,,,,,,,0.841603,,,,,,,,,,-1.249159,,,,,,,,,,-0.060352,,,,,,,,,,1.206660,,,,,,,,,,0.000000,,,,,,,,,,-0.010817,,,,,,,,,,-0.645539,,,,,,,,
5.200000,,,0.173232,,,,,,,,,,-0.819206,,,,,,,,,,0.911015,,,,,,,,,,-0.911046,,,,,,,,,,-0.229111,,,,,,,,,,0.833080,,,,,,,,,,0.000000,,,,,,,,,,-0.326943,,,,,,,,,,-0.797557,,,,,,,,
5.300000,,,0.182941,,,,,,,,,,-0.929565,,,,,,,,,,0.920117,,,,,,,,,,-0.593847,,,,,,,,,,-0.189403,,,,,,,,,,0.467578,,,,,,,,,,0.000000,,,,,,,,,,-0.649260,,,,,,,,,,-0.891481,,,,,,,,
5.400000,,,0.113952,,,,,,,,,,-0.979671,,,,,,,,,,0.905247,,,,,,,,,,-0.308020,,,,,,,,,,0.055463,,,,,,,,,,0.162656,,,,,,,,,,0.000000,,,,,,,,,,-0.619450,,,,,,,,,,-0.925288,,,,,,,,
5.500000,,,0.007904,,,,,,,,,,-1.029493,,,,,,,,,,0.920159,,,,,,,,,,-0.154649,,,,,,,,,,0.002519,,,,,,,,,,-0.006969,,,,,,,,,,0.000000,,,,,,,,,,-0.968845,,,,,,,,,,-0.932783,,,,,,,,
5.600000,,,-0.044007,,,,,,,,,,-1.022331,,,,,,,,,,0.900632,,,,,,,,,,0.012664,,,,,,,,,,-0.100060,,,,,,,,,,-0.069569,,,,,,,,,,0.000000,,,,,,,,,,-1.339577,,,,,,,,,,-0.928296,,,,,,,,
5.700000,,,-0.057078,,,,,,,,,,-1.022308,,,,,,,,,,0.874973,,,,,,,,,,0.089350,,,,,,,,,,-0.030571,,,,,,,,,,-0.059473,,,,,,,,,,0.000000,,,,,,,,,,-1.345246,,,,,,,,,,-0.930439,,,,,,,,
5.800000,,,-0.042054,,,,,,,,,,-1.017994,,,,,,,,,,0.866669,,,,,,,,,,0.071921,,,,,,,,,,-0.047116,,,,,,,,,,-0.045337,,,,,,,,,,0.000000,,,,,,,,,,-0.972070,,,,,,,,,,-0.930508,,,,,,,,
5.900000,,,-0.036745,,,,,,,,,,-1.012208,,,,,,,,,,0.862874,,,,,,,,,,0.061464,,,,,,,,,,-0.070279,,,,,,,,,,-0.031202,,,,,,,,,,0.000000,,,,,,,,,,-0.972974,,,,,,,,,,-0.931564,,,,,,,,
6.000000,,,-0.029357,,,,,,,,,,-1.002106,,,,,,,,,,0.860225,,,,,,,,,,0.061464,,,,,,,,,,-0.050425,,,,,,,,,,-0.037260,,,,,,,,,,0.000000,,,,,,,,,,-0.604806,,,,,,,,,,-0.933443,,,,,,,,
6.100000,,,-0.034771,,,,,,,,,,-1.000529,,,,,,,,,,0.853200,,,,,,,,,,0.047521,,,,,,,,,,-0.063661,,,,,,,,,,-0.031202,,,,,,,,,,0.000000,,,,,,,,,,-0.235502,,,,,,,,,,-0.934490,,,,,,,,
6.200000,,,-0.030959,,,,,,,,,,-1.005101,,,,,,,,,,0.866953,,,,,,,,,,0.044036,,,,,,,,,,-0.070279,,,,,,,,,,-0.041298,,,,,,,,,,0.000000,,,,,,,,,,-0.231227,,,,,,,,,,-0.932601,,,,,,,,
6.300000,,,-0.026043,,,,,,,,,,-0.999151,,,,,,,,,,0.865970,,,,,,,,,,0.051007,,,,,,,,,,-0.083515,,,,,,,,,,-0.047356,,,,,,,,,,0.000000,,,,,,,,,,0.140468,,,,,,,,,,-0.930965,,,,,,,,
6.400000,,,-0.028591,,,,,,,,,,-0.996442,,,,,,,,,,0.867707,,,,,,,,,,0.051007,,,,,,,,,,-0.109987,,,,,,,,,,-0.045337,,,,,,,,,,0.000000,,,,,,,,,,0.512991,,,,,,,,,,-0.929297,,,,,,,,
6.500000,,,-0.027029,,,,,,,,,,-0.982912,,,,,,,,,,0.860987,,,,,,,,,,0.051007,,,,,,,,,,-0.096751,,,,,,,,,,-0.043318,,,,,,,,,,0.000000,,,,,,,,,,0.880501,,,,,,,,,,-0.929667,,,,,,,,
6.600000,,,-0.029737,,,,,,,,,,-0.988881,,,,,,,,,,0.865563,,,,,,,,,,0.047521,,,,,,,,,,-0.093442,,,,,,,,,,-0.045337,,,,,,,,,,0.000000,,,,,,,,,,0.508687,,,,,,,,,,-0.927843,,,,,,,,
0.000000,,,,0.094236,,,,,,,,,,-0.959505,,,,,,,,,,0.878824,,,,,,,,,,0.120721,,,,,,,,,,-0.129841,,,,,,,,,,-0.099860,,,,,,,,,,0.000000,,,,,,,,,,1.233525,,,,,,,,,,-0.947053,,,,,,,
0.100000,,,,0.180068,,,,,,,,,,-0.948600,,,,,,,,,,0.889070,,,,,,,,,,0.214835,,,,,,,,,,-0.275437,,,,,,,,,,-0.219001,,,,,,,,,,0.000000,,,,,,,,,,1.226642,,,,,,,,,,-0.951383,,,,,,,
0.200000,,,,0.274781,,,,,,,,,,-0.909856,,,,,,,,,,0.902123,,,,,,,,,,0.340320,,,,,,,,,,-0.450814,,,,,,,,,,-0.439110,,,,,,,,,,0.000000,,,,,,,,,,1.197694,,,,,,,,,,-0.939629,,,,,,,
0.300000,,,,0.373813,,,,,,,,,,-0.850858,,,,,,,,,,0.875676,,,,,,,,,,0.556433,,,,,,,,,,-0.593102,,,,,,,,,,-0.729897,,,,,,,,,,0.000000,,,,,,,,,,1.153310,,,,,,,,,,-0.903985,,,,,,,
0.400000,,,,0.448942,,,,,,,,,,-0.749900,,,,,,,,,,0.806285,,,,,,,,,,0.873632,,,,,,,,,,-0.622883,,,,,,,,,,-1.046935,,,,,,,,,,0.000000,,,,,,,,,,1.094443,,,,,,,,,,-0.798767,,,,,,,
0.500000,,,,0.494225,,,,,,,,,,-0.599721,,,,,,,,,,0.706435,,,,,,,,,,1.176888,,,,,,,,,,-0.632810,,,,,,,,,,-1.398302,,,,,,,,,,0.000000,,,,,,,,,,1.030554,,,,,,,,,,-0.607320,,,,,,,
0.600000,,,,0.458624,,,,,,,,,,-0.391256,,,,,,,,,,0.568025,,,,,,,,,,1.494087,,,,,,,,,,-0.460741,,,,,,,,,,-1.703224,,,,,,,,,,0.000000,,,,,,,,,,0.967196,,,,,,,,,,-0.376681,,,,,,,
0.700000,,,,0.334216,,,,,,,,,,-0.152754,,,,,,,,,,0.368941,,,,,,,,,,1.696257,,,,,,,,,,-0.212566,,,,,,,,,,-1.915255,,,,,,,,,,0.000000,,,,,,,,,,0.904182,,,,,,,,,,-0.110221,,,,,,,
0.800000,,,,0.168520,,,,,,,,,,0.087678,,,,,,,,,,0.184439,,,,,,,,,,1.731114,,,,,,,,,,0.121643,,,,,,,,,,-2.006126,,,,,,,,,,0.000000,,,,,,,,,,0.848416,,,,,,,,,,0.178417,,,,,,,
0.900000,,,,-0.055865,,,,,,,,,,0.326580,,,,,,,,,,0.013516,,,,,,,,,,1.661400,,,,,,,,,,0.522032,,,,,,,,,,-1.975836,,,,,,,,,,0.000000,,,,,,,,,,0.801164,,,,,,,,,,0.458036,,,,,,,
1.000000,,,,-0.279939,,,,,,,,,,0.537067,,,,,,,,,,-0.159500,,,,,,,,,,1.518486,,,,,,,,,,1.140816,,,,,,,,,,-1.804191,,,,,,,,,,0.000000,,,,,,,,,,0.770525,,,,,,,,,,0.706755,,,,,,,
1.100000,,,,-0.687002,,,,,,,,,,0.700072,,,,,,,,,,-0.295953,,,,,,,,,,1.319802,,,,,,,,,,2.113663,,,,,,,,,,-1.561869,,,,,,,,,,0.000000,,,,,,,,,,0.761015,,,,,,,,,,0.888180,,,,,,,
1.200000,,,,-1.058975,,,,,,,,,,0.838273,,,,,,,,,,-0.352309,,,,,,,,,,1.047917,,,,,,,,,,2.282422,,,,,,,,,,-1.244831,,,,,,,,,,0.000000,,,,,,,,,,0.769950,,,,,,,,,,0.989663,,,,,,,
1.300000,,,,-1.465556,,,,,,,,,,0.916293,,,,,,,,,,-0.413601,,,,,,,,,,0.727233,,,,,,,,,,2.474344,,,,,,,,,,-0.851058,,,,,,,,,,0.000000,,,,,,,,,,0.784960,,,,,,,,,,1.002524,,,,,,,
1.400000,,,,-1.845982,,,,,,,,,,0.960043,,,,,,,,,,-0.451379,,,,,,,,,,0.500662,,,,,,,,,,2.623249,,,,,,,,,,-0.364394,,,,,,,,,,0.000000,,,,,,,,,,0.799979,,,,,,,,,,0.972964,,,,,,,
1.500000,,,,-2.089284,,,,,,,,,,1.006769,,,,,,,,,,-0.472728,,,,,,,,,,0.364720,,,,,,,,,,2.365147,,,,,,,,,,0.118230,,,,,,,,,,0.000000,,,,,,,,,,0.809087,,,,,,,,,,0.924417,,,,,,,
1.600000,,,,-2.260028,,,,,,,,,,1.065545,,,,,,,,,,-0.533120,,,,,,,,,,0.364720,,,,,,,,,,2.004466,,,,,,,,,,0.580661,,,,,,,,,,0.000000,,,,,,,,,,0.815643,,,,,,,,,,0.884170,,,,,,,
1.700000,,,,-2.289266,,,,,,,,,,1.135157,,,,,,,,,,-0.629238,,,,,,,,,,0.483234,,,,,,,,,,1.623930,,,,,,,,,,1.049151,,,,,,,,,,0.000000,,,,,,,,,,0.817738,,,,,,,,,,0.870603,,,,,,,
1.800000,,,,-2.214204,,,,,,,,,,1.219730,,,,,,,,,,-0.763522,,,,,,,,,,0.552948,,,,,,,,,,0.879405,,,,,,,,,,1.444943,,,,,,,,,,0.000000,,,,,,,,,,0.815366,,,,,,,,,,0.887914,,,,,,,
1.900000,,,,-1.839922,,,,,,,,,,1.325808,,,,,,,,,,-0.879407,,,,,,,,,,0.528548,,,,,,,,,,-0.424342,,,,,,,,,,1.788233,,,,,,,,,,0.000000,,,,,,,,,,0.804699,,,,,,,,,,0.955870,,,,,,,
2.000000,,,,-1.497544,,,,,,,,,,1.408170,,,,,,,,,,-1.064240,,,,,,,,,,0.427463,,,,,,,,,,-0.540158,,,,,,,,,,1.844775,,,,,,,,,,0.000000,,,,,,,,,,0.787362,,,,,,,,,,1.054163,,,,,,,
2.100000,,,,-1.026971,,,,,,,,,,1.513778,,,,,,,,,,-1.178483,,,,,,,,,,0.385634,,,,,,,,,,-0.874367,,,,,,,,,,1.846794,,,,,,,,,,0.000000,,,,,,,,,,0.767762,,,,,,,,,,1.163839,,,,,,,
2.200000,,,,-0.521093,,,,,,,,,,1.597004,,,,,,,,,,-1.276161,,,,,,,,,,0.253178,,,,,,,,,,-1.251593,,,,,,,,,,1.697362,,,,,,,,,,0.000000,,,,,,,,,,0.747150,,,,,,,,,,1.274027,,,,,,,
2.300000,,,,-0.058670,,,,,,,,,,1.648680,,,,,,,,,,-1.335641,,,,,,,,,,0.110264,,,,,,,,,,-1.357481,,,,,,,,,,1.453021,,,,,,,,,,0.000000,,,,,,,,,,0.730806,,,,,,,,,,1.354152,,,,,,,
2.400000,,,,0.361060,,,,,,,,,,1.677210,,,,,,,,,,-1.391734,,,,,,,,,,-0.004764,,,,,,,,,,-1.327700,,,,,,,,,,1.119828,,,,,,,,,,0.000000,,,,,,,,,,0.716327,,,,,,,,,,1.426958,,,,,,,
2.500000,,,,0.682839,,,,,,,,,,1.671985,,,,,,,,,,-1.428466,,,,,,,,,,-0.210420,,,,,,,,,,-1.158941,,,,,,,,,,0.657397,,,,,,,,,,0.000000,,,,,,,,,,0.703574,,,,,,,,,,1.481338,,,,,,,
2.600000,,,,0.819070,,,,,,,,,,1.660247,,,,,,,,,,-1.409199,,,,,,,,,,-0.391677,,,,,,,,,,-0.748625,,,,,,,,,,0.144482,,,,,,,,,,0.000000,,,,,,,,,,0.696916,,,,,,,,,,1.503536,,,,,,,
2.700000,,,,0.773576,,,,,,,,,,1.657765,,,,,,,,,,-1.382275,,,,,,,,,,-0.558990,,,,,,,,,,-0.166240,,,,,,,,,,-0.352278,,,,,,,,,,0.000000,,,,,,,,,,0.697093,,,,,,,,,,1.500220,,,,,,,
2.800000,,,,0.704323,,,,,,,,,,1.653377,,,,,,,,,,-1.310372,,,,,,,,,,-0.691447,,,,,,,,,,0.032300,,,,,,,,,,-0.632968,,,,,,,,,,0.000000,,,,,,,,,,0.702083,,,,,,,,,,1.473717,,,,,,,
2.900000,,,,0.509800,,,,,,,,,,1.618416,,,,,,,,,,-1.241277,,,,,,,,,,-0.827389,,,,,,,,,,0.608066,,,,,,,,,,-0.960103,,,,,,,,,,0.000000,,,,,,,,,,0.709814,,,,,,,,,,1.424638,,,,,,,
3.000000,,,,0.167116,,,,,,,,,,1.537333,,,,,,,,,,-1.173143,,,,,,,,,,-0.844818,,,,,,,,,,1.160670,,,,,,,,,,-1.260986,,,,,,,,,,0.000000,,,,,,,,,,0.721500,,,,,,,,,,1.347006,,,,,,,
3.100000,,,,-0.277044,,,,,,,,,,1.445430,,,,,,,,,,-1.086760,,,,,,,,,,-0.890132,,,,,,,,,,1.425390,,,,,,,,,,-1.485134,,,,,,,,,,0.000000,,,,,,,,,,0.735130,,,,,,,,,,1.261982,,,,,,,
3.200000,,,,-0.727524,,,,,,,,,,1.351903,,,,,,,,,,-0.953035,,,,,,,,,,-0.956360,,,,,,,,,,1.647093,,,,,,,,,,-1.604275,,,,,,,,,,0.000000,,,,,,,,,,0.752745,,,,,,,,,,1.134289,,,,,,,
3.300000,,,,-1.210639,,,,,,,,,,1.245770,,,,,,,,,,-0.805137,,,,,,,,,,-0.918017,,,,,,,,,,1.637166,,,,,,,,,,-1.616392,,,,,,,,,,0.000000,,,,,,,,,,0.773946,,,,,,,,,,0.988567,,,,,,,
3.400000,,,,-1.629355,,,,,,,,,,1.134072,,,,,,,,,,-0.678831,,,,,,,,,,-0.796018,,,,,,,,,,1.630548,,,,,,,,,,-1.515424,,,,,,,,,,0.000000,,,,,,,,,,0.795027,,,,,,,,,,0.857880,,,,,,,
3.500000,,,,-1.982322,,,,,,,,,,0.993653,,,,,,,,,,-0.515713,,,,,,,,,,-0.628704,,,,,,,,,,1.521351,,,,,,,,,,-1.372050,,,,,,,,,,0.000000,,,,,,,,,,0.814302,,,,,,,,,,0.736156,,,,,,,
3.600000,,,,-2.341457,,,,,,,,,,0.886264,,,,,,,,,,-0.458066,,,,,,,,,,-0.405620,,,,,,,,,,1.216923,,,,,,,,,,-1.162038,,,,,,,,,,0.000000,,,,,,,,,,0.834272,,,,,,,,,,0.620717,,,,,,,
3.700000,,,,-2.644885,,,,,,,,,,0.796937,,,,,,,,,,-0.403210,,,,,,,,,,-0.161621,,,,,,,,,,0.869478,,,,,,,,,,-0.826826,,,,,,,,,,0.000000,,,,,,,,,,0.851122,,,,,,,,,,0.533200,,,,,,,
3.800000,,,,-2.778209,,,,,,,,,,0.748041,,,,,,,,,,-0.365371,,,,,,,,,,-0.067507,,,,,,,,,,0.237458,,,,,,,,,,-0.473439,,,,,,,,,,0.000000,,,,,,,,,,0.861353,,,,,,,,,,0.483655,,,,,,,
3.900000,,,,-2.771598,,,,,,,,,,0.732712,,,,,,,,,,-0.364164,,,,,,,,,,0.089350,,,,,,,,,,-0.222493,,,,,,,,,,-0.109956,,,,,,,,,,0.000000,,,,,,,,,,0.864605,,,,,,,,,,0.466983,,,,,,,
4.000000,,,,-2.711536,,,,,,,,,,0.750689,,,,,,,,,,-0.391033,,,,,,,,,,0.193921,,,,,,,,,,-0.745316,,,,,,,,,,0.213140,,,,,,,,,,0.000000,,,,,,,,,,0.861256,,,,,,,,,,0.497830,,,,,,,
4.100000,,,,-2.543608,,,,,,,,,,0.822438,,,,,,,,,,-0.442696,,,,,,,,,,0.267120,,,,,,,,,,-1.433588,,,,,,,,,,0.509984,,,,,,,,,,0.000000,,,,,,,,,,0.852484,,,,,,,,,,0.580077,,,,,,,
4.200000,,,,-2.304843,,,,,,,,,,0.878424,,,,,,,,,,-0.510953,,,,,,,,,,0.190435,,,,,,,,,,-2.062299,,,,,,,,,,0.810867,,,,,,,,,,0.000000,,,,,,,,,,0.837890,,,,,,,,,,0.677556,,,,,,,
4.300000,,,,-1.973088,,,,,,,,,,0.945490,,,,,,,,,,-0.622392,,,,,,,,,,-0.091907,,,,,,,,,,-2.336946,,,,,,,,,,1.194544,,,,,,,,,,0.000000,,,,,,,,,,0.819656,,,,,,,,,,0.789739,,,,,,,
4.400000,,,,-1.441241,,,,,,,,,,0.934586,,,,,,,,,,-0.573693,,,,,,,,,,-0.541562,,,,,,,,,,-2.505705,,,,,,,,,,1.545911,,,,,,,,,,0.000000,,,,,,,,,,0.796920,,,,,,,,,,0.827213,,,,,,,
4.500000,,,,-0.862851,,,,,,,,,,0.868015,,,,,,,,,,-0.541968,,,,,,,,,,-0.949389,,,,,,,,,,-2.515632,,,,,,,,,,1.778136,,,,,,,,,,0.000000,,,,,,,,,,0.771695,,,,,,,,,,0.815341,,,,,,,
4.600000,,,,-0.282307,,,,,,,,,,0.758814,,,,,,,,,,-0.434766,,,,,,,,,,-1.315387,,,,,,,,,,-2.207895,,,,,,,,,,1.909394,,,,,,,,,,0.000000,,,,,,,,,,0.756801,,,,,,,,,,0.703824,,,,,,,
4.700000,,,,0.177821,,,,,,,,,,0.609146,,,,,,,,,,-0.271181,,,,,,,,,,-1.615157,,,,,,,,,,-1.599038,,,,,,,,,,1.852852,,,,,,,,,,0.000000,,,,,,,,,,0.757031,,,,,,,,,,0.538411,,,,,,,
4.800000,,,,0.536015,,,,,,,,,,0.402634,,,,,,,,,,-0.111230,,,,,,,,,,-1.747614,,,,,,,,,,-1.089452,,,,,,,,,,1.719575,,,,,,,,,,0.000000,,,,,,,,,,0.779978,,,,,,,,,,0.313930,,,,,,,
4.900000,,,,0.751853,,,,,,,,,,0.117944,,,,,,,,,,0.092860,,,,,,,,,,-1.970698,,,,,,,,,,-0.483905,,,,,,,,,,1.598414,,,,,,,,,,0.000000,,,,,,,,,,0.817296,,,,,,,,,,0.058775,,,,,,,
5.000000,,,,0.902225,,,,,,,,,,-0.142675,,,,,,,,,,0.297183,,,,,,,,,,-1.998584,,,,,,,,,,0.158042,,,,,,,,,,1.430808,,,,,,,,,,0.000000,,,,,,,,,,0.865592,,,,,,,,,,-0.215932,,,,,,,
5.100000,,,,0.968638,,,,,,,,,,-0.386352,,,,,,,,,,0.503082,,,,,,,,,,-1.778985,,,,,,,,,,0.366509,,,,,,,,,,1.097615,,,,,,,,,,0.000000,,,,,,,,,,0.559375,,,,,,,,,,-0.502756,,,,,,,
5.200000,,,,0.888692,,,,,,,,,,-0.596907,,,,,,,,,,0.625296,,,,,,,,,,-1.367672,,,,,,,,,,0.525341,,,,,,,,,,0.746248,,,,,,,,,,0.000000,,,,,,,,,,0.628480,,,,,,,,,,-0.722542,,,,,,,
5.300000,,,,0.765887,,,,,,,,,,-0.745364,,,,,,,,,,0.732510,,,,,,,,,,-1.001674,,,,,,,,,,0.455852,,,,,,,,,,0.451423,,,,,,,,,,0.000000,,,,,,,,,,0.697564,,,,,,,,,,-0.906064,,,,,,,
5.400000,,,,0.639973,,,,,,,,,,-0.834250,,,,,,,,,,0.771460,,,,,,,,,,-0.635676,,,,,,,,,,0.237458,,,,,,,,,,0.239391,,,,,,,,,,0.000000,,,,,,,,,,0.750491,,,,,,,,,,-0.989905,,,,,,,
5.500000,,,,0.570029,,,,,,,,,,-0.907987,,,,,,,,,,0.757764,,,,,,,,,,-0.402134,,,,,,,,,,-0.066970,,,,,,,,,,0.154579,,,,,,,,,,0.000000,,,,,,,,,,0.798253,,,,,,,,,,-1.039976,,,,,,,
5.600000,,,,0.542085,,,,,,,,,,-0.953840,,,,,,,,,,0.767943,,,,,,,,,,-0.297563,,,,,,,,,,-0.219184,,,,,,,,,,0.104095,,,,,,,,,,0.000000,,,,,,,,,,0.828352,,,,,,,,,,-1.054670,,,,,,,
5.700000,,,,0.552980,,,,,,,,,,-0.947831,,,,,,,,,,0.739370,,,,,,,,,,-0.095392,,,,,,,,,,-0.146386,,,,,,,,,,0.019282,,,,,,,,,,0.000000,,,,,,,,,,0.842246,,,,,,,,,,-1.068754,,,,,,,
5.800000,,,,0.576924,,,,,,,,,,-0.945486,,,,,,,,,,0.732038,,,,,,,,,,0.026607,,,,,,,,,,-0.252274,,,,,,,,,,-0.047356,,,,,,,,,,0.000000,,,,,,,,,,0.853795,,,,,,,,,,-1.082502,,,,,,,
0.000000,,,,,0.521362,,,,,,,,,,-0.995010,,,,,,,,,,0.714556,,,,,,,,,,-0.004764,,,,,,,,,,-0.004099,,,,,,,,,,0.057650,,,,,,,,,,0.000000,,,,,,,,,,0.145870,,,,,,,,,,-1.075976,,,,,,
0.100000,,,,,0.498501,,,,,,,,,,-1.009053,,,,,,,,,,0.712316,,,,,,,,,,-0.039621,,,,,,,,,,0.025682,,,,,,,,,,0.071785,,,,,,,,,,0.000000,,,,,,,,,,-0.218134,,,,,,,,,,-1.075834,,,,,,
0.200000,,,,,0.480116,,,,,,,,,,-1.022022,,,,,,,,,,0.727512,,,,,,,,,,-0.070992,,,,,,,,,,0.002519,,,,,,,,,,0.087940,,,,,,,,,,0.000000,,,,,,,,,,-0.586530,,,,,,,,,,-1.065253,,,,,,
0.300000,,,,,0.477177,,,,,,,,,,-1.049978,,,,,,,,,,0.738792,,,,,,,,,,-0.088421,,,,,,,,,,0.005828,,,,,,,,,,0.091979,,,,,,,,,,0.000000,,,,,,,,,,-0.938187,,,,,,,,,,-1.060740,,,,,,
0.400000,,,,,0.467197,,,,,,,,,,-1.069422,,,,,,,,,,0.740644,,,,,,,,,,-0.091907,,,,,,,,,,0.005828,,,,,,,,,,0.073805,,,,,,,,,,0.000000,,,,,,,,,,-1.300459,,,,,,,,,,-1.053902,,,,,,
0.500000,,,,,0.453268,,,,,,,,,,-1.079402,,,,,,,,,,0.768731,,,,,,,,,,-0.067507,,,,,,,,,,-0.004099,,,,,,,,,,0.043514,,,,,,,,,,0.000000,,,,,,,,,,-1.296382,,,,,,,,,,-1.042318,,,,,,
