Time,Column,Value,Is Positive Peak
56503.700000,magtheta,-0.020615,0
56503.800000,aclx,-0.000453,1
56503.800000,aclz,0.024181,1
56503.800000,magr,0.011147,0
56503.900000,magr,0.013078,1
56504.000000,magr,0.011265,0
56504.100000,gyrx,0.020389,1
56504.100000,magr,0.013190,1
56504.200000,gyrz,-0.022237,0
56504.300000,gyry,0.017970,1
56504.600000,gyrx,0.016638,0
56504.900000,aclx,-0.032315,0
56505.200000,gyrx,0.025158,1
56505.200000,magphi,-0.011262,1
56505.300000,gyry,-0.008949,0
56505.400000,gyrz,0.007599,1
56505.900000,aclx,-0.001582,1
56505.900000,magphi,-0.018289,0
56506.100000,aclz,-0.032416,0
56506.300000,magtheta,0.035322,1
56506.400000,gyrx,-0.004666,0
56506.400000,gyrz,-0.015776,0
56506.500000,acly,0.031546,1
56506.500000,gyrx,-0.003243,1
56506.500000,gyry,0.014594,1
56506.700000,gyrx,-0.003911,0
56506.700000,magr,-0.004345,0
56506.800000,acly,0.030291,0
56506.800000,aclz,-0.027101,1
56506.800000,magtheta,0.032804,0
56506.900000,gyrx,-0.001325,1
56507.000000,aclz,-0.027235,0
56507.100000,aclx,-0.026859,0
56507.100000,acly,0.032445,1
56507.100000,magr,-0.003607,1
56507.100000,magtheta,0.034364,1
56507.200000,gyry,-0.006839,0
56507.200000,magr,-0.004662,0
56507.500000,gyrx,-0.022102,0
56507.600000,gyrz,0.013857,1
56507.600000,magr,-0.003870,1
56507.600000,magphi,0.004680,1
56507.700000,magr,-0.006132,0
56507.800000,magphi,-0.002022,0
