Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,
0.706897,,,,-0.082095,,,,,,,,,,0.026544,,,,,,,,,,-0.014288,,,,,,,,,,0.008621,,,,,,,,,,-0.046269,,,,,,,,,,0.016460,,,,,,,,,,0.000000,,,,,,,,,,0.027514,,,,,,,,,,0.018722,,,,,,,
0.724138,,,,-0.074388,,,,,,,,,,0.028351,,,,,,,,,,-0.016491,,,,,,,,,,0.006146,,,,,,,,,,-0.066560,,,,,,,,,,0.026171,,,,,,,,,,0.000000,,,,,,,,,,0.027043,,,,,,,,,,0.021868,,,,,,,
0.741379,,,,-0.063681,,,,,,,,,,0.030516,,,,,,,,,,-0.020088,,,,,,,,,,-0.002966,,,,,,,,,,-0.075425,,,,,,,,,,0.038554,,,,,,,,,,0.000000,,,,,,,,,,0.026454,,,,,,,,,,0.025489,,,,,,,
0.758621,,,,-0.046516,,,,,,,,,,0.030164,,,,,,,,,,-0.018516,,,,,,,,,,-0.017479,,,,,,,,,,-0.080871,,,,,,,,,,0.049894,,,,,,,,,,0.000000,,,,,,,,,,0.025720,,,,,,,,,,0.026698,,,,,,,
0.775862,,,,-0.027848,,,,,,,,,,0.028015,,,,,,,,,,-0.017492,,,,,,,,,,-0.030641,,,,,,,,,,-0.081192,,,,,,,,,,0.057389,,,,,,,,,,0.000000,,,,,,,,,,0.024906,,,,,,,,,,0.026315,,,,,,,
0.793103,,,,-0.009111,,,,,,,,,,0.024491,,,,,,,,,,-0.014032,,,,,,,,,,-0.042454,,,,,,,,,,-0.071260,,,,,,,,,,0.061625,,,,,,,,,,0.000000,,,,,,,,,,0.024426,,,,,,,,,,0.022716,,,,,,,
0.810345,,,,0.005739,,,,,,,,,,0.019660,,,,,,,,,,-0.008752,,,,,,,,,,-0.052129,,,,,,,,,,-0.051609,,,,,,,,,,0.059801,,,,,,,,,,0.000000,,,,,,,,,,0.024433,,,,,,,,,,0.017377,,,,,,,
0.827586,,,,0.017300,,,,,,,,,,0.012995,,,,,,,,,,-0.003590,,,,,,,,,,-0.056404,,,,,,,,,,-0.035162,,,,,,,,,,0.055499,,,,,,,,,,0.000000,,,,,,,,,,0.025174,,,,,,,,,,0.010132,,,,,,,
0.844828,,,,0.024266,,,,,,,,,,0.003807,,,,,,,,,,0.002997,,,,,,,,,,-0.063604,,,,,,,,,,-0.015618,,,,,,,,,,0.051589,,,,,,,,,,0.000000,,,,,,,,,,0.026378,,,,,,,,,,0.001897,,,,,,,
0.862069,,,,0.029119,,,,,,,,,,-0.004605,,,,,,,,,,0.009592,,,,,,,,,,-0.064504,,,,,,,,,,0.005101,,,,,,,,,,0.046179,,,,,,,,,,0.000000,,,,,,,,,,0.027937,,,,,,,,,,-0.006969,,,,,,,
0.879310,,,,0.031263,,,,,,,,,,-0.012469,,,,,,,,,,0.016237,,,,,,,,,,-0.057416,,,,,,,,,,0.011829,,,,,,,,,,0.035425,,,,,,,,,,0.000000,,,,,,,,,,0.018054,,,,,,,,,,-0.016226,,,,,,,
0.896552,,,,0.028682,,,,,,,,,,-0.019265,,,,,,,,,,0.020181,,,,,,,,,,-0.044141,,,,,,,,,,0.016955,,,,,,,,,,0.024085,,,,,,,,,,0.000000,,,,,,,,,,0.020284,,,,,,,,,,-0.023320,,,,,,,
0.913793,,,,0.024719,,,,,,,,,,-0.024057,,,,,,,,,,0.023642,,,,,,,,,,-0.032329,,,,,,,,,,0.014713,,,,,,,,,,0.014570,,,,,,,,,,0.000000,,,,,,,,,,0.022514,,,,,,,,,,-0.029243,,,,,,,
0.931034,,,,0.020655,,,,,,,,,,-0.026925,,,,,,,,,,0.024899,,,,,,,,,,-0.020516,,,,,,,,,,0.007664,,,,,,,,,,0.007726,,,,,,,,,,0.000000,,,,,,,,,,0.024222,,,,,,,,,,-0.031949,,,,,,,
0.948276,,,,0.018398,,,,,,,,,,-0.029305,,,,,,,,,,0.024457,,,,,,,,,,-0.012979,,,,,,,,,,-0.002161,,,,,,,,,,0.004989,,,,,,,,,,0.000000,,,,,,,,,,0.025764,,,,,,,,,,-0.033565,,,,,,,
0.965517,,,,0.017496,,,,,,,,,,-0.030785,,,,,,,,,,0.024785,,,,,,,,,,-0.009604,,,,,,,,,,-0.007074,,,,,,,,,,0.003360,,,,,,,,,,0.000000,,,,,,,,,,0.026735,,,,,,,,,,-0.034039,,,,,,,
0.982759,,,,0.017847,,,,,,,,,,-0.030591,,,,,,,,,,0.023863,,,,,,,,,,-0.003079,,,,,,,,,,-0.004725,,,,,,,,,,0.000622,,,,,,,,,,0.000000,,,,,,,,,,0.027183,,,,,,,,,,-0.034494,,,,,,,
1.000000,,,,0.018620,,,,,,,,,,-0.030515,,,,,,,,,,0.023626,,,,,,,,,,0.000859,,,,,,,,,,-0.008142,,,,,,,,,,-0.001528,,,,,,,,,,0.000000,,,,,,,,,,0.027556,,,,,,,,,,-0.034938,,,,,,,
0.000000,,,,,0.016827,,,,,,,,,,-0.032114,,,,,,,,,,0.023062,,,,,,,,,,-0.000154,,,,,,,,,,-0.000132,,,,,,,,,,0.001861,,,,,,,,,,0.000000,,,,,,,,,,0.004708,,,,,,,,,,-0.034727,,,,,,
0.017857,,,,,0.016089,,,,,,,,,,-0.032567,,,,,,,,,,0.022990,,,,,,,,,,-0.001279,,,,,,,,,,0.000829,,,,,,,,,,0.002317,,,,,,,,,,0.000000,,,,,,,,,,-0.007040,,,,,,,,,,-0.034722,,,,,,
0.035714,,,,,0.015496,,,,,,,,,,-0.032986,,,,,,,,,,0.023480,,,,,,,,,,-0.002291,,,,,,,,,,0.000081,,,,,,,,,,0.002838,,,,,,,,,,0.000000,,,,,,,,,,-0.018930,,,,,,,,,,-0.034381,,,,,,
0.053571,,,,,0.015401,,,,,,,,,,-0.033888,,,,,,,,,,0.023844,,,,,,,,,,-0.002854,,,,,,,,,,0.000188,,,,,,,,,,0.002969,,,,,,,,,,0.000000,,,,,,,,,,-0.030280,,,,,,,,,,-0.034235,,,,,,
0.071429,,,,,0.015079,,,,,,,,,,-0.034515,,,,,,,,,,0.023904,,,,,,,,,,-0.002966,,,,,,,,,,0.000188,,,,,,,,,,0.002382,,,,,,,,,,0.000000,,,,,,,,,,-0.041972,,,,,,,,,,-0.034015,,,,,,
0.089286,,,,,0.014629,,,,,,,,,,-0.034838,,,,,,,,,,0.024811,,,,,,,,,,-0.002179,,,,,,,,,,-0.000132,,,,,,,,,,0.001404,,,,,,,,,,0.000000,,,,,,,,,,-0.041841,,,,,,,,,,-0.033641,,,,,,
0.107143,,,,,0.015191,,,,,,,,,,-0.034883,,,,,,,,,,0.025104,,,,,,,,,,0.000071,,,,,,,,,,-0.000666,,,,,,,,,,-0.000746,,,,,,,,,,0.000000,,,,,,,,,,-0.041712,,,,,,,,,,-0.033578,,,,,,
0.125000,,,,,0.017964,,,,,,,,,,-0.034624,,,,,,,,,,0.026362,,,,,,,,,,0.003671,,,,,,,,,,-0.004618,,,,,,,,,,-0.007003,,,,,,,,,,0.000000,,,,,,,,,,-0.041764,,,,,,,,,,-0.033420,,,,,,
0.142857,,,,,0.021798,,,,,,,,,,-0.034144,,,,,,,,,,0.027186,,,,,,,,,,0.010984,,,,,,,,,,-0.014764,,,,,,,,,,-0.020494,,,,,,,,,,0.000000,,,,,,,,,,-0.043152,,,,,,,,,,-0.032339,,,,,,
0.160714,,,,,0.024642,,,,,,,,,,-0.031527,,,,,,,,,,0.026138,,,,,,,,,,0.021559,,,,,,,,,,-0.016366,,,,,,,,,,-0.036853,,,,,,,,,,0.000000,,,,,,,,,,-0.033233,,,,,,,,,,-0.029074,,,,,,
0.178571,,,,,0.024339,,,,,,,,,,-0.026667,,,,,,,,,,0.023100,,,,,,,,,,0.032359,,,,,,,,,,-0.012521,,,,,,,,,,-0.050996,,,,,,,,,,0.000000,,,,,,,,,,-0.023427,,,,,,,,,,-0.023039,,,,,,
0.196429,,,,,0.023361,,,,,,,,,,-0.020493,,,,,,,,,,0.019666,,,,,,,,,,0.039559,,,,,,,,,,-0.016900,,,,,,,,,,-0.064291,,,,,,,,,,0.000000,,,,,,,,,,-0.013853,,,,,,,,,,-0.014918,,,,,,
0.214286,,,,,0.020733,,,,,,,,,,-0.012338,,,,,,,,,,0.015095,,,,,,,,,,0.046534,,,,,,,,,,-0.006220,,,,,,,,,,-0.072634,,,,,,,,,,0.000000,,,,,,,,,,-0.004261,,,,,,,,,,-0.005735,,,,,,
0.232143,,,,,0.015530,,,,,,,,,,-0.003499,,,,,,,,,,0.010043,,,,,,,,,,0.049571,,,,,,,,,,-0.000559,,,,,,,,,,-0.078499,,,,,,,,,,0.000000,,,,,,,,,,0.005361,,,,,,,,,,0.004351,,,,,,
0.250000,,,,,0.010000,,,,,,,,,,0.005300,,,,,,,,,,0.004583,,,,,,,,,,0.048671,,,,,,,,,,0.000829,,,,,,,,,,-0.079281,,,,,,,,,,0.000000,,,,,,,,,,0.015069,,,,,,,,,,0.014803,,,,,,
0.267857,,,,,0.000925,,,,,,,,,,0.013227,,,,,,,,,,-0.002189,,,,,,,,,,0.044846,,,,,,,,,,0.015887,,,,,,,,,,-0.073807,,,,,,,,,,0.000000,,,,,,,,,,0.024925,,,,,,,,,,0.024988,,,,,,
0.285714,,,,,-0.009959,,,,,,,,,,0.020164,,,,,,,,,,-0.006874,,,,,,,,,,0.036521,,,,,,,,,,0.035752,,,,,,,,,,-0.059403,,,,,,,,,,0.000000,,,,,,,,,,0.024338,,,,,,,,,,0.033339,,,,,,
0.303571,,,,,-0.017783,,,,,,,,,,0.025522,,,,,,,,,,-0.008509,,,,,,,,,,0.027859,,,,,,,,,,0.035004,,,,,,,,,,-0.043761,,,,,,,,,,0.000000,,,,,,,,,,0.024314,,,,,,,,,,0.038612,,,,,,
0.321429,,,,,-0.026532,,,,,,,,,,0.028648,,,,,,,,,,-0.008867,,,,,,,,,,0.020884,,,,,,,,,,0.024645,,,,,,,,,,-0.026686,,,,,,,,,,0.000000,,,,,,,,,,0.024464,,,,,,,,,,0.040659,,,,,,
0.339286,,,,,-0.032078,,,,,,,,,,0.032226,,,,,,,,,,-0.009291,,,,,,,,,,0.023809,,,,,,,,,,0.020052,,,,,,,,,,-0.006677,,,,,,,,,,0.000000,,,,,,,,,,0.024528,,,,,,,,,,0.041332,,,,,,
0.357143,,,,,-0.033468,,,,,,,,,,0.034438,,,,,,,,,,-0.010760,,,,,,,,,,0.027521,,,,,,,,,,0.002217,,,,,,,,,,0.010007,,,,,,,,,,0.000000,,,,,,,,,,0.024466,,,,,,,,,,0.042379,,,,,,
0.375000,,,,,-0.030466,,,,,,,,,,0.036269,,,,,,,,,,-0.014414,,,,,,,,,,0.033596,,,,,,,,,,-0.012307,,,,,,,,,,0.024150,,,,,,,,,,0.000000,,,,,,,,,,0.024290,,,,,,,,,,0.043981,,,,,,
0.392857,,,,,-0.025903,,,,,,,,,,0.037905,,,,,,,,,,-0.018222,,,,,,,,,,0.040459,,,,,,,,,,-0.025443,,,,,,,,,,0.033731,,,,,,,,,,0.000000,,,,,,,,,,0.024049,,,,,,,,,,0.045791,,,,,,
0.410714,,,,,-0.018162,,,,,,,,,,0.040195,,,,,,,,,,-0.023067,,,,,,,,,,0.049009,,,,,,,,,,-0.043172,,,,,,,,,,0.040313,,,,,,,,,,0.000000,,,,,,,,,,0.017862,,,,,,,,,,0.046692,,,,,,
0.428571,,,,,-0.007960,,,,,,,,,,0.042566,,,,,,,,,,-0.031089,,,,,,,,,,0.058459,,,,,,,,,,-0.059191,,,,,,,,,,0.043833,,,,,,,,,,0.000000,,,,,,,,,,0.011604,,,,,,,,,,0.047227,,,,,,
0.446429,,,,,0.003530,,,,,,,,,,0.044945,,,,,,,,,,-0.040791,,,,,,,,,,0.063409,,,,,,,,,,-0.066026,,,,,,,,,,0.047808,,,,,,,,,,0.000000,,,,,,,,,,0.005268,,,,,,,,,,0.048203,,,,,,
0.464286,,,,,0.018874,,,,,,,,,,0.047278,,,,,,,,,,-0.051104,,,,,,,,,,0.064422,,,,,,,,,,-0.059832,,,,,,,,,,0.046375,,,,,,,,,,0.000000,,,,,,,,,,-0.001064,,,,,,,,,,0.048352,,,,,,
0.482143,,,,,0.031562,,,,,,,,,,0.047905,,,,,,,,,,-0.061681,,,,,,,,,,0.055984,,,,,,,,,,-0.050861,,,,,,,,,,0.039597,,,,,,,,,,0.000000,,,,,,,,,,-0.007271,,,,,,,,,,0.047016,,,,,,
0.500000,,,,,0.041870,,,,,,,,,,0.047770,,,,,,,,,,-0.069418,,,,,,,,,,0.045521,,,,,,,,,,-0.042317,,,,,,,,,,0.031189,,,,,,,,,,0.000000,,,,,,,,,,-0.013427,,,,,,,,,,0.043964,,,,,,
0.517857,,,,,0.050289,,,,,,,,,,0.047422,,,,,,,,,,-0.074929,,,,,,,,,,0.033259,,,,,,,,,,-0.031638,,,,,,,,,,0.021999,,,,,,,,,,0.000000,,,,,,,,,,-0.019511,,,,,,,,,,0.039588,,,,,,
0.535714,,,,,0.055941,,,,,,,,,,0.047282,,,,,,,,,,-0.079381,,,,,,,,,,0.018746,,,,,,,,,,-0.015404,,,,,,,,,,0.011832,,,,,,,,,,0.000000,,,,,,,,,,-0.025520,,,,,,,,,,0.036016,,,,,,
0.553571,,,,,0.058511,,,,,,,,,,0.046958,,,,,,,,,,-0.081513,,,,,,,,,,0.000296,,,,,,,,,,-0.002375,,,,,,,,,,0.000362,,,,,,,,,,0.000000,,,,,,,,,,-0.025588,,,,,,,,,,0.034560,,,,,,
0.571429,,,,,0.057716,,,,,,,,,,0.046584,,,,,,,,,,-0.080079,,,,,,,,,,-0.019391,,,,,,,,,,0.015140,,,,,,,,,,-0.011174,,,,,,,,,,0.000000,,,,,,,,,,-0.025579,,,,,,,,,,0.035859,,,,,,
0.589286,,,,,0.049934,,,,,,,,,,0.046146,,,,,,,,,,-0.075536,,,,,,,,,,-0.037841,,,,,,,,,,0.046325,,,,,,,,,,-0.024535,,,,,,,,,,0.000000,,,,,,,,,,-0.019479,,,,,,,,,,0.038504,,,,,,
0.607143,,,,,0.039051,,,,,,,,,,0.045603,,,,,,,,,,-0.067929,,,,,,,,,,-0.052241,,,,,,,,,,0.064587,,,,,,,,,,-0.035810,,,,,,,,,,0.000000,,,,,,,,,,-0.013283,,,,,,,,,,0.040162,,,,,,
0.625000,,,,,0.023735,,,,,,,,,,0.044068,,,,,,,,,,-0.058031,,,,,,,,,,-0.061467,,,,,,,,,,0.081888,,,,,,,,,,-0.044413,,,,,,,,,,0.000000,,,,,,,,,,-0.007001,,,,,,,,,,0.040687,,,,,,
0.642857,,,,,0.008041,,,,,,,,,,0.042340,,,,,,,,,,-0.047640,,,,,,,,,,-0.065517,,,,,,,,,,0.075694,,,,,,,,,,-0.048389,,,,,,,,,,0.000000,,,,,,,,,,-0.000568,,,,,,,,,,0.040443,,,,,,
0.660714,,,,,-0.007552,,,,,,,,,,0.040280,,,,,,,,,,-0.037326,,,,,,,,,,-0.065967,,,,,,,,,,0.074412,,,,,,,,,,-0.049953,,,,,,,,,,0.000000,,,,,,,,,,0.005894,,,,,,,,,,0.040000,,,,,,
0.678571,,,,,-0.022934,,,,,,,,,,0.037279,,,,,,,,,,-0.028307,,,,,,,,,,-0.058204,,,,,,,,,,0.066189,,,,,,,,,,-0.048258,,,,,,,,,,0.000000,,,,,,,,,,0.012321,,,,,,,,,,0.038225,,,,,,
0.696429,,,,,-0.038288,,,,,,,,,,0.033342,,,,,,,,,,-0.019600,,,,,,,,,,-0.050666,,,,,,,,,,0.053480,,,,,,,,,,-0.042719,,,,,,,,,,0.000000,,,,,,,,,,0.018735,,,,,,,,,,0.035750,,,,,,
0.714286,,,,,-0.048109,,,,,,,,,,0.030639,,,,,,,,,,-0.012480,,,,,,,,,,-0.034691,,,,,,,,,,0.020693,,,,,,,,,,-0.032551,,,,,,,,,,0.000000,,,,,,,,,,0.025041,,,,,,,,,,0.032446,,,,,,
0.732143,,,,,-0.050571,,,,,,,,,,0.029593,,,,,,,,,,-0.008656,,,,,,,,,,-0.017479,,,,,,,,,,-0.015298,,,,,,,,,,-0.016453,,,,,,,,,,0.000000,,,,,,,,,,0.025192,,,,,,,,,,0.029852,,,,,,
0.750000,,,,,-0.050120,,,,,,,,,,0.028831,,,,,,,,,,-0.008997,,,,,,,,,,-0.004654,,,,,,,,,,-0.032385,,,,,,,,,,0.001730,,,,,,,,,,0.000000,,,,,,,,,,0.025199,,,,,,,,,,0.029708,,,,,,
0.767857,,,,,-0.042536,,,,,,,,,,0.028858,,,,,,,,,,-0.010379,,,,,,,,,,-0.001504,,,,,,,,,,-0.049473,,,,,,,,,,0.021608,,,,,,,,,,0.000000,,,,,,,,,,0.025084,,,,,,,,,,0.030361,,,,,,
0.785714,,,,,-0.032379,,,,,,,,,,0.027834,,,,,,,,,,-0.011213,,,,,,,,,,-0.006566,,,,,,,,,,-0.044880,,,,,,,,,,0.038032,,,,,,,,,,0.000000,,,,,,,,,,0.024824,,,,,,,,,,0.029967,,,,,,
0.803571,,,,,-0.019731,,,,,,,,,,0.025236,,,,,,,,,,-0.010162,,,,,,,,,,-0.013541,,,,,,,,,,-0.041036,,,,,,,,,,0.051198,,,,,,,,,,0.000000,,,,,,,,,,0.024549,,,,,,,,,,0.027790,,,,,,
0.821429,,,,,-0.006888,,,,,,,,,,0.021405,,,,,,,,,,-0.006832,,,,,,,,,,-0.025129,,,,,,,,,,-0.029395,,,,,,,,,,0.059801,,,,,,,,,,0.000000,,,,,,,,,,0.024764,,,,,,,,,,0.022425,,,,,,
0.839286,,,,,0.004562,,,,,,,,,,0.016955,,,,,,,,,,-0.002860,,,,,,,,,,-0.031091,,,,,,,,,,-0.020210,,,,,,,,,,0.064754,,,,,,,,,,0.000000,,,,,,,,,,0.025872,,,,,,,,,,0.015373,,,,,,
0.857143,,,,,0.012585,,,,,,,,,,0.010667,,,,,,,,,,0.001037,,,,,,,,,,-0.040316,,,,,,,,,,0.003712,,,,,,,,,,0.064428,,,,,,,,,,0.000000,,,,,,,,,,0.027825,,,,,,,,,,0.007441,,,,,,
0.875000,,,,,0.017017,,,,,,,,,,0.002349,,,,,,,,,,0.005608,,,,,,,,,,-0.047291,,,,,,,,,,0.020693,,,,,,,,,,0.059475,,,,,,,,,,0.000000,,,,,,,,,,0.018303,,,,,,,,,,-0.001928,,,,,,
0.892857,,,,,0.020630,,,,,,,,,,-0.006591,,,,,,,,,,0.012410,,,,,,,,,,-0.050329,,,,,,,,,,0.023577,,,,,,,,,,0.050741,,,,,,,,,,0.000000,,,,,,,,,,0.008900,,,,,,,,,,-0.011404,,,,,,
0.910714,,,,,0.021013,,,,,,,,,,-0.015122,,,,,,,,,,0.018912,,,,,,,,,,-0.046279,,,,,,,,,,0.025713,,,,,,,,,,0.040053,,,,,,,,,,0.000000,,,,,,,,,,-0.000453,,,,,,,,,,-0.019578,,,,,,
0.928571,,,,,0.018859,,,,,,,,,,-0.022123,,,,,,,,,,0.023523,,,,,,,,,,-0.038404,,,,,,,,,,0.027635,,,,,,,,,,0.028712,,,,,,,,,,0.000000,,,,,,,,,,-0.009896,,,,,,,,,,-0.025683,,,,,,
0.946429,,,,,0.013396,,,,,,,,,,-0.027607,,,,,,,,,,0.026418,,,,,,,,,,-0.028504,,,,,,,,,,0.024111,,,,,,,,,,0.018545,,,,,,,,,,0.000000,,,,,,,,,,-0.019216,,,,,,,,,,-0.029638,,,,,,
0.964286,,,,,0.008145,,,,,,,,,,-0.031332,,,,,,,,,,0.027697,,,,,,,,,,-0.018266,,,,,,,,,,0.016955,,,,,,,,,,0.011506,,,,,,,,,,0.000000,,,,,,,,,,-0.028889,,,,,,,,,,-0.030333,,,,,,
0.982143,,,,,0.005207,,,,,,,,,,-0.033466,,,,,,,,,,0.028008,,,,,,,,,,-0.009941,,,,,,,,,,0.014179,,,,,,,,,,0.006423,,,,,,,,,,0.000000,,,,,,,,,,-0.039522,,,,,,,,,,-0.029587,,,,,,
1.000000,,,,,0.002450,,,,,,,,,,-0.034543,,,,,,,,,,0.028219,,,,,,,,,,-0.005216,,,,,,,,,,0.010975,,,,,,,,,,0.002838,,,,,,,,,,0.000000,,,,,,,,,,-0.050920,,,,,,,,,,-0.028687,,,,,,
0.000000,,,,,,-0.005475,,,,,,,,,,-0.032736,,,,,,,,,,0.029368,,,,,,,,,,0.003784,,,,,,,,,,-0.007715,,,,,,,,,,-0.004266,,,,,,,,,,0.000000,,,,,,,,,,-0.052941,,,,,,,,,,-0.027270,,,,,
0.018868,,,,,,-0.001938,,,,,,,,,,-0.032195,,,,,,,,,,0.030478,,,,,,,,,,0.006371,,,,,,,,,,-0.018181,,,,,,,,,,-0.007590,,,,,,,,,,0.000000,,,,,,,,,,-0.053266,,,,,,,,,,-0.027667,,,,,
0.037736,,,,,,0.003614,,,,,,,,,,-0.031017,,,,,,,,,,0.030343,,,,,,,,,,0.009634,,,,,,,,,,-0.029502,,,,,,,,,,-0.014172,,,,,,,,,,0.000000,,,,,,,,,,-0.041909,,,,,,,,,,-0.028906,,,,,
0.056604,,,,,,0.009870,,,,,,,,,,-0.028824,,,,,,,,,,0.028918,,,,,,,,,,0.014246,,,,,,,,,,-0.032812,,,,,,,,,,-0.024339,,,,,,,,,,0.000000,,,,,,,,,,-0.031857,,,,,,,,,,-0.029364,,,,,
0.075472,,,,,,0.013276,,,,,,,,,,-0.026293,,,,,,,,,,0.026381,,,,,,,,,,0.020434,,,,,,,,,,-0.033880,,,,,,,,,,-0.036462,,,,,,,,,,0.000000,,,,,,,,,,-0.022108,,,,,,,,,,-0.027252,,,,,
0.094340,,,,,,0.016029,,,,,,,,,,-0.022057,,,,,,,,,,0.022946,,,,,,,,,,0.030896,,,,,,,,,,-0.028540,,,,,,,,,,-0.047867,,,,,,,,,,0.000000,,,,,,,,,,-0.012245,,,,,,,,,,-0.022035,,,,,
0.113208,,,,,,0.016940,,,,,,,,,,-0.016350,,,,,,,,,,0.018576,,,,,,,,,,0.038771,,,,,,,,,,-0.019783,,,,,,,,,,-0.059729,,,,,,,,,,0.000000,,,,,,,,,,-0.002639,,,,,,,,,,-0.015195,,,,,
0.132075,,,,,,0.014487,,,,,,,,,,-0.009488,,,,,,,,,,0.013130,,,,,,,,,,0.044621,,,,,,,,,,-0.008142,,,,,,,,,,-0.070222,,,,,,,,,,0.000000,,,,,,,,,,0.007176,,,,,,,,,,-0.007221,,,,,
0.150943,,,,,,0.007850,,,,,,,,,,-0.001329,,,,,,,,,,0.007811,,,,,,,,,,0.045296,,,,,,,,,,0.004780,,,,,,,,,,-0.075110,,,,,,,,,,0.000000,,,,,,,,,,0.017149,,,,,,,,,,0.000569,,,,,
0.169811,,,,,,-0.000790,,,,,,,,,,0.006423,,,,,,,,,,0.001392,,,,,,,,,,0.040796,,,,,,,,,,0.025713,,,,,,,,,,-0.073090,,,,,,,,,,0.000000,,,,,,,,,,0.027101,,,,,,,,,,0.007984,,,,,
0.188679,,,,,,-0.012921,,,,,,,,,,0.012625,,,,,,,,,,-0.002765,,,,,,,,,,0.036409,,,,,,,,,,0.051985,,,,,,,,,,-0.065790,,,,,,,,,,0.000000,,,,,,,,,,0.025276,,,,,,,,,,0.015417,,,,,
0.207547,,,,,,-0.027805,,,,,,,,,,0.017733,,,,,,,,,,-0.006308,,,,,,,,,,0.028984,,,,,,,,,,0.068859,,,,,,,,,,-0.054450,,,,,,,,,,0.000000,,,,,,,,,,0.024925,,,,,,,,,,0.021279,,,,,
0.226415,,,,,,-0.038734,,,,,,,,,,0.021526,,,,,,,,,,-0.006133,,,,,,,,,,0.020546,,,,,,,,,,0.073131,,,,,,,,,,-0.040112,,,,,,,,,,0.000000,,,,,,,,,,0.025214,,,,,,,,,,0.024261,,,,,
0.245283,,,,,,-0.051838,,,,,,,,,,0.023123,,,,,,,,,,-0.006443,,,,,,,,,,0.009521,,,,,,,,,,0.068432,,,,,,,,,,-0.026164,,,,,,,,,,0.000000,,,,,,,,,,0.025793,,,,,,,,,,0.024120,,,,,
0.264151,,,,,,-0.062016,,,,,,,,,,0.024284,,,,,,,,,,-0.005351,,,,,,,,,,0.004009,,,,,,,,,,0.053800,,,,,,,,,,-0.010001,,,,,,,,,,0.000000,,,,,,,,,,0.026274,,,,,,,,,,0.022379,,,,,
0.283019,,,,,,-0.066442,,,,,,,,,,0.025054,,,,,,,,,,-0.003827,,,,,,,,,,0.005134,,,,,,,,,,0.031159,,,,,,,,,,0.007922,,,,,,,,,,0.000000,,,,,,,,,,0.026531,,,,,,,,,,0.019995,,,,,
0.301887,,,,,,-0.064820,,,,,,,,,,0.025956,,,,,,,,,,-0.004502,,,,,,,,,,0.013684,,,,,,,,,,0.008839,,,,,,,,,,0.022260,,,,,,,,,,0.000000,,,,,,,,,,0.026453,,,,,,,,,,0.019659,,,,,
0.320755,,,,,,-0.061188,,,,,,,,,,0.027816,,,,,,,,,,-0.006833,,,,,,,,,,0.024146,,,,,,,,,,-0.008569,,,,,,,,,,0.034057,,,,,,,,,,0.000000,,,,,,,,,,0.026279,,,,,,,,,,0.021090,,,,,
0.339623,,,,,,-0.052138,,,,,,,,,,0.030518,,,,,,,,,,-0.011287,,,,,,,,,,0.033934,,,,,,,,,,-0.041143,,,,,,,,,,0.043703,,,,,,,,,,0.000000,,,,,,,,,,0.025890,,,,,,,,,,0.023855,,,,,
0.358491,,,,,,-0.037492,,,,,,,,,,0.033828,,,,,,,,,,-0.017514,,,,,,,,,,0.044621,,,,,,,,,,-0.062822,,,,,,,,,,0.051132,,,,,,,,,,0.000000,,,,,,,,,,0.025239,,,,,,,,,,0.029910,,,,,
0.377358,,,,,,-0.021307,,,,,,,,,,0.037195,,,,,,,,,,-0.026849,,,,,,,,,,0.049234,,,,,,,,,,-0.072648,,,,,,,,,,0.053088,,,,,,,,,,0.000000,,,,,,,,,,0.018534,,,,,,,,,,0.035998,,,,,
0.396226,,,,,,-0.003689,,,,,,,,,,0.041138,,,,,,,,,,-0.034112,,,,,,,,,,0.049009,,,,,,,,,,-0.077347,,,,,,,,,,0.052631,,,,,,,,,,0.000000,,,,,,,,,,0.011687,,,,,,,,,,0.041453,,,,,
0.415094,,,,,,0.015063,,,,,,,,,,0.043707,,,,,,,,,,-0.043052,,,,,,,,,,0.046421,,,,,,,,,,-0.072434,,,,,,,,,,0.050741,,,,,,,,,,0.000000,,,,,,,,,,0.004891,,,,,,,,,,0.045784,,,,,
0.433962,,,,,,0.031140,,,,,,,,,,0.045138,,,,,,,,,,-0.051643,,,,,,,,,,0.038659,,,,,,,,,,-0.063997,,,,,,,,,,0.043572,,,,,,,,,,0.000000,,,,,,,,,,-0.001722,,,,,,,,,,0.049680,,,,,
