Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,
4.100000,,,,-0.148989,,,,,,,,,,,,,,,,0.713782,,,,,,,,,,,,,,,,-0.349449,,,,,,,,,,,,,,,,0.680574,,,,,,,,,,,,,,,,-1.550849,,,,,,,,,,,,,,,,-0.001517,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.464626,,,,,,,,,,,,,,,,0.977514,,,,,,,,,,,,,
4.200000,,,,-0.041784,,,,,,,,,,,,,,,,0.739039,,,,,,,,,,,,,,,,-0.608437,,,,,,,,,,,,,,,,0.315521,,,,,,,,,,,,,,,,-1.227692,,,,,,,,,,,,,,,,-0.005757,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.459320,,,,,,,,,,,,,,,,1.053167,,,,,,,,,,,,,
4.300000,,,,0.028537,,,,,,,,,,,,,,,,0.750994,,,,,,,,,,,,,,,,-0.784858,,,,,,,,,,,,,,,,0.077622,,,,,,,,,,,,,,,,-0.852532,,,,,,,,,,,,,,,,-0.111762,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.457346,,,,,,,,,,,,,,,,1.092810,,,,,,,,,,,,,
4.400000,,,,0.065202,,,,,,,,,,,,,,,,0.751350,,,,,,,,,,,,,,,,-0.954513,,,,,,,,,,,,,,,,-0.070040,,,,,,,,,,,,,,,,-0.254505,,,,,,,,,,,,,,,,-0.196567,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.456948,,,,,,,,,,,,,,,,1.125672,,,,,,,,,,,,,
0.000000,,,,,-0.187392,,,,,,,,,,,,,,,,0.705372,,,,,,,,,,,,,,,,-0.937177,,,,,,,,,,,,,,,,-0.570449,,,,,,,,,,,,,,,,0.447526,,,,,,,,,,,,,,,,-0.709633,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.479995,,,,,,,,,,,,,,,,1.113690,,,,,,,,,,,,
0.100000,,,,,-0.270675,,,,,,,,,,,,,,,,0.654985,,,,,,,,,,,,,,,,-0.771960,,,,,,,,,,,,,,,,-0.824755,,,,,,,,,,,,,,,,0.514387,,,,,,,,,,,,,,,,-0.523064,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.489164,,,,,,,,,,,,,,,,1.041205,,,,,,,,,,,,
0.200000,,,,,-0.346831,,,,,,,,,,,,,,,,0.574423,,,,,,,,,,,,,,,,-0.606118,,,,,,,,,,,,,,,,-1.033943,,,,,,,,,,,,,,,,0.584961,,,,,,,,,,,,,,,,-0.124483,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.497743,,,,,,,,,,,,,,,,0.953100,,,,,,,,,,,,
0.300000,,,,,-0.457657,,,,,,,,,,,,,,,,0.493090,,,,,,,,,,,,,,,,-0.403157,,,,,,,,,,,,,,,,-0.976519,,,,,,,,,,,,,,,,0.324950,,,,,,,,,,,,,,,,0.303779,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.505732,,,,,,,,,,,,,,,,0.830569,,,,,,,,,,,,
0.400000,,,,,-0.470391,,,,,,,,,,,,,,,,0.414015,,,,,,,,,,,,,,,,-0.068212,,,,,,,,,,,,,,,,-0.820653,,,,,,,,,,,,,,,,-0.261934,,,,,,,,,,,,,,,,0.778684,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.511505,,,,,,,,,,,,,,,,0.686384,,,,,,,,,,,,
0.500000,,,,,-0.417608,,,,,,,,,,,,,,,,0.342070,,,,,,,,,,,,,,,,0.229137,,,,,,,,,,,,,,,,-0.664788,,,,,,,,,,,,,,,,-0.625951,,,,,,,,,,,,,,,,1.143343,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.512303,,,,,,,,,,,,,,,,0.532017,,,,,,,,,,,,
0.600000,,,,,-0.322673,,,,,,,,,,,,,,,,0.295276,,,,,,,,,,,,,,,,0.434419,,,,,,,,,,,,,,,,-0.398177,,,,,,,,,,,,,,,,-0.544233,,,,,,,,,,,,,,,,1.448639,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.507939,,,,,,,,,,,,,,,,0.381126,,,,,,,,,,,,
0.700000,,,,,-0.231869,,,,,,,,,,,,,,,,0.284459,,,,,,,,,,,,,,,,0.567390,,,,,,,,,,,,,,,,-0.024921,,,,,,,,,,,,,,,,-0.596235,,,,,,,,,,,,,,,,1.690331,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.500961,,,,,,,,,,,,,,,,0.265822,,,,,,,,,,,,
0.800000,,,,,-0.107328,,,,,,,,,,,,,,,,0.310837,,,,,,,,,,,,,,,,0.685553,,,,,,,,,,,,,,,,0.434471,,,,,,,,,,,,,,,,-0.559090,,,,,,,,,,,,,,,,1.800577,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.491920,,,,,,,,,,,,,,,,0.172761,,,,,,,,,,,,
0.900000,,,,,0.031464,,,,,,,,,,,,,,,,0.361340,,,,,,,,,,,,,,,,0.729360,,,,,,,,,,,,,,,,0.918473,,,,,,,,,,,,,,,,-0.555376,,,,,,,,,,,,,,,,1.749694,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.479634,,,,,,,,,,,,,,,,0.135053,,,,,,,,,,,,
1.000000,,,,,0.148418,,,,,,,,,,,,,,,,0.453150,,,,,,,,,,,,,,,,0.669251,,,,,,,,,,,,,,,,1.234305,,,,,,,,,,,,,,,,-0.425370,,,,,,,,,,,,,,,,1.491041,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.466438,,,,,,,,,,,,,,,,0.143675,,,,,,,,,,,,
1.100000,,,,,0.246456,,,,,,,,,,,,,,,,0.561325,,,,,,,,,,,,,,,,0.666101,,,,,,,,,,,,,,,,1.238407,,,,,,,,,,,,,,,,-0.462515,,,,,,,,,,,,,,,,1.062779,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.453034,,,,,,,,,,,,,,,,0.173944,,,,,,,,,,,,
1.200000,,,,,0.372754,,,,,,,,,,,,,,,,0.620122,,,,,,,,,,,,,,,,0.603678,,,,,,,,,,,,,,,,1.057931,,,,,,,,,,,,,,,,-0.154215,,,,,,,,,,,,,,,,0.715081,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.441538,,,,,,,,,,,,,,,,0.217967,,,,,,,,,,,,
1.300000,,,,,0.373711,,,,,,,,,,,,,,,,0.675647,,,,,,,,,,,,,,,,0.394194,,,,,,,,,,,,,,,,0.910270,,,,,,,,,,,,,,,,0.146656,,,,,,,,,,,,,,,,0.507310,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.434510,,,,,,,,,,,,,,,,0.282497,,,,,,,,,,,,
1.400000,,,,,0.394804,,,,,,,,,,,,,,,,0.721371,,,,,,,,,,,,,,,,0.304026,,,,,,,,,,,,,,,,0.709286,,,,,,,,,,,,,,,,0.072367,,,,,,,,,,,,,,,,0.367383,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.430075,,,,,,,,,,,,,,,,0.336022,,,,,,,,,,,,
1.500000,,,,,0.409526,,,,,,,,,,,,,,,,0.746826,,,,,,,,,,,,,,,,0.216006,,,,,,,,,,,,,,,,0.508302,,,,,,,,,,,,,,,,0.105797,,,,,,,,,,,,,,,,0.291059,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.425602,,,,,,,,,,,,,,,,0.387659,,,,,,,,,,,,
0.000000,,,,,,-0.979258,,,,,,,,,,,,,,,,0.789240,,,,,,,,,,,,,,,,-1.419430,,,,,,,,,,,,,,,,-0.373567,,,,,,,,,,,,,,,,-0.581377,,,,,,,,,,,,,,,,-0.421298,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.461873,,,,,,,,,,,,,,,,1.490792,,,,,,,,,,,
0.100000,,,,,,-0.838707,,,,,,,,,,,,,,,,0.785625,,,,,,,,,,,,,,,,-1.356771,,,,,,,,,,,,,,,,-0.447398,,,,,,,,,,,,,,,,-1.220263,,,,,,,,,,,,,,,,-0.035438,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.463519,,,,,,,,,,,,,,,,1.482174,,,,,,,,,,,
0.200000,,,,,,-0.681095,,,,,,,,,,,,,,,,0.788901,,,,,,,,,,,,,,,,-1.355519,,,,,,,,,,,,,,,,-0.299736,,,,,,,,,,,,,,,,-1.301981,,,,,,,,,,,,,,,,0.324980,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.463272,,,,,,,,,,,,,,,,1.462232,,,,,,,,,,,
0.300000,,,,,,-0.507997,,,,,,,,,,,,,,,,0.802328,,,,,,,,,,,,,,,,-1.361880,,,,,,,,,,,,,,,,-0.193091,,,,,,,,,,,,,,,,-1.402271,,,,,,,,,,,,,,,,0.664198,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.459100,,,,,,,,,,,,,,,,1.444094,,,,,,,,,,,
0.400000,,,,,,-0.303296,,,,,,,,,,,,,,,,0.817435,,,,,,,,,,,,,,,,-1.335629,,,,,,,,,,,,,,,,-0.127464,,,,,,,,,,,,,,,,-1.446845,,,,,,,,,,,,,,,,0.956773,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.451896,,,,,,,,,,,,,,,,1.435825,,,,,,,,,,,
0.500000,,,,,,-0.132508,,,,,,,,,,,,,,,,0.834223,,,,,,,,,,,,,,,,-1.337640,,,,,,,,,,,,,,,,-0.090549,,,,,,,,,,,,,,,,-0.956537,,,,,,,,,,,,,,,,1.249348,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.445067,,,,,,,,,,,,,,,,1.408499,,,,,,,,,,,
0.600000,,,,,,0.011237,,,,,,,,,,,,,,,,0.846638,,,,,,,,,,,,,,,,-1.248325,,,,,,,,,,,,,,,,-0.000311,,,,,,,,,,,,,,,,-0.347367,,,,,,,,,,,,,,,,1.223907,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.438243,,,,,,,,,,,,,,,,1.370653,,,,,,,,,,,
0.700000,,,,,,0.042240,,,,,,,,,,,,,,,,0.847598,,,,,,,,,,,,,,,,-1.199127,,,,,,,,,,,,,,,,0.044808,,,,,,,,,,,,,,,,-0.102213,,,,,,,,,,,,,,,,1.007656,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.432380,,,,,,,,,,,,,,,,1.327385,,,,,,,,,,,
0.800000,,,,,,0.122746,,,,,,,,,,,,,,,,0.844793,,,,,,,,,,,,,,,,-1.054020,,,,,,,,,,,,,,,,0.032503,,,,,,,,,,,,,,,,0.302663,,,,,,,,,,,,,,,,0.732042,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.427480,,,,,,,,,,,,,,,,1.283402,,,,,,,,,,,
0.900000,,,,,,0.042440,,,,,,,,,,,,,,,,0.830420,,,,,,,,,,,,,,,,-0.922537,,,,,,,,,,,,,,,,-0.119260,,,,,,,,,,,,,,,,1.275850,,,,,,,,,,,,,,,,0.426746,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.426321,,,,,,,,,,,,,,,,1.237946,,,,,,,,,,,
1.000000,,,,,,-0.081961,,,,,,,,,,,,,,,,0.797735,,,,,,,,,,,,,,,,-0.740120,,,,,,,,,,,,,,,,-0.418686,,,,,,,,,,,,,,,,1.966738,,,,,,,,,,,,,,,,0.257137,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.428732,,,,,,,,,,,,,,,,1.150259,,,,,,,,,,,
1.100000,,,,,,-0.272742,,,,,,,,,,,,,,,,0.753912,,,,,,,,,,,,,,,,-0.567769,,,,,,,,,,,,,,,,-0.693500,,,,,,,,,,,,,,,,2.501619,,,,,,,,,,,,,,,,0.100249,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.434631,,,,,,,,,,,,,,,,1.064861,,,,,,,,,,,
1.200000,,,,,,-0.537950,,,,,,,,,,,,,,,,0.688593,,,,,,,,,,,,,,,,-0.450012,,,,,,,,,,,,,,,,-0.972417,,,,,,,,,,,,,,,,2.880493,,,,,,,,,,,,,,,,-0.052399,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.443553,,,,,,,,,,,,,,,,0.965717,,,,,,,,,,,
1.300000,,,,,,-0.845281,,,,,,,,,,,,,,,,0.610773,,,,,,,,,,,,,,,,-0.428904,,,,,,,,,,,,,,,,-1.218520,,,,,,,,,,,,,,,,3.084788,,,,,,,,,,,,,,,,-0.188086,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.456337,,,,,,,,,,,,,,,,0.876570,,,,,,,,,,,
1.400000,,,,,,-1.196930,,,,,,,,,,,,,,,,0.530628,,,,,,,,,,,,,,,,-0.514955,,,,,,,,,,,,,,,,-1.345673,,,,,,,,,,,,,,,,3.207365,,,,,,,,,,,,,,,,-0.238969,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.471105,,,,,,,,,,,,,,,,0.804802,,,,,,,,,,,
1.500000,,,,,,-1.532872,,,,,,,,,,,,,,,,0.445326,,,,,,,,,,,,,,,,-0.647311,,,,,,,,,,,,,,,,-1.362080,,,,,,,,,,,,,,,,3.055073,,,,,,,,,,,,,,,,-0.217768,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.487252,,,,,,,,,,,,,,,,0.755756,,,,,,,,,,,
1.600000,,,,,,-1.851072,,,,,,,,,,,,,,,,0.374458,,,,,,,,,,,,,,,,-0.870431,,,,,,,,,,,,,,,,-1.382588,,,,,,,,,,,,,,,,2.932496,,,,,,,,,,,,,,,,-0.154164,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.502278,,,,,,,,,,,,,,,,0.718048,,,,,,,,,,,
1.700000,,,,,,-2.128210,,,,,,,,,,,,,,,,0.304800,,,,,,,,,,,,,,,,-1.144009,,,,,,,,,,,,,,,,-1.349774,,,,,,,,,,,,,,,,2.509048,,,,,,,,,,,,,,,,-0.094801,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.515676,,,,,,,,,,,,,,,,0.685495,,,,,,,,,,,
1.800000,,,,,,-2.354306,,,,,,,,,,,,,,,,0.234936,,,,,,,,,,,,,,,,-1.347042,,,,,,,,,,,,,,,,-1.161096,,,,,,,,,,,,,,,,1.903592,,,,,,,,,,,,,,,,-0.069360,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.527267,,,,,,,,,,,,,,,,0.670021,,,,,,,,,,,
1.900000,,,,,,-2.534270,,,,,,,,,,,,,,,,0.181268,,,,,,,,,,,,,,,,-1.537692,,,,,,,,,,,,,,,,-0.787840,,,,,,,,,,,,,,,,1.283278,,,,,,,,,,,,,,,,-0.052399,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.536122,,,,,,,,,,,,,,,,0.656048,,,,,,,,,,,
2.000000,,,,,,-2.616329,,,,,,,,,,,,,,,,0.157076,,,,,,,,,,,,,,,,-1.601700,,,,,,,,,,,,,,,,-0.361262,,,,,,,,,,,,,,,,0.254375,,,,,,,,,,,,,,,,-0.099042,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.541955,,,,,,,,,,,,,,,,0.658568,,,,,,,,,,,
2.100000,,,,,,-2.562837,,,,,,,,,,,,,,,,0.167076,,,,,,,,,,,,,,,,-1.486540,,,,,,,,,,,,,,,,0.139147,,,,,,,,,,,,,,,,-0.752242,,,,,,,,,,,,,,,,-0.188086,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.541797,,,,,,,,,,,,,,,,0.649013,,,,,,,,,,,
2.200000,,,,,,-2.424637,,,,,,,,,,,,,,,,0.192873,,,,,,,,,,,,,,,,-1.258190,,,,,,,,,,,,,,,,0.537014,,,,,,,,,,,,,,,,-1.643711,,,,,,,,,,,,,,,,-0.349215,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.537621,,,,,,,,,,,,,,,,0.643206,,,,,,,,,,,
2.300000,,,,,,-2.208415,,,,,,,,,,,,,,,,0.237669,,,,,,,,,,,,,,,,-0.957394,,,,,,,,,,,,,,,,0.832337,,,,,,,,,,,,,,,,-2.290026,,,,,,,,,,,,,,,,-0.484902,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.531217,,,,,,,,,,,,,,,,0.641133,,,,,,,,,,,
2.400000,,,,,,-1.939453,,,,,,,,,,,,,,,,0.286103,,,,,,,,,,,,,,,,-0.659350,,,,,,,,,,,,,,,,1.123559,,,,,,,,,,,,,,,,-2.969771,,,,,,,,,,,,,,,,-0.552745,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.522822,,,,,,,,,,,,,,,,0.637750,,,,,,,,,,,
2.500000,,,,,,-1.617450,,,,,,,,,,,,,,,,0.343599,,,,,,,,,,,,,,,,-0.361806,,,,,,,,,,,,,,,,1.287627,,,,,,,,,,,,,,,,-3.181494,,,,,,,,,,,,,,,,-0.548505,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.511636,,,,,,,,,,,,,,,,0.653893,,,,,,,,,,,
2.600000,,,,,,-1.315434,,,,,,,,,,,,,,,,0.417312,,,,,,,,,,,,,,,,-0.183882,,,,,,,,,,,,,,,,1.447594,,,,,,,,,,,,,,,,-3.430363,,,,,,,,,,,,,,,,-0.523064,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.500621,,,,,,,,,,,,,,,,0.681754,,,,,,,,,,,
2.700000,,,,,,-0.969187,,,,,,,,,,,,,,,,0.503447,,,,,,,,,,,,,,,,-0.085305,,,,,,,,,,,,,,,,1.464001,,,,,,,,,,,,,,,,-3.426648,,,,,,,,,,,,,,,,-0.523064,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.487853,,,,,,,,,,,,,,,,0.747386,,,,,,,,,,,
2.800000,,,,,,-0.670789,,,,,,,,,,,,,,,,0.586738,,,,,,,,,,,,,,,,-0.151145,,,,,,,,,,,,,,,,1.328644,,,,,,,,,,,,,,,,-3.062632,,,,,,,,,,,,,,,,-0.476421,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.475910,,,,,,,,,,,,,,,,0.835308,,,,,,,,,,,
2.900000,,,,,,-0.403317,,,,,,,,,,,,,,,,0.644157,,,,,,,,,,,,,,,,-0.241618,,,,,,,,,,,,,,,,1.066135,,,,,,,,,,,,,,,,-2.832336,,,,,,,,,,,,,,,,-0.378896,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.466028,,,,,,,,,,,,,,,,0.903596,,,,,,,,,,,
3.000000,,,,,,-0.221914,,,,,,,,,,,,,,,,0.693921,,,,,,,,,,,,,,,,-0.507150,,,,,,,,,,,,,,,,0.791320,,,,,,,,,,,,,,,,-2.304883,,,,,,,,,,,,,,,,-0.323773,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.458973,,,,,,,,,,,,,,,,0.981007,,,,,,,,,,,
3.100000,,,,,,-0.038822,,,,,,,,,,,,,,,,0.744842,,,,,,,,,,,,,,,,-0.727573,,,,,,,,,,,,,,,,0.565726,,,,,,,,,,,,,,,,-2.033728,,,,,,,,,,,,,,,,-0.315293,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.454362,,,,,,,,,,,,,,,,1.048389,,,,,,,,,,,
3.200000,,,,,,0.072234,,,,,,,,,,,,,,,,0.776084,,,,,,,,,,,,,,,,-0.954252,,,,,,,,,,,,,,,,0.348335,,,,,,,,,,,,,,,,-1.495133,,,,,,,,,,,,,,,,-0.429779,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.450847,,,,,,,,,,,,,,,,1.117102,,,,,,,,,,,
3.300000,,,,,,0.144591,,,,,,,,,,,,,,,,0.812172,,,,,,,,,,,,,,,,-1.118232,,,,,,,,,,,,,,,,0.208877,,,,,,,,,,,,,,,,-1.194262,,,,,,,,,,,,,,,,-0.506103,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.451521,,,,,,,,,,,,,,,,1.157988,,,,,,,,,,,
3.400000,,,,,,0.189294,,,,,,,,,,,,,,,,0.831248,,,,,,,,,,,,,,,,-1.285813,,,,,,,,,,,,,,,,0.020198,,,,,,,,,,,,,,,,-0.841389,,,,,,,,,,,,,,,,-0.701153,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.453017,,,,,,,,,,,,,,,,1.192760,,,,,,,,,,,
3.500000,,,,,,0.199130,,,,,,,,,,,,,,,,0.832511,,,,,,,,,,,,,,,,-1.322582,,,,,,,,,,,,,,,,-0.102854,,,,,,,,,,,,,,,,-0.737384,,,,,,,,,,,,,,,,-0.815639,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.457937,,,,,,,,,,,,,,,,1.174927,,,,,,,,,,,
3.600000,,,,,,0.184634,,,,,,,,,,,,,,,,0.824028,,,,,,,,,,,,,,,,-1.333953,,,,,,,,,,,,,,,,-0.221803,,,,,,,,,,,,,,,,-0.596235,,,,,,,,,,,,,,,,-0.938605,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.463669,,,,,,,,,,,,,,,,1.123735,,,,,,,,,,,
3.700000,,,,,,0.172023,,,,,,,,,,,,,,,,0.807597,,,,,,,,,,,,,,,,-1.262571,,,,,,,,,,,,,,,,-0.320244,,,,,,,,,,,,,,,,-0.577663,,,,,,,,,,,,,,,,-0.930125,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.470549,,,,,,,,,,,,,,,,1.056987,,,,,,,,,,,
3.800000,,,,,,0.175127,,,,,,,,,,,,,,,,0.779416,,,,,,,,,,,,,,,,-1.081699,,,,,,,,,,,,,,,,-0.418686,,,,,,,,,,,,,,,,-0.380797,,,,,,,,,,,,,,,,-0.781717,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.478132,,,,,,,,,,,,,,,,0.961213,,,,,,,,,,,
3.900000,,,,,,0.151087,,,,,,,,,,,,,,,,0.736125,,,,,,,,,,,,,,,,-0.913031,,,,,,,,,,,,,,,,-0.549940,,,,,,,,,,,,,,,,-0.172787,,,,,,,,,,,,,,,,-0.493382,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.484108,,,,,,,,,,,,,,,,0.855721,,,,,,,,,,,
4.000000,,,,,,0.137821,,,,,,,,,,,,,,,,0.669573,,,,,,,,,,,,,,,,-0.716449,,,,,,,,,,,,,,,,-0.763229,,,,,,,,,,,,,,,,-0.161644,,,,,,,,,,,,,,,,-0.099042,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.490447,,,,,,,,,,,,,,,,0.727218,,,,,,,,,,,
4.100000,,,,,,0.122970,,,,,,,,,,,,,,,,0.579701,,,,,,,,,,,,,,,,-0.500462,,,,,,,,,,,,,,,,-0.783738,,,,,,,,,,,,,,,,-0.217361,,,,,,,,,,,,,,,,0.337701,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.495912,,,,,,,,,,,,,,,,0.594401,,,,,,,,,,,
4.200000,,,,,,0.153472,,,,,,,,,,,,,,,,0.516161,,,,,,,,,,,,,,,,-0.265064,,,,,,,,,,,,,,,,-0.611466,,,,,,,,,,,,,,,,0.038937,,,,,,,,,,,,,,,,0.850768,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.498576,,,,,,,,,,,,,,,,0.450124,,,,,,,,,,,
4.300000,,,,,,0.173079,,,,,,,,,,,,,,,,0.474881,,,,,,,,,,,,,,,,-0.111446,,,,,,,,,,,,,,,,-0.410482,,,,,,,,,,,,,,,,0.109511,,,,,,,,,,,,,,,,1.232387,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.497658,,,,,,,,,,,,,,,,0.336845,,,,,,,,,,,
4.400000,,,,,,0.241162,,,,,,,,,,,,,,,,0.436798,,,,,,,,,,,,,,,,0.088271,,,,,,,,,,,,,,,,-0.176684,,,,,,,,,,,,,,,,0.016650,,,,,,,,,,,,,,,,1.571605,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.494539,,,,,,,,,,,,,,,,0.231945,,,,,,,,,,,
4.500000,,,,,,0.309020,,,,,,,,,,,,,,,,0.412224,,,,,,,,,,,,,,,,0.245784,,,,,,,,,,,,,,,,-0.000311,,,,,,,,,,,,,,,,0.094653,,,,,,,,,,,,,,,,1.728493,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.488768,,,,,,,,,,,,,,,,0.153789,,,,,,,,,,,
4.600000,,,,,,0.372894,,,,,,,,,,,,,,,,0.409864,,,,,,,,,,,,,,,,0.382253,,,,,,,,,,,,,,,,0.270402,,,,,,,,,,,,,,,,0.142941,,,,,,,,,,,,,,,,1.753935,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.481978,,,,,,,,,,,,,,,,0.091782,,,,,,,,,,,
4.700000,,,,,,0.417530,,,,,,,,,,,,,,,,0.410632,,,,,,,,,,,,,,,,0.397066,,,,,,,,,,,,,,,,0.553420,,,,,,,,,,,,,,,,0.324950,,,,,,,,,,,,,,,,1.647929,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.474704,,,,,,,,,,,,,,,,0.053744,,,,,,,,,,,
0.000000,,,,,,,0.094873,,,,,,,,,,,,,,,,0.723217,,,,,,,,,,,,,,,,-0.500094,,,,,,,,,,,,,,,,-0.775535,,,,,,,,,,,,,,,,0.971264,,,,,,,,,,,,,,,,-1.519515,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.427734,,,,,,,,,,,,,,,,0.778771,,,,,,,,,,
