Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,
0.666667,,,,,0.901723,,,,,,,,,,,,,,0.291415,,,,,,,,,,,,,,0.890475,,,,,,,,,,,,,,1.327014,,,,,,,,,,,,,,-0.775275,,,,,,,,,,,,,,0.395488,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.770942,,,,,,,,,,,,,,-0.898605,,,,,,,,,,
0.750000,,,,,1.283042,,,,,,,,,,,,,,0.648887,,,,,,,,,,,,,,0.778535,,,,,,,,,,,,,,1.115509,,,,,,,,,,,,,,-0.068641,,,,,,,,,,,,,,-0.043497,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.144528,,,,,,,,,,,,,,-0.768648,,,,,,,,,,
0.833333,,,,,1.285931,,,,,,,,,,,,,,0.986472,,,,,,,,,,,,,,0.402877,,,,,,,,,,,,,,0.942459,,,,,,,,,,,,,,0.620965,,,,,,,,,,,,,,-0.305818,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.372940,,,,,,,,,,,,,,-0.578150,,,,,,,,,,
0.916667,,,,,1.349617,,,,,,,,,,,,,,1.264470,,,,,,,,,,,,,,0.241185,,,,,,,,,,,,,,0.706920,,,,,,,,,,,,,,0.450692,,,,,,,,,,,,,,-0.482483,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.517079,,,,,,,,,,,,,,-0.420141,,,,,,,,,,
1.000000,,,,,1.394066,,,,,,,,,,,,,,1.419233,,,,,,,,,,,,,,0.083343,,,,,,,,,,,,,,0.471380,,,,,,,,,,,,,,0.527315,,,,,,,,,,,,,,-0.578845,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.662440,,,,,,,,,,,,,,-0.267704,,,,,,,,,,
0.000000,,,,,,-0.364034,,,,,,,,,,,,,,0.868473,,,,,,,,,,,,,,-1.127687,,,,,,,,,,,,,,-0.351893,,,,,,,,,,,,,,-0.160554,,,,,,,,,,,,,,-0.677029,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.491652,,,,,,,,,,,,,,1.597515,,,,,,,,,
0.018519,,,,,,-0.216726,,,,,,,,,,,,,,0.852596,,,,,,,,,,,,,,-1.012008,,,,,,,,,,,,,,-0.448351,,,,,,,,,,,,,,-0.509011,,,,,,,,,,,,,,-0.161107,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.440914,,,,,,,,,,,,,,1.574655,,,,,,,,,
0.037037,,,,,,-0.051536,,,,,,,,,,,,,,0.866986,,,,,,,,,,,,,,-1.009697,,,,,,,,,,,,,,-0.255435,,,,,,,,,,,,,,-0.553581,,,,,,,,,,,,,,0.320797,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.448524,,,,,,,,,,,,,,1.521753,,,,,,,,,
0.055556,,,,,,0.129884,,,,,,,,,,,,,,0.925963,,,,,,,,,,,,,,-1.021440,,,,,,,,,,,,,,-0.116107,,,,,,,,,,,,,,-0.608280,,,,,,,,,,,,,,0.774354,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.577167,,,,,,,,,,,,,,1.473636,,,,,,,,,
0.074074,,,,,,0.344427,,,,,,,,,,,,,,0.992327,,,,,,,,,,,,,,-0.972976,,,,,,,,,,,,,,-0.030366,,,,,,,,,,,,,,-0.632591,,,,,,,,,,,,,,1.165547,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.799283,,,,,,,,,,,,,,1.451702,,,,,,,,,
0.092593,,,,,,0.523426,,,,,,,,,,,,,,1.066070,,,,,,,,,,,,,,-0.976690,,,,,,,,,,,,,,0.017863,,,,,,,,,,,,,,-0.365171,,,,,,,,,,,,,,1.556740,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.009851,,,,,,,,,,,,,,1.379214,,,,,,,,,
0.111111,,,,,,0.674083,,,,,,,,,,,,,,1.120602,,,,,,,,,,,,,,-0.811798,,,,,,,,,,,,,,0.135756,,,,,,,,,,,,,,-0.032921,,,,,,,,,,,,,,1.522724,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.220283,,,,,,,,,,,,,,1.278815,,,,,,,,,
0.129630,,,,,,0.706576,,,,,,,,,,,,,,1.124822,,,,,,,,,,,,,,-0.720971,,,,,,,,,,,,,,0.194702,,,,,,,,,,,,,,0.100789,,,,,,,,,,,,,,1.233581,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.401034,,,,,,,,,,,,,,1.164038,,,,,,,,,
0.148148,,,,,,0.790954,,,,,,,,,,,,,,1.112501,,,,,,,,,,,,,,-0.453080,,,,,,,,,,,,,,0.178626,,,,,,,,,,,,,,0.321614,,,,,,,,,,,,,,0.865066,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.552127,,,,,,,,,,,,,,1.047362,,,,,,,,,
0.166667,,,,,,0.706786,,,,,,,,,,,,,,1.049363,,,,,,,,,,,,,,-0.210341,,,,,,,,,,,,,,-0.019649,,,,,,,,,,,,,,0.852403,,,,,,,,,,,,,,0.456864,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.587869,,,,,,,,,,,,,,0.926779,,,,,,,,,
0.185185,,,,,,0.576404,,,,,,,,,,,,,,0.905789,,,,,,,,,,,,,,0.126432,,,,,,,,,,,,,,-0.410839,,,,,,,,,,,,,,1.229223,,,,,,,,,,,,,,0.230086,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.513538,,,,,,,,,,,,,,0.694167,,,,,,,,,
0.203704,,,,,,0.376451,,,,,,,,,,,,,,0.713291,,,,,,,,,,,,,,0.444620,,,,,,,,,,,,,,-0.769877,,,,,,,,,,,,,,1.520954,,,,,,,,,,,,,,0.020316,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.331629,,,,,,,,,,,,,,0.467628,,,,,,,,,
0.222222,,,,,,0.098491,,,,,,,,,,,,,,0.426364,,,,,,,,,,,,,,0.662019,,,,,,,,,,,,,,-1.134274,,,,,,,,,,,,,,1.727597,,,,,,,,,,,,,,-0.183785,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.056536,,,,,,,,,,,,,,0.204622,,,,,,,,,
0.240741,,,,,,-0.223616,,,,,,,,,,,,,,0.084527,,,,,,,,,,,,,,0.700987,,,,,,,,,,,,,,-1.455800,,,,,,,,,,,,,,1.839022,,,,,,,,,,,,,,-0.365208,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.662358,,,,,,,,,,,,,,-0.031862,,,,,,,,,
0.259259,,,,,,-0.592172,,,,,,,,,,,,,,-0.267524,,,,,,,,,,,,,,0.542122,,,,,,,,,,,,,,-1.621922,,,,,,,,,,,,,,1.905877,,,,,,,,,,,,,,-0.433242,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.207002,,,,,,,,,,,,,,-0.222242,,,,,,,,,
0.277778,,,,,,-0.944267,,,,,,,,,,,,,,-0.642227,,,,,,,,,,,,,,0.297772,,,,,,,,,,,,,,-1.643357,,,,,,,,,,,,,,1.822815,,,,,,,,,,,,,,-0.404894,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.290899,,,,,,,,,,,,,,-0.352351,,,,,,,,,
0.296296,,,,,,-1.277766,,,,,,,,,,,,,,-0.953527,,,,,,,,,,,,,,-0.114145,,,,,,,,,,,,,,-1.670151,,,,,,,,,,,,,,1.755960,,,,,,,,,,,,,,-0.319852,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.754204,,,,,,,,,,,,,,-0.452379,,,,,,,,,
0.314815,,,,,,-1.568228,,,,,,,,,,,,,,-1.259514,,,,,,,,,,,,,,-0.619214,,,,,,,,,,,,,,-1.627281,,,,,,,,,,,,,,1.525006,,,,,,,,,,,,,,-0.240480,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.167323,,,,,,,,,,,,,,-0.538735,,,,,,,,,
0.333333,,,,,,-1.805194,,,,,,,,,,,,,,-1.566405,,,,,,,,,,,,,,-0.994047,,,,,,,,,,,,,,-1.380777,,,,,,,,,,,,,,1.194782,,,,,,,,,,,,,,-0.206463,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.524742,,,,,,,,,,,,,,-0.579783,,,,,,,,,
0.351852,,,,,,-1.993812,,,,,,,,,,,,,,-1.802148,,,,,,,,,,,,,,-1.346018,,,,,,,,,,,,,,-0.893129,,,,,,,,,,,,,,0.856455,,,,,,,,,,,,,,-0.183785,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.797769,,,,,,,,,,,,,,-0.616851,,,,,,,,,
0.370370,,,,,,-2.079816,,,,,,,,,,,,,,-1.908418,,,,,,,,,,,,,,-1.464187,,,,,,,,,,,,,,-0.335816,,,,,,,,,,,,,,0.295277,,,,,,,,,,,,,,-0.246149,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.977610,,,,,,,,,,,,,,-0.610164,,,,,,,,,
0.388889,,,,,,-2.023752,,,,,,,,,,,,,,-1.864488,,,,,,,,,,,,,,-1.251582,,,,,,,,,,,,,,0.317954,,,,,,,,,,,,,,-0.253746,,,,,,,,,,,,,,-0.365208,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.972762,,,,,,,,,,,,,,-0.635512,,,,,,,,,
0.407407,,,,,,-1.878907,,,,,,,,,,,,,,-1.751170,,,,,,,,,,,,,,-0.830011,,,,,,,,,,,,,,0.837755,,,,,,,,,,,,,,-0.739965,,,,,,,,,,,,,,-0.580648,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.843993,,,,,,,,,,,,,,-0.650915,,,,,,,,,
0.425926,,,,,,-1.652290,,,,,,,,,,,,,,-1.554398,,,,,,,,,,,,,,-0.274692,,,,,,,,,,,,,,1.223587,,,,,,,,,,,,,,-1.092473,,,,,,,,,,,,,,-0.762070,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.646520,,,,,,,,,,,,,,-0.656415,,,,,,,,,
0.444444,,,,,,-1.370395,,,,,,,,,,,,,,-1.341645,,,,,,,,,,,,,,0.275546,,,,,,,,,,,,,,1.604059,,,,,,,,,,,,,,-1.463215,,,,,,,,,,,,,,-0.852782,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.387666,,,,,,,,,,,,,,-0.665390,,,,,,,,,
0.462963,,,,,,-1.032911,,,,,,,,,,,,,,-1.089082,,,,,,,,,,,,,,0.824862,,,,,,,,,,,,,,1.818410,,,,,,,,,,,,,,-1.578692,,,,,,,,,,,,,,-0.847112,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.042765,,,,,,,,,,,,,,-0.622567,,,,,,,,,
0.481481,,,,,,-0.716374,,,,,,,,,,,,,,-0.765283,,,,,,,,,,,,,,1.153339,,,,,,,,,,,,,,2.027402,,,,,,,,,,,,,,-1.714429,,,,,,,,,,,,,,-0.813096,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.703116,,,,,,,,,,,,,,-0.548657,,,,,,,,,
0.500000,,,,,,-0.353480,,,,,,,,,,,,,,-0.386923,,,,,,,,,,,,,,1.335327,,,,,,,,,,,,,,2.048838,,,,,,,,,,,,,,-1.712403,,,,,,,,,,,,,,-0.813096,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.309415,,,,,,,,,,,,,,-0.374553,,,,,,,,,
0.525000,,,,,,-0.040734,,,,,,,,,,,,,,-0.021053,,,,,,,,,,,,,,1.213776,,,,,,,,,,,,,,1.871998,,,,,,,,,,,,,,-1.513863,,,,,,,,,,,,,,-0.750732,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.058819,,,,,,,,,,,,,,-0.141318,,,,,,,,,
0.550000,,,,,,0.239597,,,,,,,,,,,,,,0.231170,,,,,,,,,,,,,,1.046749,,,,,,,,,,,,,,1.529037,,,,,,,,,,,,,,-1.388257,,,,,,,,,,,,,,-0.620334,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.363543,,,,,,,,,,,,,,0.039831,,,,,,,,,
0.575000,,,,,,0.429722,,,,,,,,,,,,,,0.449769,,,,,,,,,,,,,,0.556533,,,,,,,,,,,,,,1.169999,,,,,,,,,,,,,,-1.100577,,,,,,,,,,,,,,-0.546631,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.581064,,,,,,,,,,,,,,0.245183,,,,,,,,,
0.600000,,,,,,0.621618,,,,,,,,,,,,,,0.673449,,,,,,,,,,,,,,0.149596,,,,,,,,,,,,,,0.875266,,,,,,,,,,,,,,-0.952685,,,,,,,,,,,,,,-0.535292,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.723247,,,,,,,,,,,,,,0.423931,,,,,,,,,
0.625000,,,,,,0.738013,,,,,,,,,,,,,,0.810685,,,,,,,,,,,,,,-0.268892,,,,,,,,,,,,,,0.591251,,,,,,,,,,,,,,-0.658928,,,,,,,,,,,,,,-0.688367,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.831638,,,,,,,,,,,,,,0.606210,,,,,,,,,
0.650000,,,,,,0.813848,,,,,,,,,,,,,,0.969206,,,,,,,,,,,,,,-0.571626,,,,,,,,,,,,,,0.409053,,,,,,,,,,,,,,-0.494829,,,,,,,,,,,,,,-0.790418,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.810835,,,,,,,,,,,,,,0.714671,,,,,,,,,
0.675000,,,,,,0.860701,,,,,,,,,,,,,,1.053003,,,,,,,,,,,,,,-0.881008,,,,,,,,,,,,,,0.162549,,,,,,,,,,,,,,-0.302367,,,,,,,,,,,,,,-1.051213,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.764719,,,,,,,,,,,,,,0.806912,,,,,,,,,
0.700000,,,,,,0.871010,,,,,,,,,,,,,,1.058547,,,,,,,,,,,,,,-0.948889,,,,,,,,,,,,,,0.001786,,,,,,,,,,,,,,-0.245642,,,,,,,,,,,,,,-1.204289,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.613013,,,,,,,,,,,,,,0.759605,,,,,,,,,
0.725000,,,,,,0.855817,,,,,,,,,,,,,,1.021286,,,,,,,,,,,,,,-0.969883,,,,,,,,,,,,,,-0.153618,,,,,,,,,,,,,,-0.168657,,,,,,,,,,,,,,-1.368703,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.436264,,,,,,,,,,,,,,0.623804,,,,,,,,,
0.750000,,,,,,0.842600,,,,,,,,,,,,,,0.949111,,,,,,,,,,,,,,-0.838099,,,,,,,,,,,,,,-0.282229,,,,,,,,,,,,,,-0.158528,,,,,,,,,,,,,,-1.357364,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.224129,,,,,,,,,,,,,,0.446739,,,,,,,,,
0.775000,,,,,,0.845853,,,,,,,,,,,,,,0.825321,,,,,,,,,,,,,,-0.504180,,,,,,,,,,,,,,-0.410839,,,,,,,,,,,,,,-0.051154,,,,,,,,,,,,,,-1.158933,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.009697,,,,,,,,,,,,,,0.192675,,,,,,,,,
0.800000,,,,,,0.820658,,,,,,,,,,,,,,0.635156,,,,,,,,,,,,,,-0.192791,,,,,,,,,,,,,,-0.582320,,,,,,,,,,,,,,0.062297,,,,,,,,,,,,,,-0.773409,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.193964,,,,,,,,,,,,,,-0.087168,,,,,,,,,
0.825000,,,,,,0.806753,,,,,,,,,,,,,,0.342817,,,,,,,,,,,,,,0.170131,,,,,,,,,,,,,,-0.860976,,,,,,,,,,,,,,0.068375,,,,,,,,,,,,,,-0.246149,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.389407,,,,,,,,,,,,,,-0.428055,,,,,,,,,
0.850000,,,,,,0.791189,,,,,,,,,,,,,,-0.051963,,,,,,,,,,,,,,0.568879,,,,,,,,,,,,,,-0.887770,,,,,,,,,,,,,,0.037986,,,,,,,,,,,,,,0.337806,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.557928,,,,,,,,,,,,,,-0.780384,,,,,,,,,
0.875000,,,,,,0.823157,,,,,,,,,,,,,,-0.331073,,,,,,,,,,,,,,1.003464,,,,,,,,,,,,,,-0.662702,,,,,,,,,,,,,,0.177774,,,,,,,,,,,,,,1.023811,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.640053,,,,,,,,,,,,,,-1.163115,,,,,,,,,
0.900000,,,,,,0.843707,,,,,,,,,,,,,,-0.512403,,,,,,,,,,,,,,1.287067,,,,,,,,,,,,,,-0.400122,,,,,,,,,,,,,,0.216266,,,,,,,,,,,,,,1.534063,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.611741,,,,,,,,,,,,,,-1.463614,,,,,,,,,
0.925000,,,,,,0.915063,,,,,,,,,,,,,,-0.679689,,,,,,,,,,,,,,1.655778,,,,,,,,,,,,,,-0.094672,,,,,,,,,,,,,,0.165618,,,,,,,,,,,,,,1.987620,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.515585,,,,,,,,,,,,,,-1.741888,,,,,,,,,
0.950000,,,,,,0.986183,,,,,,,,,,,,,,-0.787636,,,,,,,,,,,,,,1.946573,,,,,,,,,,,,,,0.135756,,,,,,,,,,,,,,0.208163,,,,,,,,,,,,,,2.197390,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.337624,,,,,,,,,,,,,,-1.949215,,,,,,,,,
0.975000,,,,,,1.053129,,,,,,,,,,,,,,-0.798001,,,,,,,,,,,,,,2.198517,,,,,,,,,,,,,,0.489435,,,,,,,,,,,,,,0.234499,,,,,,,,,,,,,,2.231407,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.128276,,,,,,,,,,,,,,-2.113704,,,,,,,,,
1.000000,,,,,,1.099910,,,,,,,,,,,,,,-0.794626,,,,,,,,,,,,,,2.225864,,,,,,,,,,,,,,0.859190,,,,,,,,,,,,,,0.333769,,,,,,,,,,,,,,2.089670,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.096023,,,,,,,,,,,,,,-2.214611,,,,,,,,,
0.000000,,,,,,,1.143455,,,,,,,,,,,,,,1.000860,,,,,,,,,,,,,,-0.146866,,,,,,,,,,,,,,-0.940948,,,,,,,,,,,,,,0.572343,,,,,,,,,,,,,,-1.970733,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.804633,,,,,,,,,,,,,,0.137058,,,,,,,,
0.013889,,,,,,,0.956564,,,,,,,,,,,,,,0.859521,,,,,,,,,,,,,,-0.039767,,,,,,,,,,,,,,-0.838959,,,,,,,,,,,,,,0.677874,,,,,,,,,,,,,,-2.016608,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.528853,,,,,,,,,,,,,,0.115492,,,,,,,,
0.027778,,,,,,,0.710928,,,,,,,,,,,,,,0.731506,,,,,,,,,,,,,,-0.038007,,,,,,,,,,,,,,-0.660478,,,,,,,,,,,,,,0.789613,,,,,,,,,,,,,,-2.016608,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.244936,,,,,,,,,,,,,,0.017455,,,,,,,,
0.041667,,,,,,,0.480472,,,,,,,,,,,,,,0.623176,,,,,,,,,,,,,,-0.058594,,,,,,,,,,,,,,-0.609483,,,,,,,,,,,,,,0.619936,,,,,,,,,,,,,,-1.996947,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.981347,,,,,,,,,,,,,,0.108477,,,,,,,,
0.055556,,,,,,,0.286004,,,,,,,,,,,,,,0.527549,,,,,,,,,,,,,,0.000065,,,,,,,,,,,,,,-0.706373,,,,,,,,,,,,,,0.431635,,,,,,,,,,,,,,-2.055929,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.724181,,,,,,,,,,,,,,0.166067,,,,,,,,
0.069444,,,,,,,0.130834,,,,,,,,,,,,,,0.373605,,,,,,,,,,,,,,0.178183,,,,,,,,,,,,,,-0.660478,,,,,,,,,,,,,,0.344727,,,,,,,,,,,,,,-2.069036,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.454436,,,,,,,,,,,,,,0.184178,,,,,,,,
0.083333,,,,,,,0.014600,,,,,,,,,,,,,,0.240358,,,,,,,,,,,,,,0.380283,,,,,,,,,,,,,,-0.446300,,,,,,,,,,,,,,0.216434,,,,,,,,,,,,,,-1.905197,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.212660,,,,,,,,,,,,,,0.190999,,,,,,,,
0.097222,,,,,,,-0.095568,,,,,,,,,,,,,,0.123786,,,,,,,,,,,,,,0.514307,,,,,,,,,,,,,,-0.196427,,,,,,,,,,,,,,0.096419,,,,,,,,,,,,,,-1.544751,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.027985,,,,,,,,,,,,,,0.245917,,,,,,,,
0.111111,,,,,,,-0.146997,,,,,,,,,,,,,,0.103123,,,,,,,,,,,,,,0.565083,,,,,,,,,,,,,,0.012651,,,,,,,,,,,,,,0.005372,,,,,,,,,,,,,,-0.987698,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.190361,,,,,,,,,,,,,,0.351302,,,,,,,,
0.125000,,,,,,,-0.181664,,,,,,,,,,,,,,0.158673,,,,,,,,,,,,,,0.456912,,,,,,,,,,,,,,0.140137,,,,,,,,,,,,,,-0.058774,,,,,,,,,,,,,,-0.443752,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.250001,,,,,,,,,,,,,,0.538303,,,,,,,,
0.138889,,,,,,,-0.150378,,,,,,,,,,,,,,0.221662,,,,,,,,,,,,,,0.403297,,,,,,,,,,,,,,0.303320,,,,,,,,,,,,,,-0.313290,,,,,,,,,,,,,,0.054319,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.282253,,,,,,,,,,,,,,0.764233,,,,,,,,
0.152778,,,,,,,-0.029153,,,,,,,,,,,,,,0.322504,,,,,,,,,,,,,,0.267414,,,,,,,,,,,,,,0.497099,,,,,,,,,,,,,,-0.505730,,,,,,,,,,,,,,0.486854,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.176719,,,,,,,,,,,,,,0.963737,,,,,,,,
0.166667,,,,,,,0.125954,,,,,,,,,,,,,,0.440924,,,,,,,,,,,,,,0.046331,,,,,,,,,,,,,,0.767370,,,,,,,,,,,,,,-0.665061,,,,,,,,,,,,,,0.886622,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.052994,,,,,,,,,,,,,,1.171017,,,,,,,,
0.180556,,,,,,,0.291836,,,,,,,,,,,,,,0.644634,,,,,,,,,,,,,,-0.268211,,,,,,,,,,,,,,0.986647,,,,,,,,,,,,,,-0.859569,,,,,,,,,,,,,,1.181532,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.115897,,,,,,,,,,,,,,1.389562,,,,,,,,
0.194444,,,,,,,0.508955,,,,,,,,,,,,,,0.844821,,,,,,,,,,,,,,-0.706131,,,,,,,,,,,,,,0.848961,,,,,,,,,,,,,,-0.880262,,,,,,,,,,,,,,1.312604,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.346152,,,,,,,,,,,,,,1.618872,,,,,,,,
0.208333,,,,,,,0.713585,,,,,,,,,,,,,,1.023768,,,,,,,,,,,,,,-1.071986,,,,,,,,,,,,,,0.767370,,,,,,,,,,,,,,-0.820254,,,,,,,,,,,,,,1.365032,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.584340,,,,,,,,,,,,,,1.811906,,,,,,,,
0.222222,,,,,,,0.885062,,,,,,,,,,,,,,1.166662,,,,,,,,,,,,,,-1.347304,,,,,,,,,,,,,,0.701077,,,,,,,,,,,,,,-0.751969,,,,,,,,,,,,,,1.266729,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.811477,,,,,,,,,,,,,,1.968587,,,,,,,,
0.236111,,,,,,,1.091823,,,,,,,,,,,,,,1.291997,,,,,,,,,,,,,,-1.498367,,,,,,,,,,,,,,0.604187,,,,,,,,,,,,,,-0.658853,,,,,,,,,,,,,,1.155318,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.003246,,,,,,,,,,,,,,2.068256,,,,,,,,
0.250000,,,,,,,1.263201,,,,,,,,,,,,,,1.373524,,,,,,,,,,,,,,-1.563237,,,,,,,,,,,,,,0.303320,,,,,,,,,,,,,,-0.528491,,,,,,,,,,,,,,0.971818,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.176786,,,,,,,,,,,,,,2.009345,,,,,,,,
0.263889,,,,,,,1.369771,,,,,,,,,,,,,,1.351573,,,,,,,,,,,,,,-1.427435,,,,,,,,,,,,,,-0.068941,,,,,,,,,,,,,,-0.069120,,,,,,,,,,,,,,0.840747,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.255034,,,,,,,,,,,,,,1.834199,,,,,,,,
0.277778,,,,,,,1.359636,,,,,,,,,,,,,,1.283283,,,,,,,,,,,,,,-1.170590,,,,,,,,,,,,,,-0.415704,,,,,,,,,,,,,,0.346796,,,,,,,,,,,,,,0.709676,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.279933,,,,,,,,,,,,,,1.543449,,,,,,,,
0.291667,,,,,,,1.312008,,,,,,,,,,,,,,1.127847,,,,,,,,,,,,,,-0.792296,,,,,,,,,,,,,,-0.833859,,,,,,,,,,,,,,0.793751,,,,,,,,,,,,,,0.663801,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.257122,,,,,,,,,,,,,,1.107287,,,,,,,,
0.305556,,,,,,,1.151881,,,,,,,,,,,,,,0.924017,,,,,,,,,,,,,,-0.240610,,,,,,,,,,,,,,-0.997042,,,,,,,,,,,,,,1.093791,,,,,,,,,,,,,,0.670354,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.123521,,,,,,,,,,,,,,0.618119,,,,,,,,
