Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,
0.716049,,0.021217,,,,,,,,,,,,,,0.018118,,,,,,,,,,,,,,-0.034637,,,,,,,,,,,,,,-0.010041,,,,,,,,,,,,,,0.002934,,,,,,,,,,,,,,-0.014337,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013784,,,,,,,,,,,,,,0.024327,,,,,,,,,,,,,
0.728395,,0.020537,,,,,,,,,,,,,,0.017872,,,,,,,,,,,,,,-0.030509,,,,,,,,,,,,,,-0.012978,,,,,,,,,,,,,,0.006479,,,,,,,,,,,,,,-0.015981,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013907,,,,,,,,,,,,,,0.022939,,,,,,,,,,,,,
0.740741,,0.018073,,,,,,,,,,,,,,0.017346,,,,,,,,,,,,,,-0.026795,,,,,,,,,,,,,,-0.015669,,,,,,,,,,,,,,0.017337,,,,,,,,,,,,,,-0.016740,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014055,,,,,,,,,,,,,,0.020541,,,,,,,,,,,,,
0.753086,,0.015729,,,,,,,,,,,,,,0.016123,,,,,,,,,,,,,,-0.019665,,,,,,,,,,,,,,-0.021175,,,,,,,,,,,,,,0.017226,,,,,,,,,,,,,,-0.013452,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014289,,,,,,,,,,,,,,0.017246,,,,,,,,,,,,,
0.765432,,0.012845,,,,,,,,,,,,,,0.014308,,,,,,,,,,,,,,-0.011249,,,,,,,,,,,,,,-0.025824,,,,,,,,,,,,,,0.018445,,,,,,,,,,,,,,-0.008393,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014543,,,,,,,,,,,,,,0.013260,,,,,,,,,,,,,
0.777778,,0.010766,,,,,,,,,,,,,,0.012711,,,,,,,,,,,,,,-0.004349,,,,,,,,,,,,,,-0.024600,,,,,,,,,,,,,,0.013238,,,,,,,,,,,,,,-0.002954,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014738,,,,,,,,,,,,,,0.009811,,,,,,,,,,,,,
0.790123,,0.009784,,,,,,,,,,,,,,0.010992,,,,,,,,,,,,,,0.002624,,,,,,,,,,,,,,-0.023744,,,,,,,,,,,,,,0.004818,,,,,,,,,,,,,,0.002611,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014937,,,,,,,,,,,,,,0.006095,,,,,,,,,,,,,
0.802469,,0.010097,,,,,,,,,,,,,,0.009229,,,,,,,,,,,,,,0.007929,,,,,,,,,,,,,,-0.020196,,,,,,,,,,,,,,0.000497,,,,,,,,,,,,,,0.009187,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015069,,,,,,,,,,,,,,0.002510,,,,,,,,,,,,,
0.814815,,0.010873,,,,,,,,,,,,,,0.007299,,,,,,,,,,,,,,0.015753,,,,,,,,,,,,,,-0.014813,,,,,,,,,,,,,,-0.006705,,,,,,,,,,,,,,0.018041,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015173,,,,,,,,,,,,,,-0.002077,,,,,,,,,,,,,
0.827160,,0.012349,,,,,,,,,,,,,,0.006057,,,,,,,,,,,,,,0.018675,,,,,,,,,,,,,,-0.009552,,,,,,,,,,,,,,-0.008810,,,,,,,,,,,,,,0.027400,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015155,,,,,,,,,,,,,,-0.005403,,,,,,,,,,,,,
0.839506,,0.014800,,,,,,,,,,,,,,0.004929,,,,,,,,,,,,,,0.021212,,,,,,,,,,,,,,-0.004169,,,,,,,,,,,,,,-0.012134,,,,,,,,,,,,,,0.034103,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.015086,,,,,,,,,,,,,,-0.008929,,,,,,,,,,,,,
0.851852,,0.018460,,,,,,,,,,,,,,0.004002,,,,,,,,,,,,,,0.021590,,,,,,,,,,,,,,0.005741,,,,,,,,,,,,,,-0.016233,,,,,,,,,,,,,,0.037644,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014851,,,,,,,,,,,,,,-0.011381,,,,,,,,,,,,,
0.864198,,0.022568,,,,,,,,,,,,,,0.003745,,,,,,,,,,,,,,0.018952,,,,,,,,,,,,,,0.013449,,,,,,,,,,,,,,-0.022548,,,,,,,,,,,,,,0.039921,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014537,,,,,,,,,,,,,,-0.013048,,,,,,,,,,,,,
0.876543,,0.027421,,,,,,,,,,,,,,0.003722,,,,,,,,,,,,,,0.017105,,,,,,,,,,,,,,0.018587,,,,,,,,,,,,,,-0.022881,,,,,,,,,,,,,,0.043462,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014166,,,,,,,,,,,,,,-0.015049,,,,,,,,,,,,,
0.888889,,0.031735,,,,,,,,,,,,,,0.004138,,,,,,,,,,,,,,0.015178,,,,,,,,,,,,,,0.025928,,,,,,,,,,,,,,-0.022437,,,,,,,,,,,,,,0.045106,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013717,,,,,,,,,,,,,,-0.016188,,,,,,,,,,,,,
0.901235,,0.035269,,,,,,,,,,,,,,0.005196,,,,,,,,,,,,,,0.013155,,,,,,,,,,,,,,0.035837,,,,,,,,,,,,,,-0.011026,,,,,,,,,,,,,,0.041818,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013254,,,,,,,,,,,,,,-0.016479,,,,,,,,,,,,,
0.913580,,0.037693,,,,,,,,,,,,,,0.007060,,,,,,,,,,,,,,0.010120,,,,,,,,,,,,,,0.042444,,,,,,,,,,,,,,0.006036,,,,,,,,,,,,,,0.032585,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012825,,,,,,,,,,,,,,-0.015440,,,,,,,,,,,,,
0.925926,,0.038730,,,,,,,,,,,,,,0.008656,,,,,,,,,,,,,,0.008550,,,,,,,,,,,,,,0.040487,,,,,,,,,,,,,,0.013127,,,,,,,,,,,,,,0.023606,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012530,,,,,,,,,,,,,,-0.013641,,,,,,,,,,,,,
0.938272,,0.037611,,,,,,,,,,,,,,0.010336,,,,,,,,,,,,,,0.005247,,,,,,,,,,,,,,0.043423,,,,,,,,,,,,,,0.019775,,,,,,,,,,,,,,0.015005,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012305,,,,,,,,,,,,,,-0.010802,,,,,,,,,,,,,
0.950617,,0.035947,,,,,,,,,,,,,,0.012253,,,,,,,,,,,,,,0.003806,,,,,,,,,,,,,,0.039997,,,,,,,,,,,,,,0.021104,,,,,,,,,,,,,,0.009061,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012152,,,,,,,,,,,,,,-0.007633,,,,,,,,,,,,,
0.962963,,0.033847,,,,,,,,,,,,,,0.014060,,,,,,,,,,,,,,0.004038,,,,,,,,,,,,,,0.037428,,,,,,,,,,,,,,0.023431,,,,,,,,,,,,,,0.004002,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012047,,,,,,,,,,,,,,-0.004516,,,,,,,,,,,,,
0.975309,,0.030958,,,,,,,,,,,,,,0.015571,,,,,,,,,,,,,,0.003150,,,,,,,,,,,,,,0.031555,,,,,,,,,,,,,,0.024096,,,,,,,,,,,,,,-0.001436,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012035,,,,,,,,,,,,,,-0.001228,,,,,,,,,,,,,
0.987654,,0.028257,,,,,,,,,,,,,,0.016782,,,,,,,,,,,,,,0.003141,,,,,,,,,,,,,,0.022869,,,,,,,,,,,,,,0.026311,,,,,,,,,,,,,,-0.004219,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012096,,,,,,,,,,,,,,0.001630,,,,,,,,,,,,,
1.000000,,0.025801,,,,,,,,,,,,,,0.017355,,,,,,,,,,,,,,0.003819,,,,,,,,,,,,,,0.010635,,,,,,,,,,,,,,0.016783,,,,,,,,,,,,,,-0.004472,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012194,,,,,,,,,,,,,,0.003799,,,,,,,,,,,,,
0.000000,,,0.028712,,,,,,,,,,,,,,0.018686,,,,,,,,,,,,,,0.000958,,,,,,,,,,,,,,0.003049,,,,,,,,,,,,,,0.011133,,,,,,,,,,,,,,0.000840,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011905,,,,,,,,,,,,,,0.008277,,,,,,,,,,,,
0.009524,,,0.027517,,,,,,,,,,,,,,0.018767,,,,,,,,,,,,,,0.002602,,,,,,,,,,,,,,0.005374,,,,,,,,,,,,,,0.026090,,,,,,,,,,,,,,-0.002069,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011929,,,,,,,,,,,,,,0.008513,,,,,,,,,,,,
0.019048,,,0.024097,,,,,,,,,,,,,,0.019133,,,,,,,,,,,,,,0.002382,,,,,,,,,,,,,,0.007454,,,,,,,,,,,,,,0.037280,,,,,,,,,,,,,,-0.005357,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.011985,,,,,,,,,,,,,,0.009403,,,,,,,,,,,,
0.028571,,,0.020807,,,,,,,,,,,,,,0.019685,,,,,,,,,,,,,,0.003868,,,,,,,,,,,,,,0.008799,,,,,,,,,,,,,,0.042598,,,,,,,,,,,,,,-0.010796,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012140,,,,,,,,,,,,,,0.010497,,,,,,,,,,,,
0.038095,,,0.015673,,,,,,,,,,,,,,0.019856,,,,,,,,,,,,,,-0.001616,,,,,,,,,,,,,,0.006964,,,,,,,,,,,,,,0.047362,,,,,,,,,,,,,,-0.018258,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012327,,,,,,,,,,,,,,0.011748,,,,,,,,,,,,
0.047619,,,0.009305,,,,,,,,,,,,,,0.020393,,,,,,,,,,,,,,-0.001852,,,,,,,,,,,,,,0.006964,,,,,,,,,,,,,,0.052569,,,,,,,,,,,,,,-0.021799,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012553,,,,,,,,,,,,,,0.013257,,,,,,,,,,,,
0.057143,,,0.003350,,,,,,,,,,,,,,0.020766,,,,,,,,,,,,,,-0.000584,,,,,,,,,,,,,,0.005374,,,,,,,,,,,,,,0.051018,,,,,,,,,,,,,,-0.024076,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.012826,,,,,,,,,,,,,,0.014769,,,,,,,,,,,,
0.066667,,,-0.002353,,,,,,,,,,,,,,0.019358,,,,,,,,,,,,,,-0.000622,,,,,,,,,,,,,,0.004150,,,,,,,,,,,,,,0.045811,,,,,,,,,,,,,,-0.024581,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013123,,,,,,,,,,,,,,0.016570,,,,,,,,,,,,
0.076190,,,-0.008297,,,,,,,,,,,,,,0.019773,,,,,,,,,,,,,,0.001225,,,,,,,,,,,,,,0.002560,,,,,,,,,,,,,,0.042487,,,,,,,,,,,,,,-0.022811,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013379,,,,,,,,,,,,,,0.017861,,,,,,,,,,,,
0.085714,,,-0.014611,,,,,,,,,,,,,,0.019923,,,,,,,,,,,,,,0.002371,,,,,,,,,,,,,,-0.001355,,,,,,,,,,,,,,0.035840,,,,,,,,,,,,,,-0.019396,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013606,,,,,,,,,,,,,,0.019417,,,,,,,,,,,,
0.095238,,,-0.018064,,,,,,,,,,,,,,0.020366,,,,,,,,,,,,,,0.003048,,,,,,,,,,,,,,-0.003435,,,,,,,,,,,,,,0.030965,,,,,,,,,,,,,,-0.015602,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013823,,,,,,,,,,,,,,0.020563,,,,,,,,,,,,
0.104762,,,-0.023358,,,,,,,,,,,,,,0.020028,,,,,,,,,,,,,,0.002379,,,,,,,,,,,,,,-0.005392,,,,,,,,,,,,,,0.028195,,,,,,,,,,,,,,-0.008772,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013999,,,,,,,,,,,,,,0.021377,,,,,,,,,,,,
0.114286,,,-0.025979,,,,,,,,,,,,,,0.020035,,,,,,,,,,,,,,0.000387,,,,,,,,,,,,,,-0.003924,,,,,,,,,,,,,,0.029746,,,,,,,,,,,,,,0.003496,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014104,,,,,,,,,,,,,,0.022296,,,,,,,,,,,,
0.123810,,,-0.028706,,,,,,,,,,,,,,0.019731,,,,,,,,,,,,,,-0.001631,,,,,,,,,,,,,,-0.003313,,,,,,,,,,,,,,0.018113,,,,,,,,,,,,,,0.007923,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014185,,,,,,,,,,,,,,0.023011,,,,,,,,,,,,
0.133333,,,-0.029738,,,,,,,,,,,,,,0.020155,,,,,,,,,,,,,,-0.002659,,,,,,,,,,,,,,-0.003557,,,,,,,,,,,,,,0.009471,,,,,,,,,,,,,,0.011717,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014204,,,,,,,,,,,,,,0.023410,,,,,,,,,,,,
0.142857,,,-0.029976,,,,,,,,,,,,,,0.022333,,,,,,,,,,,,,,-0.003809,,,,,,,,,,,,,,-0.002211,,,,,,,,,,,,,,0.014013,,,,,,,,,,,,,,0.011590,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014180,,,,,,,,,,,,,,0.023659,,,,,,,,,,,,
0.152381,,,-0.031336,,,,,,,,,,,,,,0.021872,,,,,,,,,,,,,,-0.004914,,,,,,,,,,,,,,-0.003068,,,,,,,,,,,,,,0.018334,,,,,,,,,,,,,,0.004761,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014163,,,,,,,,,,,,,,0.023451,,,,,,,,,,,,
0.161905,,,-0.031598,,,,,,,,,,,,,,0.021634,,,,,,,,,,,,,,-0.008264,,,,,,,,,,,,,,-0.003068,,,,,,,,,,,,,,0.017448,,,,,,,,,,,,,,0.001346,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014192,,,,,,,,,,,,,,0.023594,,,,,,,,,,,,
0.171429,,,-0.033280,,,,,,,,,,,,,,0.021129,,,,,,,,,,,,,,-0.008690,,,,,,,,,,,,,,-0.002823,,,,,,,,,,,,,,0.014789,,,,,,,,,,,,,,0.001346,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014246,,,,,,,,,,,,,,0.023527,,,,,,,,,,,,
0.180952,,,-0.034272,,,,,,,,,,,,,,0.021169,,,,,,,,,,,,,,-0.009999,,,,,,,,,,,,,,-0.001967,,,,,,,,,,,,,,0.016340,,,,,,,,,,,,,,0.002611,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014269,,,,,,,,,,,,,,0.023945,,,,,,,,,,,,
0.190476,,,-0.036746,,,,,,,,,,,,,,0.021095,,,,,,,,,,,,,,-0.011181,,,,,,,,,,,,,,-0.001355,,,,,,,,,,,,,,0.003045,,,,,,,,,,,,,,0.002990,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014303,,,,,,,,,,,,,,0.024443,,,,,,,,,,,,
0.200000,,,-0.035873,,,,,,,,,,,,,,0.021650,,,,,,,,,,,,,,-0.012391,,,,,,,,,,,,,,-0.003068,,,,,,,,,,,,,,-0.003160,,,,,,,,,,,,,,0.003749,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014285,,,,,,,,,,,,,,0.024595,,,,,,,,,,,,
0.209524,,,-0.034638,,,,,,,,,,,,,,0.021091,,,,,,,,,,,,,,-0.011414,,,,,,,,,,,,,,-0.004047,,,,,,,,,,,,,,0.000829,,,,,,,,,,,,,,0.001346,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014251,,,,,,,,,,,,,,0.024197,,,,,,,,,,,,
0.219048,,,-0.035641,,,,,,,,,,,,,,0.020894,,,,,,,,,,,,,,-0.011343,,,,,,,,,,,,,,-0.004536,,,,,,,,,,,,,,0.002823,,,,,,,,,,,,,,0.004381,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014217,,,,,,,,,,,,,,0.023793,,,,,,,,,,,,
0.228571,,,-0.034624,,,,,,,,,,,,,,0.021397,,,,,,,,,,,,,,-0.010855,,,,,,,,,,,,,,-0.003924,,,,,,,,,,,,,,-0.007370,,,,,,,,,,,,,,0.010073,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014194,,,,,,,,,,,,,,0.023875,,,,,,,,,,,,
0.238095,,,-0.033079,,,,,,,,,,,,,,0.022151,,,,,,,,,,,,,,-0.008933,,,,,,,,,,,,,,-0.002456,,,,,,,,,,,,,,-0.013906,,,,,,,,,,,,,,0.013614,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014107,,,,,,,,,,,,,,0.023500,,,,,,,,,,,,
0.247619,,,-0.031623,,,,,,,,,,,,,,0.022622,,,,,,,,,,,,,,-0.008709,,,,,,,,,,,,,,-0.000376,,,,,,,,,,,,,,-0.016233,,,,,,,,,,,,,,0.014120,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014003,,,,,,,,,,,,,,0.023602,,,,,,,,,,,,
0.257143,,,-0.028300,,,,,,,,,,,,,,0.023180,,,,,,,,,,,,,,-0.008037,,,,,,,,,,,,,,0.002805,,,,,,,,,,,,,,-0.016122,,,,,,,,,,,,,,0.012349,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013849,,,,,,,,,,,,,,0.023352,,,,,,,,,,,,
0.266667,,,-0.025206,,,,,,,,,,,,,,0.024179,,,,,,,,,,,,,,-0.005853,,,,,,,,,,,,,,0.004150,,,,,,,,,,,,,,-0.005486,,,,,,,,,,,,,,0.004887,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013723,,,,,,,,,,,,,,0.023216,,,,,,,,,,,,
0.276190,,,-0.025666,,,,,,,,,,,,,,0.024685,,,,,,,,,,,,,,-0.004707,,,,,,,,,,,,,,0.006842,,,,,,,,,,,,,,0.008141,,,,,,,,,,,,,,-0.001184,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013649,,,,,,,,,,,,,,0.024104,,,,,,,,,,,,
0.285714,,,-0.028180,,,,,,,,,,,,,,0.025524,,,,,,,,,,,,,,-0.007761,,,,,,,,,,,,,,0.010268,,,,,,,,,,,,,,0.018113,,,,,,,,,,,,,,-0.008266,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013646,,,,,,,,,,,,,,0.025732,,,,,,,,,,,,
0.295238,,,-0.031946,,,,,,,,,,,,,,0.025657,,,,,,,,,,,,,,-0.011465,,,,,,,,,,,,,,0.012837,,,,,,,,,,,,,,0.024539,,,,,,,,,,,,,,-0.023823,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013700,,,,,,,,,,,,,,0.027681,,,,,,,,,,,,
0.304762,,,-0.035789,,,,,,,,,,,,,,0.025651,,,,,,,,,,,,,,-0.018003,,,,,,,,,,,,,,0.016507,,,,,,,,,,,,,,0.031408,,,,,,,,,,,,,,-0.038114,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013802,,,,,,,,,,,,,,0.029995,,,,,,,,,,,,
0.314286,,,-0.040790,,,,,,,,,,,,,,0.025242,,,,,,,,,,,,,,-0.027284,,,,,,,,,,,,,,0.018220,,,,,,,,,,,,,,0.034178,,,,,,,,,,,,,,-0.054430,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.013954,,,,,,,,,,,,,,0.033159,,,,,,,,,,,,
0.323810,,,-0.046971,,,,,,,,,,,,,,0.024270,,,,,,,,,,,,,,-0.037237,,,,,,,,,,,,,,0.017486,,,,,,,,,,,,,,0.038942,,,,,,,,,,,,,,-0.069354,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014079,,,,,,,,,,,,,,0.036602,,,,,,,,,,,,
0.333333,,,-0.054475,,,,,,,,,,,,,,0.022842,,,,,,,,,,,,,,-0.047493,,,,,,,,,,,,,,0.015773,,,,,,,,,,,,,,0.040050,,,,,,,,,,,,,,-0.078080,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.014023,,,,,,,,,,,,,,0.040350,,,,,,,,,,,,
0.342857,,,-0.061258,,,,,,,,,,,,,,0.020942,,,,,,,,,,,,,,-0.061050,,,,,,,,,,,,,,0.014550,,,,,,,,,,,,,,0.042155,,,,,,,,,,,,,,-0.079851,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.009216,,,,,,,,,,,,,,0.043970,,,,,,,,,,,,
0.352381,,,-0.067988,,,,,,,,,,,,,,0.018873,,,,,,,,,,,,,,-0.073783,,,,,,,,,,,,,,0.012347,,,,,,,,,,,,,,0.044481,,,,,,,,,,,,,,-0.078080,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.004120,,,,,,,,,,,,,,0.046595,,,,,,,,,,,,
0.361905,,,-0.074361,,,,,,,,,,,,,,0.016646,,,,,,,,,,,,,,-0.085953,,,,,,,,,,,,,,0.008555,,,,,,,,,,,,,,0.038166,,,,,,,,,,,,,,-0.069480,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.001064,,,,,,,,,,,,,,0.049192,,,,,,,,,,,,
0.371429,,,-0.078900,,,,,,,,,,,,,,0.014864,,,,,,,,,,,,,,-0.095281,,,,,,,,,,,,,,0.003906,,,,,,,,,,,,,,0.030078,,,,,,,,,,,,,,-0.052027,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.006039,,,,,,,,,,,,,,0.051548,,,,,,,,,,,,
0.380952,,,-0.083346,,,,,,,,,,,,,,0.013392,,,,,,,,,,,,,,-0.102666,,,,,,,,,,,,,,-0.002823,,,,,,,,,,,,,,0.024206,,,,,,,,,,,,,,-0.032549,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.010909,,,,,,,,,,,,,,0.053657,,,,,,,,,,,,
0.390476,,,-0.087067,,,,,,,,,,,,,,0.012474,,,,,,,,,,,,,,-0.108423,,,,,,,,,,,,,,-0.006861,,,,,,,,,,,,,,0.021547,,,,,,,,,,,,,,-0.015728,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.015809,,,,,,,,,,,,,,0.055014,,,,,,,,,,,,
0.400000,,,-0.088912,,,,,,,,,,,,,,0.011968,,,,,,,,,,,,,,-0.111708,,,,,,,,,,,,,,-0.009185,,,,,,,,,,,,,,0.013016,,,,,,,,,,,,,,-0.003460,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.019416,,,,,,,,,,,,,,0.055820,,,,,,,,,,,,
0.409524,,,-0.089908,,,,,,,,,,,,,,0.011574,,,,,,,,,,,,,,-0.113271,,,,,,,,,,,,,,-0.011020,,,,,,,,,,,,,,0.006923,,,,,,,,,,,,,,0.000840,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.024128,,,,,,,,,,,,,,0.056006,,,,,,,,,,,,
0.419048,,,-0.090016,,,,,,,,,,,,,,0.011329,,,,,,,,,,,,,,-0.109921,,,,,,,,,,,,,,-0.013712,,,,,,,,,,,,,,-0.002938,,,,,,,,,,,,,,0.004634,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.023952,,,,,,,,,,,,,,0.056067,,,,,,,,,,,,
0.428571,,,-0.089047,,,,,,,,,,,,,,0.011441,,,,,,,,,,,,,,-0.105902,,,,,,,,,,,,,,-0.014813,,,,,,,,,,,,,,-0.012799,,,,,,,,,,,,,,0.012096,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.023187,,,,,,,,,,,,,,0.056329,,,,,,,,,,,,
0.438095,,,-0.088080,,,,,,,,,,,,,,0.012032,,,,,,,,,,,,,,-0.103353,,,,,,,,,,,,,,-0.014935,,,,,,,,,,,,,,-0.008367,,,,,,,,,,,,,,0.014499,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.021448,,,,,,,,,,,,,,0.056731,,,,,,,,,,,,
0.447619,,,-0.086254,,,,,,,,,,,,,,0.012473,,,,,,,,,,,,,,-0.100458,,,,,,,,,,,,,,-0.012488,,,,,,,,,,,,,,-0.020111,,,,,,,,,,,,,,0.016649,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.017892,,,,,,,,,,,,,,0.056920,,,,,,,,,,,,
0.457143,,,-0.083602,,,,,,,,,,,,,,0.013182,,,,,,,,,,,,,,-0.096706,,,,,,,,,,,,,,-0.008573,,,,,,,,,,,,,,-0.026537,,,,,,,,,,,,,,0.013994,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.014234,,,,,,,,,,,,,,0.057028,,,,,,,,,,,,
0.466667,,,-0.079837,,,,,,,,,,,,,,0.013988,,,,,,,,,,,,,,-0.091570,,,,,,,,,,,,,,-0.005637,,,,,,,,,,,,,,-0.044153,,,,,,,,,,,,,,0.016902,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.010339,,,,,,,,,,,,,,0.057079,,,,,,,,,,,,
0.476190,,,-0.074225,,,,,,,,,,,,,,0.015217,,,,,,,,,,,,,,-0.084689,,,,,,,,,,,,,,-0.004414,,,,,,,,,,,,,,-0.052130,,,,,,,,,,,,,,0.020823,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.006973,,,,,,,,,,,,,,0.056516,,,,,,,,,,,,
0.485714,,,-0.067957,,,,,,,,,,,,,,0.016442,,,,,,,,,,,,,,-0.078028,,,,,,,,,,,,,,-0.004291,,,,,,,,,,,,,,-0.058999,,,,,,,,,,,,,,0.027273,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.002194,,,,,,,,,,,,,,0.055778,,,,,,,,,,,,
0.495238,,,-0.061426,,,,,,,,,,,,,,0.017718,,,,,,,,,,,,,,-0.073033,,,,,,,,,,,,,,-0.003190,,,,,,,,,,,,,,-0.066201,,,,,,,,,,,,,,0.028412,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.002452,,,,,,,,,,,,,,0.054745,,,,,,,,,,,,
