Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,
0.000000,,,,,0.014085,,,,,,,,,,,,,,,,0.026437,,,,,,,,,,,,,,,,-0.035255,,,,,,,,,,,,,,,,-0.010164,,,,,,,,,,,,,,,,0.039385,,,,,,,,,,,,,,,,-0.021167,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.011790,,,,,,,,,,,,,,,,0.032537,,,,,,,,,,,,
0.007576,,,,,0.008989,,,,,,,,,,,,,,,,0.026054,,,,,,,,,,,,,,,,-0.035484,,,,,,,,,,,,,,,,-0.012855,,,,,,,,,,,,,,,,0.043373,,,,,,,,,,,,,,,,-0.029767,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.011994,,,,,,,,,,,,,,,,0.033047,,,,,,,,,,,,
0.015152,,,,,0.002959,,,,,,,,,,,,,,,,0.025814,,,,,,,,,,,,,,,,-0.033741,,,,,,,,,,,,,,,,-0.015547,,,,,,,,,,,,,,,,0.046586,,,,,,,,,,,,,,,,-0.038367,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012255,,,,,,,,,,,,,,,,0.034073,,,,,,,,,,,,
0.022727,,,,,-0.003961,,,,,,,,,,,,,,,,0.025372,,,,,,,,,,,,,,,,-0.031901,,,,,,,,,,,,,,,,-0.015425,,,,,,,,,,,,,,,,0.047473,,,,,,,,,,,,,,,,-0.044059,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012538,,,,,,,,,,,,,,,,0.034915,,,,,,,,,,,,
0.030303,,,,,-0.010413,,,,,,,,,,,,,,,,0.024593,,,,,,,,,,,,,,,,-0.033247,,,,,,,,,,,,,,,,-0.014201,,,,,,,,,,,,,,,,0.055007,,,,,,,,,,,,,,,,-0.048738,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012836,,,,,,,,,,,,,,,,0.036041,,,,,,,,,,,,
0.037879,,,,,-0.017787,,,,,,,,,,,,,,,,0.023362,,,,,,,,,,,,,,,,-0.034983,,,,,,,,,,,,,,,,-0.011143,,,,,,,,,,,,,,,,0.051351,,,,,,,,,,,,,,,,-0.050509,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013170,,,,,,,,,,,,,,,,0.037258,,,,,,,,,,,,
0.045455,,,,,-0.024941,,,,,,,,,,,,,,,,0.021721,,,,,,,,,,,,,,,,-0.038866,,,,,,,,,,,,,,,,-0.008329,,,,,,,,,,,,,,,,0.053345,,,,,,,,,,,,,,,,-0.051521,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013468,,,,,,,,,,,,,,,,0.038763,,,,,,,,,,,,
0.053030,,,,,-0.032383,,,,,,,,,,,,,,,,0.020036,,,,,,,,,,,,,,,,-0.043681,,,,,,,,,,,,,,,,-0.004781,,,,,,,,,,,,,,,,0.044260,,,,,,,,,,,,,,,,-0.047726,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013738,,,,,,,,,,,,,,,,0.040584,,,,,,,,,,,,
0.060606,,,,,-0.037778,,,,,,,,,,,,,,,,0.019246,,,,,,,,,,,,,,,,-0.045997,,,,,,,,,,,,,,,,-0.003680,,,,,,,,,,,,,,,,0.035507,,,,,,,,,,,,,,,,-0.039885,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013942,,,,,,,,,,,,,,,,0.041900,,,,,,,,,,,,
0.068182,,,,,-0.042419,,,,,,,,,,,,,,,,0.019005,,,,,,,,,,,,,,,,-0.047602,,,,,,,,,,,,,,,,-0.002089,,,,,,,,,,,,,,,,0.024871,,,,,,,,,,,,,,,,-0.030526,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014038,,,,,,,,,,,,,,,,0.043809,,,,,,,,,,,,
0.075758,,,,,-0.045065,,,,,,,,,,,,,,,,0.019057,,,,,,,,,,,,,,,,-0.048647,,,,,,,,,,,,,,,,0.000969,,,,,,,,,,,,,,,,0.014235,,,,,,,,,,,,,,,,-0.016993,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014033,,,,,,,,,,,,,,,,0.045130,,,,,,,,,,,,
0.083333,,,,,-0.046391,,,,,,,,,,,,,,,,0.019467,,,,,,,,,,,,,,,,-0.053533,,,,,,,,,,,,,,,,0.004028,,,,,,,,,,,,,,,,-0.002606,,,,,,,,,,,,,,,,-0.005863,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013809,,,,,,,,,,,,,,,,0.046892,,,,,,,,,,,,
0.090909,,,,,-0.045466,,,,,,,,,,,,,,,,0.020354,,,,,,,,,,,,,,,,-0.052612,,,,,,,,,,,,,,,,0.004395,,,,,,,,,,,,,,,,-0.027866,,,,,,,,,,,,,,,,0.002358,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013733,,,,,,,,,,,,,,,,0.047941,,,,,,,,,,,,
0.098485,,,,,-0.041977,,,,,,,,,,,,,,,,0.021062,,,,,,,,,,,,,,,,-0.054285,,,,,,,,,,,,,,,,0.002682,,,,,,,,,,,,,,,,-0.031855,,,,,,,,,,,,,,,,0.008302,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013483,,,,,,,,,,,,,,,,0.049075,,,,,,,,,,,,
0.106061,,,,,-0.037295,,,,,,,,,,,,,,,,0.021785,,,,,,,,,,,,,,,,-0.054788,,,,,,,,,,,,,,,,0.002682,,,,,,,,,,,,,,,,-0.050025,,,,,,,,,,,,,,,,0.016397,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013247,,,,,,,,,,,,,,,,0.050058,,,,,,,,,,,,
0.113636,,,,,-0.031674,,,,,,,,,,,,,,,,0.023131,,,,,,,,,,,,,,,,-0.054982,,,,,,,,,,,,,,,,0.002071,,,,,,,,,,,,,,,,-0.055232,,,,,,,,,,,,,,,,0.018547,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013030,,,,,,,,,,,,,,,,0.050195,,,,,,,,,,,,
0.121212,,,,,-0.025192,,,,,,,,,,,,,,,,0.023927,,,,,,,,,,,,,,,,-0.054468,,,,,,,,,,,,,,,,0.004640,,,,,,,,,,,,,,,,-0.064871,,,,,,,,,,,,,,,,0.021582,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012818,,,,,,,,,,,,,,,,0.050311,,,,,,,,,,,,
0.128788,,,,,-0.017324,,,,,,,,,,,,,,,,0.024808,,,,,,,,,,,,,,,,-0.051697,,,,,,,,,,,,,,,,0.003049,,,,,,,,,,,,,,,,-0.058113,,,,,,,,,,,,,,,,0.022088,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012659,,,,,,,,,,,,,,,,0.049783,,,,,,,,,,,,
0.136364,,,,,-0.011656,,,,,,,,,,,,,,,,0.025193,,,,,,,,,,,,,,,,-0.049880,,,,,,,,,,,,,,,,-0.002334,,,,,,,,,,,,,,,,-0.051354,,,,,,,,,,,,,,,,0.015385,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012593,,,,,,,,,,,,,,,,0.048771,,,,,,,,,,,,
0.143939,,,,,-0.005358,,,,,,,,,,,,,,,,0.025240,,,,,,,,,,,,,,,,-0.042143,,,,,,,,,,,,,,,,-0.009919,,,,,,,,,,,,,,,,-0.033295,,,,,,,,,,,,,,,,0.011843,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012725,,,,,,,,,,,,,,,,0.046556,,,,,,,,,,,,
0.151515,,,,,-0.003261,,,,,,,,,,,,,,,,0.024392,,,,,,,,,,,,,,,,-0.036870,,,,,,,,,,,,,,,,-0.015792,,,,,,,,,,,,,,,,-0.008921,,,,,,,,,,,,,,,,0.010073,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012759,,,,,,,,,,,,,,,,0.043605,,,,,,,,,,,,
0.159091,,,,,-0.003214,,,,,,,,,,,,,,,,0.023288,,,,,,,,,,,,,,,,-0.029695,,,,,,,,,,,,,,,,-0.020196,,,,,,,,,,,,,,,,0.011022,,,,,,,,,,,,,,,,0.008808,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012926,,,,,,,,,,,,,,,,0.039691,,,,,,,,,,,,
0.166667,,,,,-0.005383,,,,,,,,,,,,,,,,0.022122,,,,,,,,,,,,,,,,-0.022799,,,,,,,,,,,,,,,,-0.026313,,,,,,,,,,,,,,,,0.035286,,,,,,,,,,,,,,,,0.005140,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013131,,,,,,,,,,,,,,,,0.035475,,,,,,,,,,,,
0.174242,,,,,-0.008758,,,,,,,,,,,,,,,,0.020147,,,,,,,,,,,,,,,,-0.012970,,,,,,,,,,,,,,,,-0.033899,,,,,,,,,,,,,,,,0.053677,,,,,,,,,,,,,,,,0.004508,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013406,,,,,,,,,,,,,,,,0.031315,,,,,,,,,,,,
0.181818,,,,,-0.015953,,,,,,,,,,,,,,,,0.017635,,,,,,,,,,,,,,,,-0.007375,,,,,,,,,,,,,,,,-0.043564,,,,,,,,,,,,,,,,0.083037,,,,,,,,,,,,,,,,-0.000678,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013783,,,,,,,,,,,,,,,,0.027121,,,,,,,,,,,,
0.189394,,,,,-0.025994,,,,,,,,,,,,,,,,0.014643,,,,,,,,,,,,,,,,-0.006398,,,,,,,,,,,,,,,,-0.050904,,,,,,,,,,,,,,,,0.092122,,,,,,,,,,,,,,,,-0.001816,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014252,,,,,,,,,,,,,,,,0.023228,,,,,,,,,,,,
0.196970,,,,,-0.036129,,,,,,,,,,,,,,,,0.011292,,,,,,,,,,,,,,,,-0.005281,,,,,,,,,,,,,,,,-0.053351,,,,,,,,,,,,,,,,0.101097,,,,,,,,,,,,,,,,0.000081,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014755,,,,,,,,,,,,,,,,0.019362,,,,,,,,,,,,
0.204545,,,,,-0.047760,,,,,,,,,,,,,,,,0.008227,,,,,,,,,,,,,,,,-0.011019,,,,,,,,,,,,,,,,-0.049559,,,,,,,,,,,,,,,,0.101540,,,,,,,,,,,,,,,,0.000334,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015246,,,,,,,,,,,,,,,,0.017164,,,,,,,,,,,,
0.212121,,,,,-0.057255,,,,,,,,,,,,,,,,0.005567,,,,,,,,,,,,,,,,-0.018001,,,,,,,,,,,,,,,,-0.043197,,,,,,,,,,,,,,,,0.089796,,,,,,,,,,,,,,,,0.000840,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015714,,,,,,,,,,,,,,,,0.016032,,,,,,,,,,,,
0.219697,,,,,-0.065410,,,,,,,,,,,,,,,,0.003431,,,,,,,,,,,,,,,,-0.024106,,,,,,,,,,,,,,,,-0.035856,,,,,,,,,,,,,,,,0.068191,,,,,,,,,,,,,,,,0.000587,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016127,,,,,,,,,,,,,,,,0.015581,,,,,,,,,,,,
0.227273,,,,,-0.071132,,,,,,,,,,,,,,,,0.001604,,,,,,,,,,,,,,,,-0.029404,,,,,,,,,,,,,,,,-0.026558,,,,,,,,,,,,,,,,0.041490,,,,,,,,,,,,,,,,-0.001942,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016477,,,,,,,,,,,,,,,,0.015250,,,,,,,,,,,,
0.234848,,,,,-0.073911,,,,,,,,,,,,,,,,0.000473,,,,,,,,,,,,,,,,-0.032574,,,,,,,,,,,,,,,,-0.013834,,,,,,,,,,,,,,,,0.012351,,,,,,,,,,,,,,,,-0.005863,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016724,,,,,,,,,,,,,,,,0.014830,,,,,,,,,,,,
0.242424,,,,,-0.074021,,,,,,,,,,,,,,,,0.000077,,,,,,,,,,,,,,,,-0.031361,,,,,,,,,,,,,,,,0.002805,,,,,,,,,,,,,,,,-0.020000,,,,,,,,,,,,,,,,-0.010416,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016835,,,,,,,,,,,,,,,,0.014565,,,,,,,,,,,,
0.250000,,,,,-0.070585,,,,,,,,,,,,,,,,0.000509,,,,,,,,,,,,,,,,-0.023827,,,,,,,,,,,,,,,,0.023236,,,,,,,,,,,,,,,,-0.046812,,,,,,,,,,,,,,,,-0.014463,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016792,,,,,,,,,,,,,,,,0.014217,,,,,,,,,,,,
0.257576,,,,,-0.064012,,,,,,,,,,,,,,,,0.002464,,,,,,,,,,,,,,,,-0.017240,,,,,,,,,,,,,,,,0.039630,,,,,,,,,,,,,,,,-0.070189,,,,,,,,,,,,,,,,-0.015602,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016551,,,,,,,,,,,,,,,,0.014812,,,,,,,,,,,,
0.265152,,,,,-0.055277,,,,,,,,,,,,,,,,0.005056,,,,,,,,,,,,,,,,-0.008339,,,,,,,,,,,,,,,,0.048684,,,,,,,,,,,,,,,,-0.093013,,,,,,,,,,,,,,,,-0.015349,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.016218,,,,,,,,,,,,,,,,0.015552,,,,,,,,,,,,
0.272727,,,,,-0.044837,,,,,,,,,,,,,,,,0.008173,,,,,,,,,,,,,,,,0.000610,,,,,,,,,,,,,,,,0.051253,,,,,,,,,,,,,,,,-0.104646,,,,,,,,,,,,,,,,-0.015728,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015810,,,,,,,,,,,,,,,,0.016849,,,,,,,,,,,,
0.280303,,,,,-0.034147,,,,,,,,,,,,,,,,0.011095,,,,,,,,,,,,,,,,0.005417,,,,,,,,,,,,,,,,0.050274,,,,,,,,,,,,,,,,-0.105532,,,,,,,,,,,,,,,,-0.015222,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015376,,,,,,,,,,,,,,,,0.018390,,,,,,,,,,,,
0.287879,,,,,-0.024431,,,,,,,,,,,,,,,,0.014032,,,,,,,,,,,,,,,,0.006672,,,,,,,,,,,,,,,,0.047215,,,,,,,,,,,,,,,,-0.095007,,,,,,,,,,,,,,,,-0.012693,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014957,,,,,,,,,,,,,,,,0.020441,,,,,,,,,,,,
0.295455,,,,,-0.016166,,,,,,,,,,,,,,,,0.016811,,,,,,,,,,,,,,,,0.003976,,,,,,,,,,,,,,,,0.041955,,,,,,,,,,,,,,,,-0.079496,,,,,,,,,,,,,,,,-0.008393,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014551,,,,,,,,,,,,,,,,0.022966,,,,,,,,,,,,
0.303030,,,,,-0.009188,,,,,,,,,,,,,,,,0.019326,,,,,,,,,,,,,,,,-0.001655,,,,,,,,,,,,,,,,0.032901,,,,,,,,,,,,,,,,-0.062434,,,,,,,,,,,,,,,,-0.003207,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014158,,,,,,,,,,,,,,,,0.026209,,,,,,,,,,,,
0.310606,,,,,-0.004444,,,,,,,,,,,,,,,,0.021290,,,,,,,,,,,,,,,,-0.010423,,,,,,,,,,,,,,,,0.020300,,,,,,,,,,,,,,,,-0.046258,,,,,,,,,,,,,,,,-0.000045,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013859,,,,,,,,,,,,,,,,0.029157,,,,,,,,,,,,
0.318182,,,,,-0.001246,,,,,,,,,,,,,,,,0.022044,,,,,,,,,,,,,,,,-0.018148,,,,,,,,,,,,,,,,0.009411,,,,,,,,,,,,,,,,-0.036619,,,,,,,,,,,,,,,,-0.000172,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013700,,,,,,,,,,,,,,,,0.031413,,,,,,,,,,,,
0.325758,,,,,0.000851,,,,,,,,,,,,,,,,0.022400,,,,,,,,,,,,,,,,-0.023410,,,,,,,,,,,,,,,,0.002315,,,,,,,,,,,,,,,,-0.025429,,,,,,,,,,,,,,,,-0.003334,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013641,,,,,,,,,,,,,,,,0.032596,,,,,,,,,,,,
0.333333,,,,,0.001945,,,,,,,,,,,,,,,,0.022411,,,,,,,,,,,,,,,,-0.028471,,,,,,,,,,,,,,,,-0.002089,,,,,,,,,,,,,,,,-0.007591,,,,,,,,,,,,,,,,-0.005863,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013630,,,,,,,,,,,,,,,,0.033576,,,,,,,,,,,,
0.000000,,,,,,-0.005589,,,,,,,,,,,,,,,,0.021039,,,,,,,,,,,,,,,,-0.027954,,,,,,,,,,,,,,,,-0.017015,,,,,,,,,,,,,,,,0.013349,,,,,,,,,,,,,,,,-0.021167,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014317,,,,,,,,,,,,,,,,0.033219,,,,,,,,,,,
0.037037,,,,,,-0.008074,,,,,,,,,,,,,,,,0.019537,,,,,,,,,,,,,,,,-0.023026,,,,,,,,,,,,,,,,-0.024600,,,,,,,,,,,,,,,,0.015343,,,,,,,,,,,,,,,,-0.015602,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014591,,,,,,,,,,,,,,,,0.031057,,,,,,,,,,,
0.074074,,,,,,-0.010345,,,,,,,,,,,,,,,,0.017134,,,,,,,,,,,,,,,,-0.018079,,,,,,,,,,,,,,,,-0.030840,,,,,,,,,,,,,,,,0.017448,,,,,,,,,,,,,,,,-0.003713,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014846,,,,,,,,,,,,,,,,0.028429,,,,,,,,,,,
0.111111,,,,,,-0.013651,,,,,,,,,,,,,,,,0.014708,,,,,,,,,,,,,,,,-0.012025,,,,,,,,,,,,,,,,-0.029127,,,,,,,,,,,,,,,,0.009692,,,,,,,,,,,,,,,,0.009061,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015085,,,,,,,,,,,,,,,,0.024774,,,,,,,,,,,
0.148148,,,,,,-0.014031,,,,,,,,,,,,,,,,0.012349,,,,,,,,,,,,,,,,-0.002035,,,,,,,,,,,,,,,,-0.024478,,,,,,,,,,,,,,,,-0.007813,,,,,,,,,,,,,,,,0.023226,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015257,,,,,,,,,,,,,,,,0.020473,,,,,,,,,,,
0.185185,,,,,,-0.012456,,,,,,,,,,,,,,,,0.010203,,,,,,,,,,,,,,,,0.006835,,,,,,,,,,,,,,,,-0.019829,,,,,,,,,,,,,,,,-0.018671,,,,,,,,,,,,,,,,0.034103,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015281,,,,,,,,,,,,,,,,0.015869,,,,,,,,,,,
0.222222,,,,,,-0.009625,,,,,,,,,,,,,,,,0.008807,,,,,,,,,,,,,,,,0.012958,,,,,,,,,,,,,,,,-0.011877,,,,,,,,,,,,,,,,-0.016233,,,,,,,,,,,,,,,,0.043209,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.015151,,,,,,,,,,,,,,,,0.011368,,,,,,,,,,,
0.259259,,,,,,-0.006916,,,,,,,,,,,,,,,,0.008485,,,,,,,,,,,,,,,,0.016924,,,,,,,,,,,,,,,,-0.000743,,,,,,,,,,,,,,,,-0.017784,,,,,,,,,,,,,,,,0.050418,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014942,,,,,,,,,,,,,,,,0.007929,,,,,,,,,,,
0.296296,,,,,,-0.003201,,,,,,,,,,,,,,,,0.009271,,,,,,,,,,,,,,,,0.020448,,,,,,,,,,,,,,,,0.012959,,,,,,,,,,,,,,,,-0.016676,,,,,,,,,,,,,,,,0.053707,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014673,,,,,,,,,,,,,,,,0.005153,,,,,,,,,,,
0.333333,,,,,,0.000938,,,,,,,,,,,,,,,,0.010778,,,,,,,,,,,,,,,,0.021755,,,,,,,,,,,,,,,,0.027396,,,,,,,,,,,,,,,,-0.016565,,,,,,,,,,,,,,,,0.052189,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.014306,,,,,,,,,,,,,,,,0.004028,,,,,,,,,,,
0.388889,,,,,,0.004427,,,,,,,,,,,,,,,,0.013516,,,,,,,,,,,,,,,,0.019962,,,,,,,,,,,,,,,,0.036816,,,,,,,,,,,,,,,,-0.012688,,,,,,,,,,,,,,,,0.044474,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013913,,,,,,,,,,,,,,,,0.004285,,,,,,,,,,,
0.444444,,,,,,0.007351,,,,,,,,,,,,,,,,0.016743,,,,,,,,,,,,,,,,0.019868,,,,,,,,,,,,,,,,0.036939,,,,,,,,,,,,,,,,-0.013796,,,,,,,,,,,,,,,,0.031700,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013513,,,,,,,,,,,,,,,,0.005188,,,,,,,,,,,
0.500000,,,,,,0.011118,,,,,,,,,,,,,,,,0.018497,,,,,,,,,,,,,,,,0.018006,,,,,,,,,,,,,,,,0.031555,,,,,,,,,,,,,,,,-0.004600,,,,,,,,,,,,,,,,0.021329,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013170,,,,,,,,,,,,,,,,0.006501,,,,,,,,,,,
0.555556,,,,,,0.011147,,,,,,,,,,,,,,,,0.020153,,,,,,,,,,,,,,,,0.011758,,,,,,,,,,,,,,,,0.027151,,,,,,,,,,,,,,,,0.004374,,,,,,,,,,,,,,,,0.015132,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012960,,,,,,,,,,,,,,,,0.008426,,,,,,,,,,,
0.611111,,,,,,0.011776,,,,,,,,,,,,,,,,0.021517,,,,,,,,,,,,,,,,0.009068,,,,,,,,,,,,,,,,0.021156,,,,,,,,,,,,,,,,0.002159,,,,,,,,,,,,,,,,0.010958,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012828,,,,,,,,,,,,,,,,0.010023,,,,,,,,,,,
0.666667,,,,,,0.012215,,,,,,,,,,,,,,,,0.022276,,,,,,,,,,,,,,,,0.006443,,,,,,,,,,,,,,,,0.015161,,,,,,,,,,,,,,,,0.003156,,,,,,,,,,,,,,,,0.008682,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012695,,,,,,,,,,,,,,,,0.011563,,,,,,,,,,,
0.000000,,,,,,,-0.029209,,,,,,,,,,,,,,,,0.023541,,,,,,,,,,,,,,,,-0.042338,,,,,,,,,,,,,,,,-0.011143,,,,,,,,,,,,,,,,-0.017341,,,,,,,,,,,,,,,,-0.012566,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013777,,,,,,,,,,,,,,,,0.044467,,,,,,,,,,
0.007092,,,,,,,-0.025017,,,,,,,,,,,,,,,,0.023433,,,,,,,,,,,,,,,,-0.040469,,,,,,,,,,,,,,,,-0.013345,,,,,,,,,,,,,,,,-0.036397,,,,,,,,,,,,,,,,-0.001057,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013826,,,,,,,,,,,,,,,,0.044210,,,,,,,,,,
0.014184,,,,,,,-0.020315,,,,,,,,,,,,,,,,0.023531,,,,,,,,,,,,,,,,-0.040432,,,,,,,,,,,,,,,,-0.008940,,,,,,,,,,,,,,,,-0.038835,,,,,,,,,,,,,,,,0.009693,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013818,,,,,,,,,,,,,,,,0.043615,,,,,,,,,,
0.021277,,,,,,,-0.015152,,,,,,,,,,,,,,,,0.023931,,,,,,,,,,,,,,,,-0.040621,,,,,,,,,,,,,,,,-0.005759,,,,,,,,,,,,,,,,-0.041826,,,,,,,,,,,,,,,,0.019811,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013694,,,,,,,,,,,,,,,,0.043074,,,,,,,,,,
0.028369,,,,,,,-0.009047,,,,,,,,,,,,,,,,0.024382,,,,,,,,,,,,,,,,-0.039838,,,,,,,,,,,,,,,,-0.003802,,,,,,,,,,,,,,,,-0.043156,,,,,,,,,,,,,,,,0.028538,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013479,,,,,,,,,,,,,,,,0.042827,,,,,,,,,,
0.035461,,,,,,,-0.003952,,,,,,,,,,,,,,,,0.024883,,,,,,,,,,,,,,,,-0.039898,,,,,,,,,,,,,,,,-0.002701,,,,,,,,,,,,,,,,-0.028531,,,,,,,,,,,,,,,,0.037265,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013275,,,,,,,,,,,,,,,,0.042012,,,,,,,,,,
0.042553,,,,,,,0.000335,,,,,,,,,,,,,,,,0.025253,,,,,,,,,,,,,,,,-0.037234,,,,,,,,,,,,,,,,-0.000009,,,,,,,,,,,,,,,,-0.010361,,,,,,,,,,,,,,,,0.036506,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.013072,,,,,,,,,,,,,,,,0.040883,,,,,,,,,,
0.049645,,,,,,,0.001260,,,,,,,,,,,,,,,,0.025282,,,,,,,,,,,,,,,,-0.035767,,,,,,,,,,,,,,,,0.001337,,,,,,,,,,,,,,,,-0.003049,,,,,,,,,,,,,,,,0.030056,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,0.012897,,,,,,,,,,,,,,,,0.039593,,,,,,,,,,
