Time,Column,Value,Is Positive Peak
53198.200000,gyry,-0.008214,1
53198.200000,gyrz,-0.007250,1
53198.300000,gyry,-0.008244,0
53198.400000,gyrx,0.003184,1
53198.600000,magphi,0.013477,0
53198.700000,gyry,-0.003267,1
53198.800000,aclz,-0.007019,0
53198.800000,gyrz,-0.010880,0
53198.900000,acly,0.013876,1
53198.900000,gyry,-0.004486,0
53198.900000,magtheta,0.016440,1
53199.000000,aclx,-0.004680,1
53199.000000,magr,-0.001677,1
53199.100000,aclx,-0.004695,0
53199.100000,magr,-0.004055,0
53199.200000,gyrx,-0.003180,0
53199.200000,gyry,-0.001669,1
53199.300000,magr,0.001214,1
53199.400000,magr,-0.001295,0
53199.400000,magphi,0.013819,1
53199.500000,acly,0.012241,0
53199.500000,gyry,-0.003215,0
53199.600000,magr,-0.001180,1
53199.700000,gyry,-0.000773,1
53199.700000,magr,-0.003581,0
53199.800000,gyry,-0.000908,0
53199.800000,magtheta,0.011538,0
53199.900000,aclz,0.001362,1
53199.900000,gyrz,0.007447,1
53200.000000,aclz,0.000955,0
53200.000000,gyry,-0.000273,1
53200.000000,gyrz,0.007097,0
53200.100000,aclx,-0.000199,1
53200.100000,aclz,0.000995,1
53200.100000,gyrx,0.008771,1
53200.100000,gyry,-0.000489,0
53200.100000,gyrz,0.007224,1
53200.200000,gyrx,0.008405,0
53200.200000,magr,0.002071,1
53200.300000,aclx,-0.000766,0
53200.300000,aclz,-0.001908,0
53200.300000,gyrx,0.010412,1
53200.300000,gyry,0.001571,1
53200.300000,gyrz,0.005047,0
53200.400000,aclz,-0.001848,1
53200.400000,gyrz,0.005805,1
53200.500000,gyry,-0.001748,0
53200.500000,gyrz,0.005722,0
53200.600000,gyry,-0.001546,1
53200.700000,aclz,-0.003013,0
53200.700000,gyrz,0.006443,1
53200.700000,magtheta,0.014049,1
53200.800000,gyry,-0.002497,0
53200.800000,gyrz,0.006255,0
53200.900000,aclz,-0.001644,1
53200.900000,gyrz,0.006305,1
53201.000000,gyry,-0.001951,1
53201.000000,magr,-0.003370,0
53201.100000,gyrx,0.001484,0
53201.100000,gyry,-0.002675,0
53201.200000,acly,0.017389,1
53201.200000,aclz,-0.001937,0
53201.200000,gyrz,0.005108,0
53201.200000,magr,-0.003070,1
53201.300000,acly,0.017385,0
53201.300000,magr,-0.005385,0
53201.400000,aclz,-0.001467,1
53201.400000,gyrz,0.005386,1
53201.500000,aclz,-0.001636,0
53201.500000,gyry,-0.001195,1
53201.500000,gyrz,0.005054,0
53201.500000,magtheta,0.012367,0
53201.600000,acly,0.017694,1
53201.600000,aclz,-0.001009,1
53201.600000,gyrz,0.005235,1
53201.600000,magtheta,0.012403,1
53201.700000,acly,0.017687,0
53201.700000,aclz,-0.001263,0
53201.700000,gyrx,0.003283,1
53201.800000,gyry,-0.002838,0
53201.900000,aclz,-0.000308,1
53202.000000,gyrx,0.001215,0
53202.100000,aclz,-0.001064,0
53202.200000,aclz,-0.001001,1
53202.200000,gyrx,0.002097,1
53202.200000,gyry,-0.000608,1
53202.300000,aclz,-0.001024,0
53202.400000,aclz,-0.000616,1
53202.400000,gyry,-0.001638,0
53202.400000,magtheta,0.011504,0
53202.500000,acly,0.018771,1
53202.500000,aclz,-0.000695,0
53202.500000,gyry,-0.001032,1
53202.500000,magtheta,0.011511,1
53202.600000,acly,0.018760,0
53202.600000,aclz,-0.000675,1
53202.600000,magtheta,0.011385,0
53202.700000,aclx,0.008105,1
53202.700000,aclz,-0.000848,0
53202.700000,magphi,0.012660,0
53202.700000,magtheta,0.011423,1
53202.800000,aclx,0.008099,0
53202.800000,acly,0.018828,1
53203.000000,gyry,-0.001842,0
53203.100000,aclx,0.008206,1
53203.200000,gyrx,-0.000720,0
53203.200000,gyrz,-0.000608,0
53203.300000,acly,0.018664,0
53203.300000,gyry,-0.001065,1
53203.300000,gyrz,-0.000362,1
53203.300000,magtheta,0.010648,0
53203.400000,gyrx,-0.000347,1
53203.400000,gyry,-0.001186,0
53203.500000,magtheta,0.010690,1
53203.600000,acly,0.018801,1
53203.700000,gyry,-0.000401,1
53203.800000,gyry,-0.000787,0
53203.900000,gyry,-0.000365,1
53204.100000,aclx,0.005583,0
53204.200000,aclx,0.005739,1
53204.200000,gyry,-0.001927,0
53204.300000,magr,-0.001334,1
53204.500000,gyry,-0.001387,1
53204.500000,magr,-0.006012,0
53204.600000,magr,-0.000830,1
53204.700000,magr,-0.003247,0
53204.800000,aclx,0.004011,0
53204.800000,gyrx,-0.029511,0
53204.800000,magphi,0.014805,1
53205.000000,gyrz,-0.021449,0
53205.200000,gyry,-0.006615,0
53205.200000,magr,-0.002573,1
53205.300000,magr,-0.004911,0
53205.500000,gyry,-0.006058,1
53205.600000,gyry,-0.007121,0
53205.700000,gyrx,-0.021008,1
53205.700000,gyry,-0.006325,1
53205.800000,gyry,-0.006441,0
53205.800000,magr,-0.003891,1
53205.900000,aclz,0.027847,1
53205.900000,magr,-0.008623,0
53206.100000,magr,-0.007857,1
53206.200000,aclx,0.015605,1
53206.200000,magr,-0.009954,0
53206.500000,gyry,0.000214,1
53206.500000,magtheta,-0.026389,0
53206.600000,gyry,0.000151,0
53206.700000,magr,-0.003416,1
53206.800000,gyrx,-0.032024,0
53206.800000,magr,-0.005715,0
53207.000000,gyry,0.001794,1
53207.000000,gyrz,0.014132,1
53207.400000,magtheta,-0.021797,1
53207.500000,aclz,-0.010620,0
53207.500000,magr,0.000782,1
53207.600000,aclx,-0.000818,0
53207.800000,magr,-0.001774,0
53207.900000,acly,-0.047342,0
53207.900000,gyry,-0.004497,0
53207.900000,magr,-0.001693,1
53208.000000,gyry,-0.004463,1
53208.100000,gyrz,-0.008446,0
53208.100000,magphi,-0.048619,0
53208.200000,gyrx,0.001094,1
53208.200000,gyry,-0.004994,0
53208.200000,magr,-0.008506,0
53208.300000,gyry,-0.004878,1
53208.300000,gyrz,-0.008012,1
53208.300000,magphi,-0.042284,1
53208.400000,gyry,-0.005177,0
53208.400000,magr,-0.007751,1
53208.400000,magphi,-0.043478,0
53208.500000,gyrz,-0.008556,0
53208.500000,magr,-0.012307,0
53208.600000,gyrx,0.000499,0
53208.600000,magphi,-0.037608,1
53208.700000,gyry,-0.004544,1
53208.700000,gyrz,-0.008155,1
53208.700000,magphi,-0.039003,0
53208.800000,magphi,-0.036205,1
53208.900000,gyrx,0.000943,1
53208.900000,gyrz,-0.008569,0
53209.000000,gyry,-0.005925,0
53209.000000,magr,-0.005484,1
53209.100000,gyrx,0.000096,0
53209.100000,magr,-0.007689,0
53209.300000,magphi,-0.042942,0
53209.500000,magr,-0.006383,1
53209.600000,aclx,0.016530,1
53209.700000,magr,-0.010613,0
53209.800000,magtheta,-0.043310,0
53210.200000,aclz,0.023404,1
53210.200000,gyrz,0.015160,1
53210.400000,gyrx,0.034475,1
53210.400000,gyry,0.003714,1
53210.500000,magr,-0.007315,1
53210.600000,gyry,0.003092,0
53210.600000,magr,-0.009437,0
53210.900000,gyry,0.005453,1
53211.000000,gyry,0.004948,0
53211.100000,gyry,0.004991,1
53211.500000,magr,-0.001523,1
53211.800000,magr,-0.008358,0
53212.000000,gyry,0.002672,0
53212.100000,gyry,0.002760,1
53212.200000,magr,-0.002253,1
53212.300000,magr,-0.004605,0
53212.700000,aclz,0.015017,0
53212.700000,gyry,0.001201,0
53212.900000,gyry,0.001335,1
53212.900000,magr,0.001425,1
53213.000000,magr,-0.001094,0
53213.100000,gyry,0.001199,0
53213.300000,gyry,0.001740,1
53213.400000,magtheta,-0.003579,1
53213.500000,acly,0.005301,1
53213.500000,gyry,0.000869,0
53213.700000,magr,0.004119,1
53213.800000,gyry,0.002342,1
53213.900000,gyry,0.002212,0
53214.000000,gyry,0.002585,1
53214.400000,aclx,0.000730,0
53214.400000,magr,0.002974,0
53214.400000,magphi,0.010096,1
53214.500000,gyry,-0.001402,0
53214.500000,magr,0.007747,1
53214.700000,aclz,0.032944,1
53214.700000,gyrx,-0.024352,0
53214.700000,gyry,-0.001099,1
53214.700000,gyrz,-0.017258,0
53214.800000,magr,0.004395,0
53214.900000,aclz,0.032545,0
53214.900000,gyrz,-0.016941,1
53214.900000,magr,0.009104,1
53215.000000,aclz,0.032847,1
53215.000000,gyrz,-0.016988,0
53215.500000,gyry,-0.006952,0
53215.500000,magr,-0.001893,0
53215.600000,aclz,0.031425,0
53215.600000,magphi,-0.023331,0
53215.800000,gyrx,-0.012263,1
53215.900000,magphi,-0.017353,1
53216.000000,aclx,0.014700,1
53216.000000,aclz,0.032531,1
53216.200000,magtheta,-0.035256,0
53216.600000,magr,-0.001135,1
53216.700000,gyrx,-0.024584,0
53216.800000,gyry,0.010596,1
53216.900000,magr,-0.010363,0
53217.000000,gyrz,0.020264,1
53217.300000,magr,0.000991,1
53217.700000,aclz,-0.013010,0
53217.700000,magtheta,-0.021163,1
53217.800000,magr,-0.001669,0
53217.900000,aclx,-0.023292,0
53218.200000,acly,-0.049403,0
53218.200000,magphi,-0.050327,0
53218.400000,magr,-0.001263,1
53218.500000,magr,-0.003660,0
53218.600000,gyrx,0.005908,1
53218.600000,gyrz,-0.016143,0
53218.600000,magr,-0.003493,1
53218.700000,gyry,-0.007709,0
53218.700000,magr,-0.005789,0
53218.800000,magr,-0.005526,1
53218.900000,gyrx,0.005268,0
53219.000000,gyry,-0.006558,1
53219.000000,magr,-0.009832,0
53219.100000,gyrx,0.005589,1
53219.100000,gyry,-0.006722,0
53219.100000,magr,-0.009385,1
53219.200000,gyrx,0.005330,0
53219.200000,gyry,-0.005300,1
53219.300000,gyrx,0.005672,1
53219.300000,gyry,-0.005697,0
53219.300000,gyrz,-0.011971,1
53219.300000,magr,-0.013348,0
53219.400000,gyrz,-0.012130,0
53219.600000,gyrx,0.004534,0
53219.900000,aclx,0.002083,1
53220.000000,magtheta,-0.036975,0
53220.100000,gyry,0.004757,1
53220.500000,aclx,0.000293,0
53220.600000,aclx,0.000431,1
53220.600000,magr,0.000847,1
53220.700000,aclx,0.000372,0
53220.700000,gyrx,0.027794,1
53220.700000,gyrz,0.017718,1
53220.900000,aclz,0.031601,1
53220.900000,gyry,0.001153,0
53221.000000,aclx,0.000834,1
53221.100000,aclx,0.000514,0
53221.100000,gyry,0.002374,1
53221.200000,aclx,0.000524,1
53221.300000,aclx,0.000429,0
53222.200000,magr,0.000402,0
53222.300000,magr,0.005293,1
53222.800000,aclz,0.020962,0
53222.900000,gyry,-0.000617,0
53223.100000,aclx,0.002887,1
53223.100000,gyry,0.000695,1
53223.100000,magtheta,-0.006618,1
53223.200000,acly,0.001032,1
53223.200000,gyry,0.000668,0
53223.400000,magr,0.000830,0
53223.500000,gyry,0.003178,1
53223.500000,magr,0.005701,1
53223.900000,magr,0.002598,0
53224.000000,aclx,0.000960,0
53224.000000,magr,0.007389,1
53224.000000,magphi,0.011517,1
53224.100000,aclz,0.031348,1
53224.400000,gyrx,-0.027309,0
53224.400000,gyrz,-0.018506,0
53224.600000,gyrz,-0.018078,1
53224.700000,gyrz,-0.018150,0
53224.800000,magr,0.000712,0
53224.900000,magr,0.005589,1
53225.300000,gyrx,-0.019685,1
53225.400000,gyry,-0.006028,0
53225.700000,aclx,0.020048,1
53225.700000,gyrx,-0.021332,0
53225.800000,gyrx,-0.021141,1
53225.800000,magr,0.001441,0
53225.900000,gyrx,-0.021621,0
53225.900000,magr,0.006284,1
53225.900000,magtheta,-0.038038,0
53226.500000,gyry,0.000761,1
53226.500000,gyrz,0.016988,1
53226.600000,gyry,0.000089,0
53226.700000,gyrz,0.016958,0
53226.900000,gyry,0.000597,1
53226.900000,gyrz,0.017526,1
53227.000000,magr,-0.002437,0
53227.300000,magtheta,-0.030528,1
53227.400000,magr,-0.002023,1
53227.500000,aclx,-0.007169,0
53227.500000,aclz,-0.032074,0
53227.600000,magr,-0.006640,0
53227.800000,acly,-0.060940,0
53228.000000,gyry,-0.005394,0
53228.000000,magr,-0.005513,1
53228.100000,gyry,-0.004851,1
53228.100000,magr,-0.007717,0
53228.200000,gyry,-0.005035,0
53228.200000,gyrz,-0.016520,0
53228.300000,gyrx,0.003644,1
53228.400000,magr,-0.006711,1
53228.500000,gyry,-0.003602,1
53228.500000,magr,-0.008861,0
53228.700000,gyrx,0.003315,0
53228.700000,gyry,-0.003671,0
53228.700000,magr,-0.008073,1
53228.800000,gyrx,0.003381,1
53228.800000,gyry,-0.003382,1
53228.800000,magr,-0.010161,0
53228.900000,gyrx,0.003148,0
53229.000000,gyrx,0.003184,1
53229.000000,gyry,-0.004402,0
53229.000000,gyrz,-0.014739,1
53229.100000,gyrx,0.003108,0
53229.100000,magr,-0.008837,1
53229.200000,gyrx,0.003441,1
53229.200000,gyry,-0.003946,1
53229.200000,magr,-0.010890,0
53229.300000,gyrz,-0.015226,0
53229.400000,aclz,-0.010749,1
53229.400000,gyry,-0.004238,0
53229.500000,aclz,-0.010759,0
53229.500000,gyrx,0.001094,0
53229.500000,magr,-0.009471,1
53229.600000,magr,-0.011495,0
53229.700000,acly,-0.052420,1
53229.700000,magphi,-0.060828,0
53229.800000,acly,-0.052451,0
53229.800000,gyry,-0.000123,1
53229.800000,magr,-0.010474,1
53229.900000,magr,-0.012452,0
53230.000000,gyry,-0.001223,0
53230.200000,magtheta,-0.055636,0
53230.300000,aclx,0.028217,1
53230.300000,gyrz,0.002868,1
53230.300000,magr,-0.010338,1
53230.400000,gyry,0.005141,1
53230.500000,gyrx,0.037735,1
53230.500000,magr,-0.014216,0
53230.600000,aclx,0.027166,0
53230.700000,aclz,0.002242,1
53230.800000,aclz,0.002039,0
53230.800000,gyrz,-0.003416,0
53231.300000,aclz,0.003067,1
53231.400000,gyry,-0.001586,0
53231.500000,gyry,-0.001362,1
53231.600000,aclz,0.002831,0
53231.600000,gyry,-0.001616,0
53231.700000,aclz,0.002915,1
53231.700000,gyry,-0.001245,1
53231.800000,aclz,0.002550,0
53231.800000,gyry,-0.001300,0
53232.000000,aclz,0.002642,1
53232.000000,magr,-0.007075,1
53232.100000,aclz,0.002540,0
53232.100000,magr,-0.009208,0
53232.200000,gyrz,-0.001707,1
53232.300000,aclx,0.031611,1
53232.500000,gyry,0.002300,1
53232.700000,gyry,0.001783,0
53232.700000,magr,-0.006965,1
53232.700000,magtheta,-0.026925,1
53232.800000,acly,-0.007522,1
53232.800000,magr,-0.009103,0
53232.900000,gyry,0.002008,1
53232.900000,magr,-0.008689,1
53233.000000,magr,-0.010749,0
53233.200000,aclx,0.029605,0
53233.200000,gyry,0.000528,0
53233.300000,aclx,0.029650,1
53233.300000,magphi,0.000948,1
53233.400000,aclx,0.029560,0
53233.400000,gyry,0.000607,1
53233.500000,gyrx,-0.020515,0
53233.500000,gyrz,-0.010696,0
53233.600000,gyrx,-0.020103,1
53233.600000,gyrz,-0.010413,1
53233.700000,gyrz,-0.010450,0
53233.800000,aclz,0.019035,1
53233.800000,gyrx,-0.020784,0
53233.900000,gyrz,-0.009847,1
53234.000000,aclz,0.018858,0
53234.000000,gyrz,-0.010332,0
53234.100000,aclz,0.018911,1
53234.100000,magr,-0.002174,1
53234.200000,magr,-0.004530,0
53234.300000,gyry,-0.003271,0
53234.400000,gyry,-0.002357,1
53234.500000,gyry,-0.002361,0
53234.500000,magr,-0.003940,1
53234.600000,magr,-0.006215,0
53234.700000,magr,-0.005932,1
53234.800000,gyry,-0.001387,1
53234.800000,magr,-0.008117,0
53234.900000,gyrz,-0.004973,1
53234.900000,magr,-0.007748,1
53235.000000,magr,-0.009850,0
53235.100000,gyry,-0.003344,0
53235.100000,gyrz,-0.005113,0
53235.200000,gyry,-0.002778,1
53235.400000,gyry,-0.003458,0
53235.600000,aclz,0.014417,0
53235.600000,gyrx,-0.009743,1
53235.700000,aclx,0.036673,1
53235.700000,aclz,0.014432,1
53235.800000,magr,-0.002899,1
53235.900000,magtheta,-0.053132,0
53236.000000,magr,-0.007439,0
53236.200000,gyrx,-0.013990,0
53236.500000,gyrx,-0.013767,1
53236.700000,gyrx,-0.013883,0
53236.700000,gyry,0.007139,1
53236.700000,magr,-0.005371,1
53236.800000,magr,-0.007581,0
53236.900000,gyrz,0.024676,1
53237.000000,magr,-0.006908,1
53237.200000,magr,-0.013546,0
53237.600000,aclz,-0.007589,0
53237.700000,magtheta,-0.040448,1
53237.800000,aclx,-0.002100,0
53237.800000,magr,-0.010247,1
53237.900000,magr,-0.012235,0
53238.000000,acly,-0.056592,0
53238.000000,magr,-0.011679,1
53238.100000,gyry,-0.003184,0
53238.100000,magr,-0.013602,0
53238.200000,gyry,-0.003151,1
53238.300000,gyry,-0.003528,0
53238.300000,magr,-0.012394,1
53238.400000,magr,-0.014285,0
53238.400000,magphi,-0.060326,0
53238.600000,gyrx,0.004958,1
53238.600000,magphi,-0.052967,1
53238.700000,gyry,-0.002439,1
53238.700000,magphi,-0.053672,0
53238.800000,gyrz,-0.016081,0
53238.800000,magphi,-0.050207,1
53238.900000,gyrx,0.004192,0
53238.900000,gyry,-0.002499,0
53238.900000,magphi,-0.051053,0
53239.000000,gyry,-0.002146,1
53239.100000,gyrx,0.005051,1
53239.100000,gyry,-0.002335,0
53239.300000,gyrx,0.004376,0
53239.300000,magr,-0.005508,1
53239.400000,magr,-0.007712,0
53239.500000,magtheta,-0.051001,0
53239.600000,aclx,0.018492,1
53239.600000,magr,-0.007027,1
53239.800000,magr,-0.015997,0
53239.900000,gyry,0.005720,1
53239.900000,magr,-0.015270,1
53240.000000,magr,-0.017030,0
53240.100000,gyry,0.005283,0
53240.200000,gyry,0.005545,1
53240.300000,gyry,0.005474,0
53240.500000,gyry,0.006381,1
53240.500000,gyrz,0.016390,1
53240.600000,gyrx,0.028327,1
53240.700000,gyry,0.005787,0
53240.700000,magr,-0.012297,1
53240.800000,aclz,0.028387,1
53240.800000,magr,-0.014192,0
53240.900000,aclz,0.028137,0
53241.000000,aclz,0.028493,1
53241.000000,gyrz,0.012239,0
53241.100000,gyry,0.009530,1
53241.100000,gyrz,0.012401,1
53241.800000,magr,-0.008913,1
53241.900000,aclz,0.025917,0
53241.900000,magr,-0.010962,0
53242.000000,aclz,0.026217,1
53242.000000,magr,-0.010464,1
53242.100000,magr,-0.012442,0
53243.100000,gyrz,0.005116,0
53243.200000,gyry,0.002663,0
53243.200000,gyrz,0.005218,1
53243.300000,gyry,0.002694,1
53243.700000,aclz,0.023347,0
53243.800000,aclz,0.023418,1
53243.900000,magr,-0.005386,1
53244.000000,magr,-0.007595,0
53244.100000,aclx,-0.005126,0
53244.100000,acly,0.005543,1
53244.100000,magphi,0.008139,1
