Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
0.393939,,,0.086365,,,,,,,,,0.076820,,,,,,,,,0.072089,,,,,,,,,-0.011205,,,,,,,,,-0.018207,,,,,,,,,-0.000677,,,,,,,,,0.000000,,,,,,,,,0.071942,,,,,,,,,-0.089450,,,,,,,
0.424242,,,0.084491,,,,,,,,,0.076784,,,,,,,,,0.072056,,,,,,,,,-0.020679,,,,,,,,,-0.008258,,,,,,,,,-0.007711,,,,,,,,,0.000000,,,,,,,,,0.071925,,,,,,,,,-0.088593,,,,,,,
0.454545,,,0.079868,,,,,,,,,0.075037,,,,,,,,,0.071348,,,,,,,,,-0.032118,,,,,,,,,0.001088,,,,,,,,,-0.016397,,,,,,,,,0.000000,,,,,,,,,0.072868,,,,,,,,,-0.086072,,,,,,,
0.515152,,,0.081350,,,,,,,,,0.075024,,,,,,,,,0.070900,,,,,,,,,-0.034083,,,,,,,,,0.001540,,,,,,,,,-0.015663,,,,,,,,,0.000000,,,,,,,,,0.072895,,,,,,,,,-0.086501,,,,,,,
0.545455,,,0.076099,,,,,,,,,0.071299,,,,,,,,,0.068250,,,,,,,,,-0.036189,,,,,,,,,0.006816,,,,,,,,,-0.016091,,,,,,,,,0.000000,,,,,,,,,0.051924,,,,,,,,,-0.077257,,,,,,,
0.575758,,,0.077695,,,,,,,,,0.071119,,,,,,,,,0.067893,,,,,,,,,-0.038575,,,,,,,,,0.013072,,,,,,,,,-0.016458,,,,,,,,,0.000000,,,,,,,,,0.051986,,,,,,,,,-0.078104,,,,,,,
0.606061,,,0.070409,,,,,,,,,0.066245,,,,,,,,,0.062745,,,,,,,,,-0.041171,,,,,,,,,0.020082,,,,,,,,,-0.016886,,,,,,,,,0.000000,,,,,,,,,0.044361,,,,,,,,,-0.058735,,,,,,,
0.636364,,,0.071185,,,,,,,,,0.057446,,,,,,,,,0.052878,,,,,,,,,-0.043832,,,,,,,,,0.032003,,,,,,,,,-0.017218,,,,,,,,,0.000000,,,,,,,,,0.031431,,,,,,,,,-0.035029,,,,,,,
0.666667,,,0.062442,,,,,,,,,0.044587,,,,,,,,,0.039688,,,,,,,,,-0.047628,,,,,,,,,0.048573,,,,,,,,,-0.023676,,,,,,,,,0.000000,,,,,,,,,0.019587,,,,,,,,,-0.020410,,,,,,,
0.696970,,,0.053551,,,,,,,,,0.033638,,,,,,,,,0.029502,,,,,,,,,-0.048330,,,,,,,,,0.053774,,,,,,,,,-0.027468,,,,,,,,,0.000000,,,,,,,,,0.011196,,,,,,,,,-0.009263,,,,,,,
0.727273,,,0.046756,,,,,,,,,0.022857,,,,,,,,,0.019170,,,,,,,,,-0.049382,,,,,,,,,0.057844,,,,,,,,,-0.030710,,,,,,,,,0.000000,,,,,,,,,0.002707,,,,,,,,,0.000883,,,,,,,
0.757576,,,0.037655,,,,,,,,,0.011656,,,,,,,,,0.008734,,,,,,,,,-0.041312,,,,,,,,,0.055206,,,,,,,,,-0.026918,,,,,,,,,0.000000,,,,,,,,,-0.005508,,,,,,,,,0.011754,,,,,,,
0.818182,,,0.033490,,,,,,,,,0.002442,,,,,,,,,-0.001559,,,,,,,,,-0.029802,,,,,,,,,0.042016,,,,,,,,,-0.017620,,,,,,,,,0.000000,,,,,,,,,-0.014747,,,,,,,,,0.018470,,,,,,,
0.848485,,,0.024392,,,,,,,,,-0.008766,,,,,,,,,-0.012062,,,,,,,,,-0.028188,,,,,,,,,0.038473,,,,,,,,,-0.017131,,,,,,,,,0.000000,,,,,,,,,-0.022948,,,,,,,,,0.029494,,,,,,,
0.878788,,,0.025303,,,,,,,,,-0.016079,,,,,,,,,-0.020685,,,,,,,,,-0.025592,,,,,,,,,0.034930,,,,,,,,,-0.016519,,,,,,,,,0.000000,,,,,,,,,-0.010261,,,,,,,,,0.030988,,,,,,,
0.909091,,,0.016946,,,,,,,,,-0.027140,,,,,,,,,-0.031311,,,,,,,,,-0.024609,,,,,,,,,0.034403,,,,,,,,,-0.019027,,,,,,,,,0.000000,,,,,,,,,-0.018506,,,,,,,,,0.042617,,,,,,,
0.939394,,,0.007681,,,,,,,,,-0.034055,,,,,,,,,-0.037672,,,,,,,,,-0.024211,,,,,,,,,0.030345,,,,,,,,,-0.021479,,,,,,,,,0.000000,,,,,,,,,-0.019298,,,,,,,,,0.035821,,,,,,,
0.969697,,,-0.006518,,,,,,,,,-0.044576,,,,,,,,,-0.047190,,,,,,,,,-0.018714,,,,,,,,,0.022419,,,,,,,,,-0.022514,,,,,,,,,0.000000,,,,,,,,,-0.019350,,,,,,,,,0.030439,,,,,,,
1.000000,,,-0.004228,,,,,,,,,-0.044522,,,,,,,,,-0.047446,,,,,,,,,-0.016819,,,,,,,,,0.016012,,,,,,,,,-0.018660,,,,,,,,,0.000000,,,,,,,,,-0.019482,,,,,,,,,0.031269,,,,,,,
0.000000,,,,0.021960,,,,,,,,,-0.043789,,,,,,,,,-0.051338,,,,,,,,,-0.003175,,,,,,,,,0.001258,,,,,,,,,-0.003705,,,,,,,,,0.000000,,,,,,,,,-0.020326,,,,,,,,,0.027305,,,,,,
0.025000,,,,-0.000766,,,,,,,,,-0.041013,,,,,,,,,-0.044498,,,,,,,,,0.016095,,,,,,,,,-0.019639,,,,,,,,,0.013942,,,,,,,,,0.000000,,,,,,,,,-0.033081,,,,,,,,,0.029482,,,,,,
0.050000,,,,-0.020536,,,,,,,,,-0.035392,,,,,,,,,-0.035606,,,,,,,,,0.036447,,,,,,,,,-0.036674,,,,,,,,,0.032537,,,,,,,,,0.000000,,,,,,,,,-0.024090,,,,,,,,,0.023659,,,,,,
0.075000,,,,-0.041512,,,,,,,,,-0.032167,,,,,,,,,-0.028773,,,,,,,,,0.055886,,,,,,,,,-0.056497,,,,,,,,,0.050215,,,,,,,,,0.000000,,,,,,,,,-0.036815,,,,,,,,,0.026278,,,,,,
0.100000,,,,-0.053978,,,,,,,,,-0.025197,,,,,,,,,-0.019290,,,,,,,,,0.076027,,,,,,,,,-0.073079,,,,,,,,,0.068382,,,,,,,,,0.000000,,,,,,,,,-0.028356,,,,,,,,,0.016736,,,,,,
0.150000,,,,-0.072035,,,,,,,,,-0.021297,,,,,,,,,-0.012306,,,,,,,,,0.096099,,,,,,,,,-0.089661,,,,,,,,,0.086365,,,,,,,,,0.000000,,,,,,,,,-0.041202,,,,,,,,,0.016932,,,,,,
0.175000,,,,-0.087726,,,,,,,,,-0.014940,,,,,,,,,-0.001841,,,,,,,,,0.116029,,,,,,,,,-0.106243,,,,,,,,,0.103798,,,,,,,,,0.000000,,,,,,,,,-0.032797,,,,,,,,,0.006303,,,,,,
0.200000,,,,-0.095782,,,,,,,,,-0.007138,,,,,,,,,0.007930,,,,,,,,,0.135820,,,,,,,,,-0.122373,,,,,,,,,0.120497,,,,,,,,,0.000000,,,,,,,,,-0.024402,,,,,,,,,-0.004575,,,,,,
0.225000,,,,-0.111720,,,,,,,,,-0.003103,,,,,,,,,0.014139,,,,,,,,,0.136943,,,,,,,,,-0.121091,,,,,,,,,0.119641,,,,,,,,,0.000000,,,,,,,,,-0.037154,,,,,,,,,-0.000022,,,,,,
0.250000,,,,-0.128880,,,,,,,,,0.005057,,,,,,,,,0.028001,,,,,,,,,0.161318,,,,,,,,,-0.145977,,,,,,,,,0.142135,,,,,,,,,0.000000,,,,,,,,,-0.020302,,,,,,,,,-0.017953,,,,,,
0.275000,,,,-0.136699,,,,,,,,,0.020647,,,,,,,,,0.047266,,,,,,,,,0.176804,,,,,,,,,-0.162019,,,,,,,,,0.154751,,,,,,,,,0.000000,,,,,,,,,-0.011876,,,,,,,,,-0.032394,,,,,,
0.300000,,,,-0.108119,,,,,,,,,0.029064,,,,,,,,,0.052026,,,,,,,,,0.158347,,,,,,,,,-0.143402,,,,,,,,,0.136523,,,,,,,,,0.000000,,,,,,,,,0.009243,,,,,,,,,-0.047041,,,,,,
0.325000,,,,-0.082933,,,,,,,,,0.034683,,,,,,,,,0.054743,,,,,,,,,0.138838,,,,,,,,,-0.127046,,,,,,,,,0.117255,,,,,,,,,0.000000,,,,,,,,,0.008625,,,,,,,,,-0.052538,,,,,,
0.350000,,,,-0.057192,,,,,,,,,0.042647,,,,,,,,,0.059618,,,,,,,,,0.120451,,,,,,,,,-0.107147,,,,,,,,,0.098782,,,,,,,,,0.000000,,,,,,,,,0.029781,,,,,,,,,-0.065789,,,,,,
0.400000,,,,-0.039636,,,,,,,,,0.047019,,,,,,,,,0.062088,,,,,,,,,0.100520,,,,,,,,,-0.090339,,,,,,,,,0.080126,,,,,,,,,0.000000,,,,,,,,,0.029649,,,,,,,,,-0.066906,,,,,,
0.425000,,,,-0.015217,,,,,,,,,0.054510,,,,,,,,,0.066540,,,,,,,,,0.081782,,,,,,,,,-0.072551,,,,,,,,,0.061409,,,,,,,,,0.000000,,,,,,,,,0.050856,,,,,,,,,-0.079050,,,,,,
0.450000,,,,0.005987,,,,,,,,,0.059295,,,,,,,,,0.067586,,,,,,,,,0.063325,,,,,,,,,-0.054160,,,,,,,,,0.043303,,,,,,,,,0.000000,,,,,,,,,0.050963,,,,,,,,,-0.080116,,,,,,
0.475000,,,,0.020911,,,,,,,,,0.063008,,,,,,,,,0.069376,,,,,,,,,0.033359,,,,,,,,,-0.032604,,,,,,,,,0.022812,,,,,,,,,0.000000,,,,,,,,,0.050871,,,,,,,,,-0.080479,,,,,,
0.500000,,,,0.038894,,,,,,,,,0.068167,,,,,,,,,0.075193,,,,,,,,,0.005895,,,,,,,,,-0.013252,,,,,,,,,0.005323,,,,,,,,,0.000000,,,,,,,,,0.073562,,,,,,,,,-0.091980,,,,,,
0.525000,,,,0.063047,,,,,,,,,0.071435,,,,,,,,,0.076276,,,,,,,,,-0.043628,,,,,,,,,0.036363,,,,,,,,,-0.041537,,,,,,,,,0.000000,,,,,,,,,0.052228,,,,,,,,,-0.086603,,,,,,
0.550000,,,,0.049101,,,,,,,,,0.065718,,,,,,,,,0.074832,,,,,,,,,-0.055909,,,,,,,,,0.050985,,,,,,,,,-0.053220,,,,,,,,,0.000000,,,,,,,,,0.030897,,,,,,,,,-0.080994,,,,,,
0.575000,,,,0.034379,,,,,,,,,0.059742,,,,,,,,,0.073203,,,,,,,,,-0.067980,,,,,,,,,0.065607,,,,,,,,,-0.065087,,,,,,,,,0.000000,,,,,,,,,0.009653,,,,,,,,,-0.073482,,,,,,
0.600000,,,,0.027032,,,,,,,,,0.051351,,,,,,,,,0.067169,,,,,,,,,-0.080050,,,,,,,,,0.079250,,,,,,,,,-0.076892,,,,,,,,,0.000000,,,,,,,,,0.001312,,,,,,,,,-0.059668,,,,,,
0.650000,,,,0.012903,,,,,,,,,0.044928,,,,,,,,,0.065607,,,,,,,,,-0.092262,,,,,,,,,0.092440,,,,,,,,,-0.088698,,,,,,,,,0.000000,,,,,,,,,-0.019845,,,,,,,,,-0.052050,,,,,,
0.675000,,,,0.010171,,,,,,,,,0.036172,,,,,,,,,0.058024,,,,,,,,,-0.103631,,,,,,,,,0.105479,,,,,,,,,-0.100809,,,,,,,,,0.000000,,,,,,,,,-0.027981,,,,,,,,,-0.044261,,,,,,
0.700000,,,,0.005371,,,,,,,,,0.027351,,,,,,,,,0.051083,,,,,,,,,-0.116052,,,,,,,,,0.117388,,,,,,,,,-0.112553,,,,,,,,,0.000000,,,,,,,,,-0.036212,,,,,,,,,-0.034442,,,,,,
0.725000,,,,-0.009674,,,,,,,,,0.020650,,,,,,,,,0.049221,,,,,,,,,-0.128544,,,,,,,,,0.128543,,,,,,,,,-0.124175,,,,,,,,,0.000000,,,,,,,,,-0.057384,,,,,,,,,-0.026259,,,,,,
0.750000,,,,-0.039179,,,,,,,,,0.009223,,,,,,,,,0.046500,,,,,,,,,-0.109578,,,,,,,,,0.109317,,,,,,,,,-0.109118,,,,,,,,,0.000000,,,,,,,,,-0.084964,,,,,,,,,-0.015514,,,,,,
0.775000,,,,-0.048862,,,,,,,,,-0.005380,,,,,,,,,0.032421,,,,,,,,,-0.095139,,,,,,,,,0.095530,,,,,,,,,-0.100136,,,,,,,,,0.000000,,,,,,,,,-0.109243,,,,,,,,,-0.000129,,,,,,
0.800000,,,,-0.042511,,,,,,,,,-0.010916,,,,,,,,,0.022165,,,,,,,,,-0.084472,,,,,,,,,0.080757,,,,,,,,,-0.087474,,,,,,,,,0.000000,,,,,,,,,-0.096306,,,,,,,,,0.006618,,,,,,
0.825000,,,,-0.034237,,,,,,,,,-0.016447,,,,,,,,,0.011972,,,,,,,,,-0.072331,,,,,,,,,0.069300,,,,,,,,,-0.075730,,,,,,,,,0.000000,,,,,,,,,-0.083328,,,,,,,,,0.012172,,,,,,
0.850000,,,,-0.027407,,,,,,,,,-0.021470,,,,,,,,,0.002417,,,,,,,,,-0.062085,,,,,,,,,0.052191,,,,,,,,,-0.061967,,,,,,,,,0.000000,,,,,,,,,-0.070583,,,,,,,,,0.017854,,,,,,
0.900000,,,,-0.027528,,,,,,,,,-0.024289,,,,,,,,,-0.002597,,,,,,,,,-0.052189,,,,,,,,,0.034403,,,,,,,,,-0.048327,,,,,,,,,0.000000,,,,,,,,,-0.070670,,,,,,,,,0.016967,,,,,,
0.925000,,,,-0.018718,,,,,,,,,-0.029107,,,,,,,,,-0.012326,,,,,,,,,-0.042224,,,,,,,,,0.016389,,,,,,,,,-0.034747,,,,,,,,,0.000000,,,,,,,,,-0.057875,,,,,,,,,0.021449,,,,,,
0.950000,,,,-0.021739,,,,,,,,,-0.031651,,,,,,,,,-0.016500,,,,,,,,,-0.032188,,,,,,,,,-0.001550,,,,,,,,,-0.021168,,,,,,,,,0.000000,,,,,,,,,-0.058064,,,,,,,,,0.024589,,,,,,
0.975000,,,,-0.024023,,,,,,,,,-0.034202,,,,,,,,,-0.020500,,,,,,,,,-0.021241,,,,,,,,,-0.014363,,,,,,,,,-0.008629,,,,,,,,,0.000000,,,,,,,,,-0.058170,,,,,,,,,0.027970,,,,,,
1.000000,,,,-0.011565,,,,,,,,,-0.039079,,,,,,,,,-0.031079,,,,,,,,,-0.009930,,,,,,,,,-0.025204,,,,,,,,,0.003528,,,,,,,,,0.000000,,,,,,,,,-0.043342,,,,,,,,,0.032029,,,,,,
0.000000,,,,,0.017815,,,,,,,,,-0.043854,,,,,,,,,-0.046799,,,,,,,,,-0.006222,,,,,,,,,-0.006675,,,,,,,,,0.000241,,,,,,,,,0.000000,,,,,,,,,-0.020145,,,,,,,,,0.035744,,,,,
0.023810,,,,,0.010483,,,,,,,,,-0.042976,,,,,,,,,-0.045090,,,,,,,,,-0.005170,,,,,,,,,-0.002379,,,,,,,,,-0.000555,,,,,,,,,0.000000,,,,,,,,,-0.019664,,,,,,,,,0.042195,,,,,
0.047619,,,,,0.010835,,,,,,,,,-0.042967,,,,,,,,,-0.045267,,,,,,,,,0.030084,,,,,,,,,-0.034946,,,,,,,,,0.032797,,,,,,,,,0.000000,,,,,,,,,-0.019815,,,,,,,,,0.041224,,,,,
0.071429,,,,,0.004725,,,,,,,,,-0.033856,,,,,,,,,-0.037110,,,,,,,,,0.043394,,,,,,,,,-0.050392,,,,,,,,,0.044098,,,,,,,,,0.000000,,,,,,,,,-0.010903,,,,,,,,,0.035719,,,,,
0.095238,,,,,0.001285,,,,,,,,,-0.024387,,,,,,,,,-0.028522,,,,,,,,,0.046622,,,,,,,,,-0.053783,,,,,,,,,0.047524,,,,,,,,,0.000000,,,,,,,,,-0.001773,,,,,,,,,0.031965,,,,,
0.119048,,,,,-0.003724,,,,,,,,,-0.014889,,,,,,,,,-0.019823,,,,,,,,,0.048026,,,,,,,,,-0.057627,,,,,,,,,0.049603,,,,,,,,,0.000000,,,,,,,,,0.006475,,,,,,,,,0.021198,,,,,
0.142857,,,,,-0.004935,,,,,,,,,-0.005314,,,,,,,,,-0.010361,,,,,,,,,0.048307,,,,,,,,,-0.059436,,,,,,,,,0.050093,,,,,,,,,0.000000,,,,,,,,,0.015665,,,,,,,,,0.016519,,,,,
0.190476,,,,,-0.004855,,,,,,,,,0.004580,,,,,,,,,-0.000304,,,,,,,,,0.063325,,,,,,,,,-0.072476,,,,,,,,,0.061470,,,,,,,,,0.000000,,,,,,,,,0.024779,,,,,,,,,0.010364,,,,,
0.214286,,,,,-0.007730,,,,,,,,,0.014317,,,,,,,,,0.008475,,,,,,,,,0.078063,,,,,,,,,-0.085365,,,,,,,,,0.072664,,,,,,,,,0.000000,,,,,,,,,0.032973,,,,,,,,,-0.000521,,,,,
0.238095,,,,,-0.010349,,,,,,,,,0.023763,,,,,,,,,0.017570,,,,,,,,,0.088660,,,,,,,,,-0.097876,,,,,,,,,0.081349,,,,,,,,,0.000000,,,,,,,,,0.041280,,,,,,,,,-0.011572,,,,,
0.261905,,,,,-0.015585,,,,,,,,,0.032673,,,,,,,,,0.025817,,,,,,,,,0.088870,,,,,,,,,-0.097424,,,,,,,,,0.080799,,,,,,,,,0.000000,,,,,,,,,0.050265,,,,,,,,,-0.017783,,,,,
0.285714,,,,,0.001757,,,,,,,,,0.047170,,,,,,,,,0.038028,,,,,,,,,0.082256,,,,,,,,,-0.089391,,,,,,,,,0.073056,,,,,,,,,0.000000,,,,,,,,,0.059040,,,,,,,,,-0.038612,,,,,
0.309524,,,,,0.009923,,,,,,,,,0.067011,,,,,,,,,0.057627,,,,,,,,,0.051605,,,,,,,,,-0.062150,,,,,,,,,0.042385,,,,,,,,,0.000000,,,,,,,,,0.074589,,,,,,,,,-0.057749,,,,,
0.333333,,,,,0.022652,,,,,,,,,0.069692,,,,,,,,,0.061124,,,,,,,,,0.041710,,,,,,,,,-0.048733,,,,,,,,,0.033394,,,,,,,,,0.000000,,,,,,,,,0.073936,,,,,,,,,-0.062425,,,,,
0.357143,,,,,0.031459,,,,,,,,,0.072033,,,,,,,,,0.063255,,,,,,,,,0.038482,,,,,,,,,-0.043683,,,,,,,,,0.030458,,,,,,,,,0.000000,,,,,,,,,0.073028,,,,,,,,,-0.068671,,,,,
0.380952,,,,,0.043091,,,,,,,,,0.074375,,,,,,,,,0.064952,,,,,,,,,0.036727,,,,,,,,,-0.037729,,,,,,,,,0.028561,,,,,,,,,0.000000,,,,,,,,,0.072935,,,,,,,,,-0.069934,,,,,
0.428571,,,,,0.050097,,,,,,,,,0.076443,,,,,,,,,0.065718,,,,,,,,,0.033078,,,,,,,,,-0.031473,,,,,,,,,0.026359,,,,,,,,,0.000000,,,,,,,,,0.072023,,,,,,,,,-0.075946,,,,,
0.452381,,,,,0.052514,,,,,,,,,0.076631,,,,,,,,,0.064923,,,,,,,,,0.019183,,,,,,,,,-0.015117,,,,,,,,,0.014615,,,,,,,,,0.000000,,,,,,,,,0.071403,,,,,,,,,-0.079407,,,,,
0.476190,,,,,0.056753,,,,,,,,,0.077048,,,,,,,,,0.066575,,,,,,,,,0.006059,,,,,,,,,0.002671,,,,,,,,,0.003116,,,,,,,,,0.000000,,,,,,,,,0.071449,,,,,,,,,-0.079840,,,,,
0.500000,,,,,0.046764,,,,,,,,,0.076068,,,,,,,,,0.065826,,,,,,,,,-0.003555,,,,,,,,,0.017595,,,,,,,,,-0.005876,,,,,,,,,0.000000,,,,,,,,,0.071433,,,,,,,,,-0.079476,,,,,
0.523810,,,,,0.025930,,,,,,,,,0.071146,,,,,,,,,0.064443,,,,,,,,,-0.004333,,,,,,,,,0.014800,,,,,,,,,-0.006620,,,,,,,,,0.000000,,,,,,,,,0.070801,,,,,,,,,-0.083908,,,,,
0.547619,,,,,-0.001997,,,,,,,,,0.059324,,,,,,,,,0.056636,,,,,,,,,-0.008538,,,,,,,,,0.024831,,,,,,,,,-0.020434,,,,,,,,,0.000000,,,,,,,,,0.069909,,,,,,,,,-0.066690,,,,,
0.571429,,,,,-0.029911,,,,,,,,,0.048719,,,,,,,,,0.047822,,,,,,,,,-0.012679,,,,,,,,,0.034252,,,,,,,,,-0.029181,,,,,,,,,0.000000,,,,,,,,,0.064033,,,,,,,,,-0.048247,,,,,
0.595238,,,,,-0.045533,,,,,,,,,0.036741,,,,,,,,,0.037309,,,,,,,,,-0.016258,,,,,,,,,0.039076,,,,,,,,,-0.031444,,,,,,,,,0.000000,,,,,,,,,0.056008,,,,,,,,,-0.039305,,,,,
0.619048,,,,,-0.070554,,,,,,,,,0.025629,,,,,,,,,0.029421,,,,,,,,,-0.021100,,,,,,,,,0.049854,,,,,,,,,-0.049000,,,,,,,,,0.000000,,,,,,,,,0.048089,,,,,,,,,-0.022881,,,,,
0.666667,,,,,-0.095298,,,,,,,,,0.014329,,,,,,,,,0.021232,,,,,,,,,-0.025311,,,,,,,,,0.060180,,,,,,,,,-0.066433,,,,,,,,,0.000000,,,,,,,,,0.039784,,,,,,,,,-0.006673,,,,,
0.690476,,,,,-0.108276,,,,,,,,,0.002152,,,,,,,,,0.011469,,,,,,,,,-0.025030,,,,,,,,,0.066135,,,,,,,,,-0.081113,,,,,,,,,0.000000,,,,,,,,,0.031693,,,,,,,,,0.000666,,,,,
0.714286,,,,,-0.126265,,,,,,,,,-0.007744,,,,,,,,,0.004042,,,,,,,,,-0.029030,,,,,,,,,0.072617,,,,,,,,,-0.096466,,,,,,,,,0.000000,,,,,,,,,0.023006,,,,,,,,,0.014081,,,,,
0.738095,,,,,-0.136759,,,,,,,,,-0.018464,,,,,,,,,-0.005469,,,,,,,,,-0.033522,,,,,,,,,0.077064,,,,,,,,,-0.111391,,,,,,,,,0.000000,,,,,,,,,0.014885,,,,,,,,,0.026060,,,,,
0.761905,,,,,-0.119324,,,,,,,,,-0.027364,,,,,,,,,-0.015425,,,,,,,,,-0.037335,,,,,,,,,0.084582,,,,,,,,,-0.129023,,,,,,,,,0.000000,,,,,,,,,0.004048,,,,,,,,,0.043555,,,,,
0.785714,,,,,-0.105481,,,,,,,,,-0.040371,,,,,,,,,-0.029260,,,,,,,,,-0.041522,,,,,,,,,0.090932,,,,,,,,,-0.138550,,,,,,,,,0.000000,,,,,,,,,-0.010278,,,,,,,,,0.067239,,,,,
0.809524,,,,,-0.085429,,,,,,,,,-0.041741,,,,,,,,,-0.032547,,,,,,,,,-0.040540,,,,,,,,,0.080003,,,,,,,,,-0.124114,,,,,,,,,0.000000,,,,,,,,,-0.017569,,,,,,,,,0.061825,,,,,
0.833333,,,,,-0.065267,,,,,,,,,-0.042812,,,,,,,,,-0.035593,,,,,,,,,-0.038224,,,,,,,,,0.068094,,,,,,,,,-0.114266,,,,,,,,,0.000000,,,,,,,,,-0.019910,,,,,,,,,0.055589,,,,,
0.857143,,,,,-0.057537,,,,,,,,,-0.042477,,,,,,,,,-0.036438,,,,,,,,,-0.033592,,,,,,,,,0.063045,,,,,,,,,-0.112859,,,,,,,,,0.000000,,,,,,,,,-0.020183,,,,,,,,,0.058498,,,,,
0.904762,,,,,-0.037884,,,,,,,,,-0.043154,,,,,,,,,-0.039076,,,,,,,,,-0.027557,,,,,,,,,0.052191,,,,,,,,,-0.096711,,,,,,,,,0.000000,,,,,,,,,-0.020504,,,,,,,,,0.052651,,,,,
0.928571,,,,,-0.018193,,,,,,,,,-0.043758,,,,,,,,,-0.041056,,,,,,,,,-0.022223,,,,,,,,,0.040810,,,,,,,,,-0.079951,,,,,,,,,0.000000,,,,,,,,,-0.020264,,,,,,,,,0.048492,,,,,
0.952381,,,,,-0.011486,,,,,,,,,-0.043115,,,,,,,,,-0.041214,,,,,,,,,-0.020609,,,,,,,,,0.028222,,,,,,,,,-0.063129,,,,,,,,,0.000000,,,,,,,,,-0.020529,,,,,,,,,0.052071,,,,,
0.976190,,,,,0.004045,,,,,,,,,-0.043243,,,,,,,,,-0.042781,,,,,,,,,-0.019276,,,,,,,,,0.016238,,,,,,,,,-0.047042,,,,,,,,,0.000000,,,,,,,,,-0.020379,,,,,,,,,0.048307,,,,,
1.000000,,,,,0.015309,,,,,,,,,-0.042803,,,,,,,,,-0.043654,,,,,,,,,-0.018550,,,,,,,,,0.001949,,,,,,,,,-0.028600,,,,,,,,,0.000000,,,,,,,,,-0.020395,,,,,,,,,0.046712,,,,,
0.000000,,,,,,0.026130,,,,,,,,,-0.044124,,,,,,,,,-0.045374,,,,,,,,,-0.006521,,,,,,,,,-0.005444,,,,,,,,,-0.002247,,,,,,,,,0.000000,,,,,,,,,-0.019886,,,,,,,,,0.036450,,,,
0.010989,,,,,,0.005763,,,,,,,,,-0.043879,,,,,,,,,-0.038841,,,,,,,,,0.001989,,,,,,,,,-0.009539,,,,,,,,,0.004828,,,,,,,,,0.000000,,,,,,,,,-0.032725,,,,,,,,,0.041586,,,,
0.021978,,,,,,-0.013023,,,,,,,,,-0.044057,,,,,,,,,-0.033772,,,,,,,,,0.009287,,,,,,,,,-0.028081,,,,,,,,,0.016817,,,,,,,,,0.000000,,,,,,,,,-0.032654,,,,,,,,,0.046151,,,,
0.032967,,,,,,-0.038752,,,,,,,,,-0.040580,,,,,,,,,-0.025477,,,,,,,,,0.016937,,,,,,,,,-0.047301,,,,,,,,,0.029357,,,,,,,,,0.000000,,,,,,,,,-0.023585,,,,,,,,,0.044431,,,,
0.043956,,,,,,-0.058274,,,,,,,,,-0.040666,,,,,,,,,-0.020803,,,,,,,,,0.026200,,,,,,,,,-0.067652,,,,,,,,,0.043731,,,,,,,,,0.000000,,,,,,,,,-0.023291,,,,,,,,,0.048673,,,,
0.065934,,,,,,-0.080016,,,,,,,,,-0.040521,,,,,,,,,-0.015766,,,,,,,,,0.041289,,,,,,,,,-0.076169,,,,,,,,,0.059879,,,,,,,,,0.000000,,,,,,,,,-0.020913,,,,,,,,,0.055654,,,,
0.076923,,,,,,-0.094651,,,,,,,,,-0.041135,,,,,,,,,-0.010860,,,,,,,,,0.058342,,,,,,,,,-0.083103,,,,,,,,,0.079270,,,,,,,,,0.000000,,,,,,,,,-0.021009,,,,,,,,,0.058482,,,,
0.087912,,,,,,-0.115769,,,,,,,,,-0.035882,,,,,,,,,-0.002385,,,,,,,,,0.075817,,,,,,,,,-0.089359,,,,,,,,,0.098660,,,,,,,,,0.000000,,,,,,,,,-0.012612,,,,,,,,,0.052016,,,,
0.098901,,,,,,-0.136932,,,,,,,,,-0.030573,,,,,,,,,0.005985,,,,,,,,,0.074694,,,,,,,,,-0.089811,,,,,,,,,0.098171,,,,,,,,,0.000000,,,,,,,,,-0.004221,,,,,,,,,0.045790,,,,
0.109890,,,,,,-0.157907,,,,,,,,,-0.031741,,,,,,,,,0.013208,,,,,,,,,0.067974,,,,,,,,,-0.085245,,,,,,,,,0.088363,,,,,,,,,0.000000,,,,,,,,,-0.029747,,,,,,,,,0.055313,,,,
0.120879,,,,,,-0.182353,,,,,,,,,-0.020121,,,,,,,,,0.028434,,,,,,,,,0.074624,,,,,,,,,-0.092902,,,,,,,,,0.096091,,,,,,,,,0.000000,,,,,,,,,-0.022232,,,,,,,,,0.048729,,,,
