Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,
2.300000,,,,1.641208,,,,,,1.902791,,,,,,-0.594042,,,,,,0.063511,,,,,,0.253713,,,,,,0.316174,,,,,,0.000000,,,,,,1.775395,,,,,,-1.366854,,,
2.500000,,,,1.693611,,,,,,1.922715,,,,,,-0.783767,,,,,,0.104701,,,,,,0.219475,,,,,,0.457589,,,,,,0.000000,,,,,,1.775501,,,,,,-1.328194,,,
2.600000,,,,1.757737,,,,,,1.930692,,,,,,-0.907413,,,,,,0.138168,,,,,,0.173825,,,,,,0.574047,,,,,,0.000000,,,,,,1.775502,,,,,,-1.420006,,,
2.700000,,,,1.751686,,,,,,1.920273,,,,,,-1.041531,,,,,,0.156189,,,,,,0.122468,,,,,,0.640595,,,,,,0.000000,,,,,,1.777138,,,,,,-1.418665,,,
2.800000,,,,1.688178,,,,,,1.887477,,,,,,-1.095750,,,,,,0.135594,,,,,,0.082524,,,,,,0.682188,,,,,,0.000000,,,,,,1.783594,,,,,,-1.397755,,,
2.900000,,,,1.644376,,,,,,1.880860,,,,,,-1.109191,,,,,,0.261740,,,,,,-0.070119,,,,,,0.835040,,,,,,0.000000,,,,,,1.783425,,,,,,-1.462223,,,
3.000000,,,,1.418657,,,,,,1.691703,,,,,,-1.084820,,,,,,0.254017,,,,,,-0.094371,,,,,,0.940061,,,,,,0.000000,,,,,,1.209528,,,,,,-1.264218,,,
3.100000,,,,1.160614,,,,,,1.429056,,,,,,-0.830698,,,,,,0.153615,,,,,,0.088230,,,,,,0.881831,,,,,,0.000000,,,,,,0.927234,,,,,,-1.143992,,,
3.200000,,,,0.876325,,,,,,1.150266,,,,,,-0.600063,,,,,,0.030043,,,,,,0.168118,,,,,,0.790328,,,,,,0.000000,,,,,,0.648049,,,,,,-0.908476,,,
3.300000,,,,0.607967,,,,,,0.865077,,,,,,-0.376201,,,,,,-0.224823,,,,,,0.299363,,,,,,0.490863,,,,,,0.000000,,,,,,0.365807,,,,,,-0.775347,,,
3.500000,,,,0.316536,,,,,,0.598898,,,,,,0.088937,,,,,,-0.415329,,,,,,0.584677,,,,,,0.307856,,,,,,0.000000,,,,,,0.085230,,,,,,-0.517203,,,
3.600000,,,,0.067686,,,,,,0.340091,,,,,,0.582570,,,,,,-0.592963,,,,,,0.835754,,,,,,0.108212,,,,,,0.000000,,,,,,-0.198448,,,,,,-0.366344,,,
3.700000,,,,-0.116459,,,,,,0.113146,,,,,,0.921733,,,,,,-0.755151,,,,,,1.058299,,,,,,-0.116387,,,,,,0.000000,,,,,,-0.486944,,,,,,-0.250045,,,
3.800000,,,,-0.405316,,,,,,-0.157722,,,,,,1.157190,,,,,,-0.891594,,,,,,1.258018,,,,,,-0.357623,,,,,,0.000000,,,,,,-0.765807,,,,,,0.032341,,,
3.900000,,,,-0.732082,,,,,,-0.506607,,,,,,1.664293,,,,,,-1.166091,,,,,,1.682423,,,,,,-0.802661,,,,,,0.000000,,,,,,-0.753332,,,,,,0.345912,,,
4.000000,,,,-0.760348,,,,,,-0.515171,,,,,,1.595832,,,,,,-1.138738,,,,,,1.697402,,,,,,-0.831776,,,,,,0.000000,,,,,,-0.752678,,,,,,0.411218,,,
4.100000,,,,-0.783779,,,,,,-0.531805,,,,,,1.461568,,,,,,-1.048633,,,,,,1.668871,,,,,,-0.798502,,,,,,0.000000,,,,,,-0.752080,,,,,,0.469321,,,
4.200000,,,,-0.812499,,,,,,-0.539609,,,,,,1.336473,,,,,,-0.829809,,,,,,1.594689,,,,,,-0.582222,,,,,,0.000000,,,,,,-0.750134,,,,,,0.599266,,,
4.300000,,,,-0.824449,,,,,,-0.571207,,,,,,0.963530,,,,,,-0.672770,,,,,,1.349319,,,,,,-0.499037,,,,,,0.000000,,,,,,-0.748934,,,,,,0.618658,,,
4.500000,,,,-0.860238,,,,,,-0.598581,,,,,,0.565212,,,,,,-0.528603,,,,,,1.126774,,,,,,-0.415852,,,,,,0.000000,,,,,,-0.746673,,,,,,0.766855,,,
4.600000,,,,-0.915912,,,,,,-0.641874,,,,,,0.306505,,,,,,-0.394734,,,,,,0.915642,,,,,,-0.307712,,,,,,0.000000,,,,,,-0.744335,,,,,,0.897952,,,
4.700000,,,,-0.931583,,,,,,-0.656453,,,,,,0.155329,,,,,,-0.281460,,,,,,0.698803,,,,,,-0.174616,,,,,,0.000000,,,,,,-0.745197,,,,,,0.904624,,,
4.800000,,,,-0.935195,,,,,,-0.668413,,,,,,0.021915,,,,,,-0.175909,,,,,,0.533321,,,,,,-0.049839,,,,,,0.000000,,,,,,-0.745513,,,,,,0.890184,,,
0.000000,,,,,-0.947930,,,,,,-0.751404,,,,,,-0.292488,,,,,,0.040341,,,,,,-0.282678,,,,,,0.216353,,,,,,0.000000,,,,,,-0.737715,,,,,,1.310989,,
0.100000,,,,,-0.895849,,,,,,-0.728891,,,,,,-0.075770,,,,,,0.030043,,,,,,-0.391097,,,,,,0.299538,,,,,,0.000000,,,,,,-0.740426,,,,,,1.078384,,
0.300000,,,,,-0.847109,,,,,,-0.708880,,,,,,0.090911,,,,,,0.019746,,,,,,-0.482398,,,,,,0.391041,,,,,,0.000000,,,,,,-0.740949,,,,,,1.009524,,
0.400000,,,,,-0.711063,,,,,,-0.626032,,,,,,0.453970,,,,,,0.009448,,,,,,-0.562286,,,,,,0.490863,,,,,,0.000000,,,,,,-0.447267,,,,,,0.473704,,
0.500000,,,,,-0.558786,,,,,,-0.502577,,,,,,0.801404,,,,,,-0.008573,,,,,,-0.739181,,,,,,0.532455,,,,,,0.000000,,,,,,-0.161299,,,,,,-0.032707,,
0.600000,,,,,-0.507753,,,,,,-0.487210,,,,,,0.962733,,,,,,-0.026594,,,,,,-0.961726,,,,,,0.574047,,,,,,0.000000,,,,,,-0.160823,,,,,,-0.058488,,
0.700000,,,,,-0.203705,,,,,,-0.289875,,,,,,1.564195,,,,,,-0.045258,,,,,,-1.610815,,,,,,0.722740,,,,,,0.000000,,,,,,0.226148,,,,,,-0.660799,,
0.800000,,,,,0.165575,,,,,,-0.020365,,,,,,2.036019,,,,,,0.019746,,,,,,-0.642174,,,,,,0.582366,,,,,,0.000000,,,,,,0.671228,,,,,,-1.047233,,
0.900000,,,,,0.504704,,,,,,0.276845,,,,,,1.702372,,,,,,-0.049763,,,,,,-0.522342,,,,,,0.307856,,,,,,0.000000,,,,,,0.948780,,,,,,-1.282733,,
1.000000,,,,,0.820267,,,,,,0.549005,,,,,,1.273204,,,,,,-0.065210,,,,,,-0.459573,,,,,,0.149805,,,,,,0.000000,,,,,,1.230206,,,,,,-1.335076,,
1.100000,,,,,1.167791,,,,,,0.827709,,,,,,0.960298,,,,,,-0.078082,,,,,,-0.402510,,,,,,-0.008246,,,,,,0.000000,,,,,,1.510608,,,,,,-1.658560,,
1.300000,,,,,1.399641,,,,,,1.056749,,,,,,0.373767,,,,,,-0.093528,,,,,,-0.368272,,,,,,-0.174616,,,,,,0.000000,,,,,,1.493952,,,,,,-1.330251,,
1.400000,,,,,1.631373,,,,,,1.242309,,,,,,-0.174156,,,,,,-0.134719,,,,,,-0.191377,,,,,,-0.324349,,,,,,0.000000,,,,,,1.484939,,,,,,-1.071865,,
1.500000,,,,,1.938727,,,,,,1.524502,,,,,,-0.525032,,,,,,-0.181058,,,,,,0.042580,,,,,,-0.499037,,,,,,0.000000,,,,,,1.763795,,,,,,-1.285734,,
1.600000,,,,,2.092809,,,,,,1.675130,,,,,,-1.102784,,,,,,-0.247993,,,,,,0.384957,,,,,,-0.706999,,,,,,0.000000,,,,,,1.762735,,,,,,-1.136258,,
1.700000,,,,,2.360805,,,,,,1.960890,,,,,,-2.241968,,,,,,-0.462312,,,,,,-0.031601,,,,,,-0.971111,,,,,,0.000000,,,,,,1.766744,,,,,,-1.062877,,
1.800000,,,,,2.296911,,,,,,1.970933,,,,,,-2.099721,,,,,,-0.484838,,,,,,-0.003070,,,,,,-1.031420,,,,,,0.000000,,,,,,1.767665,,,,,,-1.019074,,
1.900000,,,,,2.199200,,,,,,1.981466,,,,,,-1.931939,,,,,,-0.487413,,,,,,-0.003070,,,,,,-1.048056,,,,,,0.000000,,,,,,1.768868,,,,,,-0.959654,,
2.000000,,,,,2.076584,,,,,,1.988783,,,,,,-1.829268,,,,,,-0.492561,,,,,,0.042580,,,,,,-1.073012,,,,,,0.000000,,,,,,1.768932,,,,,,-0.808382,,
2.100000,,,,,1.986285,,,,,,1.981229,,,,,,-1.654685,,,,,,-0.451371,,,,,,0.053993,,,,,,-0.706999,,,,,,0.000000,,,,,,1.771923,,,,,,-0.884127,,
2.300000,,,,,1.891185,,,,,,1.982423,,,,,,-1.517156,,,,,,-0.420478,,,,,,-0.020189,,,,,,-0.682043,,,,,,0.000000,,,,,,1.773869,,,,,,-0.873259,,
2.400000,,,,,1.803362,,,,,,1.997342,,,,,,-1.422292,,,,,,-0.384436,,,,,,-0.094371,,,,,,-0.640451,,,,,,0.000000,,,,,,1.773517,,,,,,-0.894758,,
2.500000,,,,,1.684092,,,,,,2.004764,,,,,,-1.360625,,,,,,-0.338097,,,,,,-0.082958,,,,,,-0.573903,,,,,,0.000000,,,,,,1.775263,,,,,,-0.873146,,
2.600000,,,,,1.593624,,,,,,2.011039,,,,,,-1.331462,,,,,,-0.296906,,,,,,-0.111489,,,,,,-0.457444,,,,,,0.000000,,,,,,1.776026,,,,,,-0.848240,,
2.700000,,,,,1.447607,,,,,,2.014833,,,,,,-1.268323,,,,,,-0.207446,,,,,,-0.204930,,,,,,-0.147581,,,,,,0.000000,,,,,,1.778459,,,,,,-0.844142,,
2.800000,,,,,1.327187,,,,,,1.892496,,,,,,-1.284864,,,,,,-0.258290,,,,,,-0.282678,,,,,,-0.091431,,,,,,0.000000,,,,,,1.802274,,,,,,-1.014206,,
2.900000,,,,,1.127647,,,,,,1.672023,,,,,,-0.882209,,,,,,-0.587814,,,,,,-0.157140,,,,,,-0.390896,,,,,,0.000000,,,,,,1.819265,,,,,,-1.012455,,
3.000000,,,,,0.898161,,,,,,1.448413,,,,,,-0.501727,,,,,,-1.020315,,,,,,0.076818,,,,,,-1.064693,,,,,,0.000000,,,,,,1.531887,,,,,,-0.890928,,
3.100000,,,,,0.664284,,,,,,1.179735,,,,,,-0.159083,,,,,,-1.396178,,,,,,0.322188,,,,,,-1.297611,,,,,,0.000000,,,,,,1.253334,,,,,,-0.725564,,
3.300000,,,,,0.459934,,,,,,0.945813,,,,,,0.283105,,,,,,-1.759170,,,,,,0.533321,,,,,,-1.522210,,,,,,0.000000,,,,,,0.967555,,,,,,-0.701165,,
3.400000,,,,,0.286263,,,,,,0.725889,,,,,,0.755529,,,,,,-1.728277,,,,,,0.641740,,,,,,-1.414070,,,,,,0.000000,,,,,,0.681694,,,,,,-0.711123,,
3.500000,,,,,0.072455,,,,,,0.444934,,,,,,1.130990,,,,,,-2.083545,,,,,,0.778691,,,,,,-1.680261,,,,,,0.000000,,,,,,0.403995,,,,,,-0.511567,,
3.600000,,,,,-0.122979,,,,,,0.171496,,,,,,1.504485,,,,,,-2.428516,,,,,,0.944173,,,,,,-1.971408,,,,,,0.000000,,,,,,0.125700,,,,,,-0.315865,,
3.700000,,,,,-0.407034,,,,,,-0.193261,,,,,,2.267868,,,,,,-3.028353,,,,,,1.380704,,,,,,-2.608812,,,,,,0.000000,,,,,,-0.427617,,,,,,-0.047999,,
3.800000,,,,,-0.442629,,,,,,-0.280588,,,,,,2.025622,,,,,,-3.051522,,,,,,1.377850,,,,,,-2.728390,,,,,,0.000000,,,,,,-0.758700,,,,,,0.188297,,
3.900000,,,,,-0.483226,,,,,,-0.360577,,,,,,1.729606,,,,,,-2.644766,,,,,,1.178131,,,,,,-2.320784,,,,,,0.000000,,,,,,-0.751334,,,,,,0.312247,,
4.000000,,,,,-0.538863,,,,,,-0.399859,,,,,,1.450455,,,,,,-2.243158,,,,,,1.098243,,,,,,-1.988045,,,,,,0.000000,,,,,,-0.752214,,,,,,0.421449,,
4.100000,,,,,-0.596926,,,,,,-0.475765,,,,,,1.126544,,,,,,-1.859572,,,,,,0.949879,,,,,,-1.638669,,,,,,0.000000,,,,,,-0.745790,,,,,,0.629477,,
4.300000,,,,,-0.668025,,,,,,-0.568438,,,,,,0.790678,,,,,,-1.875018,,,,,,0.812928,,,,,,-1.622032,,,,,,0.000000,,,,,,-0.738840,,,,,,0.844242,,
4.400000,,,,,-0.723233,,,,,,-0.597430,,,,,,0.557164,,,,,,-1.494006,,,,,,0.698803,,,,,,-1.264337,,,,,,0.000000,,,,,,-0.740300,,,,,,0.860094,,
4.500000,,,,,-0.796316,,,,,,-0.631377,,,,,,0.325610,,,,,,-1.112993,,,,,,0.607502,,,,,,-0.906642,,,,,,0.000000,,,,,,-0.741866,,,,,,0.890447,,
4.600000,,,,,-0.876368,,,,,,-0.696914,,,,,,0.013040,,,,,,-0.747428,,,,,,0.607502,,,,,,-0.507355,,,,,,0.000000,,,,,,-0.737047,,,,,,1.111862,,
4.700000,,,,,-0.985713,,,,,,-0.760424,,,,,,-0.393786,,,,,,-0.033673,,,,,,0.494803,,,,,,0.310975,,,,,,0.000000,,,,,,-0.737159,,,,,,1.246423,,
0.000000,,,,,,-0.999874,,,,,,-0.772199,,,,,,-0.440206,,,,,,0.017171,,,,,,0.031168,,,,,,0.149805,,,,,,0.000000,,,,,,-0.736384,,,,,,1.281201,
0.100000,,,,,,-0.986307,,,,,,-0.734667,,,,,,-0.340861,,,,,,0.019746,,,,,,0.031168,,,,,,0.158123,,,,,,0.000000,,,,,,-0.742564,,,,,,1.084505,
0.200000,,,,,,-0.936185,,,,,,-0.677608,,,,,,-0.193692,,,,,,0.503734,,,,,,-0.579405,,,,,,0.307856,,,,,,0.000000,,,,,,-0.447182,,,,,,0.752609,
0.300000,,,,,,-0.928950,,,,,,-0.686164,,,,,,-0.207479,,,,,,0.954256,,,,,,-0.847600,,,,,,0.366085,,,,,,0.000000,,,,,,-0.446043,,,,,,0.775845,
0.400000,,,,,,-0.901042,,,,,,-0.678169,,,,,,-0.100257,,,,,,1.075575,,,,,,-0.975278,,,,,,0.404558,,,,,,0.000000,,,,,,-0.409347,,,,,,0.586072,
0.500000,,,,,,-0.885873,,,,,,-0.691675,,,,,,-0.118700,,,,,,0.959404,,,,,,-0.859013,,,,,,0.374404,,,,,,0.000000,,,,,,-0.445070,,,,,,0.606454,
0.600000,,,,,,-0.546198,,,,,,-0.398506,,,,,,-0.351630,,,,,,1.085550,,,,,,-0.796243,,,,,,0.058302,,,,,,0.000000,,,,,,-0.166603,,,,,,0.303822,
0.700000,,,,,,-0.210057,,,,,,-0.100894,,,,,,-0.575455,,,,,,1.206547,,,,,,-0.733474,,,,,,-0.266119,,,,,,0.000000,,,,,,0.110680,,,,,,-0.040663,
0.800000,,,,,,0.118802,,,,,,0.177453,,,,,,-0.853520,,,,,,1.324970,,,,,,-0.682118,,,,,,-0.590540,,,,,,0.000000,,,,,,0.391185,,,,,,-0.270210,
1.000000,,,,,,0.413409,,,,,,0.429309,,,,,,-1.209295,,,,,,1.430521,,,,,,-0.710649,,,,,,-0.923279,,,,,,0.000000,,,,,,0.675289,,,,,,-0.340206,
1.100000,,,,,,0.693464,,,,,,0.659962,,,,,,-1.596184,,,,,,1.046934,,,,,,-0.140021,,,,,,-1.397433,,,,,,0.000000,,,,,,0.657833,,,,,,-0.344330,
1.200000,,,,,,1.027566,,,,,,0.958613,,,,,,-1.841825,,,,,,0.694240,,,,,,0.076818,,,,,,-1.780083,,,,,,0.000000,,,,,,0.935794,,,,,,-0.600883,
1.300000,,,,,,1.336211,,,,,,1.254239,,,,,,-2.134898,,,,,,0.712261,,,,,,0.202356,,,,,,-1.771764,,,,,,0.000000,,,,,,1.213669,,,,,,-0.800273,
1.400000,,,,,,1.855554,,,,,,1.868722,,,,,,-2.598618,,,,,,0.791746,,,,,,0.488384,,,,,,-2.009881,,,,,,0.000000,,,,,,1.770318,,,,,,-1.230100,
1.500000,,,,,,1.912650,,,,,,1.870580,,,,,,-2.571052,,,,,,0.853854,,,,,,0.504789,,,,,,-2.054593,,,,,,0.000000,,,,,,1.769264,,,,,,-1.295707,
1.600000,,,,,,1.892910,,,,,,1.891958,,,,,,-2.368253,,,,,,0.689092,,,,,,0.356426,,,,,,-1.796720,,,,,,0.000000,,,,,,1.769557,,,,,,-1.243799,
1.700000,,,,,,1.880339,,,,,,1.907527,,,,,,-2.155958,,,,,,0.511458,,,,,,0.248006,,,,,,-1.505573,,,,,,0.000000,,,,,,1.769872,,,,,,-1.265885,
1.800000,,,,,,1.893224,,,,,,1.924373,,,,,,-1.956012,,,,,,0.341547,,,,,,0.208062,,,,,,-1.181152,,,,,,0.000000,,,,,,1.769917,,,,,,-1.282021,
2.000000,,,,,,1.894685,,,,,,1.932657,,,,,,-1.738205,,,,,,0.176785,,,,,,0.162412,,,,,,-0.848413,,,,,,0.000000,,,,,,1.770863,,,,,,-1.286928,
2.100000,,,,,,1.899641,,,,,,1.933446,,,,,,-1.505741,,,,,,0.019746,,,,,,0.099643,,,,,,-0.523992,,,,,,0.000000,,,,,,1.771242,,,,,,-1.387205,
2.200000,,,,,,1.874220,,,,,,1.891996,,,,,,-1.253721,,,,,,-0.052338,,,,,,-0.128608,,,,,,-0.548948,,,,,,0.000000,,,,,,1.779956,,,,,,-1.529130,
2.300000,,,,,,1.980247,,,,,,1.861005,,,,,,-1.102710,,,,,,-0.551773,,,,,,-0.105783,,,,,,-0.989827,,,,,,0.000000,,,,,,1.779843,,,,,,-1.651391,
2.400000,,,,,,1.799949,,,,,,1.759631,,,,,,-0.666787,,,,,,-1.438334,,,,,,0.263699,,,,,,-0.802661,,,,,,0.000000,,,,,,1.462527,,,,,,-1.621589,
2.500000,,,,,,1.503139,,,,,,1.479011,,,,,,-0.854819,,,,,,-1.324095,,,,,,0.179531,,,,,,-0.756910,,,,,,0.000000,,,,,,0.932650,,,,,,-1.376219,
2.600000,,,,,,1.155799,,,,,,1.165931,,,,,,-0.500424,,,,,,-1.475985,,,,,,0.504789,,,,,,-0.582222,,,,,,0.000000,,,,,,0.652926,,,,,,-1.181039,
2.700000,,,,,,0.880507,,,,,,0.872443,,,,,,-0.537874,,,,,,-1.635598,,,,,,0.584677,,,,,,-0.540629,,,,,,0.000000,,,,,,0.373544,,,,,,-0.973099,
2.800000,,,,,,0.539007,,,,,,0.592661,,,,,,-0.428203,,,,,,-1.792637,,,,,,0.675978,,,,,,-0.532311,,,,,,0.000000,,,,,,0.093946,,,,,,-0.628192,
3.000000,,,,,,0.213002,,,,,,0.316718,,,,,,-0.295629,,,,,,-1.952250,,,,,,0.841460,,,,,,-0.565585,,,,,,0.000000,,,,,,-0.185446,,,,,,-0.369100,
3.100000,,,,,,-0.033476,,,,,,0.093585,,,,,,0.076958,,,,,,-2.104140,,,,,,1.121068,,,,,,-0.657088,,,,,,0.000000,,,,,,-0.472485,,,,,,-0.056138,
3.200000,,,,,,-0.379698,,,,,,-0.171536,,,,,,0.482065,,,,,,-1.772042,,,,,,1.092536,,,,,,-0.340986,,,,,,0.000000,,,,,,-0.751214,,,,,,0.257882,
3.300000,,,,,,-0.675979,,,,,,-0.381810,,,,,,0.938310,,,,,,-1.427071,,,,,,0.784397,,,,,,-0.074794,,,,,,0.000000,,,,,,-0.745863,,,,,,0.525289,
3.400000,,,,,,-1.088026,,,,,,-0.695053,,,,,,1.894408,,,,,,-1.597626,,,,,,1.175277,,,,,,0.039585,,,,,,0.000000,,,,,,-0.739825,,,,,,0.762475,
3.500000,,,,,,-1.139747,,,,,,-0.722987,,,,,,2.028327,,,,,,-1.205672,,,,,,0.784397,,,,,,-0.083113,,,,,,0.000000,,,,,,-0.739981,,,,,,0.853710,
3.600000,,,,,,-1.177092,,,,,,-0.730204,,,,,,2.125302,,,,,,-0.984273,,,,,,0.830047,,,,,,-0.124705,,,,,,0.000000,,,,,,-0.738917,,,,,,0.923890,
3.700000,,,,,,-1.162064,,,,,,-0.741073,,,,,,2.037555,,,,,,-0.762874,,,,,,0.847166,,,,,,-0.116387,,,,,,0.000000,,,,,,-0.738848,,,,,,0.922836,
3.800000,,,,,,-1.159082,,,,,,-0.757048,,,,,,1.957329,,,,,,-0.544049,,,,,,0.812928,,,,,,-0.058157,,,,,,0.000000,,,,,,-0.738625,,,,,,0.961396,
4.000000,,,,,,-1.186446,,,,,,-0.783619,,,,,,1.622441,,,,,,-0.340671,,,,,,0.670271,,,,,,0.074939,,,,,,0.000000,,,,,,-0.738704,,,,,,0.999321,
4.100000,,,,,,-1.132259,,,,,,-0.801274,,,,,,1.297139,,,,,,-0.170760,,,,,,0.453433,,,,,,0.224671,,,,,,0.000000,,,,,,-0.738791,,,,,,0.942370,
4.200000,,,,,,-1.036478,,,,,,-0.793946,,,,,,0.851918,,,,,,-0.067784,,,,,,0.316482,,,,,,0.282901,,,,,,0.000000,,,,,,-0.738564,,,,,,0.951095,
4.300000,,,,,,-0.942608,,,,,,-0.786208,,,,,,0.407782,,,,,,0.012023,,,,,,0.242300,,,,,,0.282901,,,,,,0.000000,,,,,,-0.737576,,,,,,0.991031,
