Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,
1.000000,,,,,,,-0.035023,,,,,,,,,,,-0.025032,,,,,,,,,,,0.000821,,,,,,,,,,,-0.006588,,,,,,,,,,,0.019973,,,,,,,,,,,-0.001866,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027920,,,,,,,,,,,0.033338,,,,,
0.000000,,,,,,,,-0.035246,,,,,,,,,,,-0.028626,,,,,,,,,,,-0.016197,,,,,,,,,,,0.000739,,,,,,,,,,,0.000740,,,,,,,,,,,0.004987,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027553,,,,,,,,,,,0.042543,,,,
0.019608,,,,,,,,-0.036558,,,,,,,,,,,-0.028535,,,,,,,,,,,-0.017298,,,,,,,,,,,0.000800,,,,,,,,,,,0.000499,,,,,,,,,,,0.004987,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027583,,,,,,,,,,,0.046513,,,,
0.039216,,,,,,,,-0.036505,,,,,,,,,,,-0.028299,,,,,,,,,,,-0.016786,,,,,,,,,,,0.001029,,,,,,,,,,,0.005869,,,,,,,,,,,0.003741,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027627,,,,,,,,,,,0.046838,,,,
0.058824,,,,,,,,-0.036403,,,,,,,,,,,-0.028273,,,,,,,,,,,-0.013861,,,,,,,,,,,0.001993,,,,,,,,,,,-0.006953,,,,,,,,,,,0.005299,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027624,,,,,,,,,,,0.048271,,,,
0.078431,,,,,,,,-0.035500,,,,,,,,,,,-0.028140,,,,,,,,,,,-0.010954,,,,,,,,,,,0.001511,,,,,,,,,,,-0.010586,,,,,,,,,,,0.008102,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027628,,,,,,,,,,,0.049097,,,,
0.098039,,,,,,,,-0.033550,,,,,,,,,,,-0.027297,,,,,,,,,,,-0.002838,,,,,,,,,,,0.001125,,,,,,,,,,,-0.014647,,,,,,,,,,,0.011218,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027729,,,,,,,,,,,0.040386,,,,
0.137255,,,,,,,,-0.031724,,,,,,,,,,,-0.026548,,,,,,,,,,,0.003405,,,,,,,,,,,0.000739,,,,,,,,,,,-0.018066,,,,,,,,,,,0.014645,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027749,,,,,,,,,,,0.037807,,,,
0.156863,,,,,,,,-0.026630,,,,,,,,,,,-0.023445,,,,,,,,,,,0.017001,,,,,,,,,,,0.000354,,,,,,,,,,,-0.021058,,,,,,,,,,,0.018383,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016750,,,,,,,,,,,0.017740,,,,
0.176471,,,,,,,,-0.020927,,,,,,,,,,,-0.018822,,,,,,,,,,,0.030013,,,,,,,,,,,-0.000321,,,,,,,,,,,-0.027683,,,,,,,,,,,0.019941,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006041,,,,,,,,,,,-0.001225,,,,
0.196078,,,,,,,,-0.019016,,,,,,,,,,,-0.018246,,,,,,,,,,,0.036055,,,,,,,,,,,-0.000996,,,,,,,,,,,-0.036017,,,,,,,,,,,0.021498,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006023,,,,,,,,,,,-0.002190,,,,
0.215686,,,,,,,,-0.007629,,,,,,,,,,,-0.010856,,,,,,,,,,,0.058580,,,,,,,,,,,-0.001695,,,,,,,,,,,-0.060326,,,,,,,,,,,0.027067,,,,,,,,,,,0.000000,,,,,,,,,,,0.008469,,,,,,,,,,,-0.024747,,,,
0.235294,,,,,,,,0.006201,,,,,,,,,,,-0.000763,,,,,,,,,,,0.076250,,,,,,,,,,,0.000739,,,,,,,,,,,-0.024050,,,,,,,,,,,0.021810,,,,,,,,,,,0.000000,,,,,,,,,,,0.025138,,,,,,,,,,,-0.039219,,,,
0.254902,,,,,,,,0.018901,,,,,,,,,,,0.010368,,,,,,,,,,,0.063754,,,,,,,,,,,-0.001864,,,,,,,,,,,-0.019562,,,,,,,,,,,0.011529,,,,,,,,,,,0.000000,,,,,,,,,,,0.035532,,,,,,,,,,,-0.048039,,,,
0.274510,,,,,,,,0.030719,,,,,,,,,,,0.020560,,,,,,,,,,,0.047682,,,,,,,,,,,-0.002442,,,,,,,,,,,-0.017211,,,,,,,,,,,0.005610,,,,,,,,,,,0.000000,,,,,,,,,,,0.046072,,,,,,,,,,,-0.049999,,,,
0.294118,,,,,,,,0.043734,,,,,,,,,,,0.030998,,,,,,,,,,,0.035963,,,,,,,,,,,-0.002924,,,,,,,,,,,-0.015074,,,,,,,,,,,-0.000309,,,,,,,,,,,0.000000,,,,,,,,,,,0.056573,,,,,,,,,,,-0.062114,,,,
0.333333,,,,,,,,0.052417,,,,,,,,,,,0.039576,,,,,,,,,,,0.013998,,,,,,,,,,,-0.003503,,,,,,,,,,,-0.013792,,,,,,,,,,,-0.006539,,,,,,,,,,,0.000000,,,,,,,,,,,0.055949,,,,,,,,,,,-0.049818,,,,
0.352941,,,,,,,,0.061095,,,,,,,,,,,0.046525,,,,,,,,,,,-0.006522,,,,,,,,,,,-0.005045,,,,,,,,,,,-0.007167,,,,,,,,,,,-0.012147,,,,,,,,,,,0.000000,,,,,,,,,,,0.055611,,,,,,,,,,,-0.040142,,,,
0.372549,,,,,,,,0.072606,,,,,,,,,,,0.057093,,,,,,,,,,,-0.019663,,,,,,,,,,,-0.006781,,,,,,,,,,,0.001595,,,,,,,,,,,-0.018689,,,,,,,,,,,0.000000,,,,,,,,,,,0.066055,,,,,,,,,,,-0.048151,,,,
0.392157,,,,,,,,0.078376,,,,,,,,,,,0.062734,,,,,,,,,,,-0.041300,,,,,,,,,,,-0.009287,,,,,,,,,,,0.014417,,,,,,,,,,,-0.026477,,,,,,,,,,,0.000000,,,,,,,,,,,0.066015,,,,,,,,,,,-0.042553,,,,
0.411765,,,,,,,,0.088413,,,,,,,,,,,0.073436,,,,,,,,,,,-0.083962,,,,,,,,,,,-0.017314,,,,,,,,,,,-0.001183,,,,,,,,,,,-0.036368,,,,,,,,,,,0.000000,,,,,,,,,,,0.066165,,,,,,,,,,,-0.039805,,,,
0.431373,,,,,,,,0.086020,,,,,,,,,,,0.073812,,,,,,,,,,,-0.078635,,,,,,,,,,,-0.018157,,,,,,,,,,,-0.000115,,,,,,,,,,,-0.038627,,,,,,,,,,,0.000000,,,,,,,,,,,0.066200,,,,,,,,,,,-0.038165,,,,
0.450980,,,,,,,,0.082361,,,,,,,,,,,0.074206,,,,,,,,,,,-0.072352,,,,,,,,,,,-0.018254,,,,,,,,,,,-0.000115,,,,,,,,,,,-0.039250,,,,,,,,,,,0.000000,,,,,,,,,,,0.066245,,,,,,,,,,,-0.035939,,,,
0.470588,,,,,,,,0.077769,,,,,,,,,,,0.074481,,,,,,,,,,,-0.068507,,,,,,,,,,,-0.018447,,,,,,,,,,,0.001595,,,,,,,,,,,-0.040185,,,,,,,,,,,0.000000,,,,,,,,,,,0.066247,,,,,,,,,,,-0.030274,,,,
0.490196,,,,,,,,0.074387,,,,,,,,,,,0.074198,,,,,,,,,,,-0.061968,,,,,,,,,,,-0.016904,,,,,,,,,,,0.002022,,,,,,,,,,,-0.026477,,,,,,,,,,,0.000000,,,,,,,,,,,0.066359,,,,,,,,,,,-0.033111,,,,
0.529412,,,,,,,,0.070825,,,,,,,,,,,0.074242,,,,,,,,,,,-0.056818,,,,,,,,,,,-0.015747,,,,,,,,,,,-0.000756,,,,,,,,,,,-0.025543,,,,,,,,,,,0.000000,,,,,,,,,,,0.066432,,,,,,,,,,,-0.032704,,,,
0.549020,,,,,,,,0.067536,,,,,,,,,,,0.074801,,,,,,,,,,,-0.053265,,,,,,,,,,,-0.014397,,,,,,,,,,,-0.003534,,,,,,,,,,,-0.023985,,,,,,,,,,,0.000000,,,,,,,,,,,0.066419,,,,,,,,,,,-0.033509,,,,
0.568627,,,,,,,,0.063070,,,,,,,,,,,0.075079,,,,,,,,,,,-0.050956,,,,,,,,,,,-0.012662,,,,,,,,,,,-0.003107,,,,,,,,,,,-0.021493,,,,,,,,,,,0.000000,,,,,,,,,,,0.066484,,,,,,,,,,,-0.032700,,,,
0.588235,,,,,,,,0.059682,,,,,,,,,,,0.075314,,,,,,,,,,,-0.049864,,,,,,,,,,,-0.011119,,,,,,,,,,,-0.004175,,,,,,,,,,,-0.017131,,,,,,,,,,,0.000000,,,,,,,,,,,0.066513,,,,,,,,,,,-0.031767,,,,
0.607843,,,,,,,,0.054213,,,,,,,,,,,0.075456,,,,,,,,,,,-0.047499,,,,,,,,,,,-0.007769,,,,,,,,,,,-0.007675,,,,,,,,,,,-0.005527,,,,,,,,,,,0.000000,,,,,,,,,,,0.066604,,,,,,,,,,,-0.031613,,,,
0.627451,,,,,,,,0.049704,,,,,,,,,,,0.070875,,,,,,,,,,,-0.048119,,,,,,,,,,,-0.009673,,,,,,,,,,,-0.010586,,,,,,,,,,,-0.003424,,,,,,,,,,,0.000000,,,,,,,,,,,0.067496,,,,,,,,,,,-0.037982,,,,
0.647059,,,,,,,,0.042231,,,,,,,,,,,0.062618,,,,,,,,,,,-0.033039,,,,,,,,,,,-0.022014,,,,,,,,,,,-0.005885,,,,,,,,,,,-0.014639,,,,,,,,,,,0.000000,,,,,,,,,,,0.068132,,,,,,,,,,,-0.037917,,,,
0.666667,,,,,,,,0.033636,,,,,,,,,,,0.054244,,,,,,,,,,,-0.018790,,,,,,,,,,,-0.038211,,,,,,,,,,,0.002877,,,,,,,,,,,-0.039873,,,,,,,,,,,0.000000,,,,,,,,,,,0.057370,,,,,,,,,,,-0.033366,,,,
0.686275,,,,,,,,0.024878,,,,,,,,,,,0.044181,,,,,,,,,,,-0.005958,,,,,,,,,,,-0.052287,,,,,,,,,,,0.012066,,,,,,,,,,,-0.048596,,,,,,,,,,,0.000000,,,,,,,,,,,0.046938,,,,,,,,,,,-0.027173,,,,
0.725490,,,,,,,,0.017225,,,,,,,,,,,0.035421,,,,,,,,,,,0.010602,,,,,,,,,,,-0.065881,,,,,,,,,,,0.019973,,,,,,,,,,,-0.057007,,,,,,,,,,,0.000000,,,,,,,,,,,0.036235,,,,,,,,,,,-0.026259,,,,
0.745098,,,,,,,,0.010721,,,,,,,,,,,0.027185,,,,,,,,,,,0.028295,,,,,,,,,,,-0.064724,,,,,,,,,,,0.024033,,,,,,,,,,,-0.052957,,,,,,,,,,,0.000000,,,,,,,,,,,0.025530,,,,,,,,,,,-0.026632,,,,
0.764706,,,,,,,,0.002713,,,,,,,,,,,0.016663,,,,,,,,,,,0.042356,,,,,,,,,,,-0.078029,,,,,,,,,,,0.029162,,,,,,,,,,,-0.062926,,,,,,,,,,,0.000000,,,,,,,,,,,0.015130,,,,,,,,,,,-0.019158,,,,
0.784314,,,,,,,,-0.004606,,,,,,,,,,,0.006423,,,,,,,,,,,0.056343,,,,,,,,,,,-0.090949,,,,,,,,,,,0.035360,,,,,,,,,,,-0.073830,,,,,,,,,,,0.000000,,,,,,,,,,,0.004708,,,,,,,,,,,-0.011829,,,,
0.803922,,,,,,,,-0.015244,,,,,,,,,,,-0.007238,,,,,,,,,,,0.084932,,,,,,,,,,,-0.113413,,,,,,,,,,,0.051708,,,,,,,,,,,-0.097701,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016014,,,,,,,,,,,-0.001798,,,,
0.823529,,,,,,,,-0.016577,,,,,,,,,,,-0.010508,,,,,,,,,,,0.075860,,,,,,,,,,,-0.114280,,,,,,,,,,,0.051601,,,,,,,,,,,-0.102179,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028414,,,,,,,,,,,0.007052,,,,
0.843137,,,,,,,,-0.018097,,,,,,,,,,,-0.013504,,,,,,,,,,,0.064774,,,,,,,,,,,-0.099047,,,,,,,,,,,0.044121,,,,,,,,,,,-0.086914,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028138,,,,,,,,,,,0.011694,,,,
0.862745,,,,,,,,-0.020181,,,,,,,,,,,-0.014975,,,,,,,,,,,0.054320,,,,,,,,,,,-0.084007,,,,,,,,,,,0.041130,,,,,,,,,,,-0.074453,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028171,,,,,,,,,,,0.015783,,,,
0.882353,,,,,,,,-0.022355,,,,,,,,,,,-0.017818,,,,,,,,,,,0.042189,,,,,,,,,,,-0.069642,,,,,,,,,,,0.035573,,,,,,,,,,,-0.061369,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027930,,,,,,,,,,,0.023574,,,,
0.921569,,,,,,,,-0.025018,,,,,,,,,,,-0.021288,,,,,,,,,,,0.029611,,,,,,,,,,,-0.070220,,,,,,,,,,,0.030444,,,,,,,,,,,-0.060746,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027670,,,,,,,,,,,0.031617,,,,
0.941176,,,,,,,,-0.027085,,,,,,,,,,,-0.022374,,,,,,,,,,,0.020866,,,,,,,,,,,-0.055951,,,,,,,,,,,0.026170,,,,,,,,,,,-0.047350,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027724,,,,,,,,,,,0.032211,,,,
0.960784,,,,,,,,-0.029822,,,,,,,,,,,-0.023645,,,,,,,,,,,0.012194,,,,,,,,,,,-0.041682,,,,,,,,,,,0.022751,,,,,,,,,,,-0.033954,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027783,,,,,,,,,,,0.033347,,,,
0.980392,,,,,,,,-0.032820,,,,,,,,,,,-0.026100,,,,,,,,,,,0.000488,,,,,,,,,,,-0.027991,,,,,,,,,,,0.022751,,,,,,,,,,,-0.019001,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027603,,,,,,,,,,,0.041640,,,,
1.000000,,,,,,,,-0.036915,,,,,,,,,,,-0.028478,,,,,,,,,,,-0.014747,,,,,,,,,,,-0.001261,,,,,,,,,,,0.018531,,,,,,,,,,,0.011646,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027607,,,,,,,,,,,0.046679,,,,
0.000000,,,,,,,,,-0.037446,,,,,,,,,,,-0.028919,,,,,,,,,,,-0.016486,,,,,,,,,,,0.000643,,,,,,,,,,,0.001167,,,,,,,,,,,0.005610,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027578,,,,,,,,,,,0.047981,,,
0.020000,,,,,,,,,-0.036938,,,,,,,,,,,-0.027514,,,,,,,,,,,-0.012765,,,,,,,,,,,0.000739,,,,,,,,,,,0.001167,,,,,,,,,,,0.005922,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027809,,,,,,,,,,,0.040615,,,
0.040000,,,,,,,,,-0.035060,,,,,,,,,,,-0.025377,,,,,,,,,,,-0.007254,,,,,,,,,,,0.018865,,,,,,,,,,,-0.021699,,,,,,,,,,,0.011529,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016747,,,,,,,,,,,0.028185,,,
0.060000,,,,,,,,,-0.034789,,,,,,,,,,,-0.025697,,,,,,,,,,,-0.007770,,,,,,,,,,,0.035737,,,,,,,,,,,-0.031743,,,,,,,,,,,0.013710,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016704,,,,,,,,,,,0.029056,,,
0.080000,,,,,,,,,-0.033744,,,,,,,,,,,-0.025398,,,,,,,,,,,-0.003755,,,,,,,,,,,0.040281,,,,,,,,,,,-0.036524,,,,,,,,,,,0.015151,,,,,,,,,,,0.000000,,,,,,,,,,,-0.015330,,,,,,,,,,,0.021949,,,
0.100000,,,,,,,,,-0.033176,,,,,,,,,,,-0.025903,,,,,,,,,,,-0.004445,,,,,,,,,,,0.035930,,,,,,,,,,,-0.032170,,,,,,,,,,,0.014022,,,,,,,,,,,0.000000,,,,,,,,,,,-0.016668,,,,,,,,,,,0.022712,,,
0.120000,,,,,,,,,-0.020455,,,,,,,,,,,-0.014924,,,,,,,,,,,-0.013169,,,,,,,,,,,0.040654,,,,,,,,,,,-0.029820,,,,,,,,,,,0.002183,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006239,,,,,,,,,,,0.011378,,,
0.140000,,,,,,,,,-0.007867,,,,,,,,,,,-0.003779,,,,,,,,,,,-0.021551,,,,,,,,,,,0.045186,,,,,,,,,,,-0.027469,,,,,,,,,,,-0.009966,,,,,,,,,,,0.000000,,,,,,,,,,,0.004145,,,,,,,,,,,-0.001523,,,
0.160000,,,,,,,,,0.004449,,,,,,,,,,,0.006646,,,,,,,,,,,-0.031965,,,,,,,,,,,0.049621,,,,,,,,,,,-0.025546,,,,,,,,,,,-0.022116,,,,,,,,,,,0.000000,,,,,,,,,,,0.014650,,,,,,,,,,,-0.010119,,,
0.200000,,,,,,,,,0.015482,,,,,,,,,,,0.016078,,,,,,,,,,,-0.045288,,,,,,,,,,,0.053573,,,,,,,,,,,-0.026614,,,,,,,,,,,-0.034577,,,,,,,,,,,0.000000,,,,,,,,,,,0.025290,,,,,,,,,,,-0.012741,,,
0.220000,,,,,,,,,0.025970,,,,,,,,,,,0.024716,,,,,,,,,,,-0.059778,,,,,,,,,,,0.039208,,,,,,,,,,,-0.005244,,,,,,,,,,,-0.052334,,,,,,,,,,,0.000000,,,,,,,,,,,0.024636,,,,,,,,,,,-0.012895,,,
0.240000,,,,,,,,,0.038483,,,,,,,,,,,0.035900,,,,,,,,,,,-0.068977,,,,,,,,,,,0.026000,,,,,,,,,,,0.002877,,,,,,,,,,,-0.066665,,,,,,,,,,,0.000000,,,,,,,,,,,0.035046,,,,,,,,,,,-0.022503,,,
0.260000,,,,,,,,,0.050041,,,,,,,,,,,0.046972,,,,,,,,,,,-0.079953,,,,,,,,,,,0.026674,,,,,,,,,,,0.007578,,,,,,,,,,,-0.066353,,,,,,,,,,,0.000000,,,,,,,,,,,0.045452,,,,,,,,,,,-0.029970,,,
0.280000,,,,,,,,,0.069491,,,,,,,,,,,0.069984,,,,,,,,,,,-0.097319,,,,,,,,,,,0.029651,,,,,,,,,,,0.018290,,,,,,,,,,,-0.075271,,,,,,,,,,,0.000000,,,,,,,,,,,0.066299,,,,,,,,,,,-0.046068,,,
0.300000,,,,,,,,,0.071629,,,,,,,,,,,0.070054,,,,,,,,,,,-0.096287,,,,,,,,,,,0.031977,,,,,,,,,,,0.018905,,,,,,,,,,,-0.076945,,,,,,,,,,,0.000000,,,,,,,,,,,0.066259,,,,,,,,,,,-0.048525,,,
0.320000,,,,,,,,,0.070890,,,,,,,,,,,0.070854,,,,,,,,,,,-0.088692,,,,,,,,,,,0.025807,,,,,,,,,,,0.013348,,,,,,,,,,,-0.067288,,,,,,,,,,,0.000000,,,,,,,,,,,0.066270,,,,,,,,,,,-0.046581,,,
0.340000,,,,,,,,,0.070419,,,,,,,,,,,0.071437,,,,,,,,,,,-0.080741,,,,,,,,,,,0.019154,,,,,,,,,,,0.009288,,,,,,,,,,,-0.056384,,,,,,,,,,,0.000000,,,,,,,,,,,0.066282,,,,,,,,,,,-0.047408,,,
0.360000,,,,,,,,,0.070902,,,,,,,,,,,0.072068,,,,,,,,,,,-0.073253,,,,,,,,,,,0.012791,,,,,,,,,,,0.007792,,,,,,,,,,,-0.044234,,,,,,,,,,,0.000000,,,,,,,,,,,0.066284,,,,,,,,,,,-0.048012,,,
0.400000,,,,,,,,,0.070957,,,,,,,,,,,0.072379,,,,,,,,,,,-0.065096,,,,,,,,,,,0.006621,,,,,,,,,,,0.006082,,,,,,,,,,,-0.031773,,,,,,,,,,,0.000000,,,,,,,,,,,0.066319,,,,,,,,,,,-0.048196,,,
0.420000,,,,,,,,,0.071142,,,,,,,,,,,0.072408,,,,,,,,,,,-0.056390,,,,,,,,,,,0.000739,,,,,,,,,,,0.003732,,,,,,,,,,,-0.019624,,,,,,,,,,,0.000000,,,,,,,,,,,0.066334,,,,,,,,,,,-0.051951,,,
0.440000,,,,,,,,,0.070190,,,,,,,,,,,0.070856,,,,,,,,,,,-0.046952,,,,,,,,,,,-0.001960,,,,,,,,,,,-0.004816,,,,,,,,,,,-0.020558,,,,,,,,,,,0.000000,,,,,,,,,,,0.066660,,,,,,,,,,,-0.057266,,,
0.460000,,,,,,,,,0.074161,,,,,,,,,,,0.069695,,,,,,,,,,,-0.041297,,,,,,,,,,,-0.020664,,,,,,,,,,,-0.003962,,,,,,,,,,,-0.037069,,,,,,,,,,,0.000000,,,,,,,,,,,0.066656,,,,,,,,,,,-0.061845,,,
0.480000,,,,,,,,,0.067409,,,,,,,,,,,0.065899,,,,,,,,,,,-0.024971,,,,,,,,,,,-0.053866,,,,,,,,,,,0.009876,,,,,,,,,,,-0.030060,,,,,,,,,,,0.000000,,,,,,,,,,,0.054772,,,,,,,,,,,-0.060729,,,
0.500000,,,,,,,,,0.056293,,,,,,,,,,,0.055389,,,,,,,,,,,-0.032013,,,,,,,,,,,-0.049588,,,,,,,,,,,0.006723,,,,,,,,,,,-0.028346,,,,,,,,,,,0.000000,,,,,,,,,,,0.034928,,,,,,,,,,,-0.051540,,,
0.520000,,,,,,,,,0.043285,,,,,,,,,,,0.043664,,,,,,,,,,,-0.018741,,,,,,,,,,,-0.055276,,,,,,,,,,,0.018905,,,,,,,,,,,-0.021804,,,,,,,,,,,0.000000,,,,,,,,,,,0.024452,,,,,,,,,,,-0.044230,,,
0.540000,,,,,,,,,0.032975,,,,,,,,,,,0.032673,,,,,,,,,,,-0.020144,,,,,,,,,,,-0.061254,,,,,,,,,,,0.021896,,,,,,,,,,,-0.020247,,,,,,,,,,,0.000000,,,,,,,,,,,0.013989,,,,,,,,,,,-0.036443,,,
0.560000,,,,,,,,,0.020186,,,,,,,,,,,0.022195,,,,,,,,,,,-0.016036,,,,,,,,,,,-0.067135,,,,,,,,,,,0.025316,,,,,,,,,,,-0.019935,,,,,,,,,,,0.000000,,,,,,,,,,,0.003518,,,,,,,,,,,-0.023526,,,
0.600000,,,,,,,,,0.007977,,,,,,,,,,,0.011861,,,,,,,,,,,-0.011071,,,,,,,,,,,-0.073112,,,,,,,,,,,0.031513,,,,,,,,,,,-0.021181,,,,,,,,,,,0.000000,,,,,,,,,,,-0.006945,,,,,,,,,,,-0.013823,,,
0.620000,,,,,,,,,-0.001254,,,,,,,,,,,0.003505,,,,,,,,,,,0.002882,,,,,,,,,,,-0.078801,,,,,,,,,,,0.041984,,,,,,,,,,,-0.024608,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017695,,,,,,,,,,,-0.002102,,,
0.640000,,,,,,,,,-0.014220,,,,,,,,,,,-0.006424,,,,,,,,,,,0.018053,,,,,,,,,,,-0.066363,,,,,,,,,,,0.040916,,,,,,,,,,,-0.012770,,,,,,,,,,,0.000000,,,,,,,,,,,-0.028133,,,,,,,,,,,0.009658,,,
0.660000,,,,,,,,,-0.025316,,,,,,,,,,,-0.014299,,,,,,,,,,,0.035140,,,,,,,,,,,-0.053444,,,,,,,,,,,0.029376,,,,,,,,,,,-0.002801,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027933,,,,,,,,,,,0.019672,,,
0.680000,,,,,,,,,-0.040747,,,,,,,,,,,-0.026030,,,,,,,,,,,0.070946,,,,,,,,,,,-0.059832,,,,,,,,,,,0.044014,,,,,,,,,,,0.001482,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027707,,,,,,,,,,,0.028555,,,
0.700000,,,,,,,,,-0.042684,,,,,,,,,,,-0.027076,,,,,,,,,,,0.075961,,,,,,,,,,,-0.045153,,,,,,,,,,,0.029376,,,,,,,,,,,-0.003113,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027713,,,,,,,,,,,0.031972,,,
0.720000,,,,,,,,,-0.044082,,,,,,,,,,,-0.027346,,,,,,,,,,,0.079593,,,,,,,,,,,-0.036861,,,,,,,,,,,0.031086,,,,,,,,,,,-0.004670,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027673,,,,,,,,,,,0.034600,,,
0.740000,,,,,,,,,-0.043520,,,,,,,,,,,-0.027753,,,,,,,,,,,0.076307,,,,,,,,,,,-0.028570,,,,,,,,,,,0.031727,,,,,,,,,,,-0.004359,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027670,,,,,,,,,,,0.034560,,,
0.760000,,,,,,,,,-0.043408,,,,,,,,,,,-0.028352,,,,,,,,,,,0.073303,,,,,,,,,,,-0.020375,,,,,,,,,,,0.030444,,,,,,,,,,,-0.002178,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027662,,,,,,,,,,,0.036005,,,
0.800000,,,,,,,,,-0.044433,,,,,,,,,,,-0.029347,,,,,,,,,,,0.060761,,,,,,,,,,,-0.012758,,,,,,,,,,,0.025102,,,,,,,,,,,0.002806,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027665,,,,,,,,,,,0.037425,,,
0.820000,,,,,,,,,-0.042403,,,,,,,,,,,-0.030008,,,,,,,,,,,0.048578,,,,,,,,,,,-0.006395,,,,,,,,,,,0.016981,,,,,,,,,,,0.008414,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027668,,,,,,,,,,,0.035292,,,
0.840000,,,,,,,,,-0.038816,,,,,,,,,,,-0.029734,,,,,,,,,,,0.031905,,,,,,,,,,,-0.002539,,,,,,,,,,,0.011852,,,,,,,,,,,0.010595,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027659,,,,,,,,,,,0.035619,,,
0.860000,,,,,,,,,-0.035301,,,,,,,,,,,-0.029444,,,,,,,,,,,0.015272,,,,,,,,,,,0.000450,,,,,,,,,,,0.009074,,,,,,,,,,,0.010595,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027622,,,,,,,,,,,0.037114,,,
0.880000,,,,,,,,,-0.030175,,,,,,,,,,,-0.028263,,,,,,,,,,,-0.010209,,,,,,,,,,,0.000257,,,,,,,,,,,0.012280,,,,,,,,,,,0.010595,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027575,,,,,,,,,,,0.037915,,,
0.900000,,,,,,,,,-0.030390,,,,,,,,,,,-0.028480,,,,,,,,,,,-0.010780,,,,,,,,,,,0.000257,,,,,,,,,,,0.009929,,,,,,,,,,,0.009972,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027554,,,,,,,,,,,0.038840,,,
0.920000,,,,,,,,,-0.030769,,,,,,,,,,,-0.028415,,,,,,,,,,,-0.010341,,,,,,,,,,,0.000257,,,,,,,,,,,0.008625,,,,,,,,,,,0.008632,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027574,,,,,,,,,,,0.037883,,,
0.940000,,,,,,,,,-0.031037,,,,,,,,,,,-0.028758,,,,,,,,,,,-0.011401,,,,,,,,,,,0.000257,,,,,,,,,,,0.007559,,,,,,,,,,,0.007536,,,,,,,,,,,0.000000,,,,,,,,,,,-0.027517,,,,,,,,,,,0.039154,,,
