Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,
0.423077,,,,1.200771,,,,,,1.316226,,,,,,-0.882950,,,,,,-0.426470,,,,,,0.376174,,,,,,-0.263187,,,,,,0.000000,,,,,,1.295169,,,,,,-0.853461,,,
0.442308,,,,1.264889,,,,,,1.337146,,,,,,-1.030345,,,,,,-0.344532,,,,,,0.411685,,,,,,0.297241,,,,,,0.000000,,,,,,1.293536,,,,,,-0.834415,,,
0.480769,,,,1.319616,,,,,,1.356742,,,,,,-1.170849,,,,,,-0.310032,,,,,,0.388011,,,,,,0.561887,,,,,,0.000000,,,,,,1.293638,,,,,,-0.788407,,,
0.500000,,,,1.386586,,,,,,1.364587,,,,,,-1.262417,,,,,,-0.282000,,,,,,0.356447,,,,,,0.779831,,,,,,0.000000,,,,,,1.293639,,,,,,-0.897668,,,
0.522727,,,,1.380266,,,,,,1.354340,,,,,,-1.361740,,,,,,-0.266906,,,,,,0.320936,,,,,,0.904371,,,,,,0.000000,,,,,,1.295221,,,,,,-0.896072,,,
0.545455,,,,1.313942,,,,,,1.322083,,,,,,-1.401892,,,,,,-0.284156,,,,,,0.293317,,,,,,0.982208,,,,,,0.000000,,,,,,1.301461,,,,,,-0.871189,,,
0.568182,,,,1.268197,,,,,,1.315576,,,,,,-1.411846,,,,,,-0.178499,,,,,,0.187773,,,,,,1.268259,,,,,,0.000000,,,,,,1.301298,,,,,,-0.947908,,,
0.590909,,,,1.032469,,,,,,1.129534,,,,,,-1.393798,,,,,,-0.184968,,,,,,0.171005,,,,,,1.464798,,,,,,0.000000,,,,,,0.746545,,,,,,-0.712271,,,
0.613636,,,,0.762982,,,,,,0.871214,,,,,,-1.205605,,,,,,-0.269062,,,,,,0.297263,,,,,,1.355826,,,,,,0.000000,,,,,,0.473667,,,,,,-0.569196,,,
0.636364,,,,0.466085,,,,,,0.597015,,,,,,-1.034804,,,,,,-0.372564,,,,,,0.352501,,,,,,1.184584,,,,,,0.000000,,,,,,0.203796,,,,,,-0.288918,,,
0.659091,,,,0.185826,,,,,,0.316524,,,,,,-0.869020,,,,,,-0.586035,,,,,,0.443249,,,,,,0.624157,,,,,,0.000000,,,,,,-0.069031,,,,,,-0.130488,,,
0.704545,,,,-0.118530,,,,,,0.054729,,,,,,-0.524556,,,,,,-0.745599,,,,,,0.640528,,,,,,0.281673,,,,,,0.000000,,,,,,-0.340248,,,,,,0.176717,,,
0.727273,,,,-0.378416,,,,,,-0.199815,,,,,,-0.158989,,,,,,-0.894382,,,,,,0.814133,,,,,,-0.091945,,,,,,0.000000,,,,,,-0.614464,,,,,,0.356248,,,
0.750000,,,,-0.570727,,,,,,-0.423022,,,,,,0.092183,,,,,,-1.030227,,,,,,0.968010,,,,,,-0.512266,,,,,,0.000000,,,,,,-0.893337,,,,,,0.494651,,,
0.772727,,,,-0.872394,,,,,,-0.689429,,,,,,0.266554,,,,,,-1.144509,,,,,,1.106105,,,,,,-0.963721,,,,,,0.000000,,,,,,-1.162897,,,,,,0.830705,,,
0.795455,,,,-1.213652,,,,,,-1.032567,,,,,,0.642096,,,,,,-1.374422,,,,,,1.399557,,,,,,-1.796579,,,,,,0.000000,,,,,,-1.150838,,,,,,1.203872,,,
0.818182,,,,-1.243171,,,,,,-1.040990,,,,,,0.591397,,,,,,-1.351511,,,,,,1.409915,,,,,,-1.851065,,,,,,0.000000,,,,,,-1.150206,,,,,,1.281590,,,
0.840909,,,,-1.267642,,,,,,-1.057351,,,,,,0.491966,,,,,,-1.276042,,,,,,1.390187,,,,,,-1.788795,,,,,,0.000000,,,,,,-1.149628,,,,,,1.350736,,,
0.863636,,,,-1.297635,,,,,,-1.065026,,,,,,0.399325,,,,,,-1.092759,,,,,,1.338894,,,,,,-1.384042,,,,,,0.000000,,,,,,-1.147747,,,,,,1.505377,,,
0.886364,,,,-1.310115,,,,,,-1.096104,,,,,,0.123136,,,,,,-0.961226,,,,,,1.169235,,,,,,-1.228368,,,,,,0.000000,,,,,,-1.146587,,,,,,1.528455,,,
0.931818,,,,-1.347492,,,,,,-1.123027,,,,,,-0.171843,,,,,,-0.840475,,,,,,1.015357,,,,,,-1.072693,,,,,,0.000000,,,,,,-1.144401,,,,,,1.704818,,,
0.954545,,,,-1.405635,,,,,,-1.165606,,,,,,-0.363432,,,,,,-0.728349,,,,,,0.869371,,,,,,-0.870317,,,,,,0.000000,,,,,,-1.142141,,,,,,1.860831,,,
0.977273,,,,-1.422000,,,,,,-1.179945,,,,,,-0.475388,,,,,,-0.633473,,,,,,0.719439,,,,,,-0.621238,,,,,,0.000000,,,,,,-1.142974,,,,,,1.868771,,,
1.000000,,,,-1.425772,,,,,,-1.191709,,,,,,-0.574190,,,,,,-0.545065,,,,,,0.605018,,,,,,-0.387726,,,,,,0.000000,,,,,,-1.143280,,,,,,1.851586,,,
0.000000,,,,,-1.297051,,,,,,-1.264808,,,,,,-0.268839,,,,,,0.903716,,,,,,-0.593891,,,,,,0.992897,,,,,,0.000000,,,,,,-1.269384,,,,,,1.950486,,
0.018519,,,,,-1.251195,,,,,,-1.243969,,,,,,-0.098496,,,,,,0.892577,,,,,,-0.760938,,,,,,1.084460,,,,,,0.000000,,,,,,-1.271892,,,,,,1.679130,,
0.055556,,,,,-1.208279,,,,,,-1.225447,,,,,,0.032518,,,,,,0.881438,,,,,,-0.901610,,,,,,1.185179,,,,,,0.000000,,,,,,-1.272376,,,,,,1.598797,,
0.074074,,,,,-1.088494,,,,,,-1.148762,,,,,,0.317887,,,,,,0.870299,,,,,,-1.024697,,,,,,1.295054,,,,,,0.000000,,,,,,-1.000686,,,,,,0.973712,,
0.092593,,,,,-0.954417,,,,,,-1.034489,,,,,,0.590975,,,,,,0.850806,,,,,,-1.297247,,,,,,1.340836,,,,,,0.000000,,,,,,-0.736132,,,,,,0.382934,,
0.111111,,,,,-0.909483,,,,,,-1.020266,,,,,,0.717782,,,,,,0.831313,,,,,,-1.640133,,,,,,1.386617,,,,,,0.000000,,,,,,-0.735691,,,,,,0.352858,,
0.129630,,,,,-0.641774,,,,,,-0.837609,,,,,,1.190540,,,,,,0.811123,,,,,,-2.640218,,,,,,1.550286,,,,,,0.000000,,,,,,-0.377698,,,,,,-0.349796,,
0.148148,,,,,-0.316630,,,,,,-0.588145,,,,,,1.561401,,,,,,0.881438,,,,,,-1.147784,,,,,,1.395773,,,,,,0.000000,,,,,,0.034053,,,,,,-0.800609,,
0.166667,,,,,-0.018033,,,,,,-0.313043,,,,,,1.299149,,,,,,0.806250,,,,,,-0.963153,,,,,,1.093616,,,,,,0.000000,,,,,,0.290821,,,,,,-1.075342,,
0.185185,,,,,0.259814,,,,,,-0.061127,,,,,,0.961817,,,,,,0.789542,,,,,,-0.866442,,,,,,0.919647,,,,,,0.000000,,,,,,0.551173,,,,,,-1.136406,,
0.203704,,,,,0.565803,,,,,,0.196847,,,,,,0.715868,,,,,,0.775618,,,,,,-0.778522,,,,,,0.745678,,,,,,0.000000,,,,,,0.810578,,,,,,-1.513781,,
0.240741,,,,,0.769942,,,,,,0.408850,,,,,,0.254846,,,,,,0.758909,,,,,,-0.725771,,,,,,0.562552,,,,,,0.000000,,,,,,0.795169,,,,,,-1.130777,,
0.259259,,,,,0.973978,,,,,,0.580608,,,,,,-0.175828,,,,,,0.714353,,,,,,-0.453220,,,,,,0.397739,,,,,,0.000000,,,,,,0.786830,,,,,,-0.829344,,
0.277778,,,,,1.244598,,,,,,0.841810,,,,,,-0.451622,,,,,,0.664228,,,,,,-0.092750,,,,,,0.205457,,,,,,0.000000,,,,,,1.044805,,,,,,-1.078844,,
0.296296,,,,,1.380263,,,,,,0.981235,,,,,,-0.905743,,,,,,0.591824,,,,,,0.434767,,,,,,-0.023450,,,,,,0.000000,,,,,,1.043824,,,,,,-0.904465,,
0.314815,,,,,1.616229,,,,,,1.245738,,,,,,-1.801158,,,,,,0.359994,,,,,,-0.207045,,,,,,-0.314161,,,,,,0.000000,,,,,,1.047533,,,,,,-0.818859,,
0.333333,,,,,1.559972,,,,,,1.255035,,,,,,-1.689350,,,,,,0.335627,,,,,,-0.163086,,,,,,-0.380544,,,,,,0.000000,,,,,,1.048385,,,,,,-0.767759,,
0.351852,,,,,1.473939,,,,,,1.264784,,,,,,-1.557471,,,,,,0.332842,,,,,,-0.163086,,,,,,-0.398857,,,,,,0.000000,,,,,,1.049498,,,,,,-0.698439,,
0.370370,,,,,1.365978,,,,,,1.271557,,,,,,-1.476770,,,,,,0.327273,,,,,,-0.092750,,,,,,-0.426326,,,,,,0.000000,,,,,,1.049557,,,,,,-0.521966,,
0.388889,,,,,1.286471,,,,,,1.264564,,,,,,-1.339545,,,,,,0.371829,,,,,,-0.075166,,,,,,-0.023450,,,,,,0.000000,,,,,,1.052324,,,,,,-0.610330,,
0.425926,,,,,1.202738,,,,,,1.265670,,,,,,-1.231445,,,,,,0.405246,,,,,,-0.189461,,,,,,0.004019,,,,,,0.000000,,,,,,1.054124,,,,,,-0.597652,,
0.444444,,,,,1.125411,,,,,,1.279480,,,,,,-1.156881,,,,,,0.444232,,,,,,-0.303757,,,,,,0.049801,,,,,,0.000000,,,,,,1.053799,,,,,,-0.622732,,
0.462963,,,,,1.020396,,,,,,1.286349,,,,,,-1.108410,,,,,,0.494358,,,,,,-0.286173,,,,,,0.123051,,,,,,0.000000,,,,,,1.055414,,,,,,-0.597520,,
0.481481,,,,,0.940741,,,,,,1.292158,,,,,,-1.085487,,,,,,0.538914,,,,,,-0.330133,,,,,,0.251239,,,,,,0.000000,,,,,,1.056120,,,,,,-0.568464,,
0.500000,,,,,0.812175,,,,,,1.295669,,,,,,-1.035859,,,,,,0.635684,,,,,,-0.474101,,,,,,0.592310,,,,,,0.000000,,,,,,1.058370,,,,,,-0.563684,,
0.525000,,,,,0.706148,,,,,,1.182432,,,,,,-1.048861,,,,,,0.580685,,,,,,-0.593891,,,,,,0.654115,,,,,,0.000000,,,,,,1.080402,,,,,,-0.762080,,
0.550000,,,,,0.530456,,,,,,0.978358,,,,,,-0.732368,,,,,,0.224237,,,,,,-0.400468,,,,,,0.324489,,,,,,0.000000,,,,,,1.096121,,,,,,-0.760037,,
0.575000,,,,,0.328398,,,,,,0.771381,,,,,,-0.433304,,,,,,-0.243601,,,,,,-0.039998,,,,,,-0.417170,,,,,,0.000000,,,,,,0.830262,,,,,,-0.618265,,
0.600000,,,,,0.122474,,,,,,0.522688,,,,,,-0.163981,,,,,,-0.650174,,,,,,0.338056,,,,,,-0.673545,,,,,,0.000000,,,,,,0.572568,,,,,,-0.425351,,
0.650000,,,,,-0.057453,,,,,,0.306166,,,,,,0.183585,,,,,,-1.042824,,,,,,0.663358,,,,,,-0.920765,,,,,,0.000000,,,,,,0.308190,,,,,,-0.396887,,
0.675000,,,,,-0.210367,,,,,,0.102601,,,,,,0.554917,,,,,,-1.009407,,,,,,0.830405,,,,,,-0.801733,,,,,,0.000000,,,,,,0.043735,,,,,,-0.408504,,
0.700000,,,,,-0.398621,,,,,,-0.157456,,,,,,0.850035,,,,,,-1.393703,,,,,,1.041412,,,,,,-1.094734,,,,,,0.000000,,,,,,-0.213169,,,,,,-0.175703,,
0.725000,,,,,-0.570696,,,,,,-0.410555,,,,,,1.143607,,,,,,-1.766859,,,,,,1.296378,,,,,,-1.415204,,,,,,0.000000,,,,,,-0.470624,,,,,,0.052602,,
0.750000,,,,,-0.820802,,,,,,-0.748181,,,,,,1.743637,,,,,,-2.415706,,,,,,1.968963,,,,,,-2.116804,,,,,,0.000000,,,,,,-0.982508,,,,,,0.365094,,
0.775000,,,,,-0.852143,,,,,,-0.829012,,,,,,1.553229,,,,,,-2.440769,,,,,,1.964567,,,,,,-2.248425,,,,,,0.000000,,,,,,-1.288797,,,,,,0.640757,,
0.800000,,,,,-0.887887,,,,,,-0.903052,,,,,,1.320556,,,,,,-2.000778,,,,,,1.656848,,,,,,-1.799767,,,,,,0.000000,,,,,,-1.281983,,,,,,0.785357,,
0.825000,,,,,-0.936875,,,,,,-0.939412,,,,,,1.101139,,,,,,-1.566357,,,,,,1.533761,,,,,,-1.433516,,,,,,0.000000,,,,,,-1.282798,,,,,,0.912751,,
0.850000,,,,,-0.987998,,,,,,-1.009671,,,,,,0.846540,,,,,,-1.151430,,,,,,1.305170,,,,,,-1.048953,,,,,,0.000000,,,,,,-1.276855,,,,,,1.155436,,
0.900000,,,,,-1.050599,,,,,,-1.095451,,,,,,0.582545,,,,,,-1.168138,,,,,,1.094164,,,,,,-1.030640,,,,,,0.000000,,,,,,-1.270425,,,,,,1.405981,,
0.925000,,,,,-1.099209,,,,,,-1.122287,,,,,,0.399000,,,,,,-0.755995,,,,,,0.918324,,,,,,-0.636920,,,,,,0.000000,,,,,,-1.271776,,,,,,1.424473,,
0.950000,,,,,-1.163557,,,,,,-1.153709,,,,,,0.216994,,,,,,-0.343852,,,,,,0.777653,,,,,,-0.243200,,,,,,0.000000,,,,,,-1.273224,,,,,,1.459883,,
0.975000,,,,,-1.234042,,,,,,-1.214371,,,,,,-0.028690,,,,,,0.051583,,,,,,0.777653,,,,,,0.196301,,,,,,0.000000,,,,,,-1.268766,,,,,,1.718185,,
1.000000,,,,,-1.330318,,,,,,-1.273157,,,,,,-0.348460,,,,,,0.823655,,,,,,0.604012,,,,,,1.097050,,,,,,0.000000,,,,,,-1.268870,,,,,,1.875163,,
0.000000,,,,,,-0.999251,,,,,,-1.044356,,,,,,-0.052017,,,,,,0.174641,,,,,,-0.283737,,,,,,0.929670,,,,,,0.000000,,,,,,-1.001550,,,,,,1.472980,
0.023810,,,,,,-0.988241,,,,,,-1.009992,,,,,,0.021030,,,,,,0.177052,,,,,,-0.283737,,,,,,0.941259,,,,,,0.000000,,,,,,-1.007633,,,,,,1.271571,
0.047619,,,,,,-0.947564,,,,,,-0.957748,,,,,,0.129243,,,,,,0.630286,,,,,,-1.305095,,,,,,1.149864,,,,,,0.000000,,,,,,-0.716940,,,,,,0.931721,
0.071429,,,,,,-0.941692,,,,,,-0.965582,,,,,,0.119105,,,,,,1.052180,,,,,,-1.753729,,,,,,1.230988,,,,,,0.000000,,,,,,-0.715819,,,,,,0.955513,
0.095238,,,,,,-0.919044,,,,,,-0.958262,,,,,,0.197944,,,,,,1.165789,,,,,,-1.967307,,,,,,1.284588,,,,,,0.000000,,,,,,-0.679705,,,,,,0.761193,
0.119048,,,,,,-0.906734,,,,,,-0.970628,,,,,,0.184383,,,,,,1.057001,,,,,,-1.772820,,,,,,1.242577,,,,,,0.000000,,,,,,-0.714861,,,,,,0.782064,
0.142857,,,,,,-0.631073,,,,,,-0.702203,,,,,,0.013112,,,,,,1.175131,,,,,,-1.667820,,,,,,0.802189,,,,,,0.000000,,,,,,-0.440814,,,,,,0.472180,
0.166667,,,,,,-0.358279,,,,,,-0.429711,,,,,,-0.151465,,,,,,1.288440,,,,,,-1.562821,,,,,,0.350211,,,,,,0.000000,,,,,,-0.167932,,,,,,0.119440,
0.190476,,,,,,-0.091396,,,,,,-0.174858,,,,,,-0.355925,,,,,,1.399338,,,,,,-1.476912,,,,,,-0.101767,,,,,,0.000000,,,,,,0.108120,,,,,,-0.115608,
0.238095,,,,,,0.147691,,,,,,0.055741,,,,,,-0.617524,,,,,,1.498181,,,,,,-1.524639,,,,,,-0.565335,,,,,,0.000000,,,,,,0.387714,,,,,,-0.187281,
0.261905,,,,,,0.374967,,,,,,0.266926,,,,,,-0.902001,,,,,,1.138969,,,,,,-0.570099,,,,,,-1.225918,,,,,,0.000000,,,,,,0.370536,,,,,,-0.191504,
0.285714,,,,,,0.646106,,,,,,0.540370,,,,,,-1.082619,,,,,,0.808687,,,,,,-0.207374,,,,,,-1.759020,,,,,,0.000000,,,,,,0.644084,,,,,,-0.454205,
0.309524,,,,,,0.896584,,,,,,0.811044,,,,,,-1.298114,,,,,,0.825563,,,,,,0.002625,,,,,,-1.747431,,,,,,0.000000,,,,,,0.917548,,,,,,-0.658372,
0.333333,,,,,,1.318054,,,,,,1.373663,,,,,,-1.639085,,,,,,0.899997,,,,,,0.481088,,,,,,-2.079171,,,,,,0.000000,,,,,,1.465362,,,,,,-1.098500,
0.357143,,,,,,1.364390,,,,,,1.375364,,,,,,-1.618815,,,,,,0.958158,,,,,,0.508531,,,,,,-2.141463,,,,,,0.000000,,,,,,1.464324,,,,,,-1.165679,
0.380952,,,,,,1.348370,,,,,,1.394938,,,,,,-1.469698,,,,,,0.803865,,,,,,0.260351,,,,,,-1.782199,,,,,,0.000000,,,,,,1.464613,,,,,,-1.112528,
0.404762,,,,,,1.338168,,,,,,1.409193,,,,,,-1.313599,,,,,,0.637519,,,,,,0.078988,,,,,,-1.376577,,,,,,0.000000,,,,,,1.464923,,,,,,-1.135142,
0.428571,,,,,,1.348625,,,,,,1.424617,,,,,,-1.166580,,,,,,0.478405,,,,,,0.012170,,,,,,-0.924599,,,,,,0.000000,,,,,,1.464967,,,,,,-1.151665,
0.476190,,,,,,1.349811,,,,,,1.432202,,,,,,-1.006428,,,,,,0.324112,,,,,,-0.064193,,,,,,-0.461032,,,,,,0.000000,,,,,,1.465898,,,,,,-1.156689,
0.500000,,,,,,1.353832,,,,,,1.432924,,,,,,-0.835499,,,,,,0.177052,,,,,,-0.169192,,,,,,-0.009054,,,,,,0.000000,,,,,,1.466271,,,,,,-1.259370,
0.522727,,,,,,1.333202,,,,,,1.394972,,,,,,-0.650190,,,,,,0.109549,,,,,,-0.551008,,,,,,-0.043822,,,,,,0.000000,,,,,,1.474846,,,,,,-1.404696,
0.545455,,,,,,1.419248,,,,,,1.366597,,,,,,-0.539152,,,,,,-0.358150,,,,,,-0.512827,,,,,,-0.658048,,,,,,0.000000,,,,,,1.474735,,,,,,-1.529886,
0.568182,,,,,,1.272928,,,,,,1.273779,,,,,,-0.218621,,,,,,-1.188376,,,,,,0.105238,,,,,,-0.397292,,,,,,0.000000,,,,,,1.162456,,,,,,-1.499371,
0.590909,,,,,,1.032054,,,,,,1.016845,,,,,,-0.356880,,,,,,-1.081396,,,,,,-0.035557,,,,,,-0.333551,,,,,,0.000000,,,,,,0.640991,,,,,,-1.248120,
0.613636,,,,,,0.750172,,,,,,0.730190,,,,,,-0.096296,,,,,,-1.223634,,,,,,0.508531,,,,,,-0.090178,,,,,,0.000000,,,,,,0.365706,,,,,,-1.048264,
0.636364,,,,,,0.526761,,,,,,0.461473,,,,,,-0.123832,,,,,,-1.373105,,,,,,0.642167,,,,,,-0.032232,,,,,,0.000000,,,,,,0.090759,,,,,,-0.835340,
0.659091,,,,,,0.249619,,,,,,0.205306,,,,,,-0.043192,,,,,,-1.520165,,,,,,0.794893,,,,,,-0.020643,,,,,,0.000000,,,,,,-0.184401,,,,,,-0.482168,
0.704545,,,,,,-0.014949,,,,,,-0.047347,,,,,,0.054289,,,,,,-1.669636,,,,,,1.071710,,,,,,-0.067000,,,,,,0.000000,,,,,,-0.459358,,,,,,-0.216868,
0.727273,,,,,,-0.214976,,,,,,-0.251647,,,,,,0.328249,,,,,,-1.811874,,,,,,1.539435,,,,,,-0.194481,,,,,,0.000000,,,,,,-0.741840,,,,,,0.103594,
0.750000,,,,,,-0.495951,,,,,,-0.494391,,,,,,0.626122,,,,,,-1.500878,,,,,,1.491708,,,,,,0.245908,,,,,,0.000000,,,,,,-1.016145,,,,,,0.425139,
0.772727,,,,,,-0.736396,,,,,,-0.686917,,,,,,0.961596,,,,,,-1.177828,,,,,,0.976256,,,,,,0.616762,,,,,,0.000000,,,,,,-1.010879,,,,,,0.698954,
0.795455,,,,,,-1.070790,,,,,,-0.973721,,,,,,1.664609,,,,,,-1.337545,,,,,,1.630116,,,,,,0.776113,,,,,,0.000000,,,,,,-1.004937,,,,,,0.941823,
0.818182,,,,,,-1.112764,,,,,,-0.999297,,,,,,1.763078,,,,,,-0.970498,,,,,,0.976256,,,,,,0.605173,,,,,,0.000000,,,,,,-1.005091,,,,,,1.035244,
0.840909,,,,,,-1.143071,,,,,,-1.005905,,,,,,1.834384,,,,,,-0.763168,,,,,,1.052619,,,,,,0.547227,,,,,,0.000000,,,,,,-1.004044,,,,,,1.107107,
0.863636,,,,,,-1.130875,,,,,,-1.015857,,,,,,1.769864,,,,,,-0.555837,,,,,,1.081255,,,,,,0.558816,,,,,,0.000000,,,,,,-1.003976,,,,,,1.106028,
0.886364,,,,,,-1.128455,,,,,,-1.030484,,,,,,1.710874,,,,,,-0.350917,,,,,,1.023983,,,,,,0.639940,,,,,,0.000000,,,,,,-1.003756,,,,,,1.145511,
0.931818,,,,,,-1.150662,,,,,,-1.054812,,,,,,1.464633,,,,,,-0.160463,,,,,,0.785348,,,,,,0.825367,,,,,,0.000000,,,,,,-1.003833,,,,,,1.184345,
0.954545,,,,,,-1.106687,,,,,,-1.070977,,,,,,1.225441,,,,,,-0.001349,,,,,,0.422623,,,,,,1.033972,,,,,,0.000000,,,,,,-1.003919,,,,,,1.126029,
0.977273,,,,,,-1.028956,,,,,,-1.064267,,,,,,0.898073,,,,,,0.095084,,,,,,0.193533,,,,,,1.115097,,,,,,0.000000,,,,,,-1.003696,,,,,,1.134963,
1.000000,,,,,,-0.952776,,,,,,-1.057182,,,,,,0.571503,,,,,,0.169820,,,,,,0.069443,,,,,,1.115097,,,,,,0.000000,,,,,,-1.002724,,,,,,1.175856,
