Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
0.000000,,,,,,,0.035603,,,,,,,,,0.047461,,,,,,,,,-0.034383,,,,,,,,,0.000924,,,,,,,,,0.032369,,,,,,,,,0.043428,,,,,,,,,0.000000,,,,,,,,,-0.007927,,,,,,,,,-0.039872,,,
0.037037,,,,,,,0.027718,,,,,,,,,0.049574,,,,,,,,,-0.033368,,,,,,,,,-0.006618,,,,,,,,,0.031615,,,,,,,,,0.036231,,,,,,,,,0.000000,,,,,,,,,-0.014095,,,,,,,,,-0.035846,,,
0.074074,,,,,,,0.020432,,,,,,,,,0.048493,,,,,,,,,-0.020888,,,,,,,,,-0.016673,,,,,,,,,0.036642,,,,,,,,,0.027140,,,,,,,,,0.000000,,,,,,,,,-0.015963,,,,,,,,,-0.031829,,,
0.111111,,,,,,,0.018583,,,,,,,,,0.048286,,,,,,,,,-0.006744,,,,,,,,,-0.023918,,,,,,,,,0.043178,,,,,,,,,0.012746,,,,,,,,,0.000000,,,,,,,,,-0.019464,,,,,,,,,-0.028615,,,
0.148148,,,,,,,0.013152,,,,,,,,,0.043774,,,,,,,,,0.000668,,,,,,,,,-0.035157,,,,,,,,,0.061278,,,,,,,,,0.001004,,,,,,,,,0.000000,,,,,,,,,-0.018378,,,,,,,,,-0.023443,,,
0.185185,,,,,,,0.003864,,,,,,,,,0.037386,,,,,,,,,0.017704,,,,,,,,,-0.046838,,,,,,,,,0.061278,,,,,,,,,-0.017556,,,,,,,,,0.000000,,,,,,,,,-0.016774,,,,,,,,,-0.016973,,,
0.222222,,,,,,,-0.004566,,,,,,,,,0.028178,,,,,,,,,0.046145,,,,,,,,,-0.054232,,,,,,,,,0.067814,,,,,,,,,-0.030814,,,,,,,,,0.000000,,,,,,,,,-0.012201,,,,,,,,,-0.010672,,,
0.259259,,,,,,,-0.014057,,,,,,,,,0.019345,,,,,,,,,0.058595,,,,,,,,,-0.058224,,,,,,,,,0.069573,,,,,,,,,-0.047859,,,,,,,,,0.000000,,,,,,,,,-0.008219,,,,,,,,,-0.003272,,,
0.296296,,,,,,,-0.024898,,,,,,,,,0.008661,,,,,,,,,0.073791,,,,,,,,,-0.054971,,,,,,,,,0.073847,,,,,,,,,-0.049753,,,,,,,,,0.000000,,,,,,,,,-0.006670,,,,,,,,,0.005840,,,
0.333333,,,,,,,-0.032691,,,,,,,,,-0.004771,,,,,,,,,0.070648,,,,,,,,,-0.054971,,,,,,,,,0.077617,,,,,,,,,-0.046344,,,,,,,,,0.000000,,,,,,,,,0.000679,,,,,,,,,0.012873,,,
0.370370,,,,,,,-0.041924,,,,,,,,,-0.015936,,,,,,,,,0.070753,,,,,,,,,-0.053049,,,,,,,,,0.072087,,,,,,,,,-0.041799,,,,,,,,,0.000000,,,,,,,,,0.005998,,,,,,,,,0.020342,,,
0.407407,,,,,,,-0.052390,,,,,,,,,-0.025926,,,,,,,,,0.081324,,,,,,,,,-0.045803,,,,,,,,,0.057507,,,,,,,,,-0.030435,,,,,,,,,0.000000,,,,,,,,,0.010707,,,,,,,,,0.028103,,,
0.444444,,,,,,,-0.057262,,,,,,,,,-0.032584,,,,,,,,,0.106443,,,,,,,,,-0.028798,,,,,,,,,0.027341,,,,,,,,,-0.013011,,,,,,,,,0.000000,,,,,,,,,0.013923,,,,,,,,,0.034138,,,
0.481481,,,,,,,-0.059029,,,,,,,,,-0.034698,,,,,,,,,0.122313,,,,,,,,,-0.004991,,,,,,,,,0.012258,,,,,,,,,0.004413,,,,,,,,,0.000000,,,,,,,,,0.015350,,,,,,,,,0.037082,,,
0.518519,,,,,,,-0.061733,,,,,,,,,-0.034176,,,,,,,,,0.115302,,,,,,,,,0.020886,,,,,,,,,-0.015142,,,,,,,,,0.019186,,,,,,,,,0.000000,,,,,,,,,0.016369,,,,,,,,,0.038925,,,
0.555556,,,,,,,-0.063773,,,,,,,,,-0.029296,,,,,,,,,0.096891,,,,,,,,,0.047060,,,,,,,,,-0.049079,,,,,,,,,0.041913,,,,,,,,,0.000000,,,,,,,,,0.012827,,,,,,,,,0.037251,,,
0.592593,,,,,,,-0.055599,,,,,,,,,-0.018146,,,,,,,,,0.064921,,,,,,,,,0.063325,,,,,,,,,-0.078239,,,,,,,,,0.048352,,,,,,,,,0.000000,,,,,,,,,0.008988,,,,,,,,,0.029432,,,
0.629630,,,,,,,-0.046191,,,,,,,,,-0.004380,,,,,,,,,0.048275,,,,,,,,,0.076042,,,,,,,,,-0.082513,,,,,,,,,0.045701,,,,,,,,,0.000000,,,,,,,,,0.000837,,,,,,,,,0.019838,,,
0.666667,,,,,,,-0.037206,,,,,,,,,0.010324,,,,,,,,,0.021360,,,,,,,,,0.083732,,,,,,,,,-0.089803,,,,,,,,,0.042670,,,,,,,,,0.000000,,,,,,,,,-0.008499,,,,,,,,,0.009566,,,
0.703704,,,,,,,-0.025189,,,,,,,,,0.024864,,,,,,,,,-0.017041,,,,,,,,,0.081218,,,,,,,,,-0.096339,,,,,,,,,0.036989,,,,,,,,,0.000000,,,,,,,,,-0.016367,,,,,,,,,-0.002419,,,
0.740741,,,,,,,-0.014667,,,,,,,,,0.037673,,,,,,,,,-0.063147,,,,,,,,,0.067318,,,,,,,,,-0.087792,,,,,,,,,0.025246,,,,,,,,,0.000000,,,,,,,,,-0.024015,,,,,,,,,-0.014539,,,
0.777778,,,,,,,-0.002965,,,,,,,,,0.046519,,,,,,,,,-0.090578,,,,,,,,,0.047503,,,,,,,,,-0.080502,,,,,,,,,0.015398,,,,,,,,,0.000000,,,,,,,,,-0.029012,,,,,,,,,-0.025743,,,
0.814815,,,,,,,0.011040,,,,,,,,,0.054305,,,,,,,,,-0.094922,,,,,,,,,0.026506,,,,,,,,,-0.076982,,,,,,,,,0.008958,,,,,,,,,0.000000,,,,,,,,,-0.031937,,,,,,,,,-0.035779,,,
0.851852,,,,,,,0.026159,,,,,,,,,0.057295,,,,,,,,,-0.081443,,,,,,,,,0.006543,,,,,,,,,-0.053604,,,,,,,,,-0.001648,,,,,,,,,0.000000,,,,,,,,,-0.029283,,,,,,,,,-0.044300,,,
0.888889,,,,,,,0.031665,,,,,,,,,0.055226,,,,,,,,,-0.063659,,,,,,,,,-0.008688,,,,,,,,,-0.037013,,,,,,,,,-0.000890,,,,,,,,,0.000000,,,,,,,,,-0.026288,,,,,,,,,-0.046791,,,
0.925926,,,,,,,0.039449,,,,,,,,,0.053735,,,,,,,,,-0.042296,,,,,,,,,-0.019039,,,,,,,,,-0.042543,,,,,,,,,0.002898,,,,,,,,,0.000000,,,,,,,,,-0.020673,,,,,,,,,-0.049887,,,
0.962963,,,,,,,0.047114,,,,,,,,,0.047777,,,,,,,,,-0.005506,,,,,,,,,-0.021996,,,,,,,,,-0.026455,,,,,,,,,0.008201,,,,,,,,,0.000000,,,,,,,,,-0.012688,,,,,,,,,-0.051049,,,
1.000000,,,,,,,0.051075,,,,,,,,,0.044549,,,,,,,,,0.028390,,,,,,,,,-0.016525,,,,,,,,,-0.015142,,,,,,,,,0.014261,,,,,,,,,0.000000,,,,,,,,,-0.007231,,,,,,,,,-0.051617,,,
0.000000,,,,,,,,0.059461,,,,,,,,,0.059709,,,,,,,,,-0.049633,,,,,,,,,0.019556,,,,,,,,,0.006225,,,,,,,,,0.034716,,,,,,,,,0.000000,,,,,,,,,-0.018231,,,,,,,,,-0.066553,,
0.034483,,,,,,,,0.056870,,,,,,,,,0.065927,,,,,,,,,-0.064530,,,,,,,,,0.010388,,,,,,,,,0.018040,,,,,,,,,0.024867,,,,,,,,,0.000000,,,,,,,,,-0.024254,,,,,,,,,-0.065696,,
0.068966,,,,,,,,0.052017,,,,,,,,,0.069707,,,,,,,,,-0.067849,,,,,,,,,-0.003956,,,,,,,,,0.032620,,,,,,,,,0.015777,,,,,,,,,0.000000,,,,,,,,,-0.029655,,,,,,,,,-0.064085,,
0.103448,,,,,,,,0.046127,,,,,,,,,0.070458,,,,,,,,,-0.055330,,,,,,,,,-0.017116,,,,,,,,,0.033877,,,,,,,,,0.003277,,,,,,,,,0.000000,,,,,,,,,-0.033780,,,,,,,,,-0.060267,,
0.137931,,,,,,,,0.038955,,,,,,,,,0.069881,,,,,,,,,-0.047678,,,,,,,,,-0.031903,,,,,,,,,0.042675,,,,,,,,,-0.014526,,,,,,,,,0.000000,,,,,,,,,-0.036652,,,,,,,,,-0.055060,,
0.172414,,,,,,,,0.028203,,,,,,,,,0.065071,,,,,,,,,-0.033886,,,,,,,,,-0.050239,,,,,,,,,0.059267,,,,,,,,,-0.036117,,,,,,,,,0.000000,,,,,,,,,-0.034839,,,,,,,,,-0.048421,,
0.206897,,,,,,,,0.018097,,,,,,,,,0.055456,,,,,,,,,-0.004710,,,,,,,,,-0.064435,,,,,,,,,0.057255,,,,,,,,,-0.044071,,,,,,,,,0.000000,,,,,,,,,-0.028790,,,,,,,,,-0.038895,,
0.241379,,,,,,,,0.007530,,,,,,,,,0.042575,,,,,,,,,0.029097,,,,,,,,,-0.076413,,,,,,,,,0.065300,,,,,,,,,-0.051268,,,,,,,,,0.000000,,,,,,,,,-0.024120,,,,,,,,,-0.029712,,
0.275862,,,,,,,,-0.002862,,,,,,,,,0.029115,,,,,,,,,0.051611,,,,,,,,,-0.085433,,,,,,,,,0.076863,,,,,,,,,-0.066799,,,,,,,,,0.000000,,,,,,,,,-0.016405,,,,,,,,,-0.017469,,
0.310345,,,,,,,,-0.015902,,,,,,,,,0.009951,,,,,,,,,0.068843,,,,,,,,,-0.087503,,,,,,,,,0.080885,,,,,,,,,-0.072102,,,,,,,,,0.000000,,,,,,,,,-0.006215,,,,,,,,,-0.004728,,
0.344828,,,,,,,,-0.027864,,,,,,,,,-0.008132,,,,,,,,,0.070757,,,,,,,,,-0.084398,,,,,,,,,0.076109,,,,,,,,,-0.069829,,,,,,,,,0.000000,,,,,,,,,0.003699,,,,,,,,,0.007206,,
0.379310,,,,,,,,-0.038475,,,,,,,,,-0.026440,,,,,,,,,0.064375,,,,,,,,,-0.079370,,,,,,,,,0.064797,,,,,,,,,-0.061874,,,,,,,,,0.000000,,,,,,,,,0.016575,,,,,,,,,0.018696,,
0.413793,,,,,,,,-0.045559,,,,,,,,,-0.042398,,,,,,,,,0.075871,,,,,,,,,-0.067984,,,,,,,,,0.051976,,,,,,,,,-0.046344,,,,,,,,,0.000000,,,,,,,,,0.026623,,,,,,,,,0.028072,,
0.448276,,,,,,,,-0.049193,,,,,,,,,-0.054390,,,,,,,,,0.086535,,,,,,,,,-0.050535,,,,,,,,,0.034631,,,,,,,,,-0.027784,,,,,,,,,0.000000,,,,,,,,,0.035247,,,,,,,,,0.035790,,
0.482759,,,,,,,,-0.052286,,,,,,,,,-0.063507,,,,,,,,,0.078692,,,,,,,,,-0.025989,,,,,,,,,-0.004082,,,,,,,,,-0.006951,,,,,,,,,0.000000,,,,,,,,,0.040997,,,,,,,,,0.042053,,
0.517241,,,,,,,,-0.047984,,,,,,,,,-0.066458,,,,,,,,,0.080318,,,,,,,,,0.001368,,,,,,,,,-0.048828,,,,,,,,,0.013883,,,,,,,,,0.000000,,,,,,,,,0.046078,,,,,,,,,0.044573,,
0.551724,,,,,,,,-0.038457,,,,,,,,,-0.065593,,,,,,,,,0.083792,,,,,,,,,0.031237,,,,,,,,,-0.062653,,,,,,,,,0.030549,,,,,,,,,0.000000,,,,,,,,,0.050326,,,,,,,,,0.041856,,
0.586207,,,,,,,,-0.029567,,,,,,,,,-0.057761,,,,,,,,,0.077939,,,,,,,,,0.057263,,,,,,,,,-0.078993,,,,,,,,,0.039640,,,,,,,,,0.000000,,,,,,,,,0.050144,,,,,,,,,0.034776,,
0.620690,,,,,,,,-0.017634,,,,,,,,,-0.046367,,,,,,,,,0.070034,,,,,,,,,0.078113,,,,,,,,,-0.109410,,,,,,,,,0.055928,,,,,,,,,0.000000,,,,,,,,,0.047806,,,,,,,,,0.025817,,
0.655172,,,,,,,,-0.001181,,,,,,,,,-0.029965,,,,,,,,,0.051777,,,,,,,,,0.092012,,,,,,,,,-0.103126,,,,,,,,,0.047973,,,,,,,,,0.000000,,,,,,,,,0.041266,,,,,,,,,0.013847,,
0.689655,,,,,,,,0.009118,,,,,,,,,-0.013215,,,,,,,,,0.022935,,,,,,,,,0.094230,,,,,,,,,-0.071452,,,,,,,,,0.033579,,,,,,,,,0.000000,,,,,,,,,0.032501,,,,,,,,,0.001450,,
0.724138,,,,,,,,0.014731,,,,,,,,,0.003367,,,,,,,,,-0.005412,,,,,,,,,0.090534,,,,,,,,,-0.077234,,,,,,,,,0.021837,,,,,,,,,0.000000,,,,,,,,,0.020639,,,,,,,,,-0.009429,,
0.758621,,,,,,,,0.024629,,,,,,,,,0.020418,,,,,,,,,-0.015960,,,,,,,,,0.079148,,,,,,,,,-0.062653,,,,,,,,,0.008958,,,,,,,,,0.000000,,,,,,,,,0.008795,,,,,,,,,-0.022777,,
0.793103,,,,,,,,0.030459,,,,,,,,,0.034086,,,,,,,,,-0.048008,,,,,,,,,0.061551,,,,,,,,,-0.040029,,,,,,,,,-0.000890,,,,,,,,,0.000000,,,,,,,,,-0.000152,,,,,,,,,-0.033144,,
0.827586,,,,,,,,0.034308,,,,,,,,,0.043381,,,,,,,,,-0.075948,,,,,,,,,0.038631,,,,,,,,,-0.037264,,,,,,,,,-0.004299,,,,,,,,,0.000000,,,,,,,,,-0.007279,,,,,,,,,-0.042415,,
0.862069,,,,,,,,0.041878,,,,,,,,,0.047389,,,,,,,,,-0.076187,,,,,,,,,0.016450,,,,,,,,,-0.039526,,,,,,,,,-0.003541,,,,,,,,,0.000000,,,,,,,,,-0.009410,,,,,,,,,-0.049003,,
0.896552,,,,,,,,0.047515,,,,,,,,,0.048738,,,,,,,,,-0.060235,,,,,,,,,-0.000998,,,,,,,,,-0.016148,,,,,,,,,-0.014905,,,,,,,,,0.000000,,,,,,,,,-0.008088,,,,,,,,,-0.052637,,
0.931034,,,,,,,,0.046631,,,,,,,,,0.047242,,,,,,,,,-0.045246,,,,,,,,,-0.012237,,,,,,,,,-0.015897,,,,,,,,,-0.008466,,,,,,,,,0.000000,,,,,,,,,-0.006247,,,,,,,,,-0.053737,,
0.965517,,,,,,,,0.051456,,,,,,,,,0.044529,,,,,,,,,-0.027259,,,,,,,,,-0.018151,,,,,,,,,-0.046565,,,,,,,,,0.000246,,,,,,,,,0.000000,,,,,,,,,0.000216,,,,,,,,,-0.053440,,
1.000000,,,,,,,,0.060194,,,,,,,,,0.038821,,,,,,,,,0.009239,,,,,,,,,-0.019039,,,,,,,,,-0.028466,,,,,,,,,0.007065,,,,,,,,,0.000000,,,,,,,,,0.006707,,,,,,,,,-0.056151,,
0.000000,,,,,,,,,0.058686,,,,,,,,,0.034374,,,,,,,,,-0.004229,,,,,,,,,0.017485,,,,,,,,,0.020805,,,,,,,,,0.039261,,,,,,,,,0.000000,,,,,,,,,0.005383,,,,,,,,,-0.058501,
0.010989,,,,,,,,,0.056174,,,,,,,,,0.041706,,,,,,,,,-0.028932,,,,,,,,,0.012606,,,,,,,,,0.010750,,,,,,,,,0.040019,,,,,,,,,0.000000,,,,,,,,,0.001340,,,,,,,,,-0.057482,
0.021978,,,,,,,,,0.054441,,,,,,,,,0.045014,,,,,,,,,-0.041462,,,,,,,,,0.001515,,,,,,,,,0.026838,,,,,,,,,0.037367,,,,,,,,,0.000000,,,,,,,,,-0.001545,,,,,,,,,-0.055732,
0.032967,,,,,,,,,0.049339,,,,,,,,,0.046361,,,,,,,,,-0.036623,,,,,,,,,-0.010166,,,,,,,,,0.040916,,,,,,,,,0.029034,,,,,,,,,0.000000,,,,,,,,,-0.004485,,,,,,,,,-0.053126,
0.043956,,,,,,,,,0.041222,,,,,,,,,0.047038,,,,,,,,,-0.013413,,,,,,,,,-0.021700,,,,,,,,,0.053736,,,,,,,,,0.018049,,,,,,,,,0.000000,,,,,,,,,-0.008248,,,,,,,,,-0.046741,
0.054945,,,,,,,,,0.024477,,,,,,,,,0.043681,,,,,,,,,-0.006330,,,,,,,,,-0.035452,,,,,,,,,0.096974,,,,,,,,,-0.013011,,,,,,,,,0.000000,,,,,,,,,-0.010742,,,,,,,,,-0.037878,
0.065934,,,,,,,,,0.008410,,,,,,,,,0.038108,,,,,,,,,-0.008353,,,,,,,,,-0.048613,,,,,,,,,0.090438,,,,,,,,,-0.029678,,,,,,,,,0.000000,,,,,,,,,-0.011371,,,,,,,,,-0.026026,
0.076923,,,,,,,,,-0.005434,,,,,,,,,0.028500,,,,,,,,,0.004072,,,,,,,,,-0.064435,,,,,,,,,0.090941,,,,,,,,,-0.033087,,,,,,,,,0.000000,,,,,,,,,-0.008007,,,,,,,,,-0.013860,
0.087912,,,,,,,,,-0.019028,,,,,,,,,0.015650,,,,,,,,,0.014486,,,,,,,,,-0.075673,,,,,,,,,0.097979,,,,,,,,,-0.052783,,,,,,,,,0.000000,,,,,,,,,-0.004101,,,,,,,,,-0.001881,
0.098901,,,,,,,,,-0.034563,,,,,,,,,-0.002844,,,,,,,,,0.012876,,,,,,,,,-0.083954,,,,,,,,,0.095968,,,,,,,,,-0.067556,,,,,,,,,0.000000,,,,,,,,,0.003201,,,,,,,,,0.012049,
0.109890,,,,,,,,,-0.051025,,,,,,,,,-0.020718,,,,,,,,,0.012192,,,,,,,,,-0.087355,,,,,,,,,0.079880,,,,,,,,,-0.074753,,,,,,,,,0.000000,,,,,,,,,0.008879,,,,,,,,,0.025410,
0.120879,,,,,,,,,-0.061168,,,,,,,,,-0.037818,,,,,,,,,0.011816,,,,,,,,,-0.085876,,,,,,,,,0.073847,,,,,,,,,-0.072102,,,,,,,,,0.000000,,,,,,,,,0.016935,,,,,,,,,0.036577,
0.131868,,,,,,,,,-0.072100,,,,,,,,,-0.055961,,,,,,,,,-0.004397,,,,,,,,,-0.077743,,,,,,,,,0.066305,,,,,,,,,-0.061874,,,,,,,,,0.000000,,,,,,,,,0.026236,,,,,,,,,0.049075,
0.142857,,,,,,,,,-0.075600,,,,,,,,,-0.071351,,,,,,,,,-0.004934,,,,,,,,,-0.065470,,,,,,,,,0.027844,,,,,,,,,-0.036496,,,,,,,,,0.000000,,,,,,,,,0.035613,,,,,,,,,0.057787,
0.153846,,,,,,,,,-0.076430,,,,,,,,,-0.083960,,,,,,,,,0.008541,,,,,,,,,-0.046395,,,,,,,,,0.017286,,,,,,,,,-0.013769,,,,,,,,,0.000000,,,,,,,,,0.044148,,,,,,,,,0.064324,
0.164835,,,,,,,,,-0.077133,,,,,,,,,-0.089784,,,,,,,,,0.032510,,,,,,,,,-0.016377,,,,,,,,,-0.002573,,,,,,,,,0.006307,,,,,,,,,0.000000,,,,,,,,,0.048228,,,,,,,,,0.068083,
0.175824,,,,,,,,,-0.078009,,,,,,,,,-0.090057,,,,,,,,,0.042962,,,,,,,,,0.020591,,,,,,,,,-0.029220,,,,,,,,,0.029792,,,,,,,,,0.000000,,,,,,,,,0.050779,,,,,,,,,0.069357,
0.186813,,,,,,,,,-0.076530,,,,,,,,,-0.082772,,,,,,,,,0.041988,,,,,,,,,0.056671,,,,,,,,,-0.059134,,,,,,,,,0.055549,,,,,,,,,0.000000,,,,,,,,,0.047124,,,,,,,,,0.065875,
0.197802,,,,,,,,,-0.066396,,,,,,,,,-0.069747,,,,,,,,,0.022956,,,,,,,,,0.085654,,,,,,,,,-0.098852,,,,,,,,,0.066534,,,,,,,,,0.000000,,,,,,,,,0.042160,,,,,,,,,0.057689,
0.208791,,,,,,,,,-0.056462,,,,,,,,,-0.051361,,,,,,,,,0.001689,,,,,,,,,0.103103,,,,,,,,,-0.109662,,,,,,,,,0.062746,,,,,,,,,0.000000,,,,,,,,,0.031755,,,,,,,,,0.044965,
0.219780,,,,,,,,,-0.046499,,,,,,,,,-0.030115,,,,,,,,,-0.020383,,,,,,,,,0.108426,,,,,,,,,-0.115946,,,,,,,,,0.057443,,,,,,,,,0.000000,,,,,,,,,0.020055,,,,,,,,,0.029103,
0.230769,,,,,,,,,-0.031921,,,,,,,,,-0.009397,,,,,,,,,-0.042361,,,,,,,,,0.104729,,,,,,,,,-0.121477,,,,,,,,,0.053655,,,,,,,,,0.000000,,,,,,,,,0.010047,,,,,,,,,0.011290,
0.241758,,,,,,,,,-0.018294,,,,,,,,,0.009826,,,,,,,,,-0.061856,,,,,,,,,0.092160,,,,,,,,,-0.120974,,,,,,,,,0.046458,,,,,,,,,0.000000,,,,,,,,,-0.000436,,,,,,,,,-0.004544,
0.252747,,,,,,,,,-0.001508,,,,,,,,,0.025123,,,,,,,,,-0.094601,,,,,,,,,0.073233,,,,,,,,,-0.126756,,,,,,,,,0.035095,,,,,,,,,0.000000,,,,,,,,,-0.006315,,,,,,,,,-0.019984,
0.263736,,,,,,,,,0.019504,,,,,,,,,0.036201,,,,,,,,,-0.105278,,,,,,,,,0.045581,,,,,,,,,-0.108908,,,,,,,,,0.026761,,,,,,,,,0.000000,,,,,,,,,-0.009449,,,,,,,,,-0.035738,
0.274725,,,,,,,,,0.037366,,,,,,,,,0.041805,,,,,,,,,-0.101419,,,,,,,,,0.018521,,,,,,,,,-0.075725,,,,,,,,,0.009716,,,,,,,,,0.000000,,,,,,,,,-0.004566,,,,,,,,,-0.046091,
0.285714,,,,,,,,,0.047120,,,,,,,,,0.042951,,,,,,,,,-0.082356,,,,,,,,,-0.003069,,,,,,,,,-0.044554,,,,,,,,,0.002519,,,,,,,,,0.000000,,,,,,,,,0.000212,,,,,,,,,-0.053212,
0.296703,,,,,,,,,0.056048,,,,,,,,,0.040357,,,,,,,,,-0.062352,,,,,,,,,-0.018151,,,,,,,,,-0.036007,,,,,,,,,0.005171,,,,,,,,,0.000000,,,,,,,,,0.008228,,,,,,,,,-0.055650,
0.307692,,,,,,,,,0.064577,,,,,,,,,0.036349,,,,,,,,,-0.026270,,,,,,,,,-0.019926,,,,,,,,,-0.031734,,,,,,,,,0.011989,,,,,,,,,0.000000,,,,,,,,,0.016821,,,,,,,,,-0.056007,
0.318681,,,,,,,,,0.067158,,,,,,,,,0.031718,,,,,,,,,-0.000917,,,,,,,,,-0.012532,,,,,,,,,-0.019919,,,,,,,,,0.010095,,,,,,,,,0.000000,,,,,,,,,0.022586,,,,,,,,,-0.053624,
0.329670,,,,,,,,,0.070499,,,,,,,,,0.028546,,,,,,,,,0.004382,,,,,,,,,-0.001294,,,,,,,,,-0.009361,,,,,,,,,0.008958,,,,,,,,,0.000000,,,,,,,,,0.028836,,,,,,,,,-0.053002,
0.340659,,,,,,,,,0.071183,,,,,,,,,0.028287,,,,,,,,,0.001214,,,,,,,,,0.008909,,,,,,,,,0.010247,,,,,,,,,0.007822,,,,,,,,,0.000000,,,,,,,,,0.029720,,,,,,,,,-0.052940,
0.349335,,,,,,,,,0.065879,,,,,,,,,0.031609,,,,,,,,,-0.014022,,,,,,,,,0.015267,,,,,,,,,0.019800,,,,,,,,,0.010852,,,,,,,,,0.000000,,,,,,,,,0.025726,,,,,,,,,-0.052652,
0.358010,,,,,,,,,0.060928,,,,,,,,,0.035122,,,,,,,,,-0.019830,,,,,,,,,0.017633,,,,,,,,,0.020302,,,,,,,,,0.022216,,,,,,,,,0.000000,,,,,,,,,0.016750,,,,,,,,,-0.052991,
0.366686,,,,,,,,,0.058557,,,,,,,,,0.039045,,,,,,,,,-0.017873,,,,,,,,,0.021182,,,,,,,,,0.021057,,,,,,,,,0.034716,,,,,,,,,0.000000,,,,,,,,,0.008837,,,,,,,,,-0.054551,
0.375361,,,,,,,,,0.056408,,,,,,,,,0.045487,,,,,,,,,-0.030288,,,,,,,,,0.025175,,,,,,,,,0.025833,,,,,,,,,0.040398,,,,,,,,,0.000000,,,,,,,,,-0.000230,,,,,,,,,-0.056415,
0.384037,,,,,,,,,0.052624,,,,,,,,,0.051771,,,,,,,,,-0.057669,,,,,,,,,0.016746,,,,,,,,,0.038150,,,,,,,,,0.034716,,,,,,,,,0.000000,,,,,,,,,-0.008796,,,,,,,,,-0.057166,
0.392713,,,,,,,,,0.049817,,,,,,,,,0.057689,,,,,,,,,-0.062609,,,,,,,,,0.001663,,,,,,,,,0.045943,,,,,,,,,0.030928,,,,,,,,,0.000000,,,,,,,,,-0.015976,,,,,,,,,-0.057574,
0.401388,,,,,,,,,0.044915,,,,,,,,,0.062603,,,,,,,,,-0.050128,,,,,,,,,-0.012680,,,,,,,,,0.052479,,,,,,,,,0.010474,,,,,,,,,0.000000,,,,,,,,,-0.021726,,,,,,,,,-0.056284,
0.410064,,,,,,,,,0.036908,,,,,,,,,0.061767,,,,,,,,,-0.029951,,,,,,,,,-0.026876,,,,,,,,,0.058010,,,,,,,,,-0.001648,,,,,,,,,0.000000,,,,,,,,,-0.023420,,,,,,,,,-0.051014,
0.418739,,,,,,,,,0.029038,,,,,,,,,0.056934,,,,,,,,,-0.007365,,,,,,,,,-0.042107,,,,,,,,,0.060021,,,,,,,,,-0.009223,,,,,,,,,0.000000,,,,,,,,,-0.022278,,,,,,,,,-0.044299,
0.427415,,,,,,,,,0.021505,,,,,,,,,0.048320,,,,,,,,,0.014382,,,,,,,,,-0.054084,,,,,,,,,0.058010,,,,,,,,,-0.018314,,,,,,,,,0.000000,,,,,,,,,-0.017944,,,,,,,,,-0.037350,
0.436090,,,,,,,,,0.013968,,,,,,,,,0.038827,,,,,,,,,0.027899,,,,,,,,,-0.066801,,,,,,,,,0.061529,,,,,,,,,-0.041041,,,,,,,,,0.000000,,,,,,,,,-0.011965,,,,,,,,,-0.028607,
0.444766,,,,,,,,,0.004265,,,,,,,,,0.023635,,,,,,,,,0.056611,,,,,,,,,-0.076265,,,,,,,,,0.080383,,,,,,,,,-0.050511,,,,,,,,,0.000000,,,,,,,,,-0.002414,,,,,,,,,-0.017626,
0.453441,,,,,,,,,-0.006615,,,,,,,,,0.007199,,,,,,,,,0.083895,,,,,,,,,-0.077596,,,,,,,,,0.079880,,,,,,,,,-0.052026,,,,,,,,,0.000000,,,,,,,,,0.005790,,,,,,,,,-0.005925,
0.462117,,,,,,,,,-0.016489,,,,,,,,,-0.009182,,,,,,,,,0.092516,,,,,,,,,-0.072716,,,,,,,,,0.071081,,,,,,,,,-0.048238,,,,,,,,,0.000000,,,,,,,,,0.015328,,,,,,,,,0.005470,
0.470792,,,,,,,,,-0.025526,,,,,,,,,-0.025812,,,,,,,,,0.091192,,,,,,,,,-0.066801,,,,,,,,,0.062032,,,,,,,,,-0.031950,,,,,,,,,0.000000,,,,,,,,,0.023235,,,,,,,,,0.015482,
0.479468,,,,,,,,,-0.031620,,,,,,,,,-0.039729,,,,,,,,,0.090359,,,,,,,,,-0.056746,,,,,,,,,0.047954,,,,,,,,,-0.020587,,,,,,,,,0.000000,,,,,,,,,0.031329,,,,,,,,,0.024217,
