Clock Time (s),Elapsed Time (s),ar,atheta,aphi,gx,gy,gz,mx,my,mz,
40141.6,19.19999999999709,0.9742176348229383,0.11065722117389565,0.09308469863860881,-1.05,0.20,-0.16,5.75,25.84,-29.01,
40141.7,19.299999999995634,0.9523654760647301,5.176036589385496,0.07049566105472514,-0.81,0.64,-0.13,7.12,26.86,-27.33,
40141.8,19.400000000001455,1.076057619275102,4.926449663948511,0.2205184434699081,-0.73,0.05,-0.11,6.95,29.77,-27.16,
40141.9,19.5,1.082866566110525,4.902377268303406,0.2470070281371878,-0.26,0.40,-0.10,7.81,31.65,-27.33,
40142.0,19.599999999998545,0.9441398201537736,4.570491925780526,0.22661756180909295,-0.16,0.23,-0.05,8.24,32.24,-25.90,
40142.1,19.69999999999709,0.9535722311393091,4.632558994672452,0.266140387002201,-0.15,0.11,0.02,8.18,32.17,-25.82,
40142.2,19.799999999995634,0.9701546268507922,4.71238898038469,0.24997862146082245,-0.04,0.09,-0.04,9.35,32.85,-25.15,
40142.3,19.900000000001455,0.9542012366372201,4.553733718198288,0.26854787378162887,-0.01,0.13,-0.10,8.49,32.01,-26.32,
40142.4,20.0,1.0698130677833395,4.632558994672452,0.2366345395787574,0.13,-0.07,0.05,8.66,32.51,-26.49,
40142.5,20.099999999998545,1.1024518130059018,5.034139534781332,0.20216255231514635,0.55,-0.61,0.14,7.30,31.48,-24.48,
40142.6,20.19999999999709,1.1396051947933545,5.206330349304271,0.12992609543986935,0.83,-0.10,-0.03,7.26,30.36,-26.26,
40142.7,20.299999999995634,1.053470455209827,5.924414636909014,0.08119257900764638,1.20,-0.88,-0.04,7.12,25.84,-25.32,
40142.8,20.400000000001455,0.9319871243745806,1.7359450042095235,0.06531301941955567,1.21,-0.68,-0.26,7.11,23.78,-27.68,
40142.9,20.5,0.8857764955111419,0.9994588469612699,0.18901875789842076,1.15,-0.88,0.02,4.66,22.03,-29.00,
40143.0,20.599999999998545,0.8481155581640983,0.8794593980254346,0.45988329657339766,1.01,-0.44,-0.14,2.33,21.05,-30.01,
40143.1,20.69999999999709,0.8318653737234168,1.0074800653029286,0.5707753573541043,0.68,0.23,-0.22,1.34,18.75,-30.98,
40143.2,20.799999999995634,0.8254695633395576,1.186191611972683,0.5810479737521608,0.52,-0.43,-0.08,2.33,18.31,-34.70,
40143.3,20.900000000001455,0.8258934555982388,1.089132649240035,0.6449421314792394,0.31,-0.28,-0.01,1.65,16.25,-32.73,
40143.4,21.0,0.800812087820857,1.089909046599561,0.7048221944783576,0.05,0.18,-0.11,-1.11,15.94,-35.00,
40143.5,21.099999999998545,0.8238931969618393,1.089909046599561,0.6812284137285627,-0.11,0.10,-0.03,-0.75,15.23,-34.03,
40143.6,21.19999999999709,0.8772684879784524,1.0714496051147666,0.6081098566662733,-0.18,0.00,0.04,0.20,15.31,-34.15,
40143.7,21.299999999995634,0.8892131353055914,1.010109331812091,0.6077226062215533,-0.18,-0.01,0.01,0.08,15.54,-33.06,
40143.8,21.400000000001455,0.9047651629014017,0.9884433806509134,0.5735186793902581,-0.19,-0.12,-0.08,-0.41,16.28,-34.36,
40143.9,21.5,0.9190212184710427,0.9314104211087237,0.5572190336448148,-0.13,-0.21,-0.02,0.42,17.49,-33.43,
40144.0,21.599999999998545,0.91,0.982793723247329,0.5410995259571458,-0.11,0.05,-0.00,0.11,16.77,-32.86,
40144.1,21.69999999999709,0.9148770409186143,0.943488134519134,0.5704775906733784,-0.05,0.07,0.00,0.11,17.45,-32.53,
40144.2,21.799999999995634,0.9375499986667377,0.8788749445560378,0.5061448346379531,0.12,0.03,0.07,-0.39,16.64,-33.32,
40144.3,21.900000000001455,0.9099450532861861,0.8760580505981934,0.5409990314219016,0.26,0.19,-0.04,-1.22,17.77,-34.18,
40144.4,22.0,0.8811923740024081,0.9391056924559273,0.6144776563299974,0.24,0.06,0.04,-0.31,17.18,-33.87,
40144.5,22.099999999998545,0.874414089547967,0.9664908199286669,0.6232731625301168,0.19,-0.27,0.11,-0.47,15.99,-33.94,
40144.6,22.19999999999709,0.912633551870629,1.027318732081853,0.6617376934994722,0.15,-0.02,0.14,-0.40,16.26,-34.37,
40144.7,22.299999999995634,0.8426743143112884,1.1583858851975093,0.670967106303765,-0.03,0.40,0.09,-1.48,16.36,-33.65,
40144.8,22.400000000001455,0.8801136290275251,1.0701286019201606,0.7565931801110795,-0.13,0.10,0.20,1.85,16.05,-35.24,
40144.9,22.5,0.8618004409374598,1.049361887023153,0.6802076004148285,-0.15,0.20,0.06,3.02,14.54,-34.70,
40145.0,22.599999999998545,0.8259539938761723,1.0978897231319675,0.6246237663382042,-0.19,0.53,-0.08,3.86,16.41,-35.19,
40145.1,22.69999999999709,0.8210968274204937,1.171280832795522,0.6371359111949467,-0.42,0.46,-0.12,4.21,16.77,-34.54,
40145.2,22.799999999995634,0.866083136886985,1.2742505177251962,0.4496336730892023,-0.65,0.23,-0.10,6.18,18.98,-33.68,
40145.3,22.900000000001455,0.9780593029055038,1.169567527790048,0.37525571471401475,-0.70,0.44,-0.27,6.24,18.75,-31.91,
40145.4,23.0,0.9272000862812729,1.633215136790854,0.3530896415347992,-0.79,0.67,-0.40,8.15,19.68,-29.68,
