Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
0.364583,,,0.248405,,,,,,,-0.051666,,,,,,,-0.194821,,,,,,,-0.071577,,,,,,,0.064386,,,,,,,0.171911,,,,,,,0.000000,,,,,,,0.077203,,,,,,,-0.261609,,,,,
0.375000,,,0.228152,,,,,,,-0.068657,,,,,,,-0.175977,,,,,,,-0.056451,,,,,,,0.056600,,,,,,,0.124797,,,,,,,0.000000,,,,,,,0.091553,,,,,,,-0.244948,,,,,
0.385417,,,0.222281,,,,,,,-0.080355,,,,,,,-0.152978,,,,,,,-0.007493,,,,,,,0.040055,,,,,,,0.050558,,,,,,,0.000000,,,,,,,0.105195,,,,,,,-0.229025,,,,,
0.395833,,,0.196975,,,,,,,-0.072683,,,,,,,-0.142358,,,,,,,0.073707,,,,,,,0.097962,,,,,,,-0.008691,,,,,,,0.000000,,,,,,,0.094014,,,,,,,-0.216245,,,,,
0.406250,,,0.157128,,,,,,,-0.048586,,,,,,,-0.093205,,,,,,,0.160478,,,,,,,0.205502,,,,,,,-0.056519,,,,,,,0.000000,,,,,,,0.064906,,,,,,,-0.180218,,,,,
0.416667,,,0.125468,,,,,,,-0.011763,,,,,,,-0.075346,,,,,,,0.236503,,,,,,,0.253189,,,,,,,-0.108629,,,,,,,0.000000,,,,,,,0.025811,,,,,,,-0.134770,,,,,
0.427083,,,0.083364,,,,,,,0.047408,,,,,,,-0.124502,,,,,,,0.283472,,,,,,,0.211341,,,,,,,-0.160026,,,,,,,0.000000,,,,,,,-0.018234,,,,,,,-0.089616,,,,,
0.437500,,,0.028360,,,,,,,0.094014,,,,,,,-0.110245,,,,,,,0.279491,,,,,,,0.186038,,,,,,,-0.160026,,,,,,,0.000000,,,,,,,-0.063631,,,,,,,-0.036566,,,,,
0.447917,,,-0.002385,,,,,,,0.139870,,,,,,,-0.090703,,,,,,,0.257599,,,,,,,0.117913,,,,,,,-0.131472,,,,,,,0.000000,,,,,,,-0.107080,,,,,,,0.002474,,,,,
0.458333,,,-0.025391,,,,,,,0.186135,,,,,,,-0.067254,,,,,,,0.214213,,,,,,,0.139323,,,,,,,-0.128617,,,,,,,0.000000,,,,,,,-0.149258,,,,,,,0.039179,,,,,
0.468750,,,-0.067026,,,,,,,0.221126,,,,,,,-0.046200,,,,,,,0.142567,,,,,,,0.143703,,,,,,,-0.095066,,,,,,,0.000000,,,,,,,-0.180443,,,,,,,0.076955,,,,,
0.479167,,,-0.093427,,,,,,,0.240494,,,,,,,-0.007188,,,,,,,0.043456,,,,,,,0.086770,,,,,,,-0.062230,,,,,,,0.000000,,,,,,,-0.197071,,,,,,,0.110508,,,,,
0.489583,,,-0.104676,,,,,,,0.243408,,,,,,,-0.012025,,,,,,,-0.061228,,,,,,,-0.076730,,,,,,,-0.035104,,,,,,,0.000000,,,,,,,-0.197019,,,,,,,0.119294,,,,,
0.500000,,,-0.109743,,,,,,,0.233738,,,,,,,0.003962,,,,,,,-0.154766,,,,,,,-0.199842,,,,,,,0.021290,,,,,,,0.000000,,,,,,,-0.190516,,,,,,,0.115799,,,,,
0.520833,,,-0.076828,,,,,,,0.202455,,,,,,,-0.053119,,,,,,,-0.223626,,,,,,,-0.223686,,,,,,,0.089105,,,,,,,0.000000,,,,,,,-0.180735,,,,,,,0.078874,,,,,
0.541667,,,-0.033718,,,,,,,0.166793,,,,,,,-0.065031,,,,,,,-0.230791,,,,,,,-0.231958,,,,,,,0.100527,,,,,,,0.000000,,,,,,,-0.157110,,,,,,,0.030438,,,,,
0.562500,,,0.011650,,,,,,,0.133304,,,,,,,-0.072464,,,,,,,-0.222034,,,,,,,-0.211520,,,,,,,0.086964,,,,,,,0.000000,,,,,,,-0.137093,,,,,,,-0.017555,,,,,
0.583333,,,0.044633,,,,,,,0.094696,,,,,,,-0.085412,,,,,,,-0.183027,,,,,,,-0.178918,,,,,,,0.087677,,,,,,,0.000000,,,,,,,-0.105096,,,,,,,-0.054536,,,,,
0.604167,,,0.077466,,,,,,,0.065044,,,,,,,-0.101946,,,,,,,-0.133670,,,,,,,-0.143882,,,,,,,0.071259,,,,,,,0.000000,,,,,,,-0.082078,,,,,,,-0.087611,,,,,
0.625000,,,0.104283,,,,,,,0.046914,,,,,,,-0.135024,,,,,,,-0.081528,,,,,,,-0.138043,,,,,,,0.050558,,,,,,,0.000000,,,,,,,-0.069175,,,,,,,-0.109133,,,,,
0.645833,,,0.126905,,,,,,,0.039062,,,,,,,-0.161901,,,,,,,-0.028987,,,,,,,-0.100574,,,,,,,0.017721,,,,,,,0.000000,,,,,,,-0.068002,,,,,,,-0.123247,,,,,
0.666667,,,0.145268,,,,,,,0.039780,,,,,,,-0.188962,,,,,,,0.023156,,,,,,,-0.025637,,,,,,,-0.018685,,,,,,,0.000000,,,,,,,-0.069798,,,,,,,-0.138806,,,,,
0.680556,,,0.140398,,,,,,,0.049754,,,,,,,-0.100449,,,,,,,0.064154,,,,,,,0.053194,,,,,,,-0.063657,,,,,,,0.000000,,,,,,,-0.079606,,,,,,,-0.128443,,,,,
0.694444,,,0.132787,,,,,,,0.073821,,,,,,,-0.089819,,,,,,,0.068930,,,,,,,0.056113,,,,,,,-0.103632,,,,,,,0.000000,,,,,,,-0.104233,,,,,,,-0.102441,,,,,
0.708333,,,0.114265,,,,,,,0.095546,,,,,,,-0.089834,,,,,,,0.066144,,,,,,,0.056600,,,,,,,-0.113626,,,,,,,0.000000,,,,,,,-0.117794,,,,,,,-0.075068,,,,,
0.722222,,,0.105601,,,,,,,0.122260,,,,,,,-0.068064,,,,,,,0.029126,,,,,,,0.030323,,,,,,,-0.142894,,,,,,,0.000000,,,,,,,-0.151020,,,,,,,-0.050291,,,,,
0.736111,,,0.094255,,,,,,,0.140222,,,,,,,-0.046151,,,,,,,-0.010279,,,,,,,0.025457,,,,,,,-0.154315,,,,,,,0.000000,,,,,,,-0.173799,,,,,,,-0.026139,,,,,
0.750000,,,0.084987,,,,,,,0.143899,,,,,,,-0.021538,,,,,,,-0.051277,,,,,,,0.057573,,,,,,,-0.162881,,,,,,,0.000000,,,,,,,-0.177745,,,,,,,-0.015281,,,,,
0.763889,,,0.066366,,,,,,,0.134703,,,,,,,0.012571,,,,,,,-0.092275,,,,,,,0.104288,,,,,,,-0.155029,,,,,,,0.000000,,,,,,,-0.174353,,,,,,,-0.004518,,,,,
0.777778,,,0.033950,,,,,,,0.118063,,,,,,,0.054655,,,,,,,-0.125710,,,,,,,0.116453,,,,,,,-0.144322,,,,,,,0.000000,,,,,,,-0.160957,,,,,,,0.020823,,,,,
0.791667,,,0.001466,,,,,,,0.095618,,,,,,,0.085983,,,,,,,-0.154368,,,,,,,0.138350,,,,,,,-0.137897,,,,,,,0.000000,,,,,,,-0.137426,,,,,,,0.044003,,,,,
0.805556,,,-0.037678,,,,,,,0.060152,,,,,,,0.112134,,,,,,,-0.170688,,,,,,,0.155381,,,,,,,-0.128617,,,,,,,0.000000,,,,,,,-0.099083,,,,,,,0.065580,,,,,
0.819444,,,-0.072135,,,,,,,0.021444,,,,,,,0.144254,,,,,,,-0.182629,,,,,,,0.159761,,,,,,,-0.128617,,,,,,,0.000000,,,,,,,-0.062713,,,,,,,0.088036,,,,,
0.833333,,,-0.098466,,,,,,,-0.022479,,,,,,,0.176349,,,,,,,-0.167105,,,,,,,0.134944,,,,,,,-0.129331,,,,,,,0.000000,,,,,,,-0.012919,,,,,,,0.102123,,,,,
0.854167,,,-0.124409,,,,,,,-0.061807,,,,,,,0.163617,,,,,,,-0.155164,,,,,,,0.123752,,,,,,,-0.133614,,,,,,,0.000000,,,,,,,0.032834,,,,,,,0.112349,,,,,
0.875000,,,-0.140854,,,,,,,-0.098762,,,,,,,0.172167,,,,,,,-0.127700,,,,,,,0.114020,,,,,,,-0.127903,,,,,,,0.000000,,,,,,,0.072340,,,,,,,0.126362,,,,,
0.895833,,,-0.156249,,,,,,,-0.129556,,,,,,,0.170887,,,,,,,-0.101031,,,,,,,0.081904,,,,,,,-0.111485,,,,,,,0.000000,,,,,,,0.112138,,,,,,,0.143181,,,,,
0.916667,,,-0.157796,,,,,,,-0.156468,,,,,,,0.167191,,,,,,,-0.075557,,,,,,,0.057087,,,,,,,-0.098636,,,,,,,0.000000,,,,,,,0.144433,,,,,,,0.147228,,,,,
0.937500,,,-0.156796,,,,,,,-0.177726,,,,,,,0.156531,,,,,,,-0.050083,,,,,,,0.045408,,,,,,,-0.085073,,,,,,,0.000000,,,,,,,0.170657,,,,,,,0.150548,,,,,
0.958333,,,-0.150606,,,,,,,-0.191636,,,,,,,0.146272,,,,,,,-0.027793,,,,,,,0.023997,,,,,,,-0.072937,,,,,,,0.000000,,,,,,,0.188778,,,,,,,0.144762,,,,,
0.979167,,,-0.148528,,,,,,,-0.199976,,,,,,,0.138233,,,,,,,-0.003114,,,,,,,0.004533,,,,,,,-0.055091,,,,,,,0.000000,,,,,,,0.200738,,,,,,,0.146369,,,,,
1.000000,,,-0.151417,,,,,,,-0.201775,,,,,,,0.105826,,,,,,,0.003254,,,,,,,0.026430,,,,,,,-0.029393,,,,,,,0.000000,,,,,,,0.204621,,,,,,,0.146869,,,,,
0.000000,,,,-0.141225,,,,,,,-0.168096,,,,,,,0.076429,,,,,,,-0.017276,,,,,,,-0.013866,,,,,,,0.011693,,,,,,,0.000000,,,,,,,0.166152,,,,,,,0.131018,,,,
0.033333,,,,-0.139137,,,,,,,-0.170948,,,,,,,0.084166,,,,,,,-0.024862,,,,,,,-0.007990,,,,,,,0.020915,,,,,,,0.000000,,,,,,,0.169866,,,,,,,0.131618,,,,
0.066667,,,,-0.141308,,,,,,,-0.173710,,,,,,,0.096484,,,,,,,-0.029558,,,,,,,-0.004464,,,,,,,0.046453,,,,,,,0.000000,,,,,,,0.170378,,,,,,,0.132336,,,,
0.100000,,,,-0.132924,,,,,,,-0.176207,,,,,,,0.123122,,,,,,,-0.018721,,,,,,,-0.018566,,,,,,,0.059222,,,,,,,0.000000,,,,,,,0.170305,,,,,,,0.128639,,,,
0.133333,,,,-0.131736,,,,,,,-0.177692,,,,,,,0.140009,,,,,,,-0.001744,,,,,,,-0.047945,,,,,,,0.069863,,,,,,,0.000000,,,,,,,0.170667,,,,,,,0.126571,,,,
0.166667,,,,-0.122726,,,,,,,-0.176041,,,,,,,0.151133,,,,,,,0.031488,,,,,,,-0.092993,,,,,,,0.096110,,,,,,,0.000000,,,,,,,0.172260,,,,,,,0.119944,,,,
0.183333,,,,-0.109156,,,,,,,-0.162556,,,,,,,0.140291,,,,,,,0.068694,,,,,,,-0.132165,,,,,,,0.133708,,,,,,,0.000000,,,,,,,0.163200,,,,,,,0.104614,,,,
0.200000,,,,-0.080140,,,,,,,-0.143657,,,,,,,0.106111,,,,,,,0.100481,,,,,,,-0.193274,,,,,,,0.150024,,,,,,,0.000000,,,,,,,0.150179,,,,,,,0.073812,,,,
0.216667,,,,-0.026311,,,,,,,-0.118754,,,,,,,0.057687,,,,,,,0.123599,,,,,,,-0.226179,,,,,,,0.183366,,,,,,,0.000000,,,,,,,0.129492,,,,,,,0.015023,,,,
0.233333,,,,0.029810,,,,,,,-0.087667,,,,,,,0.000372,,,,,,,0.134436,,,,,,,-0.223828,,,,,,,0.220963,,,,,,,0.000000,,,,,,,0.095325,,,,,,,-0.046944,,,,
0.250000,,,,0.084076,,,,,,,-0.062086,,,,,,,-0.053726,,,,,,,0.132991,,,,,,,-0.231271,,,,,,,0.220254,,,,,,,0.000000,,,,,,,0.075473,,,,,,,-0.101689,,,,
0.266667,,,,0.121306,,,,,,,-0.041181,,,,,,,-0.128381,,,,,,,0.116375,,,,,,,-0.201892,,,,,,,0.242954,,,,,,,0.000000,,,,,,,0.060051,,,,,,,-0.152693,,,,
0.283333,,,,0.173595,,,,,,,-0.027936,,,,,,,-0.187439,,,,,,,0.087116,,,,,,,-0.172121,,,,,,,0.240117,,,,,,,0.000000,,,,,,,0.054913,,,,,,,-0.201856,,,,
0.300000,,,,0.216285,,,,,,,-0.019618,,,,,,,-0.246451,,,,,,,0.041241,,,,,,,-0.111404,,,,,,,0.208904,,,,,,,0.000000,,,,,,,0.047057,,,,,,,-0.249096,,,,
0.316667,,,,0.250570,,,,,,,-0.026246,,,,,,,-0.271770,,,,,,,-0.004995,,,,,,,-0.054213,,,,,,,0.173434,,,,,,,0.000000,,,,,,,0.054496,,,,,,,-0.278452,,,,
0.333333,,,,0.262037,,,,,,,-0.033832,,,,,,,-0.274305,,,,,,,-0.039672,,,,,,,0.036666,,,,,,,0.155699,,,,,,,0.000000,,,,,,,0.059894,,,,,,,-0.284774,,,,
0.347222,,,,0.241862,,,,,,,-0.051490,,,,,,,-0.249758,,,,,,,-0.058817,,,,,,,0.070746,,,,,,,0.117392,,,,,,,0.000000,,,,,,,0.075568,,,,,,,-0.260642,,,,
0.361111,,,,0.223779,,,,,,,-0.066633,,,,,,,-0.223965,,,,,,,-0.030641,,,,,,,0.039017,,,,,,,0.063478,,,,,,,0.000000,,,,,,,0.098399,,,,,,,-0.232866,,,,
0.375000,,,,0.206732,,,,,,,-0.072428,,,,,,,-0.213088,,,,,,,0.018484,,,,,,,0.049985,,,,,,,0.018787,,,,,,,0.000000,,,,,,,0.100903,,,,,,,-0.215101,,,,
0.388889,,,,0.193755,,,,,,,-0.061738,,,,,,,-0.177603,,,,,,,0.078447,,,,,,,0.092291,,,,,,,-0.040802,,,,,,,0.000000,,,,,,,0.086274,,,,,,,-0.195122,,,,
0.402778,,,,0.156091,,,,,,,-0.033050,,,,,,,-0.118864,,,,,,,0.156832,,,,,,,0.196489,,,,,,,-0.074853,,,,,,,0.000000,,,,,,,0.051334,,,,,,,-0.164406,,,,
0.416667,,,,0.086993,,,,,,,-0.005037,,,,,,,0.005217,,,,,,,0.277479,,,,,,,0.294811,,,,,,,-0.098972,,,,,,,0.000000,,,,,,,0.011124,,,,,,,-0.116510,,,,
0.430556,,,,0.057539,,,,,,,0.045251,,,,,,,0.047919,,,,,,,0.312156,,,,,,,0.254464,,,,,,,-0.133023,,,,,,,0.000000,,,,,,,-0.037629,,,,,,,-0.074371,,,,
0.444444,,,,0.022343,,,,,,,0.094193,,,,,,,0.070636,,,,,,,0.312878,,,,,,,0.216858,,,,,,,-0.135151,,,,,,,0.000000,,,,,,,-0.082810,,,,,,,-0.037553,,,,
0.458333,,,,-0.006303,,,,,,,0.144304,,,,,,,0.082771,,,,,,,0.294817,,,,,,,0.216858,,,,,,,-0.123092,,,,,,,0.000000,,,,,,,-0.126557,,,,,,,-0.003344,,,,
0.472222,,,,-0.037402,,,,,,,0.187499,,,,,,,0.101558,,,,,,,0.244969,,,,,,,0.222342,,,,,,,-0.102519,,,,,,,0.000000,,,,,,,-0.167466,,,,,,,0.028643,,,,
0.486111,,,,-0.064853,,,,,,,0.224614,,,,,,,0.131232,,,,,,,0.170558,,,,,,,0.216858,,,,,,,-0.064212,,,,,,,0.000000,,,,,,,-0.199797,,,,,,,0.063601,,,,
0.500000,,,,-0.090191,,,,,,,0.246510,,,,,,,0.145435,,,,,,,0.080614,,,,,,,0.125196,,,,,,,-0.017392,,,,,,,0.000000,,,,,,,-0.218663,,,,,,,0.097439,,,,
0.516667,,,,-0.085480,,,,,,,0.251155,,,,,,,0.120216,,,,,,,-0.020166,,,,,,,-0.048729,,,,,,,0.032974,,,,,,,0.000000,,,,,,,-0.224969,,,,,,,0.109206,,,,
0.533333,,,,-0.036781,,,,,,,0.252277,,,,,,,0.023594,,,,,,,-0.159958,,,,,,,-0.189357,,,,,,,0.084760,,,,,,,0.000000,,,,,,,-0.223403,,,,,,,0.090959,,,,
0.550000,,,,-0.017183,,,,,,,0.228162,,,,,,,-0.030311,,,,,,,-0.215225,,,,,,,-0.217561,,,,,,,0.143640,,,,,,,0.000000,,,,,,,-0.210730,,,,,,,0.061164,,,,
0.566667,,,,0.023895,,,,,,,0.197203,,,,,,,-0.040825,,,,,,,-0.238343,,,,,,,-0.192099,,,,,,,0.152862,,,,,,,0.000000,,,,,,,-0.195393,,,,,,,0.019194,,,,
0.583333,,,,0.057191,,,,,,,0.156501,,,,,,,-0.055713,,,,,,,-0.226784,,,,,,,-0.164678,,,,,,,0.141511,,,,,,,0.000000,,,,,,,-0.169418,,,,,,,-0.024153,,,,
0.600000,,,,0.077717,,,,,,,0.117350,,,,,,,-0.060734,,,,,,,-0.194274,,,,,,,-0.141567,,,,,,,0.133708,,,,,,,0.000000,,,,,,,-0.138846,,,,,,,-0.052433,,,,
0.616667,,,,0.097609,,,,,,,0.087924,,,,,,,-0.083261,,,,,,,-0.134311,,,,,,,-0.130207,,,,,,,0.103204,,,,,,,0.000000,,,,,,,-0.117164,,,,,,,-0.075510,,,,
0.633333,,,,0.115615,,,,,,,0.068700,,,,,,,-0.113814,,,,,,,-0.079406,,,,,,,-0.109446,,,,,,,0.067025,,,,,,,0.000000,,,,,,,-0.101332,,,,,,,-0.096752,,,,
0.650000,,,,0.120937,,,,,,,0.059840,,,,,,,-0.141942,,,,,,,-0.033892,,,,,,,-0.054996,,,,,,,0.018077,,,,,,,0.000000,,,,,,,-0.092252,,,,,,,-0.107064,,,,
0.666667,,,,0.119254,,,,,,,0.062773,,,,,,,-0.158464,,,,,,,0.004397,,,,,,,-0.021700,,,,,,,-0.032290,,,,,,,0.000000,,,,,,,-0.094040,,,,,,,-0.106193,,,,
0.680556,,,,0.108848,,,,,,,0.076385,,,,,,,-0.129410,,,,,,,0.025709,,,,,,,0.035883,,,,,,,-0.079109,,,,,,,0.000000,,,,,,,-0.106435,,,,,,,-0.088550,,,,
0.694444,,,,0.086203,,,,,,,0.091761,,,,,,,-0.116841,,,,,,,0.040519,,,,,,,0.031966,,,,,,,-0.107485,,,,,,,0.000000,,,,,,,-0.114318,,,,,,,-0.060808,,,,
0.708333,,,,0.067022,,,,,,,0.116894,,,,,,,-0.102818,,,,,,,0.029321,,,,,,,0.024131,,,,,,,-0.128767,,,,,,,0.000000,,,,,,,-0.133805,,,,,,,-0.026248,,,,
0.722222,,,,0.051824,,,,,,,0.133826,,,,,,,-0.090224,,,,,,,-0.001383,,,,,,,0.038625,,,,,,,-0.159980,,,,,,,0.000000,,,,,,,-0.152229,,,,,,,-0.004089,,,,
0.736111,,,,0.031630,,,,,,,0.137848,,,,,,,-0.066620,,,,,,,-0.053398,,,,,,,0.056644,,,,,,,-0.179843,,,,,,,0.000000,,,,,,,-0.155108,,,,,,,0.014195,,,,
0.750000,,,,0.007789,,,,,,,0.126267,,,,,,,-0.018412,,,,,,,-0.104330,,,,,,,0.080148,,,,,,,-0.193321,,,,,,,0.000000,,,,,,,-0.143287,,,,,,,0.035412,,,,
0.763889,,,,-0.016309,,,,,,,0.106608,,,,,,,0.033630,,,,,,,-0.140813,,,,,,,0.100517,,,,,,,-0.192612,,,,,,,0.000000,,,,,,,-0.124388,,,,,,,0.053104,,,,
0.777778,,,,-0.048762,,,,,,,0.074688,,,,,,,0.076873,,,,,,,-0.163931,,,,,,,0.101692,,,,,,,-0.208219,,,,,,,0.000000,,,,,,,-0.091498,,,,,,,0.075515,,,,
0.791667,,,,-0.080179,,,,,,,0.032470,,,,,,,0.095477,,,,,,,-0.167905,,,,,,,0.113836,,,,,,,-0.201125,,,,,,,0.000000,,,,,,,-0.047687,,,,,,,0.089059,,,,
0.805556,,,,-0.107030,,,,,,,-0.007876,,,,,,,0.150067,,,,,,,-0.159236,,,,,,,0.103651,,,,,,,-0.189775,,,,,,,0.000000,,,,,,,-0.008849,,,,,,,0.106393,,,,
0.819444,,,,-0.131406,,,,,,,-0.044884,,,,,,,0.148748,,,,,,,-0.139730,,,,,,,0.089549,,,,,,,-0.167074,,,,,,,0.000000,,,,,,,0.030468,,,,,,,0.117232,,,,
0.833333,,,,-0.149978,,,,,,,-0.078115,,,,,,,0.157439,,,,,,,-0.129616,,,,,,,0.065654,,,,,,,-0.152886,,,,,,,0.000000,,,,,,,0.063951,,,,,,,0.129602,,,,
0.854167,,,,-0.159934,,,,,,,-0.104579,,,,,,,0.157192,,,,,,,-0.102524,,,,,,,0.045284,,,,,,,-0.135861,,,,,,,0.000000,,,,,,,0.090979,,,,,,,0.135852,,,,
0.875000,,,,-0.170582,,,,,,,-0.122910,,,,,,,0.144665,,,,,,,-0.069653,,,,,,,0.039409,,,,,,,-0.115998,,,,,,,0.000000,,,,,,,0.109227,,,,,,,0.143140,,,,
0.895833,,,,-0.177360,,,,,,,-0.139349,,,,,,,0.135260,,,,,,,-0.045813,,,,,,,0.031574,,,,,,,-0.092588,,,,,,,0.000000,,,,,,,0.127225,,,,,,,0.149601,,,,
0.916667,,,,-0.178183,,,,,,,-0.147459,,,,,,,0.127659,,,,,,,-0.029919,,,,,,,0.022565,,,,,,,-0.052153,,,,,,,0.000000,,,,,,,0.136978,,,,,,,0.151100,,,,
0.937500,,,,-0.178132,,,,,,,-0.151978,,,,,,,0.131633,,,,,,,-0.016554,,,,,,,0.003762,,,,,,,-0.042221,,,,,,,0.000000,,,,,,,0.143542,,,,,,,0.157080,,,,
0.958333,,,,-0.179195,,,,,,,-0.152433,,,,,,,0.088279,,,,,,,-0.011497,,,,,,,-0.001331,,,,,,,-0.032999,,,,,,,0.000000,,,,,,,0.144394,,,,,,,0.155729,,,,
0.979167,,,,-0.176706,,,,,,,-0.157261,,,,,,,0.105692,,,,,,,-0.012942,,,,,,,-0.009557,,,,,,,-0.035127,,,,,,,0.000000,,,,,,,0.147845,,,,,,,0.156022,,,,
1.000000,,,,-0.175698,,,,,,,-0.157554,,,,,,,0.097746,,,,,,,-0.005717,,,,,,,-0.004073,,,,,,,-0.021649,,,,,,,0.000000,,,,,,,0.150155,,,,,,,0.154398,,,,
0.000000,,,,,-0.173477,,,,,,,-0.179157,,,,,,,0.130993,,,,,,,-0.028099,,,,,,,-0.002057,,,,,,,0.016396,,,,,,,0.000000,,,,,,,0.178108,,,,,,,0.162383,,,
0.041667,,,,,-0.173342,,,,,,,-0.184409,,,,,,,0.143758,,,,,,,-0.033158,,,,,,,-0.007630,,,,,,,0.019355,,,,,,,0.000000,,,,,,,0.183547,,,,,,,0.163228,,,
0.083333,,,,,-0.177209,,,,,,,-0.194602,,,,,,,0.190284,,,,,,,-0.024305,,,,,,,-0.020917,,,,,,,0.037107,,,,,,,0.000000,,,,,,,0.187435,,,,,,,0.165553,,,
0.125000,,,,,-0.174089,,,,,,,-0.193639,,,,,,,0.217252,,,,,,,0.026704,,,,,,,-0.035062,,,,,,,0.064327,,,,,,,0.000000,,,,,,,0.185637,,,,,,,0.164136,,,
0.166667,,,,,-0.168902,,,,,,,-0.185803,,,,,,,0.234268,,,,,,,0.093732,,,,,,,-0.059493,,,,,,,0.086812,,,,,,,0.000000,,,,,,,0.177526,,,,,,,0.156349,,,
0.183333,,,,,-0.169006,,,,,,,-0.165940,,,,,,,0.217043,,,,,,,0.159917,,,,,,,-0.084354,,,,,,,0.106931,,,,,,,0.000000,,,,,,,0.161364,,,,,,,0.148916,,,
0.200000,,,,,-0.158240,,,,,,,-0.136421,,,,,,,0.183274,,,,,,,0.199122,,,,,,,-0.156792,,,,,,,0.135926,,,,,,,0.000000,,,,,,,0.140517,,,,,,,0.134187,,,
0.216667,,,,,-0.134458,,,,,,,-0.103994,,,,,,,0.136727,,,,,,,0.215985,,,,,,,-0.202655,,,,,,,0.178531,,,,,,,0.000000,,,,,,,0.117144,,,,,,,0.108667,,,
0.233333,,,,,-0.103535,,,,,,,-0.065841,,,,,,,0.081616,,,,,,,0.219779,,,,,,,-0.205227,,,,,,,0.228828,,,,,,,0.000000,,,,,,,0.081138,,,,,,,0.075628,,,
0.250000,,,,,-0.074333,,,,,,,-0.031335,,,,,,,-0.006003,,,,,,,0.206710,,,,,,,-0.207798,,,,,,,0.259006,,,,,,,0.000000,,,,,,,0.047677,,,,,,,0.036182,,,
0.266667,,,,,-0.030119,,,,,,,-0.001148,,,,,,,-0.110166,,,,,,,0.165397,,,,,,,-0.245518,,,,,,,0.270249,,,,,,,0.000000,,,,,,,0.024750,,,,,,,-0.015706,,,
0.283333,,,,,0.023280,,,,,,,0.014341,,,,,,,-0.182288,,,,,,,0.091624,,,,,,,-0.244660,,,,,,,0.267290,,,,,,,0.000000,,,,,,,0.010131,,,,,,,-0.082993,,,
0.300000,,,,,0.072434,,,,,,,0.015587,,,,,,,-0.228178,,,,,,,0.017851,,,,,,,-0.199654,,,,,,,0.245988,,,,,,,0.000000,,,,,,,0.012619,,,,,,,-0.135998,,,
0.316667,,,,,0.114179,,,,,,,0.008947,,,,,,,-0.257686,,,,,,,-0.038638,,,,,,,-0.136218,,,,,,,0.218177,,,,,,,0.000000,,,,,,,0.014757,,,,,,,-0.180906,,,
0.333333,,,,,0.137714,,,,,,,-0.007859,,,,,,,-0.276016,,,,,,,-0.059294,,,,,,,-0.070209,,,,,,,0.176164,,,,,,,0.000000,,,,,,,0.025770,,,,,,,-0.209397,,,
0.344444,,,,,0.154953,,,,,,,-0.026391,,,,,,,-0.262708,,,,,,,-0.019246,,,,,,,-0.047492,,,,,,,0.127642,,,,,,,0.000000,,,,,,,0.034254,,,,,,,-0.233223,,,
0.355556,,,,,0.165221,,,,,,,-0.034821,,,,,,,-0.246670,,,,,,,0.029233,,,,,,,-0.014488,,,,,,,0.064918,,,,,,,0.000000,,,,,,,0.039146,,,,,,,-0.251162,,,
0.366667,,,,,0.180638,,,,,,,-0.033242,,,,,,,-0.184983,,,,,,,0.090781,,,,,,,-0.000772,,,,,,,-0.002539,,,,,,,0.000000,,,,,,,0.032258,,,,,,,-0.258878,,,
0.377778,,,,,0.181292,,,,,,,-0.012598,,,,,,,-0.143532,,,,,,,0.169613,,,,,,,0.143676,,,,,,,-0.081831,,,,,,,0.000000,,,,,,,0.006954,,,,,,,-0.238404,,,
0.388889,,,,,0.148511,,,,,,,0.019177,,,,,,,-0.107823,,,,,,,0.224837,,,,,,,0.197683,,,,,,,-0.148697,,,,,,,0.000000,,,,,,,-0.018645,,,,,,,-0.181384,,,
0.400000,,,,,0.114479,,,,,,,0.066527,,,,,,,-0.117206,,,,,,,0.248866,,,,,,,0.153106,,,,,,,-0.168815,,,,,,,0.000000,,,,,,,-0.054289,,,,,,,-0.124512,,,
0.411111,,,,,0.086271,,,,,,,0.107378,,,,,,,-0.090497,,,,,,,0.246759,,,,,,,0.127388,,,,,,,-0.155206,,,,,,,0.000000,,,,,,,-0.083326,,,,,,,-0.079022,,,
0.422222,,,,,0.068197,,,,,,,0.144796,,,,,,,-0.052520,,,,,,,0.227788,,,,,,,0.128674,,,,,,,-0.143963,,,,,,,0.000000,,,,,,,-0.112347,,,,,,,-0.044055,,,
0.433333,,,,,0.044612,,,,,,,0.181332,,,,,,,-0.030535,,,,,,,0.161603,,,,,,,0.144104,,,,,,,-0.133903,,,,,,,0.000000,,,,,,,-0.138332,,,,,,,-0.002447,,,
