Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,
1.500000,,,2.263087,,,,,,,0.415819,,,,,,,-2.546899,,,,,,,-0.847681,,,,,,,0.351423,,,,,,,1.695231,,,,,,,0.000000,,,,,,,-0.190886,,,,,,,-2.652611,,,,,
1.600000,,,2.134975,,,,,,,0.282837,,,,,,,-2.386215,,,,,,,-0.687089,,,,,,,0.289439,,,,,,,1.248426,,,,,,,0.000000,,,,,,,-0.092505,,,,,,,-2.533933,,,,,
1.700000,,,2.097843,,,,,,,0.191283,,,,,,,-2.190110,,,,,,,-0.167278,,,,,,,0.157722,,,,,,,0.544370,,,,,,,0.000000,,,,,,,0.001022,,,,,,,-2.420511,,,,,
1.800000,,,1.937765,,,,,,,0.251331,,,,,,,-2.099554,,,,,,,0.694846,,,,,,,0.618729,,,,,,,-0.017522,,,,,,,0.000000,,,,,,,-0.075638,,,,,,,-2.329478,,,,,
1.900000,,,1.685715,,,,,,,0.439926,,,,,,,-1.680422,,,,,,,1.616136,,,,,,,1.474885,,,,,,,-0.471096,,,,,,,0.000000,,,,,,,-0.275194,,,,,,,-2.072855,,,,,
2.000000,,,1.485449,,,,,,,0.728135,,,,,,,-1.528142,,,,,,,2.423321,,,,,,,1.854538,,,,,,,-0.965290,,,,,,,0.000000,,,,,,,-0.543222,,,,,,,-1.749125,,,,,
2.100000,,,1.219116,,,,,,,1.191249,,,,,,,-1.947293,,,,,,,2.922001,,,,,,,1.521373,,,,,,,-1.452713,,,,,,,0.000000,,,,,,,-0.845187,,,,,,,-1.427487,,,,,
2.200000,,,0.871188,,,,,,,1.556020,,,,,,,-1.825720,,,,,,,2.879740,,,,,,,1.319925,,,,,,,-1.452713,,,,,,,0.000000,,,,,,,-1.156414,,,,,,,-1.049610,,,,,
2.300000,,,0.676709,,,,,,,1.914929,,,,,,,-1.659090,,,,,,,2.647304,,,,,,,0.777564,,,,,,,-1.181922,,,,,,,0.000000,,,,,,,-1.454293,,,,,,,-0.771518,,,,,
2.400000,,,0.531184,,,,,,,2.277033,,,,,,,-1.459143,,,,,,,2.186660,,,,,,,0.948020,,,,,,,-1.154843,,,,,,,0.000000,,,,,,,-1.743456,,,,,,,-0.510068,,,,,
2.500000,,,0.267820,,,,,,,2.550899,,,,,,,-1.279615,,,,,,,1.425961,,,,,,,0.982886,,,,,,,-0.836664,,,,,,,0.000000,,,,,,,-1.957257,,,,,,,-0.240987,,,,,
2.600000,,,0.100820,,,,,,,2.702482,,,,,,,-0.946955,,,,,,,0.373662,,,,,,,0.529627,,,,,,,-0.525254,,,,,,,0.000000,,,,,,,-2.071256,,,,,,,-0.001985,,,,,
2.700000,,,0.029662,,,,,,,2.725289,,,,,,,-0.988205,,,,,,,-0.737802,,,,,,,-0.772039,,,,,,,-0.268003,,,,,,,0.000000,,,,,,,-2.070898,,,,,,,0.060600,,,,,
2.800000,,,-0.002389,,,,,,,2.649607,,,,,,,-0.851880,,,,,,,-1.730936,,,,,,,-1.752163,,,,,,,0.266809,,,,,,,0.000000,,,,,,,-2.026313,,,,,,,0.035704,,,,,
2.900000,,,0.205818,,,,,,,2.404760,,,,,,,-1.338608,,,,,,,-2.462051,,,,,,,-1.941989,,,,,,,0.909937,,,,,,,0.000000,,,,,,,-1.959258,,,,,,,-0.227316,,,,,
3.000000,,,0.478514,,,,,,,2.125645,,,,,,,-1.440181,,,,,,,-2.538121,,,,,,,-2.007848,,,,,,,1.018254,,,,,,,0.000000,,,,,,,-1.797288,,,,,,,-0.572330,,,,,
3.100000,,,0.765490,,,,,,,1.863536,,,,,,,-1.503568,,,,,,,-2.445147,,,,,,,-1.845139,,,,,,,0.889628,,,,,,,0.000000,,,,,,,-1.660056,,,,,,,-0.914191,,,,,
3.200000,,,0.974120,,,,,,,1.561357,,,,,,,-1.613968,,,,,,,-2.030989,,,,,,,-1.585581,,,,,,,0.896398,,,,,,,0.000000,,,,,,,-1.440693,,,,,,,-1.177610,,,,,
3.300000,,,1.181809,,,,,,,1.329279,,,,,,,-1.754955,,,,,,,-1.506952,,,,,,,-1.306652,,,,,,,0.740693,,,,,,,0.000000,,,,,,,-1.282882,,,,,,,-1.413206,,,,,
3.400000,,,1.351440,,,,,,,1.187385,,,,,,,-2.037017,,,,,,,-0.953333,,,,,,,-1.260164,,,,,,,0.544370,,,,,,,0.000000,,,,,,,-1.194427,,,,,,,-1.566509,,,,,
3.500000,,,1.494536,,,,,,,1.125926,,,,,,,-2.266195,,,,,,,-0.395488,,,,,,,-0.961866,,,,,,,0.232960,,,,,,,0.000000,,,,,,,-1.186381,,,,,,,-1.667046,,,,,
3.600000,,,1.610691,,,,,,,1.131549,,,,,,,-2.496941,,,,,,,0.158131,,,,,,,-0.365269,,,,,,,-0.112298,,,,,,,0.000000,,,,,,,-1.198694,,,,,,,-1.777872,,,,,
3.700000,,,1.579885,,,,,,,1.209610,,,,,,,-1.742188,,,,,,,0.593420,,,,,,,0.262321,,,,,,,-0.538794,,,,,,,0.000000,,,,,,,-1.265939,,,,,,,-1.704057,,,,,
3.800000,,,1.531740,,,,,,,1.397975,,,,,,,-1.651548,,,,,,,0.644133,,,,,,,0.285565,,,,,,,-0.917901,,,,,,,0.000000,,,,,,,-1.434776,,,,,,,-1.518842,,,,,
3.900000,,,1.414579,,,,,,,1.568010,,,,,,,-1.651679,,,,,,,0.614550,,,,,,,0.289439,,,,,,,-1.012678,,,,,,,0.000000,,,,,,,-1.527745,,,,,,,-1.323859,,,,,
4.000000,,,1.359779,,,,,,,1.777097,,,,,,,-1.466047,,,,,,,0.221523,,,,,,,0.080242,,,,,,,-1.290239,,,,,,,0.000000,,,,,,,-1.755537,,,,,,,-1.147373,,,,,
4.100000,,,1.288009,,,,,,,1.917684,,,,,,,-1.279194,,,,,,,-0.196861,,,,,,,0.041502,,,,,,,-1.398555,,,,,,,0.000000,,,,,,,-1.911707,,,,,,,-0.975334,,,,,
4.200000,,,1.229383,,,,,,,1.946457,,,,,,,-1.069316,,,,,,,-0.632149,,,,,,,0.297187,,,,,,,-1.479792,,,,,,,0.000000,,,,,,,-1.938758,,,,,,,-0.897990,,,,,
4.300000,,,1.111597,,,,,,,1.874483,,,,,,,-0.778473,,,,,,,-1.067438,,,,,,,0.669091,,,,,,,-1.405325,,,,,,,0.000000,,,,,,,-1.915499,,,,,,,-0.821322,,,,,
4.400000,,,0.906548,,,,,,,1.744249,,,,,,,-0.419619,,,,,,,-1.422430,,,,,,,0.765942,,,,,,,-1.303778,,,,,,,0.000000,,,,,,,-1.823664,,,,,,,-0.640817,,,,,
4.500000,,,0.701071,,,,,,,1.568578,,,,,,,-0.152485,,,,,,,-1.726709,,,,,,,0.940272,,,,,,,-1.242850,,,,,,,0.000000,,,,,,,-1.662339,,,,,,,-0.475707,,,,,
4.600000,,,0.453459,,,,,,,1.290996,,,,,,,0.070502,,,,,,,-1.899980,,,,,,,1.075862,,,,,,,-1.154843,,,,,,,0.000000,,,,,,,-1.399467,,,,,,,-0.322013,,,,,
4.700000,,,0.235503,,,,,,,0.988033,,,,,,,0.344389,,,,,,,-2.026763,,,,,,,1.110728,,,,,,,-1.154843,,,,,,,0.000000,,,,,,,-1.150120,,,,,,,-0.162056,,,,,
4.800000,,,0.068943,,,,,,,0.644264,,,,,,,0.618058,,,,,,,-1.861945,,,,,,,0.913154,,,,,,,-1.161613,,,,,,,0.000000,,,,,,,-0.808743,,,,,,,-0.061708,,,,,
4.900000,,,-0.095158,,,,,,,0.336452,,,,,,,0.509496,,,,,,,-1.735162,,,,,,,0.824052,,,,,,,-1.202232,,,,,,,0.000000,,,,,,,-0.495075,,,,,,,0.011129,,,,,
5.000000,,,-0.199180,,,,,,,0.047213,,,,,,,0.582402,,,,,,,-1.443561,,,,,,,0.746572,,,,,,,-1.148074,,,,,,,0.000000,,,,,,,-0.224229,,,,,,,0.110948,,,,,
5.100000,,,-0.296561,,,,,,,-0.193803,,,,,,,0.571487,,,,,,,-1.160412,,,,,,,0.490887,,,,,,,-0.992369,,,,,,,0.000000,,,,,,,0.048616,,,,,,,0.230747,,,,,
5.200000,,,-0.306350,,,,,,,-0.404435,,,,,,,0.539971,,,,,,,-0.889942,,,,,,,0.293313,,,,,,,-0.870513,,,,,,,0.000000,,,,,,,0.270027,,,,,,,0.259576,,,,,
5.300000,,,-0.300021,,,,,,,-0.570818,,,,,,,0.449069,,,,,,,-0.619471,,,,,,,0.200337,,,,,,,-0.741887,,,,,,,0.000000,,,,,,,0.449811,,,,,,,0.283226,,,,,
5.400000,,,-0.260870,,,,,,,-0.679685,,,,,,,0.361595,,,,,,,-0.382810,,,,,,,0.029880,,,,,,,-0.626801,,,,,,,0.000000,,,,,,,0.574046,,,,,,,0.242008,,,,,
5.500000,,,-0.247721,,,,,,,-0.744964,,,,,,,0.293043,,,,,,,-0.120791,,,,,,,-0.125080,,,,,,,-0.457557,,,,,,,0.000000,,,,,,,0.656044,,,,,,,0.253454,,,,,
5.600000,,,-0.265999,,,,,,,-0.759041,,,,,,,0.016713,,,,,,,-0.053174,,,,,,,0.049250,,,,,,,-0.213845,,,,,,,0.000000,,,,,,,0.682663,,,,,,,0.257021,,,,,
0.000000,,,,-0.374857,,,,,,,-0.696883,,,,,,,0.287484,,,,,,,-0.108113,,,,,,,-0.024356,,,,,,,0.077255,,,,,,,0.000000,,,,,,,0.618710,,,,,,,0.394934,,,,
0.100000,,,,-0.359124,,,,,,,-0.719753,,,,,,,0.360221,,,,,,,-0.196861,,,,,,,0.033754,,,,,,,0.165262,,,,,,,0.000000,,,,,,,0.645871,,,,,,,0.400167,,,,
0.200000,,,,-0.375483,,,,,,,-0.741902,,,,,,,0.476018,,,,,,,-0.251800,,,,,,,0.068620,,,,,,,0.408974,,,,,,,0.000000,,,,,,,0.649612,,,,,,,0.406437,,,,
0.300000,,,,-0.312327,,,,,,,-0.761926,,,,,,,0.726447,,,,,,,-0.125017,,,,,,,-0.070844,,,,,,,0.530830,,,,,,,0.000000,,,,,,,0.649085,,,,,,,0.374166,,,,
0.400000,,,,-0.303383,,,,,,,-0.773829,,,,,,,0.885204,,,,,,,0.073609,,,,,,,-0.361395,,,,,,,0.632377,,,,,,,0.000000,,,,,,,0.651726,,,,,,,0.356107,,,,
0.500000,,,,-0.235516,,,,,,,-0.760597,,,,,,,0.989774,,,,,,,0.462411,,,,,,,-0.806905,,,,,,,0.882858,,,,,,,0.000000,,,,,,,0.663382,,,,,,,0.298260,,,,
0.600000,,,,-0.133304,,,,,,,-0.652455,,,,,,,0.887851,,,,,,,0.897699,,,,,,,-1.194306,,,,,,,1.241656,,,,,,,0.000000,,,,,,,0.597127,,,,,,,0.164435,,,,
0.700000,,,,0.085255,,,,,,,-0.500907,,,,,,,0.566523,,,,,,,1.269596,,,,,,,-1.798651,,,,,,,1.397361,,,,,,,0.000000,,,,,,,0.501902,,,,,,,-0.104449,,,,
0.800000,,,,0.490704,,,,,,,-0.301207,,,,,,,0.111288,,,,,,,1.540066,,,,,,,-2.124068,,,,,,,1.715540,,,,,,,0.000000,,,,,,,0.350626,,,,,,,-0.617650,,,,
0.900000,,,,0.913420,,,,,,,-0.051920,,,,,,,-0.427529,,,,,,,1.666849,,,,,,,-2.100824,,,,,,,2.074338,,,,,,,0.000000,,,,,,,0.100768,,,,,,,-1.158595,,,,
1.000000,,,,1.322165,,,,,,,0.153212,,,,,,,-0.936111,,,,,,,1.649945,,,,,,,-2.174430,,,,,,,2.067568,,,,,,,0.000000,,,,,,,-0.044406,,,,,,,-1.636496,,,,
1.100000,,,,1.602586,,,,,,,0.320850,,,,,,,-1.637945,,,,,,,1.455544,,,,,,,-1.883879,,,,,,,2.284201,,,,,,,0.000000,,,,,,,-0.157179,,,,,,,-2.081739,,,,
1.200000,,,,1.996441,,,,,,,0.427066,,,,,,,-2.193153,,,,,,,1.113230,,,,,,,-1.589455,,,,,,,2.257122,,,,,,,0.000000,,,,,,,-0.194758,,,,,,,-2.510908,,,,
1.300000,,,,2.317994,,,,,,,0.493768,,,,,,,-2.747926,,,,,,,0.576515,,,,,,,-0.988984,,,,,,,1.959252,,,,,,,0.000000,,,,,,,-0.252206,,,,,,,-2.923289,,,,
1.400000,,,,2.576235,,,,,,,0.440617,,,,,,,-2.985953,,,,,,,0.035574,,,,,,,-0.423379,,,,,,,1.620763,,,,,,,0.000000,,,,,,,-0.197807,,,,,,,-3.179558,,,,
1.500000,,,,2.662601,,,,,,,0.379788,,,,,,,-3.009782,,,,,,,-0.370131,,,,,,,0.475391,,,,,,,1.451519,,,,,,,0.000000,,,,,,,-0.158331,,,,,,,-3.234745,,,,
1.600000,,,,2.510638,,,,,,,0.238188,,,,,,,-2.779019,,,,,,,-0.594115,,,,,,,0.812430,,,,,,,1.085951,,,,,,,0.000000,,,,,,,-0.043706,,,,,,,-3.024084,,,,
1.700000,,,,2.374439,,,,,,,0.116751,,,,,,,-2.536533,,,,,,,-0.264479,,,,,,,0.498635,,,,,,,0.571449,,,,,,,0.000000,,,,,,,0.123246,,,,,,,-2.781613,,,,
1.800000,,,,2.246036,,,,,,,0.070281,,,,,,,-2.434277,,,,,,,0.310271,,,,,,,0.607107,,,,,,,0.144953,,,,,,,0.000000,,,,,,,0.141560,,,,,,,-2.626535,,,,
1.900000,,,,2.148292,,,,,,,0.156008,,,,,,,-2.100686,,,,,,,1.011804,,,,,,,1.025500,,,,,,,-0.423708,,,,,,,0.000000,,,,,,,0.034584,,,,,,,-2.452123,,,,
2.000000,,,,1.864593,,,,,,,0.386058,,,,,,,-1.548480,,,,,,,1.928867,,,,,,,2.055986,,,,,,,-0.748657,,,,,,,0.000000,,,,,,,-0.220928,,,,,,,-2.183986,,,,
2.100000,,,,1.344131,,,,,,,0.610697,,,,,,,-0.381981,,,,,,,3.340385,,,,,,,3.028362,,,,,,,-0.978829,,,,,,,0.000000,,,,,,,-0.514974,,,,,,,-1.765881,,,,
2.200000,,,,1.122283,,,,,,,1.013956,,,,,,,0.019457,,,,,,,3.746091,,,,,,,2.629339,,,,,,,-1.303778,,,,,,,0.000000,,,,,,,-0.871495,,,,,,,-1.398021,,,,
2.300000,,,,0.857177,,,,,,,1.406423,,,,,,,0.233022,,,,,,,3.754543,,,,,,,2.257434,,,,,,,-1.324088,,,,,,,0.000000,,,,,,,-1.201895,,,,,,,-1.076617,,,,
2.400000,,,,0.641406,,,,,,,1.808262,,,,,,,0.347101,,,,,,,3.543238,,,,,,,2.257434,,,,,,,-1.209001,,,,,,,0.000000,,,,,,,-1.521803,,,,,,,-0.777991,,,,
2.500000,,,,0.407165,,,,,,,2.154644,,,,,,,0.523719,,,,,,,2.960036,,,,,,,2.311670,,,,,,,-1.012678,,,,,,,0.000000,,,,,,,-1.820962,,,,,,,-0.498758,,,,
2.600000,,,,0.200395,,,,,,,2.452271,,,,,,,0.802691,,,,,,,2.089459,,,,,,,2.257434,,,,,,,-0.647110,,,,,,,0.000000,,,,,,,-2.057394,,,,,,,-0.193589,,,,
2.700000,,,,0.009544,,,,,,,2.627862,,,,,,,0.936215,,,,,,,1.037160,,,,,,,1.350917,,,,,,,-0.200305,,,,,,,0.000000,,,,,,,-2.195359,,,,,,,0.101800,,,,
2.800000,,,,0.045031,,,,,,,2.665105,,,,,,,0.699129,,,,,,,-0.141922,,,,,,,-0.369143,,,,,,,0.280348,,,,,,,0.000000,,,,,,,-2.241469,,,,,,,0.204522,,,,
2.900000,,,,0.411842,,,,,,,2.674108,,,,,,,-0.209225,,,,,,,-1.777423,,,,,,,-1.759911,,,,,,,0.774542,,,,,,,0.000000,,,,,,,-2.230018,,,,,,,0.045230,,,,
3.000000,,,,0.559456,,,,,,,2.480726,,,,,,,-0.715981,,,,,,,-2.424016,,,,,,,-2.038840,,,,,,,1.336433,,,,,,,0.000000,,,,,,,-2.137346,,,,,,,-0.214861,,,,
3.100000,,,,0.868864,,,,,,,2.232465,,,,,,,-0.814829,,,,,,,-2.694486,,,,,,,-1.787029,,,,,,,1.424440,,,,,,,0.000000,,,,,,,-2.025191,,,,,,,-0.581244,,,,
3.200000,,,,1.119657,,,,,,,1.906074,,,,,,,-0.954791,,,,,,,-2.559251,,,,,,,-1.515849,,,,,,,1.316124,,,,,,,0.000000,,,,,,,-1.835240,,,,,,,-0.959639,,,,
3.300000,,,,1.274267,,,,,,,1.592116,,,,,,,-1.001991,,,,,,,-2.178902,,,,,,,-1.287282,,,,,,,1.241656,,,,,,,0.000000,,,,,,,-1.611674,,,,,,,-1.206512,,,,
3.400000,,,,1.424094,,,,,,,1.356152,,,,,,,-1.213774,,,,,,,-1.477370,,,,,,,-1.174936,,,,,,,0.950556,,,,,,,0.000000,,,,,,,-1.453114,,,,,,,-1.407963,,,,
3.500000,,,,1.559723,,,,,,,1.201993,,,,,,,-1.500997,,,,,,,-0.835002,,,,,,,-0.969614,,,,,,,0.605298,,,,,,,0.000000,,,,,,,-1.337338,,,,,,,-1.593394,,,,
3.600000,,,,1.599805,,,,,,,1.130944,,,,,,,-1.765435,,,,,,,-0.302514,,,,,,,-0.431127,,,,,,,0.138183,,,,,,,0.000000,,,,,,,-1.270939,,,,,,,-1.683421,,,,
3.700000,,,,1.587134,,,,,,,1.154463,,,,,,,-1.920756,,,,,,,0.145453,,,,,,,-0.101836,,,,,,,-0.342471,,,,,,,0.000000,,,,,,,-1.284015,,,,,,,-1.675811,,,,
3.800000,,,,1.508752,,,,,,,1.263623,,,,,,,-1.647622,,,,,,,0.394793,,,,,,,0.467643,,,,,,,-0.789276,,,,,,,0.000000,,,,,,,-1.374661,,,,,,,-1.521802,,,,
3.900000,,,,1.338185,,,,,,,1.386922,,,,,,,-1.529457,,,,,,,0.568063,,,,,,,0.428903,,,,,,,-1.060066,,,,,,,0.000000,,,,,,,-1.432307,,,,,,,-1.279621,,,,
4.000000,,,,1.193705,,,,,,,1.588464,,,,,,,-1.397626,,,,,,,0.437054,,,,,,,0.351423,,,,,,,-1.263160,,,,,,,0.000000,,,,,,,-1.574808,,,,,,,-0.977928,,,,
4.100000,,,,1.079232,,,,,,,1.724238,,,,,,,-1.279228,,,,,,,0.077835,,,,,,,0.494761,,,,,,,-1.561030,,,,,,,0.000000,,,,,,,-1.709542,,,,,,,-0.784488,,,,
4.200000,,,,0.927125,,,,,,,1.756492,,,,,,,-1.057326,,,,,,,-0.530723,,,,,,,0.672965,,,,,,,-1.750583,,,,,,,0.000000,,,,,,,-1.730592,,,,,,,-0.624881,,,,
4.300000,,,,0.747553,,,,,,,1.663625,,,,,,,-0.604126,,,,,,,-1.126603,,,,,,,0.905406,,,,,,,-1.879209,,,,,,,0.000000,,,,,,,-1.644146,,,,,,,-0.439665,,,,
4.400000,,,,0.566041,,,,,,,1.505978,,,,,,,-0.114877,,,,,,,-1.553439,,,,,,,1.106854,,,,,,,-1.872439,,,,,,,0.000000,,,,,,,-1.505944,,,,,,,-0.285224,,,,
4.500000,,,,0.321599,,,,,,,1.250010,,,,,,,0.291655,,,,,,,-1.823910,,,,,,,1.118476,,,,,,,-2.021374,,,,,,,0.000000,,,,,,,-1.265428,,,,,,,-0.089586,,,,
4.600000,,,,0.084955,,,,,,,0.911466,,,,,,,0.466550,,,,,,,-1.870397,,,,,,,1.238570,,,,,,,-1.953676,,,,,,,0.000000,,,,,,,-0.945048,,,,,,,0.028646,,,,
4.700000,,,,-0.117294,,,,,,,0.587928,,,,,,,0.979755,,,,,,,-1.768970,,,,,,,1.137846,,,,,,,-1.845360,,,,,,,0.000000,,,,,,,-0.661030,,,,,,,0.179966,,,,
4.800000,,,,-0.300893,,,,,,,0.291158,,,,,,,0.967353,,,,,,,-1.540761,,,,,,,0.998382,,,,,,,-1.628727,,,,,,,0.000000,,,,,,,-0.373513,,,,,,,0.274586,,,,
4.900000,,,,-0.440783,,,,,,,0.024678,,,,,,,1.049056,,,,,,,-1.422430,,,,,,,0.762068,,,,,,,-1.493332,,,,,,,0.000000,,,,,,,-0.128660,,,,,,,0.382566,,,,
5.000000,,,,-0.515773,,,,,,,-0.187540,,,,,,,1.046740,,,,,,,-1.105473,,,,,,,0.560619,,,,,,,-1.330857,,,,,,,0.000000,,,,,,,0.068991,,,,,,,0.437130,,,,
5.100000,,,,-0.595976,,,,,,,-0.334533,,,,,,,0.928972,,,,,,,-0.720898,,,,,,,0.502509,,,,,,,-1.141304,,,,,,,0.000000,,,,,,,0.202435,,,,,,,0.500746,,,,
5.200000,,,,-0.647028,,,,,,,-0.466355,,,,,,,0.840555,,,,,,,-0.441975,,,,,,,0.425029,,,,,,,-0.917901,,,,,,,0.000000,,,,,,,0.334045,,,,,,,0.557148,,,,
5.300000,,,,-0.653232,,,,,,,-0.531396,,,,,,,0.769094,,,,,,,-0.256027,,,,,,,0.335927,,,,,,,-0.532024,,,,,,,0.000000,,,,,,,0.405369,,,,,,,0.570235,,,,
5.400000,,,,-0.652843,,,,,,,-0.567630,,,,,,,0.806455,,,,,,,-0.099661,,,,,,,0.149974,,,,,,,-0.437247,,,,,,,0.000000,,,,,,,0.453367,,,,,,,0.622443,,,,
5.500000,,,,-0.660852,,,,,,,-0.571277,,,,,,,0.398883,,,,,,,-0.040495,,,,,,,0.099612,,,,,,,-0.349240,,,,,,,0.000000,,,,,,,0.459602,,,,,,,0.610647,,,,
5.600000,,,,-0.642105,,,,,,,-0.609995,,,,,,,0.562586,,,,,,,-0.057400,,,,,,,0.018258,,,,,,,-0.369550,,,,,,,0.000000,,,,,,,0.484839,,,,,,,0.613205,,,,
5.700000,,,,-0.634510,,,,,,,-0.612342,,,,,,,0.487882,,,,,,,0.027122,,,,,,,0.072494,,,,,,,-0.240924,,,,,,,0.000000,,,,,,,0.501727,,,,,,,0.599026,,,,
0.000000,,,,,-0.728789,,,,,,,-0.626356,,,,,,,0.441641,,,,,,,-0.310966,,,,,,,0.022132,,,,,,,0.090795,,,,,,,0.000000,,,,,,,0.515455,,,,,,,0.655825,,,
0.100000,,,,,-0.727488,,,,,,,-0.673209,,,,,,,0.545877,,,,,,,-0.361679,,,,,,,-0.028230,,,,,,,0.124644,,,,,,,0.000000,,,,,,,0.565332,,,,,,,0.663312,,,
0.200000,,,,,-0.764821,,,,,,,-0.764126,,,,,,,0.925772,,,,,,,-0.272931,,,,,,,-0.148324,,,,,,,0.327737,,,,,,,0.000000,,,,,,,0.600992,,,,,,,0.683917,,,
0.300000,,,,,-0.734700,,,,,,,-0.755535,,,,,,,1.145973,,,,,,,0.238427,,,,,,,-0.276166,,,,,,,0.639146,,,,,,,0.000000,,,,,,,0.584503,,,,,,,0.671356,,,
0.400000,,,,,-0.684614,,,,,,,-0.685645,,,,,,,1.284917,,,,,,,0.910377,,,,,,,-0.496985,,,,,,,0.896398,,,,,,,0.000000,,,,,,,0.510113,,,,,,,0.602350,,,
0.500000,,,,,-0.685619,,,,,,,-0.508459,,,,,,,1.144272,,,,,,,1.573875,,,,,,,-0.721677,,,,,,,1.126570,,,,,,,0.000000,,,,,,,0.361896,,,,,,,0.536476,,,
0.600000,,,,,-0.581674,,,,,,,-0.245154,,,,,,,0.868538,,,,,,,1.966902,,,,,,,-1.376384,,,,,,,1.458289,,,,,,,0.000000,,,,,,,0.170713,,,,,,,0.405944,,,
0.700000,,,,,-0.352056,,,,,,,0.044098,,,,,,,0.488466,,,,,,,2.135946,,,,,,,-1.790903,,,,,,,1.945712,,,,,,,0.000000,,,,,,,-0.043638,,,,,,,0.179781,,,
0.800000,,,,,-0.053493,,,,,,,0.384416,,,,,,,0.038464,,,,,,,2.173981,,,,,,,-1.814147,,,,,,,2.521143,,,,,,,0.000000,,,,,,,-0.373843,,,,,,,-0.113020,,,
0.900000,,,,,0.228450,,,,,,,0.692212,,,,,,,-0.676975,,,,,,,2.042972,,,,,,,-1.837391,,,,,,,2.866401,,,,,,,0.000000,,,,,,,-0.680708,,,,,,,-0.462600,,,
1.000000,,,,,0.655345,,,,,,,0.961477,,,,,,,-1.527499,,,,,,,1.628814,,,,,,,-2.178304,,,,,,,2.995027,,,,,,,0.000000,,,,,,,-0.890972,,,,,,,-0.922439,,,
1.100000,,,,,1.170915,,,,,,,1.099643,,,,,,,-2.116392,,,,,,,0.889247,,,,,,,-2.170556,,,,,,,2.961178,,,,,,,0.000000,,,,,,,-1.025036,,,,,,,-1.518751,,,
1.200000,,,,,1.645503,,,,,,,1.110749,,,,,,,-2.491103,,,,,,,0.149679,,,,,,,-1.763785,,,,,,,2.717466,,,,,,,0.000000,,,,,,,-1.002221,,,,,,,-1.988501,,,
1.300000,,,,,2.048554,,,,,,,1.051524,,,,,,,-2.732046,,,,,,,-0.416618,,,,,,,-1.190432,,,,,,,2.399287,,,,,,,0.000000,,,,,,,-0.982608,,,,,,,-2.386481,,,
1.400000,,,,,2.275786,,,,,,,0.901615,,,,,,,-2.881714,,,,,,,-0.623697,,,,,,,-0.593835,,,,,,,1.918633,,,,,,,0.000000,,,,,,,-0.881613,,,,,,,-2.638971,,,
1.500000,,,,,2.442226,,,,,,,0.736312,,,,,,,-2.773053,,,,,,,-0.222218,,,,,,,-0.388513,,,,,,,1.363512,,,,,,,0.000000,,,,,,,-0.803808,,,,,,,-2.850126,,,
1.600000,,,,,2.541370,,,,,,,0.661117,,,,,,,-2.642094,,,,,,,0.263784,,,,,,,-0.090214,,,,,,,0.645916,,,,,,,0.000000,,,,,,,-0.758947,,,,,,,-3.009105,,,
1.700000,,,,,2.690223,,,,,,,0.675199,,,,,,,-2.138402,,,,,,,0.880795,,,,,,,0.033754,,,,,,,-0.125838,,,,,,,0.000000,,,,,,,-0.822114,,,,,,,-3.077483,,,
1.800000,,,,,2.696537,,,,,,,0.859341,,,,,,,-1.799943,,,,,,,1.671075,,,,,,,1.339295,,,,,,,-1.032987,,,,,,,0.000000,,,,,,,-1.054176,,,,,,,-2.896040,,,
1.900000,,,,,2.380030,,,,,,,1.142772,,,,,,,-1.508367,,,,,,,2.224694,,,,,,,1.827419,,,,,,,-1.797972,,,,,,,0.000000,,,,,,,-1.288935,,,,,,,-2.390717,,,
2.000000,,,,,2.051453,,,,,,,1.565139,,,,,,,-1.584978,,,,,,,2.465582,,,,,,,1.424523,,,,,,,-2.028144,,,,,,,0.000000,,,,,,,-1.615819,,,,,,,-1.886704,,,
2.100000,,,,,1.779098,,,,,,,1.929529,,,,,,,-1.366893,,,,,,,2.444452,,,,,,,1.192082,,,,,,,-1.872439,,,,,,,0.000000,,,,,,,-1.882112,,,,,,,-1.483563,,,
2.200000,,,,,1.604590,,,,,,,2.263298,,,,,,,-1.056794,,,,,,,2.254277,,,,,,,1.203704,,,,,,,-1.743813,,,,,,,0.000000,,,,,,,-2.148264,,,,,,,-1.173682,,,
2.300000,,,,,1.376879,,,,,,,2.589197,,,,,,,-0.877282,,,,,,,1.590779,,,,,,,1.343169,,,,,,,-1.628727,,,,,,,0.000000,,,,,,,-2.386569,,,,,,,-0.804937,,,
