Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,
0.923611,,,,,,0.061685,,,,,,,,,,,0.035895,,,,,,,,,,,0.030814,,,,,,,,,,,-0.064949,,,,,,,,,,,0.056473,,,,,,,,,,,-0.058418,,,,,,,,,,,0.000000,,,,,,,,,,,0.041524,,,,,,,,,,,-0.048562,,,,,,
0.931250,,,,,,0.057607,,,,,,,,,,,0.020560,,,,,,,,,,,0.016871,,,,,,,,,,,-0.069874,,,,,,,,,,,0.064688,,,,,,,,,,,-0.063403,,,,,,,,,,,0.000000,,,,,,,,,,,0.030704,,,,,,,,,,,-0.033504,,,,,,
0.938889,,,,,,0.055482,,,,,,,,,,,0.010754,,,,,,,,,,,0.006210,,,,,,,,,,,-0.064189,,,,,,,,,,,0.062692,,,,,,,,,,,-0.059488,,,,,,,,,,,0.000000,,,,,,,,,,,0.023301,,,,,,,,,,,-0.022194,,,,,,
0.946528,,,,,,0.052184,,,,,,,,,,,0.000322,,,,,,,,,,,-0.004316,,,,,,,,,,,-0.058111,,,,,,,,,,,0.059774,,,,,,,,,,,-0.055329,,,,,,,,,,,0.000000,,,,,,,,,,,0.016235,,,,,,,,,,,-0.010143,,,,,,
0.954167,,,,,,0.049897,,,,,,,,,,,-0.010046,,,,,,,,,,,-0.014468,,,,,,,,,,,-0.051807,,,,,,,,,,,0.056396,,,,,,,,,,,-0.051047,,,,,,,,,,,0.000000,,,,,,,,,,,0.009134,,,,,,,,,,,0.001779,,,,,,
0.969444,,,,,,0.049359,,,,,,,,,,,-0.016525,,,,,,,,,,,-0.022591,,,,,,,,,,,-0.044772,,,,,,,,,,,0.052097,,,,,,,,,,,-0.046276,,,,,,,,,,,0.000000,,,,,,,,,,,0.019620,,,,,,,,,,,0.008096,,,,,,
0.977083,,,,,,0.046672,,,,,,,,,,,-0.026601,,,,,,,,,,,-0.033190,,,,,,,,,,,-0.039594,,,,,,,,,,,0.049026,,,,,,,,,,,-0.042239,,,,,,,,,,,0.000000,,,,,,,,,,,0.012505,,,,,,,,,,,0.019730,,,,,,
0.984722,,,,,,0.045137,,,,,,,,,,,-0.031736,,,,,,,,,,,-0.038073,,,,,,,,,,,-0.031997,,,,,,,,,,,0.043651,,,,,,,,,,,-0.036734,,,,,,,,,,,0.000000,,,,,,,,,,,0.022687,,,,,,,,,,,0.019568,,,,,,
0.992361,,,,,,0.048442,,,,,,,,,,,-0.036114,,,,,,,,,,,-0.047864,,,,,,,,,,,-0.026594,,,,,,,,,,,0.042423,,,,,,,,,,,-0.032941,,,,,,,,,,,0.000000,,,,,,,,,,,0.015429,,,,,,,,,,,0.031629,,,,,,
1.000000,,,,,,0.052300,,,,,,,,,,,-0.041394,,,,,,,,,,,-0.057417,,,,,,,,,,,-0.019652,,,,,,,,,,,0.036485,,,,,,,,,,,-0.027355,,,,,,,,,,,0.000000,,,,,,,,,,,0.008272,,,,,,,,,,,0.044000,,,,,,
0.000000,,,,,,,0.051276,,,,,,,,,,,0.018878,,,,,,,,,,,-0.003143,,,,,,,,,,,0.010270,,,,,,,,,,,-0.015774,,,,,,,,,,,0.008163,,,,,,,,,,,0.000000,,,,,,,,,,,-0.003048,,,,,,,,,,,0.029675,,,,,
0.031250,,,,,,,0.059588,,,,,,,,,,,0.025258,,,,,,,,,,,-0.000598,,,,,,,,,,,0.008413,,,,,,,,,,,-0.009017,,,,,,,,,,,0.004493,,,,,,,,,,,0.000000,,,,,,,,,,,-0.003817,,,,,,,,,,,0.028790,,,,,
0.062500,,,,,,,0.070781,,,,,,,,,,,0.023300,,,,,,,,,,,-0.007381,,,,,,,,,,,-0.003350,,,,,,,,,,,-0.006164,,,,,,,,,,,-0.005263,,,,,,,,,,,0.000000,,,,,,,,,,,-0.008605,,,,,,,,,,,0.042289,,,,,
0.093750,,,,,,,0.074771,,,,,,,,,,,0.024810,,,,,,,,,,,-0.009215,,,,,,,,,,,-0.001830,,,,,,,,,,,-0.005639,,,,,,,,,,,-0.003459,,,,,,,,,,,0.000000,,,,,,,,,,,0.018211,,,,,,,,,,,0.046423,,,,,
0.125000,,,,,,,0.069454,,,,,,,,,,,0.030107,,,,,,,,,,,-0.002941,,,,,,,,,,,-0.000592,,,,,,,,,,,-0.003796,,,,,,,,,,,-0.002113,,,,,,,,,,,0.000000,,,,,,,,,,,0.025030,,,,,,,,,,,0.035741,,,,,
0.156250,,,,,,,0.064434,,,,,,,,,,,0.035384,,,,,,,,,,,0.003766,,,,,,,,,,,0.000421,,,,,,,,,,,-0.002107,,,,,,,,,,,-0.000767,,,,,,,,,,,0.000000,,,,,,,,,,,0.031845,,,,,,,,,,,0.024688,,,,,
0.187500,,,,,,,0.058958,,,,,,,,,,,0.040574,,,,,,,,,,,0.010324,,,,,,,,,,,0.001491,,,,,,,,,,,-0.000572,,,,,,,,,,,0.000578,,,,,,,,,,,0.000000,,,,,,,,,,,0.038643,,,,,,,,,,,0.013875,,,,,
0.250000,,,,,,,0.054378,,,,,,,,,,,0.045868,,,,,,,,,,,0.016994,,,,,,,,,,,0.002841,,,,,,,,,,,0.000503,,,,,,,,,,,0.001924,,,,,,,,,,,0.000000,,,,,,,,,,,0.045406,,,,,,,,,,,0.002688,,,,,
0.281250,,,,,,,0.050556,,,,,,,,,,,0.051110,,,,,,,,,,,0.022901,,,,,,,,,,,0.003629,,,,,,,,,,,0.001424,,,,,,,,,,,0.003025,,,,,,,,,,,0.000000,,,,,,,,,,,0.050389,,,,,,,,,,,-0.009459,,,,,
0.312500,,,,,,,0.046203,,,,,,,,,,,0.056250,,,,,,,,,,,0.029675,,,,,,,,,,,0.004305,,,,,,,,,,,0.002192,,,,,,,,,,,0.004004,,,,,,,,,,,0.000000,,,,,,,,,,,0.057167,,,,,,,,,,,-0.021233,,,,,
0.343750,,,,,,,0.041422,,,,,,,,,,,0.061527,,,,,,,,,,,0.036389,,,,,,,,,,,0.004924,,,,,,,,,,,0.002960,,,,,,,,,,,0.004982,,,,,,,,,,,0.000000,,,,,,,,,,,0.063876,,,,,,,,,,,-0.032632,,,,,
0.375000,,,,,,,0.032859,,,,,,,,,,,0.066232,,,,,,,,,,,0.043354,,,,,,,,,,,0.005266,,,,,,,,,,,0.003267,,,,,,,,,,,0.005726,,,,,,,,,,,0.000000,,,,,,,,,,,0.071878,,,,,,,,,,,-0.045617,,,,,
0.406250,,,,,,,0.020344,,,,,,,,,,,0.073699,,,,,,,,,,,0.055290,,,,,,,,,,,0.000872,,,,,,,,,,,0.006799,,,,,,,,,,,0.002536,,,,,,,,,,,0.000000,,,,,,,,,,,0.084584,,,,,,,,,,,-0.066598,,,,,
0.437500,,,,,,,0.016368,,,,,,,,,,,0.070679,,,,,,,,,,,0.055421,,,,,,,,,,,-0.005376,,,,,,,,,,,0.008334,,,,,,,,,,,-0.003459,,,,,,,,,,,0.000000,,,,,,,,,,,0.066273,,,,,,,,,,,-0.065959,,,,,
0.468750,,,,,,,0.013119,,,,,,,,,,,0.068740,,,,,,,,,,,0.056166,,,,,,,,,,,-0.011623,,,,,,,,,,,0.009563,,,,,,,,,,,-0.009820,,,,,,,,,,,0.000000,,,,,,,,,,,0.066712,,,,,,,,,,,-0.066207,,,,,
0.500000,,,,,,,0.008615,,,,,,,,,,,0.064311,,,,,,,,,,,0.055196,,,,,,,,,,,-0.017814,,,,,,,,,,,0.010945,,,,,,,,,,,-0.016304,,,,,,,,,,,0.000000,,,,,,,,,,,0.048977,,,,,,,,,,,-0.063128,,,,,
0.562500,,,,,,,0.006330,,,,,,,,,,,0.062264,,,,,,,,,,,0.055653,,,,,,,,,,,-0.024117,,,,,,,,,,,0.012327,,,,,,,,,,,-0.022910,,,,,,,,,,,0.000000,,,,,,,,,,,0.049418,,,,,,,,,,,-0.063658,,,,,
0.593750,,,,,,,0.003254,,,,,,,,,,,0.056401,,,,,,,,,,,0.052712,,,,,,,,,,,-0.030815,,,,,,,,,,,0.014016,,,,,,,,,,,-0.029638,,,,,,,,,,,0.000000,,,,,,,,,,,0.032212,,,,,,,,,,,-0.056860,,,,,
0.625000,,,,,,,0.000342,,,,,,,,,,,0.054145,,,,,,,,,,,0.053252,,,,,,,,,,,-0.036386,,,,,,,,,,,0.015705,,,,,,,,,,,-0.035143,,,,,,,,,,,0.000000,,,,,,,,,,,0.032681,,,,,,,,,,,-0.057168,,,,,
0.656250,,,,,,,-0.003536,,,,,,,,,,,0.052112,,,,,,,,,,,0.053594,,,,,,,,,,,-0.042746,,,,,,,,,,,0.018008,,,,,,,,,,,-0.041505,,,,,,,,,,,0.000000,,,,,,,,,,,0.033039,,,,,,,,,,,-0.056869,,,,,
0.687500,,,,,,,-0.007972,,,,,,,,,,,0.049925,,,,,,,,,,,0.054504,,,,,,,,,,,-0.050607,,,,,,,,,,,0.021143,,,,,,,,,,,-0.048998,,,,,,,,,,,0.000000,,,,,,,,,,,0.038181,,,,,,,,,,,-0.057459,,,,,
0.718750,,,,,,,-0.008170,,,,,,,,,,,0.037387,,,,,,,,,,,0.045608,,,,,,,,,,,-0.058223,,,,,,,,,,,0.027528,,,,,,,,,,,-0.057164,,,,,,,,,,,0.000000,,,,,,,,,,,0.027047,,,,,,,,,,,-0.045840,,,,,
0.750000,,,,,,,-0.004583,,,,,,,,,,,0.027889,,,,,,,,,,,0.035479,,,,,,,,,,,-0.055409,,,,,,,,,,,0.029985,,,,,,,,,,,-0.055084,,,,,,,,,,,0.000000,,,,,,,,,,,0.019750,,,,,,,,,,,-0.034956,,,,,
0.781250,,,,,,,-0.001419,,,,,,,,,,,0.019170,,,,,,,,,,,0.025835,,,,,,,,,,,-0.052258,,,,,,,,,,,0.031981,,,,,,,,,,,-0.052270,,,,,,,,,,,0.000000,,,,,,,,,,,0.031261,,,,,,,,,,,-0.024514,,,,,
0.812500,,,,,,,0.002891,,,,,,,,,,,0.009499,,,,,,,,,,,0.015118,,,,,,,,,,,-0.049331,,,,,,,,,,,0.033977,,,,,,,,,,,-0.049946,,,,,,,,,,,0.000000,,,,,,,,,,,0.023984,,,,,,,,,,,-0.013917,,,,,
0.875000,,,,,,,0.006762,,,,,,,,,,,0.002326,,,,,,,,,,,0.006574,,,,,,,,,,,-0.045785,,,,,,,,,,,0.035820,,,,,,,,,,,-0.046398,,,,,,,,,,,0.000000,,,,,,,,,,,0.034969,,,,,,,,,,,-0.005610,,,,,
0.906250,,,,,,,0.009445,,,,,,,,,,,-0.007158,,,,,,,,,,,-0.003336,,,,,,,,,,,-0.042015,,,,,,,,,,,0.037049,,,,,,,,,,,-0.042361,,,,,,,,,,,0.000000,,,,,,,,,,,0.027820,,,,,,,,,,,0.006023,,,,,
0.937500,,,,,,,0.012117,,,,,,,,,,,-0.012865,,,,,,,,,,,-0.010121,,,,,,,,,,,-0.038019,,,,,,,,,,,0.037970,,,,,,,,,,,-0.038202,,,,,,,,,,,0.000000,,,,,,,,,,,0.038298,,,,,,,,,,,0.010520,,,,,
0.968750,,,,,,,0.015921,,,,,,,,,,,-0.022072,,,,,,,,,,,-0.020564,,,,,,,,,,,-0.034585,,,,,,,,,,,0.039045,,,,,,,,,,,-0.035021,,,,,,,,,,,0.000000,,,,,,,,,,,0.031003,,,,,,,,,,,0.021254,,,,,
1.000000,,,,,,,0.019968,,,,,,,,,,,-0.032922,,,,,,,,,,,-0.032804,,,,,,,,,,,-0.029145,,,,,,,,,,,0.039160,,,,,,,,,,,-0.029710,,,,,,,,,,,0.000000,,,,,,,,,,,0.022595,,,,,,,,,,,0.034374,,,,,
0.000000,,,,,,,,0.028723,,,,,,,,,,,-0.049163,,,,,,,,,,,-0.060573,,,,,,,,,,,-0.006952,,,,,,,,,,,0.009102,,,,,,,,,,,-0.011044,,,,,,,,,,,0.000000,,,,,,,,,,,0.008359,,,,,,,,,,,0.047496,,,,
0.017241,,,,,,,,0.018018,,,,,,,,,,,-0.047812,,,,,,,,,,,-0.054364,,,,,,,,,,,-0.005413,,,,,,,,,,,0.004956,,,,,,,,,,,-0.009973,,,,,,,,,,,0.000000,,,,,,,,,,,-0.010831,,,,,,,,,,,0.041266,,,,
0.034483,,,,,,,,0.006107,,,,,,,,,,,-0.042924,,,,,,,,,,,-0.045091,,,,,,,,,,,0.011677,,,,,,,,,,,-0.007942,,,,,,,,,,,0.002536,,,,,,,,,,,0.000000,,,,,,,,,,,-0.024015,,,,,,,,,,,0.031392,,,,
0.051724,,,,,,,,-0.004844,,,,,,,,,,,-0.036822,,,,,,,,,,,-0.033964,,,,,,,,,,,0.026198,,,,,,,,,,,-0.015466,,,,,,,,,,,0.013546,,,,,,,,,,,0.000000,,,,,,,,,,,-0.035688,,,,,,,,,,,0.022813,,,,
0.068966,,,,,,,,-0.013969,,,,,,,,,,,-0.031829,,,,,,,,,,,-0.024198,,,,,,,,,,,0.040381,,,,,,,,,,,-0.023758,,,,,,,,,,,0.024433,,,,,,,,,,,0.000000,,,,,,,,,,,-0.046567,,,,,,,,,,,0.016341,,,,
0.086207,,,,,,,,-0.021569,,,,,,,,,,,-0.023505,,,,,,,,,,,-0.013396,,,,,,,,,,,0.054451,,,,,,,,,,,-0.032664,,,,,,,,,,,0.035199,,,,,,,,,,,0.000000,,,,,,,,,,,-0.039536,,,,,,,,,,,0.006284,,,,
0.120690,,,,,,,,-0.031752,,,,,,,,,,,-0.017913,,,,,,,,,,,-0.003822,,,,,,,,,,,0.068127,,,,,,,,,,,-0.042031,,,,,,,,,,,0.045842,,,,,,,,,,,0.000000,,,,,,,,,,,-0.050512,,,,,,,,,,,-0.000909,,,,
0.137931,,,,,,,,-0.039684,,,,,,,,,,,-0.009303,,,,,,,,,,,0.006838,,,,,,,,,,,0.081635,,,,,,,,,,,-0.051398,,,,,,,,,,,0.056485,,,,,,,,,,,0.000000,,,,,,,,,,,-0.043495,,,,,,,,,,,-0.010780,,,,
0.155172,,,,,,,,-0.048499,,,,,,,,,,,-0.003810,,,,,,,,,,,0.014882,,,,,,,,,,,0.094748,,,,,,,,,,,-0.061072,,,,,,,,,,,0.067251,,,,,,,,,,,0.000000,,,,,,,,,,,-0.054668,,,,,,,,,,,-0.018478,,,,
0.172414,,,,,,,,-0.053167,,,,,,,,,,,0.004897,,,,,,,,,,,0.025310,,,,,,,,,,,0.107580,,,,,,,,,,,-0.070899,,,,,,,,,,,0.077649,,,,,,,,,,,0.000000,,,,,,,,,,,-0.065754,,,,,,,,,,,-0.025806,,,,
0.189655,,,,,,,,-0.050231,,,,,,,,,,,0.019833,,,,,,,,,,,0.038882,,,,,,,,,,,0.125370,,,,,,,,,,,-0.077527,,,,,,,,,,,0.090729,,,,,,,,,,,0.000000,,,,,,,,,,,-0.046692,,,,,,,,,,,-0.038053,,,,
0.206897,,,,,,,,-0.045743,,,,,,,,,,,0.035550,,,,,,,,,,,0.051893,,,,,,,,,,,0.136903,,,,,,,,,,,-0.083797,,,,,,,,,,,0.099058,,,,,,,,,,,0.000000,,,,,,,,,,,-0.023833,,,,,,,,,,,-0.050215,,,,
0.224138,,,,,,,,-0.034997,,,,,,,,,,,0.041612,,,,,,,,,,,0.052143,,,,,,,,,,,0.121988,,,,,,,,,,,-0.076734,,,,,,,,,,,0.087803,,,,,,,,,,,0.000000,,,,,,,,,,,-0.005567,,,,,,,,,,,-0.052913,,,,
0.241379,,,,,,,,-0.024315,,,,,,,,,,,0.046382,,,,,,,,,,,0.052801,,,,,,,,,,,0.107299,,,,,,,,,,,-0.069056,,,,,,,,,,,0.076059,,,,,,,,,,,0.000000,,,,,,,,,,,0.013178,,,,,,,,,,,-0.054676,,,,
0.258621,,,,,,,,-0.014680,,,,,,,,,,,0.052277,,,,,,,,,,,0.054912,,,,,,,,,,,0.093060,,,,,,,,,,,-0.060764,,,,,,,,,,,0.064437,,,,,,,,,,,0.000000,,,,,,,,,,,0.031164,,,,,,,,,,,-0.058353,,,,
0.293103,,,,,,,,-0.007295,,,,,,,,,,,0.054817,,,,,,,,,,,0.055512,,,,,,,,,,,0.078708,,,,,,,,,,,-0.051858,,,,,,,,,,,0.053427,,,,,,,,,,,0.000000,,,,,,,,,,,0.031167,,,,,,,,,,,-0.059136,,,,
0.310345,,,,,,,,0.001161,,,,,,,,,,,0.058184,,,,,,,,,,,0.057281,,,,,,,,,,,0.064807,,,,,,,,,,,-0.042338,,,,,,,,,,,0.042417,,,,,,,,,,,0.000000,,,,,,,,,,,0.030852,,,,,,,,,,,-0.062092,,,,
0.327586,,,,,,,,0.008279,,,,,,,,,,,0.060443,,,,,,,,,,,0.058213,,,,,,,,,,,0.051581,,,,,,,,,,,-0.032971,,,,,,,,,,,0.031651,,,,,,,,,,,0.000000,,,,,,,,,,,0.030874,,,,,,,,,,,-0.062741,,,,
0.344828,,,,,,,,0.018236,,,,,,,,,,,0.065861,,,,,,,,,,,0.061087,,,,,,,,,,,0.038805,,,,,,,,,,,-0.023298,,,,,,,,,,,0.021008,,,,,,,,,,,0.000000,,,,,,,,,,,0.048760,,,,,,,,,,,-0.067440,,,,
0.362069,,,,,,,,0.022387,,,,,,,,,,,0.060295,,,,,,,,,,,0.056617,,,,,,,,,,,0.024355,,,,,,,,,,,-0.011794,,,,,,,,,,,0.008866,,,,,,,,,,,0.000000,,,,,,,,,,,0.036641,,,,,,,,,,,-0.058439,,,,
0.379310,,,,,,,,0.023018,,,,,,,,,,,0.050247,,,,,,,,,,,0.051240,,,,,,,,,,,-0.008302,,,,,,,,,,,0.007720,,,,,,,,,,,-0.017160,,,,,,,,,,,0.000000,,,,,,,,,,,0.015002,,,,,,,,,,,-0.051023,,,,
0.420690,,,,,,,,0.020894,,,,,,,,,,,0.040029,,,,,,,,,,,0.044969,,,,,,,,,,,-0.013705,,,,,,,,,,,0.014630,,,,,,,,,,,-0.022054,,,,,,,,,,,0.000000,,,,,,,,,,,-0.002121,,,,,,,,,,,-0.042990,,,,
0.462069,,,,,,,,0.020550,,,,,,,,,,,0.030062,,,,,,,,,,,0.038864,,,,,,,,,,,-0.018714,,,,,,,,,,,0.022154,,,,,,,,,,,-0.026458,,,,,,,,,,,0.000000,,,,,,,,,,,-0.019478,,,,,,,,,,,-0.031044,,,,
0.503448,,,,,,,,0.018445,,,,,,,,,,,0.020244,,,,,,,,,,,0.033689,,,,,,,,,,,-0.023836,,,,,,,,,,,0.029064,,,,,,,,,,,-0.030005,,,,,,,,,,,0.000000,,,,,,,,,,,-0.036545,,,,,,,,,,,-0.022271,,,,
0.586207,,,,,,,,0.018268,,,,,,,,,,,0.010192,,,,,,,,,,,0.025719,,,,,,,,,,,-0.029014,,,,,,,,,,,0.035974,,,,,,,,,,,-0.033431,,,,,,,,,,,0.000000,,,,,,,,,,,-0.043421,,,,,,,,,,,-0.010561,,,,
0.934399,,,,,,,,0.020107,,,,,,,,,,,-0.000882,,,,,,,,,,,0.015011,,,,,,,,,,,-0.034023,,,,,,,,,,,0.042576,,,,,,,,,,,-0.037345,,,,,,,,,,,0.000000,,,,,,,,,,,-0.050372,,,,,,,,,,,0.000469,,,,
0.939445,,,,,,,,0.019486,,,,,,,,,,,-0.008781,,,,,,,,,,,0.009855,,,,,,,,,,,-0.034698,,,,,,,,,,,0.045187,,,,,,,,,,,-0.037835,,,,,,,,,,,0.000000,,,,,,,,,,,-0.049115,,,,,,,,,,,0.008879,,,,
0.944491,,,,,,,,0.018943,,,,,,,,,,,-0.018561,,,,,,,,,,,0.003705,,,,,,,,,,,-0.034417,,,,,,,,,,,0.047951,,,,,,,,,,,-0.037345,,,,,,,,,,,0.000000,,,,,,,,,,,-0.066184,,,,,,,,,,,0.018148,,,,
0.949537,,,,,,,,0.022119,,,,,,,,,,,-0.029645,,,,,,,,,,,-0.008241,,,,,,,,,,,-0.042197,,,,,,,,,,,0.057036,,,,,,,,,,,-0.044624,,,,,,,,,,,0.000000,,,,,,,,,,,-0.066431,,,,,,,,,,,0.029415,,,,
0.954584,,,,,,,,0.023233,,,,,,,,,,,-0.041013,,,,,,,,,,,-0.020433,,,,,,,,,,,-0.046011,,,,,,,,,,,0.062078,,,,,,,,,,,-0.046521,,,,,,,,,,,0.000000,,,,,,,,,,,-0.052594,,,,,,,,,,,0.035456,,,,
0.959630,,,,,,,,0.026389,,,,,,,,,,,-0.042226,,,,,,,,,,,-0.027243,,,,,,,,,,,-0.039651,,,,,,,,,,,0.055935,,,,,,,,,,,-0.039792,,,,,,,,,,,0.000000,,,,,,,,,,,-0.042436,,,,,,,,,,,0.038591,,,,
0.964676,,,,,,,,0.029398,,,,,,,,,,,-0.043100,,,,,,,,,,,-0.032748,,,,,,,,,,,-0.033404,,,,,,,,,,,0.049333,,,,,,,,,,,-0.033064,,,,,,,,,,,0.000000,,,,,,,,,,,-0.032288,,,,,,,,,,,0.041257,,,,
0.969722,,,,,,,,0.031319,,,,,,,,,,,-0.044054,,,,,,,,,,,-0.037395,,,,,,,,,,,-0.028338,,,,,,,,,,,0.041655,,,,,,,,,,,-0.029149,,,,,,,,,,,0.000000,,,,,,,,,,,-0.021958,,,,,,,,,,,0.039496,,,,
0.979815,,,,,,,,0.034427,,,,,,,,,,,-0.045165,,,,,,,,,,,-0.044107,,,,,,,,,,,-0.022710,,,,,,,,,,,0.033824,,,,,,,,,,,-0.023522,,,,,,,,,,,0.000000,,,,,,,,,,,-0.011892,,,,,,,,,,,0.041296,,,,
0.984861,,,,,,,,0.035898,,,,,,,,,,,-0.046045,,,,,,,,,,,-0.048107,,,,,,,,,,,-0.017138,,,,,,,,,,,0.025686,,,,,,,,,,,-0.018139,,,,,,,,,,,0.000000,,,,,,,,,,,-0.012014,,,,,,,,,,,0.039956,,,,
0.989907,,,,,,,,0.035300,,,,,,,,,,,-0.045968,,,,,,,,,,,-0.049026,,,,,,,,,,,-0.011510,,,,,,,,,,,0.017547,,,,,,,,,,,-0.012756,,,,,,,,,,,0.000000,,,,,,,,,,,-0.012065,,,,,,,,,,,0.039393,,,,
0.994954,,,,,,,,0.037721,,,,,,,,,,,-0.046973,,,,,,,,,,,-0.055714,,,,,,,,,,,-0.010272,,,,,,,,,,,0.013248,,,,,,,,,,,-0.010677,,,,,,,,,,,0.000000,,,,,,,,,,,-0.002092,,,,,,,,,,,0.040353,,,,
1.000000,,,,,,,,0.039018,,,,,,,,,,,-0.048271,,,,,,,,,,,-0.061790,,,,,,,,,,,-0.009540,,,,,,,,,,,0.006786,,,,,,,,,,,-0.008627,,,,,,,,,,,0.000000,,,,,,,,,,,0.007948,,,,,,,,,,,0.041759,,,,
0.000000,,,,,,,,,0.036285,,,,,,,,,,,-0.050109,,,,,,,,,,,-0.066724,,,,,,,,,,,-0.002778,,,,,,,,,,,-0.017002,,,,,,,,,,,-0.002650,,,,,,,,,,,0.000000,,,,,,,,,,,0.007713,,,,,,,,,,,0.041152,,,
0.019231,,,,,,,,,0.031807,,,,,,,,,,,-0.050399,,,,,,,,,,,-0.062368,,,,,,,,,,,0.009747,,,,,,,,,,,-0.021550,,,,,,,,,,,0.008426,,,,,,,,,,,0.000000,,,,,,,,,,,0.008593,,,,,,,,,,,0.043535,,,
0.038462,,,,,,,,,0.026118,,,,,,,,,,,-0.050598,,,,,,,,,,,-0.057028,,,,,,,,,,,0.020176,,,,,,,,,,,-0.030374,,,,,,,,,,,0.020641,,,,,,,,,,,0.000000,,,,,,,,,,,0.015310,,,,,,,,,,,0.045723,,,
0.057692,,,,,,,,,0.016671,,,,,,,,,,,-0.048875,,,,,,,,,,,-0.047560,,,,,,,,,,,0.031010,,,,,,,,,,,-0.038115,,,,,,,,,,,0.033537,,,,,,,,,,,0.000000,,,,,,,,,,,0.005340,,,,,,,,,,,0.039813,,,
0.096154,,,,,,,,,0.010829,,,,,,,,,,,-0.048862,,,,,,,,,,,-0.042050,,,,,,,,,,,0.043082,,,,,,,,,,,-0.045013,,,,,,,,,,,0.046994,,,,,,,,,,,0.000000,,,,,,,,,,,-0.004474,,,,,,,,,,,0.042024,,,
0.134615,,,,,,,,,0.008125,,,,,,,,,,,-0.044322,,,,,,,,,,,-0.038354,,,,,,,,,,,0.055206,,,,,,,,,,,-0.048672,,,,,,,,,,,0.060227,,,,,,,,,,,0.000000,,,,,,,,,,,-0.014036,,,,,,,,,,,0.043644,,,
0.153846,,,,,,,,,0.007703,,,,,,,,,,,-0.034336,,,,,,,,,,,-0.029037,,,,,,,,,,,0.068259,,,,,,,,,,,-0.054443,,,,,,,,,,,0.073683,,,,,,,,,,,0.000000,,,,,,,,,,,-0.007560,,,,,,,,,,,0.033983,,,
0.173077,,,,,,,,,0.001122,,,,,,,,,,,-0.034094,,,,,,,,,,,-0.023717,,,,,,,,,,,0.081569,,,,,,,,,,,-0.059933,,,,,,,,,,,0.087140,,,,,,,,,,,0.000000,,,,,,,,,,,-0.017169,,,,,,,,,,,0.034572,,,
0.192308,,,,,,,,,-0.005129,,,,,,,,,,,-0.028954,,,,,,,,,,,-0.013026,,,,,,,,,,,0.095189,,,,,,,,,,,-0.065141,,,,,,,,,,,0.100373,,,,,,,,,,,0.000000,,,,,,,,,,,-0.010807,,,,,,,,,,,0.024638,,,
0.211538,,,,,,,,,-0.020563,,,,,,,,,,,-0.018480,,,,,,,,,,,0.008271,,,,,,,,,,,0.122739,,,,,,,,,,,-0.075557,,,,,,,,,,,0.126613,,,,,,,,,,,0.000000,,,,,,,,,,,0.001833,,,,,,,,,,,0.006163,,,
0.230769,,,,,,,,,-0.026089,,,,,,,,,,,-0.004354,,,,,,,,,,,0.026954,,,,,,,,,,,0.134089,,,,,,,,,,,-0.079498,,,,,,,,,,,0.137838,,,,,,,,,,,0.000000,,,,,,,,,,,0.008361,,,,,,,,,,,-0.007367,,,
0.250000,,,,,,,,,-0.021236,,,,,,,,,,,0.007215,,,,,,,,,,,0.033410,,,,,,,,,,,0.118442,,,,,,,,,,,-0.072742,,,,,,,,,,,0.123280,,,,,,,,,,,0.000000,,,,,,,,,,,0.014309,,,,,,,,,,,-0.019946,,,
0.269231,,,,,,,,,-0.014524,,,,,,,,,,,0.018067,,,,,,,,,,,0.040128,,,,,,,,,,,0.107017,,,,,,,,,,,-0.061839,,,,,,,,,,,0.108722,,,,,,,,,,,0.000000,,,,,,,,,,,0.014134,,,,,,,,,,,-0.033352,,,
0.288462,,,,,,,,,-0.001532,,,,,,,,,,,0.026947,,,,,,,,,,,0.041247,,,,,,,,,,,0.094636,,,,,,,,,,,-0.052473,,,,,,,,,,,0.094286,,,,,,,,,,,0.000000,,,,,,,,,,,0.032088,,,,,,,,,,,-0.037599,,,
