Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,
0.625000,,,0.579703,,,,,,,,,,,,,,0.486742,,,,,,,,,,,,,,-0.762892,,,,,,,,,,,,,,-1.000297,,,,,,,,,,,,,,-1.076715,,,,,,,,,,,,,,0.533254,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.614213,,,,,,,,,,,,,,-0.655622,,,,,,,,,,,,
0.642857,,,0.780382,,,,,,,,,,,,,,0.351075,,,,,,,,,,,,,,-1.010431,,,,,,,,,,,,,,-0.610096,,,,,,,,,,,,,,-1.033018,,,,,,,,,,,,,,0.378339,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.517661,,,,,,,,,,,,,,-0.816677,,,,,,,,,,,,
0.660714,,,0.949669,,,,,,,,,,,,,,0.292313,,,,,,,,,,,,,,-1.211558,,,,,,,,,,,,,,-0.216917,,,,,,,,,,,,,,-0.752627,,,,,,,,,,,,,,0.132611,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.508878,,,,,,,,,,,,,,-0.922299,,,,,,,,,,,,
0.678571,,,1.087084,,,,,,,,,,,,,,0.297688,,,,,,,,,,,,,,-1.414062,,,,,,,,,,,,,,0.173283,,,,,,,,,,,,,,-0.191846,,,,,,,,,,,,,,-0.139827,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.522319,,,,,,,,,,,,,,-1.038729,,,,,,,,,,,,
0.696429,,,1.050640,,,,,,,,,,,,,,0.372325,,,,,,,,,,,,,,-0.751688,,,,,,,,,,,,,,0.480082,,,,,,,,,,,,,,0.398066,,,,,,,,,,,,,,-0.476367,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.595719,,,,,,,,,,,,,,-0.961181,,,,,,,,,,,,
0.714286,,,0.993683,,,,,,,,,,,,,,0.552424,,,,,,,,,,,,,,-0.672141,,,,,,,,,,,,,,0.515825,,,,,,,,,,,,,,0.419915,,,,,,,,,,,,,,-0.775514,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.780010,,,,,,,,,,,,,,-0.766600,,,,,,,,,,,,
0.730159,,,0.855078,,,,,,,,,,,,,,0.714998,,,,,,,,,,,,,,-0.672257,,,,,,,,,,,,,,0.494975,,,,,,,,,,,,,,0.423556,,,,,,,,,,,,,,-0.850301,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.881489,,,,,,,,,,,,,,-0.561756,,,,,,,,,,,,
0.746032,,,0.790247,,,,,,,,,,,,,,0.914911,,,,,,,,,,,,,,-0.509345,,,,,,,,,,,,,,0.217962,,,,,,,,,,,,,,0.226919,,,,,,,,,,,,,,-1.069319,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.130130,,,,,,,,,,,,,,-0.376346,,,,,,,,,,,,
0.761905,,,0.705341,,,,,,,,,,,,,,1.049329,,,,,,,,,,,,,,-0.345362,,,,,,,,,,,,,,-0.076922,,,,,,,,,,,,,,0.190505,,,,,,,,,,,,,,-1.154790,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.300595,,,,,,,,,,,,,,-0.195606,,,,,,,,,,,,
0.777778,,,0.635984,,,,,,,,,,,,,,1.076839,,,,,,,,,,,,,,-0.161173,,,,,,,,,,,,,,-0.383721,,,,,,,,,,,,,,0.430839,,,,,,,,,,,,,,-1.218893,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.330122,,,,,,,,,,,,,,-0.114351,,,,,,,,,,,,
0.793651,,,0.496639,,,,,,,,,,,,,,1.008024,,,,,,,,,,,,,,0.094073,,,,,,,,,,,,,,-0.690519,,,,,,,,,,,,,,0.780417,,,,,,,,,,,,,,-1.160132,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.304735,,,,,,,,,,,,,,-0.033807,,,,,,,,,,,,
0.809524,,,0.254059,,,,,,,,,,,,,,0.883504,,,,,,,,,,,,,,0.409004,,,,,,,,,,,,,,-0.940724,,,,,,,,,,,,,,0.871453,,,,,,,,,,,,,,-1.080003,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.204493,,,,,,,,,,,,,,0.155827,,,,,,,,,,,,
0.825397,,,0.010974,,,,,,,,,,,,,,0.715541,,,,,,,,,,,,,,0.643441,,,,,,,,,,,,,,-1.155186,,,,,,,,,,,,,,1.035317,,,,,,,,,,,,,,-1.031926,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.028402,,,,,,,,,,,,,,0.329287,,,,,,,,,,,,
0.841270,,,-0.281960,,,,,,,,,,,,,,0.450139,,,,,,,,,,,,,,0.839136,,,,,,,,,,,,,,-1.277309,,,,,,,,,,,,,,1.162768,,,,,,,,,,,,,,-0.962481,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.741469,,,,,,,,,,,,,,0.490753,,,,,,,,,,,,
0.857143,,,-0.539809,,,,,,,,,,,,,,0.160470,,,,,,,,,,,,,,1.079500,,,,,,,,,,,,,,-1.366668,,,,,,,,,,,,,,1.195541,,,,,,,,,,,,,,-0.962481,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.469298,,,,,,,,,,,,,,0.658799,,,,,,,,,,,,
0.873016,,,-0.736855,,,,,,,,,,,,,,-0.168215,,,,,,,,,,,,,,1.319673,,,,,,,,,,,,,,-1.250502,,,,,,,,,,,,,,1.009827,,,,,,,,,,,,,,-0.967823,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.096674,,,,,,,,,,,,,,0.764222,,,,,,,,,,,,
0.888889,,,-0.930992,,,,,,,,,,,,,,-0.462520,,,,,,,,,,,,,,1.224398,,,,,,,,,,,,,,-1.161143,,,,,,,,,,,,,,0.926074,,,,,,,,,,,,,,-0.999875,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.245705,,,,,,,,,,,,,,0.840742,,,,,,,,,,,,
0.904762,,,-1.054054,,,,,,,,,,,,,,-0.739068,,,,,,,,,,,,,,1.288381,,,,,,,,,,,,,,-0.955617,,,,,,,,,,,,,,0.853246,,,,,,,,,,,,,,-0.957139,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.541342,,,,,,,,,,,,,,0.945609,,,,,,,,,,,,
0.920635,,,-1.169258,,,,,,,,,,,,,,-0.969509,,,,,,,,,,,,,,1.278802,,,,,,,,,,,,,,-0.756049,,,,,,,,,,,,,,0.612911,,,,,,,,,,,,,,-0.834275,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.839161,,,,,,,,,,,,,,1.071466,,,,,,,,,,,,
0.936508,,,-1.180839,,,,,,,,,,,,,,-1.170898,,,,,,,,,,,,,,1.251143,,,,,,,,,,,,,,-0.565417,,,,,,,,,,,,,,0.427198,,,,,,,,,,,,,,-0.738121,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.080838,,,,,,,,,,,,,,1.101753,,,,,,,,,,,,
0.952381,,,-1.173352,,,,,,,,,,,,,,-1.329980,,,,,,,,,,,,,,1.171367,,,,,,,,,,,,,,-0.374785,,,,,,,,,,,,,,0.339803,,,,,,,,,,,,,,-0.636625,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.277078,,,,,,,,,,,,,,1.126599,,,,,,,,,,,,
0.968254,,,-1.127035,,,,,,,,,,,,,,-1.434070,,,,,,,,,,,,,,1.094600,,,,,,,,,,,,,,-0.207981,,,,,,,,,,,,,,0.179580,,,,,,,,,,,,,,-0.545812,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.412685,,,,,,,,,,,,,,1.083297,,,,,,,,,,,,
0.984127,,,-1.111480,,,,,,,,,,,,,,-1.496485,,,,,,,,,,,,,,1.034439,,,,,,,,,,,,,,-0.023306,,,,,,,,,,,,,,0.033923,,,,,,,,,,,,,,-0.412264,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.502188,,,,,,,,,,,,,,1.095322,,,,,,,,,,,,
1.000000,,,-1.133103,,,,,,,,,,,,,,-1.509944,,,,,,,,,,,,,,0.791931,,,,,,,,,,,,,,0.024352,,,,,,,,,,,,,,0.197787,,,,,,,,,,,,,,-0.219956,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.531244,,,,,,,,,,,,,,1.099069,,,,,,,,,,,,
0.000000,,,,-1.066228,,,,,,,,,,,,,,-1.269098,,,,,,,,,,,,,,0.577028,,,,,,,,,,,,,,-0.130433,,,,,,,,,,,,,,-0.104683,,,,,,,,,,,,,,0.088278,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.254418,,,,,,,,,,,,,,0.989167,,,,,,,,,,,
0.015873,,,,-1.050458,,,,,,,,,,,,,,-1.290629,,,,,,,,,,,,,,0.635442,,,,,,,,,,,,,,-0.187703,,,,,,,,,,,,,,-0.060321,,,,,,,,,,,,,,0.157903,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.282460,,,,,,,,,,,,,,0.993694,,,,,,,,,,,
0.031746,,,,-1.066855,,,,,,,,,,,,,,-1.311483,,,,,,,,,,,,,,0.728437,,,,,,,,,,,,,,-0.223156,,,,,,,,,,,,,,-0.033705,,,,,,,,,,,,,,0.350712,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.286322,,,,,,,,,,,,,,0.999117,,,,,,,,,,,
0.047619,,,,-1.003551,,,,,,,,,,,,,,-1.330336,,,,,,,,,,,,,,0.929553,,,,,,,,,,,,,,-0.141341,,,,,,,,,,,,,,-0.140172,,,,,,,,,,,,,,0.447116,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.285778,,,,,,,,,,,,,,0.971207,,,,,,,,,,,
0.063492,,,,-0.994586,,,,,,,,,,,,,,-1.341542,,,,,,,,,,,,,,1.057048,,,,,,,,,,,,,,-0.013166,,,,,,,,,,,,,,-0.361979,,,,,,,,,,,,,,0.527453,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.288504,,,,,,,,,,,,,,0.955588,,,,,,,,,,,
0.079365,,,,-0.926561,,,,,,,,,,,,,,-1.329084,,,,,,,,,,,,,,1.141026,,,,,,,,,,,,,,0.237732,,,,,,,,,,,,,,-0.702084,,,,,,,,,,,,,,0.725617,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.300538,,,,,,,,,,,,,,0.905559,,,,,,,,,,,
0.095238,,,,-0.824110,,,,,,,,,,,,,,-1.227270,,,,,,,,,,,,,,1.059173,,,,,,,,,,,,,,0.518628,,,,,,,,,,,,,,-0.997827,,,,,,,,,,,,,,1.009474,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.232136,,,,,,,,,,,,,,0.789819,,,,,,,,,,,
0.111111,,,,-0.605040,,,,,,,,,,,,,,-1.084589,,,,,,,,,,,,,,0.801120,,,,,,,,,,,,,,0.758617,,,,,,,,,,,,,,-1.459187,,,,,,,,,,,,,,1.132657,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,1.133823,,,,,,,,,,,,,,0.557271,,,,,,,,,,,
0.126984,,,,-0.198642,,,,,,,,,,,,,,-0.896574,,,,,,,,,,,,,,0.435527,,,,,,,,,,,,,,0.933155,,,,,,,,,,,,,,-1.707611,,,,,,,,,,,,,,1.384379,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.977644,,,,,,,,,,,,,,0.113424,,,,,,,,,,,
0.142857,,,,0.225062,,,,,,,,,,,,,,-0.661872,,,,,,,,,,,,,,0.002812,,,,,,,,,,,,,,1.014969,,,,,,,,,,,,,,-1.689866,,,,,,,,,,,,,,1.668236,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.719686,,,,,,,,,,,,,,-0.354417,,,,,,,,,,,
0.163265,,,,0.634762,,,,,,,,,,,,,,-0.468743,,,,,,,,,,,,,,-0.405623,,,,,,,,,,,,,,1.004061,,,,,,,,,,,,,,-1.746057,,,,,,,,,,,,,,1.662881,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.569806,,,,,,,,,,,,,,-0.767735,,,,,,,,,,,
0.183673,,,,0.915839,,,,,,,,,,,,,,-0.310913,,,,,,,,,,,,,,-0.969256,,,,,,,,,,,,,,0.878612,,,,,,,,,,,,,,-1.524250,,,,,,,,,,,,,,1.834266,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.453378,,,,,,,,,,,,,,-1.152807,,,,,,,,,,,
0.204082,,,,1.310615,,,,,,,,,,,,,,-0.210913,,,,,,,,,,,,,,-1.415134,,,,,,,,,,,,,,0.657713,,,,,,,,,,,,,,-1.299485,,,,,,,,,,,,,,1.812843,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.414581,,,,,,,,,,,,,,-1.523979,,,,,,,,,,,
0.224490,,,,1.632920,,,,,,,,,,,,,,-0.148113,,,,,,,,,,,,,,-1.860664,,,,,,,,,,,,,,0.311365,,,,,,,,,,,,,,-0.841083,,,,,,,,,,,,,,1.577188,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.355271,,,,,,,,,,,,,,-1.880631,,,,,,,,,,,
0.244898,,,,1.891765,,,,,,,,,,,,,,-0.198154,,,,,,,,,,,,,,-2.051820,,,,,,,,,,,,,,-0.037710,,,,,,,,,,,,,,-0.409298,,,,,,,,,,,,,,1.309398,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.411433,,,,,,,,,,,,,,-2.102268,,,,,,,,,,,
0.265306,,,,1.978333,,,,,,,,,,,,,,-0.255424,,,,,,,,,,,,,,-2.070957,,,,,,,,,,,,,,-0.299516,,,,,,,,,,,,,,0.276826,,,,,,,,,,,,,,1.175504,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.452189,,,,,,,,,,,,,,-2.149996,,,,,,,,,,,
0.285714,,,,1.826015,,,,,,,,,,,,,,-0.388739,,,,,,,,,,,,,,-1.885635,,,,,,,,,,,,,,-0.444055,,,,,,,,,,,,,,0.534122,,,,,,,,,,,,,,0.886291,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.570529,,,,,,,,,,,,,,-1.967804,,,,,,,,,,,
0.306122,,,,1.689497,,,,,,,,,,,,,,-0.503071,,,,,,,,,,,,,,-1.690898,,,,,,,,,,,,,,-0.231337,,,,,,,,,,,,,,0.294570,,,,,,,,,,,,,,0.479251,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.742893,,,,,,,,,,,,,,-1.758101,,,,,,,,,,,
0.326531,,,,1.560794,,,,,,,,,,,,,,-0.546822,,,,,,,,,,,,,,-1.608778,,,,,,,,,,,,,,0.139555,,,,,,,,,,,,,,0.377378,,,,,,,,,,,,,,0.141836,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.761801,,,,,,,,,,,,,,-1.623980,,,,,,,,,,,
0.346939,,,,1.462821,,,,,,,,,,,,,,-0.466110,,,,,,,,,,,,,,-1.340875,,,,,,,,,,,,,,0.592261,,,,,,,,,,,,,,0.696781,,,,,,,,,,,,,,-0.308050,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.651357,,,,,,,,,,,,,,-1.473138,,,,,,,,,,,
0.367347,,,,1.178458,,,,,,,,,,,,,,-0.249521,,,,,,,,,,,,,,-0.897407,,,,,,,,,,,,,,1.184052,,,,,,,,,,,,,,1.483458,,,,,,,,,,,,,,-0.565128,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.387562,,,,,,,,,,,,,,-1.241237,,,,,,,,,,,
0.387755,,,,0.656780,,,,,,,,,,,,,,-0.038025,,,,,,,,,,,,,,0.039391,,,,,,,,,,,,,,2.094920,,,,,,,,,,,,,,2.225773,,,,,,,,,,,,,,-0.747225,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.083985,,,,,,,,,,,,,,-0.879635,,,,,,,,,,,
0.408163,,,,0.434413,,,,,,,,,,,,,,0.341638,,,,,,,,,,,,,,0.361779,,,,,,,,,,,,,,2.356726,,,,,,,,,,,,,,1.921158,,,,,,,,,,,,,,-1.004303,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.284093,,,,,,,,,,,,,,-0.561488,,,,,,,,,,,
0.428571,,,,0.168687,,,,,,,,,,,,,,0.711141,,,,,,,,,,,,,,0.533290,,,,,,,,,,,,,,2.362180,,,,,,,,,,,,,,1.637244,,,,,,,,,,,,,,-1.020370,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.625204,,,,,,,,,,,,,,-0.283518,,,,,,,,,,,
0.446429,,,,-0.047588,,,,,,,,,,,,,,1.089469,,,,,,,,,,,,,,0.624905,,,,,,,,,,,,,,2.225823,,,,,,,,,,,,,,1.637244,,,,,,,,,,,,,,-0.929322,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.955481,,,,,,,,,,,,,,-0.025248,,,,,,,,,,,
0.464286,,,,-0.282377,,,,,,,,,,,,,,1.415583,,,,,,,,,,,,,,0.766744,,,,,,,,,,,,,,1.849477,,,,,,,,,,,,,,1.678648,,,,,,,,,,,,,,-0.774004,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.264339,,,,,,,,,,,,,,0.216249,,,,,,,,,,,
0.482143,,,,-0.489631,,,,,,,,,,,,,,1.695796,,,,,,,,,,,,,,0.990783,,,,,,,,,,,,,,1.287684,,,,,,,,,,,,,,1.637244,,,,,,,,,,,,,,-0.484791,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.508435,,,,,,,,,,,,,,0.480178,,,,,,,,,,,
0.500000,,,,-0.680927,,,,,,,,,,,,,,1.861113,,,,,,,,,,,,,,1.098014,,,,,,,,,,,,,,0.608624,,,,,,,,,,,,,,0.945205,,,,,,,,,,,,,,-0.131309,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.650872,,,,,,,,,,,,,,0.735648,,,,,,,,,,,
0.517857,,,,-0.645358,,,,,,,,,,,,,,1.896177,,,,,,,,,,,,,,0.907614,,,,,,,,,,,,,,-0.152250,,,,,,,,,,,,,,-0.367894,,,,,,,,,,,,,,0.248952,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.698477,,,,,,,,,,,,,,0.824488,,,,,,,,,,,
0.535714,,,,-0.277689,,,,,,,,,,,,,,1.904653,,,,,,,,,,,,,,0.178128,,,,,,,,,,,,,,-1.207656,,,,,,,,,,,,,,-1.429612,,,,,,,,,,,,,,0.639925,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.686654,,,,,,,,,,,,,,0.686723,,,,,,,,,,,
0.553571,,,,-0.129730,,,,,,,,,,,,,,1.722587,,,,,,,,,,,,,,-0.228840,,,,,,,,,,,,,,-1.624910,,,,,,,,,,,,,,-1.642547,,,,,,,,,,,,,,1.084455,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.590978,,,,,,,,,,,,,,0.461780,,,,,,,,,,,
0.571429,,,,0.180402,,,,,,,,,,,,,,1.488851,,,,,,,,,,,,,,-0.308224,,,,,,,,,,,,,,-1.799447,,,,,,,,,,,,,,-1.450314,,,,,,,,,,,,,,1.154081,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.475187,,,,,,,,,,,,,,0.144911,,,,,,,,,,,
0.589286,,,,0.431781,,,,,,,,,,,,,,1.181558,,,,,,,,,,,,,,-0.420625,,,,,,,,,,,,,,-1.712179,,,,,,,,,,,,,,-1.243294,,,,,,,,,,,,,,1.068388,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.279079,,,,,,,,,,,,,,-0.182349,,,,,,,,,,,
0.607143,,,,0.586753,,,,,,,,,,,,,,0.885970,,,,,,,,,,,,,,-0.458531,,,,,,,,,,,,,,-1.466735,,,,,,,,,,,,,,-1.068806,,,,,,,,,,,,,,1.009474,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.048266,,,,,,,,,,,,,,-0.395859,,,,,,,,,,,
0.625000,,,,0.736930,,,,,,,,,,,,,,0.663812,,,,,,,,,,,,,,-0.628610,,,,,,,,,,,,,,-1.014029,,,,,,,,,,,,,,-0.983040,,,,,,,,,,,,,,0.779175,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.884566,,,,,,,,,,,,,,-0.570085,,,,,,,,,,,
0.642857,,,,0.872876,,,,,,,,,,,,,,0.518673,,,,,,,,,,,,,,-0.859274,,,,,,,,,,,,,,-0.599502,,,,,,,,,,,,,,-0.826296,,,,,,,,,,,,,,0.506030,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.765037,,,,,,,,,,,,,,-0.730458,,,,,,,,,,,
0.660714,,,,0.913051,,,,,,,,,,,,,,0.451781,,,,,,,,,,,,,,-1.071641,,,,,,,,,,,,,,-0.255882,,,,,,,,,,,,,,-0.415213,,,,,,,,,,,,,,0.136480,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.696486,,,,,,,,,,,,,,-0.808319,,,,,,,,,,,
0.678571,,,,0.900351,,,,,,,,,,,,,,0.473924,,,,,,,,,,,,,,-1.196377,,,,,,,,,,,,,,0.033196,,,,,,,,,,,,,,-0.163832,,,,,,,,,,,,,,-0.243781,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.709986,,,,,,,,,,,,,,-0.801737,,,,,,,,,,,
0.696429,,,,0.821785,,,,,,,,,,,,,,0.576697,,,,,,,,,,,,,,-0.977027,,,,,,,,,,,,,,0.194098,,,,,,,,,,,,,,0.270911,,,,,,,,,,,,,,-0.597263,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.803570,,,,,,,,,,,,,,-0.668540,,,,,,,,,,,
0.714286,,,,0.650820,,,,,,,,,,,,,,0.692782,,,,,,,,,,,,,,-0.882130,,,,,,,,,,,,,,0.305911,,,,,,,,,,,,,,0.241337,,,,,,,,,,,,,,-0.811495,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.863084,,,,,,,,,,,,,,-0.459088,,,,,,,,,,,
0.734694,,,,0.506002,,,,,,,,,,,,,,0.882531,,,,,,,,,,,,,,-0.776258,,,,,,,,,,,,,,0.221369,,,,,,,,,,,,,,0.182188,,,,,,,,,,,,,,-0.972168,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.010205,,,,,,,,,,,,,,-0.198166,,,,,,,,,,,
0.755102,,,,0.391262,,,,,,,,,,,,,,1.010361,,,,,,,,,,,,,,-0.681175,,,,,,,,,,,,,,-0.010438,,,,,,,,,,,,,,0.291613,,,,,,,,,,,,,,-1.207823,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.149307,,,,,,,,,,,,,,-0.030868,,,,,,,,,,,
0.775510,,,,0.238799,,,,,,,,,,,,,,1.040728,,,,,,,,,,,,,,-0.502969,,,,,,,,,,,,,,-0.403148,,,,,,,,,,,,,,0.427655,,,,,,,,,,,,,,-1.357785,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.171039,,,,,,,,,,,,,,0.107171,,,,,,,,,,,
0.795918,,,,0.058807,,,,,,,,,,,,,,0.953294,,,,,,,,,,,,,,-0.139011,,,,,,,,,,,,,,-0.787676,,,,,,,,,,,,,,0.605101,,,,,,,,,,,,,,-1.459545,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-1.081791,,,,,,,,,,,,,,0.267356,,,,,,,,,,,
0.816327,,,,-0.123130,,,,,,,,,,,,,,0.804871,,,,,,,,,,,,,,0.253898,,,,,,,,,,,,,,-1.063118,,,,,,,,,,,,,,0.758887,,,,,,,,,,,,,,-1.454189,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.939109,,,,,,,,,,,,,,0.400927,,,,,,,,,,,
0.836735,,,,-0.368143,,,,,,,,,,,,,,0.563881,,,,,,,,,,,,,,0.580378,,,,,,,,,,,,,,-1.237655,,,,,,,,,,,,,,0.767759,,,,,,,,,,,,,,-1.572017,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.690796,,,,,,,,,,,,,,0.570126,,,,,,,,,,,
0.857143,,,,-0.605341,,,,,,,,,,,,,,0.245145,,,,,,,,,,,,,,0.720833,,,,,,,,,,,,,,-1.267654,,,,,,,,,,,,,,0.859440,,,,,,,,,,,,,,-1.518459,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.360031,,,,,,,,,,,,,,0.672380,,,,,,,,,,,
0.870130,,,,-0.808062,,,,,,,,,,,,,,-0.059463,,,,,,,,,,,,,,1.132980,,,,,,,,,,,,,,-1.202202,,,,,,,,,,,,,,0.782547,,,,,,,,,,,,,,-1.432766,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,-0.066806,,,,,,,,,,,,,,0.803251,,,,,,,,,,,
0.883117,,,,-0.992091,,,,,,,,,,,,,,-0.338868,,,,,,,,,,,,,,1.123020,,,,,,,,,,,,,,-1.054936,,,,,,,,,,,,,,0.676079,,,,,,,,,,,,,,-1.261381,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.230032,,,,,,,,,,,,,,0.885084,,,,,,,,,,,
0.896104,,,,-1.132308,,,,,,,,,,,,,,-0.589756,,,,,,,,,,,,,,1.188635,,,,,,,,,,,,,,-0.978576,,,,,,,,,,,,,,0.495676,,,,,,,,,,,,,,-1.154265,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.482821,,,,,,,,,,,,,,0.978471,,,,,,,,,,,
0.909091,,,,-1.207473,,,,,,,,,,,,,,-0.789557,,,,,,,,,,,,,,1.186775,,,,,,,,,,,,,,-0.774040,,,,,,,,,,,,,,0.341889,,,,,,,,,,,,,,-1.025726,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.686879,,,,,,,,,,,,,,1.025662,,,,,,,,,,,
0.922078,,,,-1.287864,,,,,,,,,,,,,,-0.927950,,,,,,,,,,,,,,1.092197,,,,,,,,,,,,,,-0.525869,,,,,,,,,,,,,,0.297528,,,,,,,,,,,,,,-0.875764,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,0.824649,,,,,,,,,,,,,,1.080680,,,,,,,,,,,
