Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,aclx 10,aclx 11,aclx 12,aclx 13,aclx 14,aclx 15,aclx 16,aclx 17,aclx 18,aclx 19,aclx 20,aclx 21,aclx 22,aclx 23,aclx 24,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,acly 10,acly 11,acly 12,acly 13,acly 14,acly 15,acly 16,acly 17,acly 18,acly 19,acly 20,acly 21,acly 22,acly 23,acly 24,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,aclz 10,aclz 11,aclz 12,aclz 13,aclz 14,aclz 15,aclz 16,aclz 17,aclz 18,aclz 19,aclz 20,aclz 21,aclz 22,aclz 23,aclz 24,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyrx 10,gyrx 11,gyrx 12,gyrx 13,gyrx 14,gyrx 15,gyrx 16,gyrx 17,gyrx 18,gyrx 19,gyrx 20,gyrx 21,gyrx 22,gyrx 23,gyrx 24,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyry 10,gyry 11,gyry 12,gyry 13,gyry 14,gyry 15,gyry 16,gyry 17,gyry 18,gyry 19,gyry 20,gyry 21,gyry 22,gyry 23,gyry 24,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,gyrz 10,gyrz 11,gyrz 12,gyrz 13,gyrz 14,gyrz 15,gyrz 16,gyrz 17,gyrz 18,gyrz 19,gyrz 20,gyrz 21,gyrz 22,gyrz 23,gyrz 24,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magr 10,magr 11,magr 12,magr 13,magr 14,magr 15,magr 16,magr 17,magr 18,magr 19,magr 20,magr 21,magr 22,magr 23,magr 24,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magphi 10,magphi 11,magphi 12,magphi 13,magphi 14,magphi 15,magphi 16,magphi 17,magphi 18,magphi 19,magphi 20,magphi 21,magphi 22,magphi 23,magphi 24,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,magtheta 10,magtheta 11,magtheta 12,magtheta 13,magtheta 14,magtheta 15,magtheta 16,magtheta 17,magtheta 18,magtheta 19,magtheta 20,magtheta 21,magtheta 22,magtheta 23,magtheta 24,
0.403509,,,,,0.009714,,,,,,,,,,,,,,,,,,,,,,,,0.024822,,,,,,,,,,,,,,,,,,,,,,,,0.005790,,,,,,,,,,,,,,,,,,,,,,,,0.080040,,,,,,,,,,,,,,,,,,,,,,,,0.039130,,,,,,,,,,,,,,,,,,,,,,,,-0.026808,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.018928,,,,,,,,,,,,,,,,,,,,,,,,-0.012116,,,,,,,,,,,,,,,,,,,,
0.421053,,,,,0.005932,,,,,,,,,,,,,,,,,,,,,,,,0.032468,,,,,,,,,,,,,,,,,,,,,,,,0.007935,,,,,,,,,,,,,,,,,,,,,,,,0.075574,,,,,,,,,,,,,,,,,,,,,,,,0.039130,,,,,,,,,,,,,,,,,,,,,,,,-0.024626,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.024104,,,,,,,,,,,,,,,,,,,,,,,,-0.007155,,,,,,,,,,,,,,,,,,,,
0.438596,,,,,0.001827,,,,,,,,,,,,,,,,,,,,,,,,0.039058,,,,,,,,,,,,,,,,,,,,,,,,0.011256,,,,,,,,,,,,,,,,,,,,,,,,0.063248,,,,,,,,,,,,,,,,,,,,,,,,0.040067,,,,,,,,,,,,,,,,,,,,,,,,-0.020905,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.028945,,,,,,,,,,,,,,,,,,,,,,,,-0.002515,,,,,,,,,,,,,,,,,,,,
0.456140,,,,,-0.001797,,,,,,,,,,,,,,,,,,,,,,,,0.044721,,,,,,,,,,,,,,,,,,,,,,,,0.016501,,,,,,,,,,,,,,,,,,,,,,,,0.044847,,,,,,,,,,,,,,,,,,,,,,,,0.039130,,,,,,,,,,,,,,,,,,,,,,,,-0.013975,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.032770,,,,,,,,,,,,,,,,,,,,,,,,0.002555,,,,,,,,,,,,,,,,,,,,
0.473684,,,,,-0.005142,,,,,,,,,,,,,,,,,,,,,,,,0.048062,,,,,,,,,,,,,,,,,,,,,,,,0.019012,,,,,,,,,,,,,,,,,,,,,,,,0.022606,,,,,,,,,,,,,,,,,,,,,,,,0.023460,,,,,,,,,,,,,,,,,,,,,,,,-0.005506,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.035003,,,,,,,,,,,,,,,,,,,,,,,,0.007463,,,,,,,,,,,,,,,,,,,,
0.491228,,,,,-0.004520,,,,,,,,,,,,,,,,,,,,,,,,0.048771,,,,,,,,,,,,,,,,,,,,,,,,0.014554,,,,,,,,,,,,,,,,,,,,,,,,-0.002315,,,,,,,,,,,,,,,,,,,,,,,,-0.006272,,,,,,,,,,,,,,,,,,,,,,,,0.003605,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.035749,,,,,,,,,,,,,,,,,,,,,,,,0.009170,,,,,,,,,,,,,,,,,,,,
0.508772,,,,,0.001909,,,,,,,,,,,,,,,,,,,,,,,,0.048942,,,,,,,,,,,,,,,,,,,,,,,,-0.002526,,,,,,,,,,,,,,,,,,,,,,,,-0.036883,,,,,,,,,,,,,,,,,,,,,,,,-0.030312,,,,,,,,,,,,,,,,,,,,,,,,0.012973,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.035563,,,,,,,,,,,,,,,,,,,,,,,,0.006523,,,,,,,,,,,,,,,,,,,,
0.526316,,,,,0.004496,,,,,,,,,,,,,,,,,,,,,,,,0.045263,,,,,,,,,,,,,,,,,,,,,,,,-0.012054,,,,,,,,,,,,,,,,,,,,,,,,-0.050550,,,,,,,,,,,,,,,,,,,,,,,,-0.035133,,,,,,,,,,,,,,,,,,,,,,,,0.023624,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.034064,,,,,,,,,,,,,,,,,,,,,,,,0.002202,,,,,,,,,,,,,,,,,,,,
0.543860,,,,,0.009919,,,,,,,,,,,,,,,,,,,,,,,,0.040539,,,,,,,,,,,,,,,,,,,,,,,,-0.013913,,,,,,,,,,,,,,,,,,,,,,,,-0.056266,,,,,,,,,,,,,,,,,,,,,,,,-0.030781,,,,,,,,,,,,,,,,,,,,,,,,0.025292,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.032249,,,,,,,,,,,,,,,,,,,,,,,,-0.003886,,,,,,,,,,,,,,,,,,,,
0.561404,,,,,0.014314,,,,,,,,,,,,,,,,,,,,,,,,0.034329,,,,,,,,,,,,,,,,,,,,,,,,-0.016545,,,,,,,,,,,,,,,,,,,,,,,,-0.053408,,,,,,,,,,,,,,,,,,,,,,,,-0.026093,,,,,,,,,,,,,,,,,,,,,,,,0.023239,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.029176,,,,,,,,,,,,,,,,,,,,,,,,-0.010173,,,,,,,,,,,,,,,,,,,,
0.578947,,,,,0.017024,,,,,,,,,,,,,,,,,,,,,,,,0.028355,,,,,,,,,,,,,,,,,,,,,,,,-0.017432,,,,,,,,,,,,,,,,,,,,,,,,-0.045369,,,,,,,,,,,,,,,,,,,,,,,,-0.022142,,,,,,,,,,,,,,,,,,,,,,,,0.021827,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.025558,,,,,,,,,,,,,,,,,,,,,,,,-0.014274,,,,,,,,,,,,,,,,,,,,
0.596491,,,,,0.019650,,,,,,,,,,,,,,,,,,,,,,,,0.023865,,,,,,,,,,,,,,,,,,,,,,,,-0.021415,,,,,,,,,,,,,,,,,,,,,,,,-0.030541,,,,,,,,,,,,,,,,,,,,,,,,-0.020200,,,,,,,,,,,,,,,,,,,,,,,,0.016309,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.022993,,,,,,,,,,,,,,,,,,,,,,,,-0.017621,,,,,,,,,,,,,,,,,,,,
0.614035,,,,,0.022027,,,,,,,,,,,,,,,,,,,,,,,,0.020932,,,,,,,,,,,,,,,,,,,,,,,,-0.026815,,,,,,,,,,,,,,,,,,,,,,,,-0.016964,,,,,,,,,,,,,,,,,,,,,,,,-0.016651,,,,,,,,,,,,,,,,,,,,,,,,0.009765,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.021120,,,,,,,,,,,,,,,,,,,,,,,,-0.020702,,,,,,,,,,,,,,,,,,,,
0.631579,,,,,0.022729,,,,,,,,,,,,,,,,,,,,,,,,0.019580,,,,,,,,,,,,,,,,,,,,,,,,-0.031787,,,,,,,,,,,,,,,,,,,,,,,,-0.005709,,,,,,,,,,,,,,,,,,,,,,,,-0.007343,,,,,,,,,,,,,,,,,,,,,,,,0.000910,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.020045,,,,,,,,,,,,,,,,,,,,,,,,-0.022198,,,,,,,,,,,,,,,,,,,,
0.649123,,,,,0.022507,,,,,,,,,,,,,,,,,,,,,,,,0.020028,,,,,,,,,,,,,,,,,,,,,,,,-0.034708,,,,,,,,,,,,,,,,,,,,,,,,0.003759,,,,,,,,,,,,,,,,,,,,,,,,-0.001651,,,,,,,,,,,,,,,,,,,,,,,,-0.008201,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.020257,,,,,,,,,,,,,,,,,,,,,,,,-0.022072,,,,,,,,,,,,,,,,,,,,
0.666667,,,,,0.021133,,,,,,,,,,,,,,,,,,,,,,,,0.022105,,,,,,,,,,,,,,,,,,,,,,,,-0.029572,,,,,,,,,,,,,,,,,,,,,,,,0.009029,,,,,,,,,,,,,,,,,,,,,,,,0.008192,,,,,,,,,,,,,,,,,,,,,,,,-0.016670,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.021724,,,,,,,,,,,,,,,,,,,,,,,,-0.019513,,,,,,,,,,,,,,,,,,,,
0.684211,,,,,0.018144,,,,,,,,,,,,,,,,,,,,,,,,0.024451,,,,,,,,,,,,,,,,,,,,,,,,-0.027350,,,,,,,,,,,,,,,,,,,,,,,,0.012691,,,,,,,,,,,,,,,,,,,,,,,,0.007523,,,,,,,,,,,,,,,,,,,,,,,,-0.021803,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.022656,,,,,,,,,,,,,,,,,,,,,,,,-0.015489,,,,,,,,,,,,,,,,,,,,
0.701754,,,,,0.015612,,,,,,,,,,,,,,,,,,,,,,,,0.028286,,,,,,,,,,,,,,,,,,,,,,,,-0.024872,,,,,,,,,,,,,,,,,,,,,,,,0.009922,,,,,,,,,,,,,,,,,,,,,,,,0.006184,,,,,,,,,,,,,,,,,,,,,,,,-0.025653,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.024962,,,,,,,,,,,,,,,,,,,,,,,,-0.010477,,,,,,,,,,,,,,,,,,,,
0.719298,,,,,0.013606,,,,,,,,,,,,,,,,,,,,,,,,0.030869,,,,,,,,,,,,,,,,,,,,,,,,-0.022645,,,,,,,,,,,,,,,,,,,,,,,,0.002330,,,,,,,,,,,,,,,,,,,,,,,,0.008661,,,,,,,,,,,,,,,,,,,,,,,,-0.031299,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.027142,,,,,,,,,,,,,,,,,,,,,,,,-0.007263,,,,,,,,,,,,,,,,,,,,
0.736842,,,,,0.010940,,,,,,,,,,,,,,,,,,,,,,,,0.031483,,,,,,,,,,,,,,,,,,,,,,,,-0.018473,,,,,,,,,,,,,,,,,,,,,,,,-0.010533,,,,,,,,,,,,,,,,,,,,,,,,0.011742,,,,,,,,,,,,,,,,,,,,,,,,-0.034892,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.027483,,,,,,,,,,,,,,,,,,,,,,,,-0.004611,,,,,,,,,,,,,,,,,,,,
0.754386,,,,,0.007792,,,,,,,,,,,,,,,,,,,,,,,,0.029716,,,,,,,,,,,,,,,,,,,,,,,,-0.009951,,,,,,,,,,,,,,,,,,,,,,,,-0.023127,,,,,,,,,,,,,,,,,,,,,,,,0.015759,,,,,,,,,,,,,,,,,,,,,,,,-0.037330,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.026084,,,,,,,,,,,,,,,,,,,,,,,,-0.001533,,,,,,,,,,,,,,,,,,,,
0.771930,,,,,0.004611,,,,,,,,,,,,,,,,,,,,,,,,0.026716,,,,,,,,,,,,,,,,,,,,,,,,-0.000752,,,,,,,,,,,,,,,,,,,,,,,,-0.032149,,,,,,,,,,,,,,,,,,,,,,,,0.019242,,,,,,,,,,,,,,,,,,,,,,,,-0.037202,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.023848,,,,,,,,,,,,,,,,,,,,,,,,0.001033,,,,,,,,,,,,,,,,,,,,
0.789474,,,,,0.000327,,,,,,,,,,,,,,,,,,,,,,,,0.021846,,,,,,,,,,,,,,,,,,,,,,,,0.006892,,,,,,,,,,,,,,,,,,,,,,,,-0.037866,,,,,,,,,,,,,,,,,,,,,,,,0.019442,,,,,,,,,,,,,,,,,,,,,,,,-0.040025,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.019956,,,,,,,,,,,,,,,,,,,,,,,,0.004283,,,,,,,,,,,,,,,,,,,,
0.807018,,,,,-0.003820,,,,,,,,,,,,,,,,,,,,,,,,0.015404,,,,,,,,,,,,,,,,,,,,,,,,0.010181,,,,,,,,,,,,,,,,,,,,,,,,-0.038848,,,,,,,,,,,,,,,,,,,,,,,,0.021518,,,,,,,,,,,,,,,,,,,,,,,,-0.038742,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.014772,,,,,,,,,,,,,,,,,,,,,,,,0.006247,,,,,,,,,,,,,,,,,,,,
0.824561,,,,,-0.007365,,,,,,,,,,,,,,,,,,,,,,,,0.009248,,,,,,,,,,,,,,,,,,,,,,,,0.019831,,,,,,,,,,,,,,,,,,,,,,,,-0.036704,,,,,,,,,,,,,,,,,,,,,,,,0.019777,,,,,,,,,,,,,,,,,,,,,,,,-0.036689,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.010177,,,,,,,,,,,,,,,,,,,,,,,,0.008762,,,,,,,,,,,,,,,,,,,,
0.842105,,,,,-0.010583,,,,,,,,,,,,,,,,,,,,,,,,0.003602,,,,,,,,,,,,,,,,,,,,,,,,0.019597,,,,,,,,,,,,,,,,,,,,,,,,-0.031881,,,,,,,,,,,,,,,,,,,,,,,,0.017367,,,,,,,,,,,,,,,,,,,,,,,,-0.032582,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.005525,,,,,,,,,,,,,,,,,,,,,,,,0.010334,,,,,,,,,,,,,,,,,,,,
0.859649,,,,,-0.013035,,,,,,,,,,,,,,,,,,,,,,,,-0.001468,,,,,,,,,,,,,,,,,,,,,,,,0.021134,,,,,,,,,,,,,,,,,,,,,,,,-0.029380,,,,,,,,,,,,,,,,,,,,,,,,0.013282,,,,,,,,,,,,,,,,,,,,,,,,-0.030016,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.001563,,,,,,,,,,,,,,,,,,,,,,,,0.012128,,,,,,,,,,,,,,,,,,,,
0.877193,,,,,-0.014349,,,,,,,,,,,,,,,,,,,,,,,,-0.005506,,,,,,,,,,,,,,,,,,,,,,,,0.021090,,,,,,,,,,,,,,,,,,,,,,,,-0.022681,,,,,,,,,,,,,,,,,,,,,,,,0.009800,,,,,,,,,,,,,,,,,,,,,,,,-0.026936,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.001635,,,,,,,,,,,,,,,,,,,,,,,,0.013034,,,,,,,,,,,,,,,,,,,,
0.894737,,,,,-0.015755,,,,,,,,,,,,,,,,,,,,,,,,-0.008303,,,,,,,,,,,,,,,,,,,,,,,,0.018876,,,,,,,,,,,,,,,,,,,,,,,,-0.014552,,,,,,,,,,,,,,,,,,,,,,,,0.008795,,,,,,,,,,,,,,,,,,,,,,,,-0.023343,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.003794,,,,,,,,,,,,,,,,,,,,,,,,0.014091,,,,,,,,,,,,,,,,,,,,
0.912281,,,,,-0.016649,,,,,,,,,,,,,,,,,,,,,,,,-0.010811,,,,,,,,,,,,,,,,,,,,,,,,0.017213,,,,,,,,,,,,,,,,,,,,,,,,-0.008657,,,,,,,,,,,,,,,,,,,,,,,,0.007456,,,,,,,,,,,,,,,,,,,,,,,,-0.019108,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.005924,,,,,,,,,,,,,,,,,,,,,,,,0.015028,,,,,,,,,,,,,,,,,,,,
0.929825,,,,,-0.016758,,,,,,,,,,,,,,,,,,,,,,,,-0.012049,,,,,,,,,,,,,,,,,,,,,,,,0.015870,,,,,,,,,,,,,,,,,,,,,,,,-0.004727,,,,,,,,,,,,,,,,,,,,,,,,0.005916,,,,,,,,,,,,,,,,,,,,,,,,-0.011794,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.007078,,,,,,,,,,,,,,,,,,,,,,,,0.015246,,,,,,,,,,,,,,,,,,,,
0.947368,,,,,-0.016751,,,,,,,,,,,,,,,,,,,,,,,,-0.012738,,,,,,,,,,,,,,,,,,,,,,,,0.016572,,,,,,,,,,,,,,,,,,,,,,,,-0.001422,,,,,,,,,,,,,,,,,,,,,,,,0.002701,,,,,,,,,,,,,,,,,,,,,,,,-0.009997,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.007854,,,,,,,,,,,,,,,,,,,,,,,,0.016113,,,,,,,,,,,,,,,,,,,,
0.964912,,,,,-0.016892,,,,,,,,,,,,,,,,,,,,,,,,-0.012808,,,,,,,,,,,,,,,,,,,,,,,,0.008908,,,,,,,,,,,,,,,,,,,,,,,,-0.000171,,,,,,,,,,,,,,,,,,,,,,,,0.001831,,,,,,,,,,,,,,,,,,,,,,,,-0.008329,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.007955,,,,,,,,,,,,,,,,,,,,,,,,0.015917,,,,,,,,,,,,,,,,,,,,
0.982456,,,,,-0.016563,,,,,,,,,,,,,,,,,,,,,,,,-0.013544,,,,,,,,,,,,,,,,,,,,,,,,0.011987,,,,,,,,,,,,,,,,,,,,,,,,-0.000529,,,,,,,,,,,,,,,,,,,,,,,,0.000425,,,,,,,,,,,,,,,,,,,,,,,,-0.008714,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.008363,,,,,,,,,,,,,,,,,,,,,,,,0.015960,,,,,,,,,,,,,,,,,,,,
1.000000,,,,,-0.016430,,,,,,,,,,,,,,,,,,,,,,,,-0.013589,,,,,,,,,,,,,,,,,,,,,,,,0.010582,,,,,,,,,,,,,,,,,,,,,,,,0.001258,,,,,,,,,,,,,,,,,,,,,,,,0.001362,,,,,,,,,,,,,,,,,,,,,,,,-0.006276,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.008637,,,,,,,,,,,,,,,,,,,,,,,,0.015724,,,,,,,,,,,,,,,,,,,,
0.000000,,,,,,-0.018082,,,,,,,,,,,,,,,,,,,,,,,,-0.013856,,,,,,,,,,,,,,,,,,,,,,,,0.009712,,,,,,,,,,,,,,,,,,,,,,,,-0.005888,,,,,,,,,,,,,,,,,,,,,,,,0.000492,,,,,,,,,,,,,,,,,,,,,,,,0.000012,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.008859,,,,,,,,,,,,,,,,,,,,,,,,0.016668,,,,,,,,,,,,,,,,,,,
0.018519,,,,,,-0.018060,,,,,,,,,,,,,,,,,,,,,,,,-0.014747,,,,,,,,,,,,,,,,,,,,,,,,0.011672,,,,,,,,,,,,,,,,,,,,,,,,-0.006960,,,,,,,,,,,,,,,,,,,,,,,,-0.000379,,,,,,,,,,,,,,,,,,,,,,,,0.000654,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.009666,,,,,,,,,,,,,,,,,,,,,,,,0.016792,,,,,,,,,,,,,,,,,,,
0.037037,,,,,,-0.018714,,,,,,,,,,,,,,,,,,,,,,,,-0.016477,,,,,,,,,,,,,,,,,,,,,,,,0.018816,,,,,,,,,,,,,,,,,,,,,,,,-0.005084,,,,,,,,,,,,,,,,,,,,,,,,-0.002455,,,,,,,,,,,,,,,,,,,,,,,,0.004504,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.010243,,,,,,,,,,,,,,,,,,,,,,,,0.017135,,,,,,,,,,,,,,,,,,,
0.055556,,,,,,-0.018186,,,,,,,,,,,,,,,,,,,,,,,,-0.016313,,,,,,,,,,,,,,,,,,,,,,,,0.022956,,,,,,,,,,,,,,,,,,,,,,,,0.005724,,,,,,,,,,,,,,,,,,,,,,,,-0.004665,,,,,,,,,,,,,,,,,,,,,,,,0.010406,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.009976,,,,,,,,,,,,,,,,,,,,,,,,0.016926,,,,,,,,,,,,,,,,,,,
0.074074,,,,,,-0.017308,,,,,,,,,,,,,,,,,,,,,,,,-0.014984,,,,,,,,,,,,,,,,,,,,,,,,0.025569,,,,,,,,,,,,,,,,,,,,,,,,0.019926,,,,,,,,,,,,,,,,,,,,,,,,-0.008482,,,,,,,,,,,,,,,,,,,,,,,,0.015283,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.008772,,,,,,,,,,,,,,,,,,,,,,,,0.015779,,,,,,,,,,,,,,,,,,,
0.092593,,,,,,-0.017326,,,,,,,,,,,,,,,,,,,,,,,,-0.011612,,,,,,,,,,,,,,,,,,,,,,,,0.022924,,,,,,,,,,,,,,,,,,,,,,,,0.033950,,,,,,,,,,,,,,,,,,,,,,,,-0.012365,,,,,,,,,,,,,,,,,,,,,,,,0.019646,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.006374,,,,,,,,,,,,,,,,,,,,,,,,0.014685,,,,,,,,,,,,,,,,,,,
0.111111,,,,,,-0.015504,,,,,,,,,,,,,,,,,,,,,,,,-0.006602,,,,,,,,,,,,,,,,,,,,,,,,0.017739,,,,,,,,,,,,,,,,,,,,,,,,0.042257,,,,,,,,,,,,,,,,,,,,,,,,-0.023682,,,,,,,,,,,,,,,,,,,,,,,,0.025934,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,0.003281,,,,,,,,,,,,,,,,,,,,,,,,0.012516,,,,,,,,,,,,,,,,,,,
0.129630,,,,,,-0.011480,,,,,,,,,,,,,,,,,,,,,,,,-0.001099,,,,,,,,,,,,,,,,,,,,,,,,0.010593,,,,,,,,,,,,,,,,,,,,,,,,0.045830,,,,,,,,,,,,,,,,,,,,,,,,-0.030847,,,,,,,,,,,,,,,,,,,,,,,,0.035173,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.000187,,,,,,,,,,,,,,,,,,,,,,,,0.008759,,,,,,,,,,,,,,,,,,,
0.148148,,,,,,-0.006247,,,,,,,,,,,,,,,,,,,,,,,,0.005376,,,,,,,,,,,,,,,,,,,,,,,,0.002131,,,,,,,,,,,,,,,,,,,,,,,,0.046634,,,,,,,,,,,,,,,,,,,,,,,,-0.031249,,,,,,,,,,,,,,,,,,,,,,,,0.046081,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.005530,,,,,,,,,,,,,,,,,,,,,,,,0.003894,,,,,,,,,,,,,,,,,,,
0.166667,,,,,,-0.001306,,,,,,,,,,,,,,,,,,,,,,,,0.011233,,,,,,,,,,,,,,,,,,,,,,,,-0.011321,,,,,,,,,,,,,,,,,,,,,,,,0.043865,,,,,,,,,,,,,,,,,,,,,,,,-0.031651,,,,,,,,,,,,,,,,,,,,,,,,0.052625,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.010495,,,,,,,,,,,,,,,,,,,,,,,,-0.001915,,,,,,,,,,,,,,,,,,,
0.185185,,,,,,0.006176,,,,,,,,,,,,,,,,,,,,,,,,0.016356,,,,,,,,,,,,,,,,,,,,,,,,-0.027314,,,,,,,,,,,,,,,,,,,,,,,,0.035111,,,,,,,,,,,,,,,,,,,,,,,,-0.037544,,,,,,,,,,,,,,,,,,,,,,,,0.055064,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.013897,,,,,,,,,,,,,,,,,,,,,,,,-0.009555,,,,,,,,,,,,,,,,,,,
0.203704,,,,,,0.015212,,,,,,,,,,,,,,,,,,,,,,,,0.018985,,,,,,,,,,,,,,,,,,,,,,,,-0.038387,,,,,,,,,,,,,,,,,,,,,,,,0.019480,,,,,,,,,,,,,,,,,,,,,,,,-0.037410,,,,,,,,,,,,,,,,,,,,,,,,0.054422,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.016067,,,,,,,,,,,,,,,,,,,,,,,,-0.019462,,,,,,,,,,,,,,,,,,,
0.222222,,,,,,0.023530,,,,,,,,,,,,,,,,,,,,,,,,0.019196,,,,,,,,,,,,,,,,,,,,,,,,-0.045432,,,,,,,,,,,,,,,,,,,,,,,,0.003848,,,,,,,,,,,,,,,,,,,,,,,,-0.030379,,,,,,,,,,,,,,,,,,,,,,,,0.049802,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,,,,-0.015697,,,,,,,,,,,,,,,,,,,,,,,,-0.027267,,,,,,,,,,,,,,,,,,,
